species,feature_type,feature_id,genomic_class,host_gene_id,chr,promoter_start,promoter_end,strand
Apul,lncRNA,lncRNA_1848,lncRNA,,ntLink_8,475559,477458,+
Apul,lncRNA,lncRNA_1849,lncRNA,,ntLink_8,639861,641760,+
Apul,lncRNA,lncRNA_1850,lncRNA,,ntLink_8,639861,641760,+
Apul,lncRNA,lncRNA_1851,lncRNA,,ntLink_8,646288,648187,+
Apul,lncRNA,lncRNA_1852,lncRNA,,ntLink_8,699948,701847,+
Apul,lncRNA,lncRNA_1853,lncRNA,,ntLink_8,700143,702042,+
Apul,lncRNA,lncRNA_1854,lncRNA,,ntLink_8,742997,744896,+
Apul,lncRNA,lncRNA_1855,lncRNA,,ntLink_8,764246,766145,+
Apul,lncRNA,lncRNA_1856,lncRNA,,ntLink_8,838407,840306,+
Apul,lncRNA,lncRNA_1857,lncRNA,,ntLink_8,847924,849823,+
Apul,lncRNA,lncRNA_1858,lncRNA,,ntLink_8,944782,946681,+
Apul,lncRNA,lncRNA_1859,lncRNA,,ntLink_8,1046974,1048873,+
Apul,lncRNA,lncRNA_1860,lncRNA,,ntLink_8,1048582,1050481,+
Apul,lncRNA,lncRNA_1861,lncRNA,,ntLink_8,1048750,1050649,+
Apul,lncRNA,lncRNA_1862,lncRNA,,ntLink_8,1048751,1050650,+
Apul,lncRNA,lncRNA_1863,lncRNA,,ntLink_8,1060139,1062038,+
Apul,lncRNA,lncRNA_1864,lncRNA,,ntLink_8,1119506,1121405,+
Apul,lncRNA,lncRNA_1865,lncRNA,,ntLink_8,1215540,1217439,+
Apul,lncRNA,lncRNA_1866,lncRNA,,ntLink_8,1276483,1278382,+
Apul,lncRNA,lncRNA_1867,lncRNA,,ntLink_8,1305021,1306920,+
Apul,lncRNA,lncRNA_1868,lncRNA,,ntLink_8,1428712,1430611,+
Apul,lncRNA,lncRNA_1869,lncRNA,,ntLink_8,1343672,1345571,+
Apul,lncRNA,lncRNA_1870,lncRNA,,ntLink_8,1371785,1373684,+
Apul,lncRNA,lncRNA_1871,lncRNA,,ntLink_8,1371791,1373690,+
Apul,lncRNA,lncRNA_1872,lncRNA,,ntLink_8,1378434,1380333,+
Apul,lncRNA,lncRNA_1873,lncRNA,,ntLink_8,1381678,1383577,+
Apul,lncRNA,lncRNA_1874,lncRNA,,ntLink_8,1407186,1409085,+
Apul,lncRNA,lncRNA_1875,lncRNA,,ntLink_8,1414743,1416642,+
Apul,lncRNA,lncRNA_1876,lncRNA,,ntLink_8,1426010,1427909,+
Apul,lncRNA,lncRNA_1877,lncRNA,,ntLink_8,1433932,1435831,+
Apul,lncRNA,lncRNA_1878,lncRNA,,ntLink_8,1576379,1578278,+
Apul,lncRNA,lncRNA_1879,lncRNA,,ntLink_8,1578913,1580812,+
Apul,lncRNA,lncRNA_1880,lncRNA,,ntLink_8,1630717,1632616,+
Apul,lncRNA,lncRNA_1881,lncRNA,,ntLink_8,1663434,1665333,+
Apul,lncRNA,lncRNA_1882,lncRNA,,ntLink_8,1683825,1685724,+
Apul,lncRNA,lncRNA_1883,lncRNA,,ntLink_8,2200490,2202389,+
Apul,lncRNA,lncRNA_1884,lncRNA,,ntLink_8,2200490,2202389,+
Apul,lncRNA,lncRNA_1885,lncRNA,,ntLink_8,2205254,2207153,+
Apul,lncRNA,lncRNA_1886,lncRNA,,ntLink_8,2225288,2227187,+
Apul,lncRNA,lncRNA_1887,lncRNA,,ntLink_8,2316938,2318837,+
Apul,lncRNA,lncRNA_1888,lncRNA,,ntLink_8,2855414,2857313,+
Apul,lncRNA,lncRNA_1889,lncRNA,,ntLink_8,3310490,3312389,+
Apul,lncRNA,lncRNA_1890,lncRNA,,ntLink_8,3353333,3355232,+
Apul,lncRNA,lncRNA_1891,lncRNA,,ntLink_8,3713209,3715108,+
Apul,lncRNA,lncRNA_1892,lncRNA,,ntLink_8,3782964,3784863,+
Apul,lncRNA,lncRNA_1893,lncRNA,,ntLink_8,3807589,3809488,+
Apul,lncRNA,lncRNA_1894,lncRNA,,ntLink_8,3861862,3863761,+
Apul,lncRNA,lncRNA_1895,lncRNA,,ntLink_8,3960467,3962366,+
Apul,lncRNA,lncRNA_1896,lncRNA,,ntLink_8,4057619,4059518,+
Apul,lncRNA,lncRNA_1897,lncRNA,,ntLink_8,4096817,4098716,+
Apul,lncRNA,lncRNA_1898,lncRNA,,ntLink_8,4097172,4099071,+
Apul,lncRNA,lncRNA_1899,lncRNA,,ntLink_8,4289316,4291215,+
Apul,lncRNA,lncRNA_1900,lncRNA,,ntLink_8,4289998,4291897,+
Apul,lncRNA,lncRNA_1901,lncRNA,,ntLink_8,4222138,4224037,+
Apul,lncRNA,lncRNA_1902,lncRNA,,ntLink_8,4381250,4383149,+
Apul,lncRNA,lncRNA_1903,lncRNA,,ntLink_8,4435877,4437776,+
Apul,lncRNA,lncRNA_1904,lncRNA,,ntLink_8,4472551,4474450,+
Apul,lncRNA,lncRNA_1905,lncRNA,,ntLink_8,4510685,4512584,+
Apul,lncRNA,lncRNA_1906,lncRNA,,ntLink_8,4513135,4515034,+
Apul,lncRNA,lncRNA_1907,lncRNA,,ntLink_8,4513811,4515710,+
Apul,lncRNA,lncRNA_1908,lncRNA,,ntLink_8,4608680,4610579,+
Apul,lncRNA,lncRNA_1909,lncRNA,,ntLink_8,4650124,4652023,+
Apul,lncRNA,lncRNA_1910,lncRNA,,ntLink_8,4800557,4802456,+
Apul,lncRNA,lncRNA_1911,lncRNA,,ntLink_8,4818133,4820032,+
Apul,lncRNA,lncRNA_1912,lncRNA,,ntLink_8,4819541,4821440,+
Apul,lncRNA,lncRNA_1913,lncRNA,,ntLink_8,4967711,4969610,+
Apul,lncRNA,lncRNA_1914,lncRNA,,ntLink_8,4967711,4969610,+
Apul,lncRNA,lncRNA_1915,lncRNA,,ntLink_8,5029124,5031023,+
Apul,lncRNA,lncRNA_1916,lncRNA,,ntLink_8,5056980,5058879,+
Apul,lncRNA,lncRNA_1917,lncRNA,,ntLink_8,5102083,5103982,+
Apul,lncRNA,lncRNA_1918,lncRNA,,ntLink_8,5202914,5204813,+
Apul,lncRNA,lncRNA_1919,lncRNA,,ntLink_8,5206241,5208140,+
Apul,lncRNA,lncRNA_1920,lncRNA,,ntLink_8,5207302,5209201,+
Apul,lncRNA,lncRNA_1921,lncRNA,,ntLink_8,5308220,5310119,+
Apul,lncRNA,lncRNA_1922,lncRNA,,ntLink_8,5324042,5325941,+
Apul,lncRNA,lncRNA_1923,lncRNA,,ntLink_8,5375133,5377032,+
Apul,lncRNA,lncRNA_1924,lncRNA,,ntLink_8,5375187,5377086,+
Apul,lncRNA,lncRNA_1925,lncRNA,,ntLink_8,5454704,5456603,+
Apul,lncRNA,lncRNA_1926,lncRNA,,ntLink_8,5476042,5477941,+
Apul,lncRNA,lncRNA_1927,lncRNA,,ntLink_8,5575090,5576989,+
Apul,lncRNA,lncRNA_1928,lncRNA,,ntLink_8,5612094,5613993,+
Apul,lncRNA,lncRNA_1929,lncRNA,,ntLink_8,5612094,5613993,+
Apul,lncRNA,lncRNA_1930,lncRNA,,ntLink_8,5613263,5615162,+
Apul,lncRNA,lncRNA_1931,lncRNA,,ntLink_8,5625315,5627214,+
Apul,lncRNA,lncRNA_1932,lncRNA,,ntLink_8,5626717,5628616,+
Apul,lncRNA,lncRNA_1933,lncRNA,,ntLink_8,5632841,5634740,+
Apul,lncRNA,lncRNA_1934,lncRNA,,ntLink_8,5639227,5641126,+
Apul,lncRNA,lncRNA_1935,lncRNA,,ntLink_8,5707118,5709017,+
Apul,lncRNA,lncRNA_1936,lncRNA,,ntLink_8,5768568,5770467,+
Apul,lncRNA,lncRNA_1937,lncRNA,,ntLink_8,5794505,5796404,+
Apul,lncRNA,lncRNA_1938,lncRNA,,ntLink_8,5849654,5851553,+
Apul,lncRNA,lncRNA_1939,lncRNA,,ntLink_8,6408783,6410682,+
Apul,lncRNA,lncRNA_1940,lncRNA,,ntLink_8,6440524,6442423,+
Apul,lncRNA,lncRNA_1941,lncRNA,,ntLink_8,6461206,6463105,+
Apul,lncRNA,lncRNA_1942,lncRNA,,ntLink_8,6461318,6463217,+
Apul,lncRNA,lncRNA_1943,lncRNA,,ntLink_8,6569956,6571855,+
Apul,lncRNA,lncRNA_1944,lncRNA,,ntLink_8,6938015,6939914,+
Apul,lncRNA,lncRNA_1945,lncRNA,,ntLink_8,7074364,7076263,+
Apul,lncRNA,lncRNA_1946,lncRNA,,ntLink_8,7076073,7077972,+
Apul,lncRNA,lncRNA_1947,lncRNA,,ntLink_8,7222662,7224561,+
Apul,lncRNA,lncRNA_1948,lncRNA,,ntLink_8,7387425,7389324,+
Apul,lncRNA,lncRNA_1949,lncRNA,,ntLink_8,7389612,7391511,+
Apul,lncRNA,lncRNA_1950,lncRNA,,ntLink_8,7389612,7391511,+
Apul,lncRNA,lncRNA_1951,lncRNA,,ntLink_8,7389863,7391762,+
Apul,lncRNA,lncRNA_1952,lncRNA,,ntLink_8,7398562,7400461,+
Apul,lncRNA,lncRNA_1953,lncRNA,,ntLink_8,7398562,7400461,+
Apul,lncRNA,lncRNA_1954,lncRNA,,ntLink_8,7398562,7400461,+
Apul,lncRNA,lncRNA_1955,lncRNA,,ntLink_8,7398562,7400461,+
Apul,lncRNA,lncRNA_1956,lncRNA,,ntLink_8,7398562,7400461,+
Apul,lncRNA,lncRNA_1957,lncRNA,,ntLink_8,7398570,7400469,+
Apul,lncRNA,lncRNA_1958,lncRNA,,ntLink_8,7398630,7400529,+
Apul,lncRNA,lncRNA_1959,lncRNA,,ntLink_8,8313670,8315569,+
Apul,lncRNA,lncRNA_1960,lncRNA,,ntLink_8,8505274,8507173,+
Apul,lncRNA,lncRNA_1961,lncRNA,,ntLink_8,8737192,8739091,+
Apul,lncRNA,lncRNA_1962,lncRNA,,ntLink_8,9046558,9048457,+
Apul,lncRNA,lncRNA_1963,lncRNA,,ntLink_8,9145005,9146904,+
Apul,lncRNA,lncRNA_1964,lncRNA,,ntLink_8,9148461,9150360,+
Apul,lncRNA,lncRNA_1965,lncRNA,,ntLink_8,9389842,9391741,+
Apul,lncRNA,lncRNA_1966,lncRNA,,ntLink_8,10021501,10023400,+
Apul,lncRNA,lncRNA_1967,lncRNA,,ntLink_8,10039938,10041837,+
Apul,lncRNA,lncRNA_1968,lncRNA,,ntLink_8,10145655,10147554,+
Apul,lncRNA,lncRNA_1969,lncRNA,,ntLink_8,10145655,10147554,+
Apul,lncRNA,lncRNA_1970,lncRNA,,ntLink_8,10145655,10147554,+
Apul,lncRNA,lncRNA_1971,lncRNA,,ntLink_8,10170357,10172256,+
Apul,lncRNA,lncRNA_1972,lncRNA,,ntLink_8,10376888,10378787,+
Apul,lncRNA,lncRNA_1973,lncRNA,,ntLink_8,10434116,10436015,+
Apul,lncRNA,lncRNA_1974,lncRNA,,ntLink_8,10450040,10451939,+
Apul,lncRNA,lncRNA_1975,lncRNA,,ntLink_8,10497979,10499878,+
Apul,lncRNA,lncRNA_1976,lncRNA,,ntLink_8,10597690,10599589,+
Apul,lncRNA,lncRNA_1977,lncRNA,,ntLink_8,10664615,10666514,+
Apul,lncRNA,lncRNA_1978,lncRNA,,ntLink_8,10758148,10760047,+
Apul,lncRNA,lncRNA_1979,lncRNA,,ntLink_8,10812867,10814766,+
Apul,lncRNA,lncRNA_1980,lncRNA,,ntLink_8,11105072,11106971,+
Apul,lncRNA,lncRNA_1981,lncRNA,,ntLink_8,11152643,11154542,+
Apul,lncRNA,lncRNA_1982,lncRNA,,ntLink_8,11342653,11344552,+
Apul,lncRNA,lncRNA_1983,lncRNA,,ntLink_8,11352079,11353978,+
Apul,lncRNA,lncRNA_1984,lncRNA,,ntLink_8,11610308,11612207,+
Apul,lncRNA,lncRNA_1985,lncRNA,,ntLink_8,11683029,11684928,+
Apul,lncRNA,lncRNA_1986,lncRNA,,ntLink_8,11683029,11684928,+
Apul,lncRNA,lncRNA_1987,lncRNA,,ntLink_8,11683029,11684928,+
Apul,lncRNA,lncRNA_1988,lncRNA,,ntLink_8,11683030,11684929,+
Apul,lncRNA,lncRNA_1989,lncRNA,,ntLink_8,11683055,11684954,+
Apul,lncRNA,lncRNA_1990,lncRNA,,ntLink_8,11686480,11688379,+
Apul,lncRNA,lncRNA_1991,lncRNA,,ntLink_8,11760301,11762200,+
Apul,lncRNA,lncRNA_1992,lncRNA,,ntLink_8,11854418,11856317,+
Apul,lncRNA,lncRNA_1993,lncRNA,,ntLink_8,11879292,11881191,+
Apul,lncRNA,lncRNA_1994,lncRNA,,ntLink_8,11892613,11894512,+
Apul,lncRNA,lncRNA_1995,lncRNA,,ntLink_8,12049951,12051850,+
Apul,lncRNA,lncRNA_1996,lncRNA,,ntLink_8,12307583,12309482,+
Apul,lncRNA,lncRNA_1997,lncRNA,,ntLink_8,12434984,12436883,+
Apul,lncRNA,lncRNA_1998,lncRNA,,ntLink_8,12688917,12690816,+
Apul,lncRNA,lncRNA_1999,lncRNA,,ntLink_8,12809215,12811114,+
Apul,lncRNA,lncRNA_2000,lncRNA,,ntLink_8,12877150,12879049,+
Apul,lncRNA,lncRNA_2001,lncRNA,,ntLink_8,12983480,12985379,+
Apul,lncRNA,lncRNA_2002,lncRNA,,ntLink_8,13615166,13617065,+
Apul,lncRNA,lncRNA_2003,lncRNA,,ntLink_8,14071216,14073115,+
Apul,lncRNA,lncRNA_2004,lncRNA,,ntLink_8,14269068,14270967,+
Apul,lncRNA,lncRNA_2005,lncRNA,,ntLink_8,14430165,14432064,+
Apul,lncRNA,lncRNA_2006,lncRNA,,ntLink_8,14491909,14493808,+
Apul,lncRNA,lncRNA_2007,lncRNA,,ntLink_8,14492287,14494186,+
Apul,lncRNA,lncRNA_2008,lncRNA,,ntLink_8,14495058,14496957,+
Apul,lncRNA,lncRNA_2009,lncRNA,,ntLink_8,14497133,14499032,+
Apul,lncRNA,lncRNA_2010,lncRNA,,ntLink_8,14523475,14525374,+
Apul,lncRNA,lncRNA_2011,lncRNA,,ntLink_8,14530302,14532201,+
Apul,lncRNA,lncRNA_2012,lncRNA,,ntLink_8,14530857,14532756,+
Apul,lncRNA,lncRNA_2013,lncRNA,,ntLink_8,14537652,14539551,+
Apul,lncRNA,lncRNA_2014,lncRNA,,ntLink_8,14966451,14968350,+
Apul,lncRNA,lncRNA_2015,lncRNA,,ntLink_8,15094154,15096053,+
Apul,lncRNA,lncRNA_2016,lncRNA,,ntLink_8,15094215,15096114,+
Apul,lncRNA,lncRNA_2017,lncRNA,,ntLink_8,15142431,15144330,+
Apul,lncRNA,lncRNA_2018,lncRNA,,ntLink_8,15157020,15158919,+
Apul,lncRNA,lncRNA_2019,lncRNA,,ntLink_8,15269182,15271081,+
Apul,lncRNA,lncRNA_2020,lncRNA,,ntLink_8,15395705,15397604,+
Apul,lncRNA,lncRNA_2021,lncRNA,,ntLink_8,15403557,15405456,+
Apul,lncRNA,lncRNA_2022,lncRNA,,ntLink_8,15436330,15438229,+
Apul,lncRNA,lncRNA_2023,lncRNA,,ntLink_8,15511607,15513506,+
Apul,lncRNA,lncRNA_2024,lncRNA,,ntLink_8,16082884,16084783,+
Apul,lncRNA,lncRNA_2025,lncRNA,,ntLink_8,16082884,16084783,+
Apul,lncRNA,lncRNA_2026,lncRNA,,ntLink_8,16192342,16194241,+
Apul,lncRNA,lncRNA_2027,lncRNA,,ntLink_8,16193055,16194954,+
Apul,lncRNA,lncRNA_2028,lncRNA,,ntLink_8,16309388,16311287,+
Apul,lncRNA,lncRNA_2029,lncRNA,,ntLink_8,16309388,16311287,+
Apul,lncRNA,lncRNA_2030,lncRNA,,ntLink_8,16356697,16358596,+
Apul,lncRNA,lncRNA_2031,lncRNA,,ntLink_8,16369035,16370934,+
Apul,lncRNA,lncRNA_2032,lncRNA,,ntLink_8,16524569,16526468,+
Apul,lncRNA,lncRNA_2033,lncRNA,,ntLink_8,16541747,16543646,+
Apul,lncRNA,lncRNA_2034,lncRNA,,ntLink_8,16699596,16701495,+
Apul,lncRNA,lncRNA_2035,lncRNA,,ntLink_8,16727595,16729494,+
Apul,lncRNA,lncRNA_2036,lncRNA,,ntLink_8,16743952,16745851,+
Apul,lncRNA,lncRNA_2037,lncRNA,,ntLink_8,17129359,17131258,+
Apul,lncRNA,lncRNA_2038,lncRNA,,ntLink_8,17173519,17175418,+
Apul,lncRNA,lncRNA_2039,lncRNA,,ntLink_8,17172689,17174588,+
Apul,lncRNA,lncRNA_2040,lncRNA,,ntLink_8,17221220,17223119,+
Apul,lncRNA,lncRNA_2041,lncRNA,,ntLink_8,17199354,17201253,+
Apul,lncRNA,lncRNA_2042,lncRNA,,ntLink_8,17219286,17221185,+
Apul,lncRNA,lncRNA_2043,lncRNA,,ntLink_8,17223149,17225048,+
Apul,lncRNA,lncRNA_2044,lncRNA,,ntLink_8,17378227,17380126,+
Apul,lncRNA,lncRNA_2045,lncRNA,,ntLink_8,17382822,17384721,+
Apul,lncRNA,lncRNA_2046,lncRNA,,ntLink_8,17382822,17384721,+
Apul,lncRNA,lncRNA_2047,lncRNA,,ntLink_8,17387483,17389382,+
Apul,lncRNA,lncRNA_2048,lncRNA,,ntLink_8,17439957,17441856,+
Apul,lncRNA,lncRNA_2049,lncRNA,,ntLink_8,17469417,17471316,+
Apul,lncRNA,lncRNA_2050,lncRNA,,ntLink_8,17685409,17687308,+
Apul,lncRNA,lncRNA_2051,lncRNA,,ntLink_8,17685440,17687339,+
Apul,lncRNA,lncRNA_2052,lncRNA,,ntLink_8,17685440,17687339,+
Apul,lncRNA,lncRNA_2053,lncRNA,,ntLink_8,17685440,17687339,+
Apul,lncRNA,lncRNA_2054,lncRNA,,ntLink_8,17685592,17687491,+
Apul,lncRNA,lncRNA_2055,lncRNA,,ntLink_8,17685777,17687676,+
Apul,lncRNA,lncRNA_2056,lncRNA,,ntLink_8,17807568,17809467,+
Apul,lncRNA,lncRNA_2057,lncRNA,,ntLink_8,18069392,18071291,+
Apul,lncRNA,lncRNA_2058,lncRNA,,ntLink_8,18179127,18181026,+
Apul,lncRNA,lncRNA_2059,lncRNA,,ntLink_8,18192407,18194306,+
Apul,lncRNA,lncRNA_2060,lncRNA,,ntLink_8,18205665,18207564,+
Apul,lncRNA,lncRNA_2061,lncRNA,,ntLink_8,18246928,18248827,+
Apul,lncRNA,lncRNA_2062,lncRNA,,ntLink_8,18320543,18322442,+
Apul,lncRNA,lncRNA_2063,lncRNA,,ntLink_8,18371307,18373206,+
Apul,lncRNA,lncRNA_2064,lncRNA,,ntLink_8,18592248,18594147,+
Apul,lncRNA,lncRNA_2065,lncRNA,,ntLink_8,18641923,18643822,+
Apul,lncRNA,lncRNA_2066,lncRNA,,ntLink_8,18693642,18695541,+
Apul,lncRNA,lncRNA_2067,lncRNA,,ntLink_8,18693654,18695553,+
Apul,lncRNA,lncRNA_2068,lncRNA,,ntLink_8,18708423,18710322,+
Apul,lncRNA,lncRNA_2069,lncRNA,,ntLink_8,18708423,18710322,+
Apul,lncRNA,lncRNA_2070,lncRNA,,ntLink_8,18973326,18975225,+
Apul,lncRNA,lncRNA_2071,lncRNA,,ntLink_8,19106656,19108555,+
Apul,lncRNA,lncRNA_2072,lncRNA,,ntLink_8,19169049,19170948,+
Apul,lncRNA,lncRNA_2073,lncRNA,,ntLink_8,19169072,19170971,+
Apul,lncRNA,lncRNA_2074,lncRNA,,ntLink_8,19169142,19171041,+
Apul,lncRNA,lncRNA_2075,lncRNA,,ntLink_8,19169163,19171062,+
Apul,lncRNA,lncRNA_2076,lncRNA,,ntLink_8,19225981,19227880,+
Apul,lncRNA,lncRNA_2077,lncRNA,,ntLink_8,19315056,19316955,+
Apul,lncRNA,lncRNA_2078,lncRNA,,ntLink_8,19420974,19422873,+
Apul,lncRNA,lncRNA_2079,lncRNA,,ntLink_8,19441425,19443324,+
Apul,lncRNA,lncRNA_2080,lncRNA,,ntLink_8,19441726,19443625,+
Apul,lncRNA,lncRNA_2081,lncRNA,,ntLink_8,19659014,19660913,+
Apul,lncRNA,lncRNA_2082,lncRNA,,ntLink_8,19696184,19698083,+
Apul,lncRNA,lncRNA_2083,lncRNA,,ntLink_8,19704851,19706750,+
Apul,lncRNA,lncRNA_2084,lncRNA,,ntLink_8,19868442,19870341,+
Apul,lncRNA,lncRNA_2085,lncRNA,,ntLink_8,19896460,19898359,+
Apul,lncRNA,lncRNA_2086,lncRNA,,ntLink_8,20084473,20086372,+
Apul,lncRNA,lncRNA_2087,lncRNA,,ntLink_8,20235985,20237884,+
Apul,lncRNA,lncRNA_2088,lncRNA,,ntLink_8,20237329,20239228,+
Apul,lncRNA,lncRNA_2089,lncRNA,,ntLink_8,20180086,20181985,+
Apul,lncRNA,lncRNA_2090,lncRNA,,ntLink_8,20187835,20189734,+
Apul,lncRNA,lncRNA_2091,lncRNA,,ntLink_8,20193842,20195741,+
Apul,lncRNA,lncRNA_2092,lncRNA,,ntLink_8,20227502,20229401,+
Apul,lncRNA,lncRNA_2093,lncRNA,,ntLink_8,20279502,20281401,+
Apul,lncRNA,lncRNA_2094,lncRNA,,ntLink_8,20252331,20254230,+
Apul,lncRNA,lncRNA_2095,lncRNA,,ntLink_8,20267243,20269142,+
Apul,lncRNA,lncRNA_2096,lncRNA,,ntLink_8,20276237,20278136,+
Apul,lncRNA,lncRNA_2097,lncRNA,,ntLink_8,20276352,20278251,+
Apul,lncRNA,lncRNA_2098,lncRNA,,ntLink_8,20294610,20296509,+
Apul,lncRNA,lncRNA_2099,lncRNA,,ntLink_8,20299055,20300954,+
Apul,lncRNA,lncRNA_2100,lncRNA,,ntLink_8,20299055,20300954,+
Apul,lncRNA,lncRNA_2101,lncRNA,,ntLink_8,20395632,20397531,+
Apul,lncRNA,lncRNA_2102,lncRNA,,ntLink_8,20463626,20465525,+
Apul,lncRNA,lncRNA_2103,lncRNA,,ntLink_8,20464174,20466073,+
Apul,lncRNA,lncRNA_2104,lncRNA,,ntLink_8,20553443,20555342,+
Apul,lncRNA,lncRNA_2105,lncRNA,,ntLink_8,20614501,20616400,+
Apul,lncRNA,lncRNA_2106,lncRNA,,ntLink_8,20772468,20774367,+
Apul,lncRNA,lncRNA_2107,lncRNA,,ntLink_8,20772943,20774842,+
Apul,lncRNA,lncRNA_2108,lncRNA,,ntLink_8,20797685,20799584,+
Apul,lncRNA,lncRNA_2109,lncRNA,,ntLink_8,20908470,20910369,+
Apul,lncRNA,lncRNA_2110,lncRNA,,ntLink_8,21013018,21014917,+
Apul,lncRNA,lncRNA_2111,lncRNA,,ntLink_8,21013023,21014922,+
Apul,lncRNA,lncRNA_2112,lncRNA,,ntLink_8,21018734,21020633,+
Apul,lncRNA,lncRNA_2113,lncRNA,,ntLink_8,21027082,21028981,+
Apul,lncRNA,lncRNA_2114,lncRNA,,ntLink_8,21110797,21112696,+
Apul,lncRNA,lncRNA_2115,lncRNA,,ntLink_8,21112794,21114693,+
Apul,lncRNA,lncRNA_2116,lncRNA,,ntLink_8,21120295,21122194,+
Apul,lncRNA,lncRNA_2117,lncRNA,,ntLink_8,21120685,21122584,+
Apul,lncRNA,lncRNA_2118,lncRNA,,ntLink_8,21184166,21186065,+
Apul,lncRNA,lncRNA_2119,lncRNA,,ntLink_8,21273582,21275481,+
Apul,lncRNA,lncRNA_2120,lncRNA,,ntLink_8,21395042,21396941,+
Apul,lncRNA,lncRNA_2121,lncRNA,,ntLink_8,21415016,21416915,+
Apul,lncRNA,lncRNA_2122,lncRNA,,ntLink_8,21459551,21461450,+
Apul,lncRNA,lncRNA_2123,lncRNA,,ntLink_8,21484301,21486200,+
Apul,lncRNA,lncRNA_2124,lncRNA,,ntLink_8,21526866,21528765,+
Apul,lncRNA,lncRNA_2125,lncRNA,,ntLink_8,21647843,21649742,+
Apul,lncRNA,lncRNA_2126,lncRNA,,ntLink_8,21687885,21689784,+
Apul,lncRNA,lncRNA_2127,lncRNA,,ntLink_8,21855541,21857440,+
Apul,lncRNA,lncRNA_2128,lncRNA,,ntLink_8,22104559,22106458,+
Apul,lncRNA,lncRNA_2129,lncRNA,,ntLink_8,22204298,22206197,+
Apul,lncRNA,lncRNA_2130,lncRNA,,ntLink_8,22204841,22206740,+
Apul,lncRNA,lncRNA_2131,lncRNA,,ntLink_8,22353933,22355832,+
Apul,lncRNA,lncRNA_2132,lncRNA,,ntLink_8,22354754,22356653,+
Apul,lncRNA,lncRNA_2133,lncRNA,,ntLink_8,22423322,22425221,+
Apul,lncRNA,lncRNA_2134,lncRNA,,ntLink_8,22423965,22425864,+
Apul,lncRNA,lncRNA_2135,lncRNA,,ntLink_8,22990293,22992192,+
Apul,lncRNA,lncRNA_2136,lncRNA,,ntLink_8,22993878,22995777,+
Apul,lncRNA,lncRNA_2137,lncRNA,,ntLink_8,23267489,23269388,+
Apul,lncRNA,lncRNA_2138,lncRNA,,ntLink_8,23267489,23269388,+
Apul,lncRNA,lncRNA_2139,lncRNA,,ntLink_8,23276984,23278883,+
Apul,lncRNA,lncRNA_2140,lncRNA,,ntLink_8,23280342,23282241,+
Apul,lncRNA,lncRNA_2141,lncRNA,,ntLink_8,23280342,23282241,+
Apul,lncRNA,lncRNA_2142,lncRNA,,ntLink_8,23428293,23430192,+
Apul,lncRNA,lncRNA_2143,lncRNA,,ntLink_8,23432261,23434160,+
Apul,lncRNA,lncRNA_2144,lncRNA,,ntLink_8,23432353,23434252,+
Apul,lncRNA,lncRNA_2145,lncRNA,,ntLink_8,23437389,23439288,+
Apul,lncRNA,lncRNA_2146,lncRNA,,ntLink_8,23522385,23524284,+
Apul,lncRNA,lncRNA_2147,lncRNA,,ntLink_8,23616473,23618372,+
Apul,lncRNA,lncRNA_2148,lncRNA,,ntLink_8,23783863,23785762,+
Apul,lncRNA,lncRNA_2149,lncRNA,,ntLink_8,23869755,23871654,+
Apul,lncRNA,lncRNA_2150,lncRNA,,ntLink_8,23869755,23871654,+
Apul,lncRNA,lncRNA_2151,lncRNA,,ntLink_8,23915495,23917394,+
Apul,lncRNA,lncRNA_2152,lncRNA,,ntLink_8,24004885,24006784,+
Apul,lncRNA,lncRNA_2153,lncRNA,,ntLink_8,24004885,24006784,+
Apul,lncRNA,lncRNA_2154,lncRNA,,ntLink_8,24004889,24006788,+
Apul,lncRNA,lncRNA_2155,lncRNA,,ntLink_8,24093632,24095531,+
Apul,lncRNA,lncRNA_2156,lncRNA,,ntLink_8,24109010,24110909,+
Apul,lncRNA,lncRNA_2157,lncRNA,,ntLink_8,24119380,24121279,+
Apul,lncRNA,lncRNA_2158,lncRNA,,ntLink_8,24119460,24121359,+
Apul,lncRNA,lncRNA_2159,lncRNA,,ntLink_8,24119460,24121359,+
Apul,lncRNA,lncRNA_2160,lncRNA,,ntLink_8,24166650,24168549,+
Apul,lncRNA,lncRNA_2161,lncRNA,,ntLink_8,24176297,24178196,+
Apul,lncRNA,lncRNA_2162,lncRNA,,ntLink_8,24225164,24227063,+
Apul,lncRNA,lncRNA_2163,lncRNA,,ntLink_8,24300363,24302262,+
Apul,lncRNA,lncRNA_2164,lncRNA,,ntLink_8,24524124,24526023,+
Apul,lncRNA,lncRNA_2165,lncRNA,,ntLink_8,24565155,24567054,+
Apul,lncRNA,lncRNA_2166,lncRNA,,ntLink_8,24566043,24567942,+
Apul,lncRNA,lncRNA_2167,lncRNA,,ntLink_8,24636052,24637951,+
Apul,lncRNA,lncRNA_2168,lncRNA,,ntLink_8,24648355,24650254,+
Apul,lncRNA,lncRNA_2169,lncRNA,,ntLink_8,24897967,24899866,+
Apul,lncRNA,lncRNA_2170,lncRNA,,ntLink_8,24905664,24907563,+
Apul,lncRNA,lncRNA_2171,lncRNA,,ntLink_8,25143441,25145340,+
Apul,lncRNA,lncRNA_2172,lncRNA,,ntLink_8,25145902,25147801,+
