"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"220",220,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000006:4807390-4808390",167,-27.54,2,20,118,139,18,"72.22%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.g27176.t1",-0.33866912370962,0.577184059409037,0.975589736728395,"Q95JD5","Sulfotransferase 1B1 (ST1B1) (cSULT1B1) (EC 2.8.2.1) (Sulfotransferase family cytosolic 1B member 1)","Canis lupus familiaris (Dog) (Canis familiaris)","3'-phosphoadenosine 5'-phosphosulfate metabolic process [GO:0050427]; epithelial cell differentiation [GO:0030855]; ethanol catabolic process [GO:0006068]; flavonoid metabolic process [GO:0009812]; sulfation [GO:0051923]; thyroid hormone metabolic process [GO:0042403]; xenobiotic metabolic process [GO:0006805]","GO:0004062; GO:0005737; GO:0006068; GO:0006805; GO:0008146; GO:0009812; GO:0030855; GO:0042403; GO:0050427; GO:0051923"
"221",221,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000006:5002459-5003459",158,-25.58,2,21,212,236,22,"68.18%","81.82%","Pocillopora_meandrina_HIv1___RNAseq.g27193.t1",0.0831028579477005,0.894312070085671,0.997033432013061,"Q7TMC8","L-fucose kinase (Fucokinase) (EC 2.7.1.52)","Mus musculus (Mouse)","carbohydrate phosphorylation [GO:0046835]; GDP-L-fucose salvage [GO:0042352]; response to dopamine [GO:1903350]","GO:0005524; GO:0042352; GO:0046835; GO:0050201; GO:1903350"
"222",222,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000006:7442456-7443456",163,-24.55,2,21,669,692,21,"71.43%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g27473.t3",-0.0595667828634766,0.924202091321436,0.998499576601626,NA,NA,NA,NA,NA
"223",223,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000006:7636916-7637916",146,-30.01,2,21,828,856,26,"65.38%","65.38%","Pocillopora_meandrina_HIv1___RNAseq.g27489.t1",0.938779898628061,0.0180154908165704,0.674410729954476,NA,NA,NA,NA,NA
"224",224,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000006:9327873-9328873",156,-20.19,2,17,413,434,15,"80.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g27627.t1",-0.74371019276749,0.149619069147771,0.884191849799702,NA,NA,NA,NA,NA
"225",225,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000007:10520003-10521003",146,-21.63,2,16,701,723,15,"73.33%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g5959.t1",-0.697838961748481,0.190088290555416,0.907401466070843,NA,NA,NA,NA,NA
"226",226,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000007:10520171-10521171",146,-21.63,2,16,533,555,15,"73.33%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g5960.t1",-0.513590530157816,0.376085228655379,0.967743555596755,"Q9NUM3","Zinc transporter ZIP9 (Solute carrier family 39 member 9) (Zrt- and Irt-like protein 9) (ZIP-9)","Homo sapiens (Human)","bicellular tight junction assembly [GO:0070830]; cellular zinc ion homeostasis [GO:0006882]; regulation of cellular response to testosterone stimulus [GO:2000654]; regulation of vascular endothelial cell proliferation [GO:1905562]; zinc ion transmembrane transport [GO:0071577]","GO:0004930; GO:0005385; GO:0005497; GO:0005634; GO:0005739; GO:0005802; GO:0005886; GO:0006882; GO:0022883; GO:0031966; GO:0048471; GO:0070830; GO:0071577; GO:1905562; GO:2000654"
"227",227,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000007:11187552-11188552",151,-21.35,2,12,448,469,10,"90.00%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g5991.t1",-0.184008148807766,0.767042463230956,0.986659942612517,NA,NA,NA,NA,NA
"228",228,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000007:12328212-12329212",140,-20.28,2,9,392,413,7,"100.00%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g6059.t1",0.59078121415273,0.294187413213095,0.950611446179703,"Q8N8S7","Protein enabled homolog","Homo sapiens (Human)","actin polymerization or depolymerization [GO:0008154]; actin polymerization-dependent cell motility [GO:0070358]; axon guidance [GO:0007411]","GO:0003779; GO:0005522; GO:0005829; GO:0005856; GO:0005886; GO:0005925; GO:0007411; GO:0008154; GO:0017124; GO:0030027; GO:0030054; GO:0030175; GO:0045202; GO:0050699; GO:0070358"
"229",229,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000007:4004803-4005803",156,-20.29,2,17,704,725,15,"66.67%","93.33%","Pocillopora_meandrina_HIv1___RNAseq.g5443.t1",-0.41736932878442,0.484447830465063,0.972418357334409,NA,NA,NA,NA,NA
"230",230,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000007:4388911-4389911",150,-24.45,2,20,805,827,19,"68.42%","73.68%","Pocillopora_meandrina_HIv1___RNAseq.g5487.t1",0.284627100097647,0.642555912657279,0.977982859683049,NA,NA,NA,NA,NA
"231",231,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000007:4953244-4954244",157,-29.97,2,21,546,565,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___TS.g24272.t1",NA,NA,NA,NA,NA,NA,NA,NA
"232",232,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000007:5135149-5136149",145,-24.83,2,20,874,894,18,"61.11%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g5575.t1",-0.927672082741259,0.0230953264417934,0.698759485874756,"Q4V8V1","Breast cancer metastasis-suppressor 1-like protein-A","Danio rerio (Zebrafish) (Brachydanio rerio)","histone deacetylation [GO:0016575]; negative regulation of cell migration [GO:0030336]; negative regulation of stem cell population maintenance [GO:1902455]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transforming growth factor beta receptor signaling pathway [GO:0030512]; positive regulation of stem cell population maintenance [GO:1902459]","GO:0000122; GO:0016575; GO:0030336; GO:0030512; GO:0042826; GO:0070822; GO:1902455; GO:1902459"
"233",233,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000007:5631172-5632172",150,-23.63,2,17,780,804,18,"77.78%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g5626.t1",-0.35710000239631,0.555183344524333,0.973839008969304,NA,NA,NA,NA,NA
"234",234,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000007:8577712-8578712",142,-21.12,2,17,874,894,15,"73.33%","73.33%","Pocillopora_meandrina_HIv1___RNAseq.g5846.t1",-0.812734468865508,0.0944993457324577,0.845856132877483,NA,NA,NA,NA,NA
"235",235,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000008:11186273-11186702",161,-24.77,2,18,136,157,16,"75.00%","87.50%","Pocillopora_meandrina_HIv1___RNAseq.g2694.t2",0.0807879307738461,0.897249613415976,0.997033432013061,"P27545","Ceramide synthase 1 (CerS1) (Longevity assurance gene 1 protein homolog 1) (Protein UOG-1) (Sphingoid base N-stearoyltransferase CERS1) (EC 2.3.1.299)","Mus musculus (Mouse)","brain development [GO:0007420]; cellular response to dithiothreitol [GO:0072721]; cellular response to mycotoxin [GO:0036146]; cellular response to UV-A [GO:0071492]; cellular response to xenobiotic stimulus [GO:0071466]; ceramide biosynthetic process [GO:0046513]; negative regulation of glucose import [GO:0046325]; negative regulation of telomerase activity [GO:0051974]; positive regulation of mitophagy [GO:1901526]; sphingolipid biosynthetic process [GO:0030148]","GO:0005783; GO:0005789; GO:0007420; GO:0016410; GO:0030148; GO:0036146; GO:0043231; GO:0046325; GO:0046513; GO:0050291; GO:0051974; GO:0071466; GO:0071492; GO:0072721; GO:1901526"
"236",236,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000008:11186273-11186702",161,-24.77,2,18,136,157,16,"75.00%","87.50%","Pocillopora_meandrina_HIv1___RNAseq.g2695.t1",0.0360294869207806,0.954135759468522,0.999610930147471,"Q9Y6N5","Sulfide:quinone oxidoreductase, mitochondrial (SQOR) (EC 1.8.5.8) (Sulfide dehydrogenase-like) (Sulfide quinone oxidoreductase)","Homo sapiens (Human)","sulfide oxidation, using sulfide:quinone oxidoreductase [GO:0070221]","GO:0005739; GO:0005743; GO:0048038; GO:0070221; GO:0070224; GO:0071949; GO:0106436"
"237",237,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000008:3889714-3890714",156,-22.98,2,17,952,973,15,"73.33%","86.67%","Pocillopora_meandrina_HIv1___RNAseq.g2003.t1",-0.660378453100064,0.225092045951093,0.926947473179405,NA,NA,NA,NA,NA
"238",238,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000008:6256931-6257931",149,-20.32,2,15,629,651,14,"78.57%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g2208.t1",0.288610981219061,0.637696297340301,0.977982859683049,"P26443","Glutamate dehydrogenase 1, mitochondrial (GDH 1) (EC 1.4.1.3)","Mus musculus (Mouse)","cerebellum development [GO:0021549]; glutamate catabolic process [GO:0006538]; glutamine metabolic process [GO:0006541]; long-term memory [GO:0007616]; positive regulation of insulin secretion [GO:0032024]; response to aluminum ion [GO:0010044]; tricarboxylic acid metabolic process [GO:0072350]","GO:0004352; GO:0004353; GO:0004354; GO:0005524; GO:0005525; GO:0005737; GO:0005739; GO:0005743; GO:0005759; GO:0005783; GO:0006538; GO:0006541; GO:0007616; GO:0010044; GO:0019899; GO:0021549; GO:0032024; GO:0043531; GO:0070403; GO:0070728; GO:0072350"
"239",239,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000008:6285156-6286156",149,-20.32,2,15,54,76,14,"78.57%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g2210.t1",NA,NA,NA,NA,NA,NA,NA,NA
"240",240,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000008:6323866-6324866",149,-20.32,2,15,629,651,14,"78.57%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g2216.t1",0.404210984304427,0.499722542915939,0.973552982047016,NA,NA,NA,NA,NA
"241",241,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000008:6775169-6776169",152,-21.35,2,18,511,533,17,"76.47%","76.47%","Pocillopora_meandrina_HIv1___TS.g4771.t1b",-0.380946472179239,0.526964936060196,0.973552982047016,NA,NA,NA,NA,NA
"242",242,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000008:712072-713072",147,-20.98,2,17,652,674,16,"68.75%","81.25%","Pocillopora_meandrina_HIv1___RNAseq.g1691.t1",0.153328793409183,0.805543382011248,0.992367807610418,NA,NA,NA,NA,NA
"243",243,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000008:712124-713124",147,-20.98,2,17,600,622,16,"68.75%","81.25%","Pocillopora_meandrina_HIv1___RNAseq.g1692.t1",0.400911000030414,0.503568720866977,0.973552982047016,"Q92547","DNA topoisomerase 2-binding protein 1 (DNA topoisomerase II-beta-binding protein 1) (TopBP1) (DNA topoisomerase II-binding protein 1)","Homo sapiens (Human)","cellular response to DNA damage stimulus [GO:0006974]; DNA metabolic process [GO:0006259]; DNA repair [GO:0006281]; DNA replication initiation [GO:0006270]; homologous recombination [GO:0035825]; mitotic DNA replication checkpoint signaling [GO:0033314]; mitotic G2 DNA damage checkpoint signaling [GO:0007095]; response to ionizing radiation [GO:0010212]","GO:0000794; GO:0000922; GO:0001673; GO:0003677; GO:0005634; GO:0005654; GO:0005694; GO:0005737; GO:0005815; GO:0005886; GO:0006259; GO:0006270; GO:0006281; GO:0006974; GO:0007095; GO:0008022; GO:0010212; GO:0015629; GO:0016604; GO:0016605; GO:0033314; GO:0035825; GO:0042802; GO:0043231; GO:0070532"
"244",244,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000008:9419174-9420174",152,-20.56,2,15,590,613,15,"86.67%","86.67%","Pocillopora_meandrina_HIv1___RNAseq.g2522.t1",-0.0218672519437329,0.972159969168967,0.999610930147471,"Q96DM1","PiggyBac transposable element-derived protein 4","Homo sapiens (Human)","",""
"245",245,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000008:9594946-9595821",146,-20.81,2,15,270,291,13,"76.92%","76.92%","Pocillopora_meandrina_HIv1___RNAseq.g2538.t1a",-0.582379562285619,0.302851013558857,0.952255198160674,"P56941","NPC intracellular cholesterol transporter 1 (Niemann-Pick C1 protein)","Sus scrofa (Pig)","bile acid metabolic process [GO:0008206]; cholesterol homeostasis [GO:0042632]; cholesterol metabolic process [GO:0008203]; cholesterol transport [GO:0030301]; intestinal cholesterol absorption [GO:0030299]; intracellular cholesterol transport [GO:0032367]; lysosomal transport [GO:0007041]; negative regulation of TORC1 signaling [GO:1904262]; protein glycosylation [GO:0006486]; sterol transport [GO:0015918]","GO:0005319; GO:0005576; GO:0005635; GO:0005764; GO:0005765; GO:0005783; GO:0005886; GO:0006486; GO:0007041; GO:0008203; GO:0008206; GO:0015485; GO:0015918; GO:0016020; GO:0030299; GO:0030301; GO:0031902; GO:0032367; GO:0032934; GO:0042632; GO:0048471; GO:1904262"
"246",246,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000009:1047167-1048167",161,-25.61,2,14,560,581,12,"91.67%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g14304.t1",-0.433953533876193,0.465340960579038,0.97024921967979,NA,NA,NA,NA,NA
"247",247,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000009:1071632-1072632",152,-20.91,2,20,288,307,18,"72.22%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g14306.t1b",-0.459471487133505,0.436273699758016,0.97024921967979,NA,NA,NA,NA,NA
"248",248,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000009:526178-527178",163,-23.58,2,16,373,394,14,"78.57%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g14271.t1",-0.803671638094163,0.101294605666313,0.850578523647204,"Q5R941","Peptidyl-prolyl cis-trans isomerase FKBP14 (PPIase FKBP14) (EC 5.2.1.8) (FK506-binding protein 14) (FKBP-14) (Rotamase)","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","","GO:0003755; GO:0005509; GO:0005788"
"249",249,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000010:3341725-3342725",160,-26.36,2,19,882,905,19,"78.95%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g13218.t1",-0.334202753740856,0.582539310712424,0.976732732570472,"O43422","52 kDa repressor of the inhibitor of the protein kinase (p52rIPK) (58 kDa interferon-induced protein kinase-interacting protein) (p58IPK-interacting protein) (Death-associated protein 4) (THAP domain-containing protein 0) (THAP domain-containing protein 12)","Homo sapiens (Human)","negative regulation of cell population proliferation [GO:0008285]; signal transduction [GO:0007165]","GO:0003677; GO:0005634; GO:0007165; GO:0008285; GO:0046872; GO:0046983"
"250",250,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000010:399568-400568",148,-20.26,2,21,152,173,19,"63.16%","68.42%","Pocillopora_meandrina_HIv1___RNAseq.14149_t",-0.0218672519437329,0.972159969168967,0.999610930147471,NA,NA,NA,NA,NA
"251",251,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000010:5102909-5103909",155,-24.49,2,21,685,707,20,"60.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g13329.t1",-0.0910739059279335,0.884201604185984,0.996890261341759,"B1WAP7","Segment polarity protein dishevelled homolog DVL-3 (Dishevelled-3) (DSH homolog 3)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","ciliary basal body organization [GO:0032053]; cilium assembly [GO:0060271]; intracellular signal transduction [GO:0035556]; Wnt signaling pathway [GO:0016055]","GO:0005737; GO:0008013; GO:0016055; GO:0032053; GO:0035556; GO:0060271"
"252",252,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000011:6301949-6302949",150,-20.14,2,11,792,813,9,"100.00%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g8730.t1",-0.622250797248435,0.262333535182066,0.940389244553628,NA,NA,NA,NA,NA
"253",253,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000011:6877883-6878883",140,-20.73,2,9,864,885,7,"100.00%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g8770.t1",0.532141431013047,0.35595195664812,0.964740261214261,"Q9UBS9","SUN domain-containing ossification factor (Membrane protein CH1) (Protein osteopotentia homolog) (SUN-like protein 1)","Homo sapiens (Human)","ossification [GO:0001503]; positive regulation of collagen biosynthetic process [GO:0032967]; positive regulation of osteoblast differentiation [GO:0045669]; regulation of bone remodeling [GO:0046850]","GO:0001503; GO:0005737; GO:0005791; GO:0016020; GO:0030867; GO:0032967; GO:0045669; GO:0046850"
"254",254,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000011:7511194-7512194",155,-22.63,2,18,252,272,16,"81.25%","81.25%","Pocillopora_meandrina_HIv1___RNAseq.g8815.t3",0.390238470171323,0.516048946995267,0.973552982047016,NA,NA,NA,NA,NA
"255",255,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000011:7653106-7654106",154,-25.04,2,20,90,115,22,"68.18%","72.73%","Pocillopora_meandrina_HIv1___RNAseq.g8834.t1",0.738072755676699,0.154439831265772,0.885790980156003,NA,NA,NA,NA,NA
"256",256,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000011:9709324-9710324",168,-30.37,2,21,591,612,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g9013.t1",NA,NA,NA,NA,NA,NA,NA,NA
"257",257,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000011:9709664-9710664",168,-30.37,2,21,251,272,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g9014.t1",NA,NA,NA,NA,NA,NA,NA,NA
"258",258,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000012:413949-414277",151,-24.47,2,21,57,79,20,"65.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g9546.t1",-0.122264558468971,0.844716650745485,0.995053379150655,"A1L1W9","Monocarboxylate transporter 10 (MCT 10) (Solute carrier family 16 member 10)","Danio rerio (Zebrafish) (Brachydanio rerio)","aromatic amino acid transport [GO:0015801]; thyroid hormone transport [GO:0070327]","GO:0005302; GO:0015173; GO:0015192; GO:0015196; GO:0015349; GO:0015801; GO:0016020; GO:0016323; GO:0070327"
"259",259,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000012:413949-414277",151,-24.47,2,21,57,79,20,"65.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g9547.t1",-0.215567087955342,0.727672248611804,0.983488024952819,"O88466","Zinc finger protein 106 (Zfp-106) (H3a minor histocompatibility antigen) (Son of insulin receptor mutant) (Zinc finger protein 474)","Mus musculus (Mouse)","insulin receptor signaling pathway [GO:0008286]","GO:0001515; GO:0003723; GO:0005730; GO:0005829; GO:0008286; GO:0016020; GO:0016607; GO:0017124; GO:0046872"
"260",260,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000012:5907976-5908976",150,-21.01,2,15,938,959,13,"76.92%","84.62%","Pocillopora_meandrina_HIv1___RNAseq.g9962.t1a",0.929810593848995,0.0220859037276938,0.694660351169505,NA,NA,NA,NA,NA
"261",261,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000012:85784-86784",145,-22.93,2,10,596,617,8,"100.00%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g9507.t1",NA,NA,NA,NA,NA,NA,NA,NA
"262",262,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000012:9144341-9145341",155,-24.65,2,17,210,235,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g10153.t1",0.137676099491614,0.825260707529501,0.994770429144229,NA,NA,NA,NA,NA
"263",263,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000013:2950142-2951142",149,-21.71,2,20,314,338,21,"66.67%","76.19%","Pocillopora_meandrina_HIv1___RNAseq.g3351.t1",0.320967057717654,0.59846150081483,0.976732732570472,NA,NA,NA,NA,NA
"264",264,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000013:4189392-4190392",149,-21.71,2,20,314,338,21,"66.67%","76.19%","Pocillopora_meandrina_HIv1___RNAseq.g3377.t1",0.41840503763488,0.483249788042198,0.972054935248966,NA,NA,NA,NA,NA
"265",265,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000013:7203509-7204509",151,-20.61,2,20,536,557,18,"66.67%","72.22%","Pocillopora_meandrina_HIv1___TS.g9788.t2",0.0407964398973176,0.948070771766409,0.999610930147471,"Q6AXU1","BTB/POZ domain-containing protein 16","Rattus norvegicus (Rat)","",""
"266",266,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000013:8231368-8232368",163,-26.02,2,17,128,151,17,"82.35%","88.24%","Pocillopora_meandrina_HIv1___RNAseq.g3736.t1",-0.898047575626946,0.0384746455788641,0.760878962620332,NA,NA,NA,NA,NA
"267",267,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000014:2062376-2063376",159,-24.87,2,20,924,945,18,"72.22%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g26017.t1",-0.229536041135235,0.7103326331675,0.982185628634329,"B6CJY4","TNF receptor-associated factor 6 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRAF6) (RING-type E3 ubiquitin transferase TRAF6)","Cercocebus atys (Sooty mangabey) (Cercocebus torquatus atys)","activation of NF-kappaB-inducing kinase activity [GO:0007250]; antigen processing and presentation of exogenous peptide antigen via MHC class II [GO:0019886]; bone resorption [GO:0045453]; cellular response to DNA damage stimulus [GO:0006974]; I-kappaB kinase/NF-kappaB signaling [GO:0007249]; in utero embryonic development [GO:0001701]; interleukin-1-mediated signaling pathway [GO:0070498]; interleukin-17-mediated signaling pathway [GO:0097400]; lipopolysaccharide-mediated signaling pathway [GO:0031663]; myeloid dendritic cell differentiation [GO:0043011]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neural tube closure [GO:0001843]; odontogenesis of dentin-containing tooth [GO:0042475]; ossification [GO:0001503]; osteoclast differentiation [GO:0030316]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of interleukin-12 production [GO:0032735]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of interleukin-6 production [GO:0032755]; positive regulation of JUN kinase activity [GO:0043507]; positive regulation of leukocyte adhesion to vascular endothelial cell [GO:1904996]; positive regulation of lipopolysaccharide-mediated signaling pathway [GO:0031666]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of NIK/NF-kappaB signaling [GO:1901224]; positive regulation of osteoclast differentiation [GO:0045672]; positive regulation of T cell cytokine production [GO:0002726]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription regulatory region DNA binding [GO:2000679]; protein autoubiquitination [GO:0051865]; protein K63-linked ubiquitination [GO:0070534]; regulation of apoptotic process [GO:0042981]; regulation of immunoglobulin production [GO:0002637]; T cell receptor signaling pathway [GO:0050852]; T-helper 1 type immune response [GO:0042088]","GO:0000122; GO:0001503; GO:0001701; GO:0001843; GO:0002637; GO:0002726; GO:0004842; GO:0005164; GO:0005634; GO:0005811; GO:0005829; GO:0005938; GO:0006974; GO:0007249; GO:0007250; GO:0008270; GO:0009898; GO:0019886; GO:0030316; GO:0031435; GO:0031624; GO:0031625; GO:0031663; GO:0031666; GO:0031996; GO:0032735; GO:0032743; GO:0032755; GO:0035631; GO:0042088; GO:0042102; GO:0042475; GO:0042802; GO:0042826; GO:0042981; GO:0043011; GO:0043123; GO:0043422; GO:0043507; GO:0045453; GO:0045672; GO:0045944; GO:0047485; GO:0048471; GO:0050852; GO:0051092; GO:0051865; GO:0061630; GO:0070498; GO:0070534; GO:0097400; GO:1901224; GO:1904996; GO:2000679"
