"","X.1","X","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"432",432,123146,"Cluster_1116","Pocillopora_meandrina_HIv1___RNAseq.g9609.t1",-0.24065140375375,0.696576850085092,0.981957373171309,159,-21.14,"2 21","502 524",20,"70.00%","80.00%","P60881","Synaptosomal-associated protein 25 (SNAP-25) (Super protein) (SUP) (Synaptosomal-associated 25 kDa protein)","Rattus norvegicus (Rat)","associative learning [GO:0008306]; axonogenesis [GO:0007409]; calcium ion-regulated exocytosis of neurotransmitter [GO:0048791]; endosomal transport [GO:0016197]; exocytic insertion of neurotransmitter receptor to postsynaptic membrane [GO:0098967]; exocytosis [GO:0006887]; growth hormone secretion [GO:0030252]; localization [GO:0051179]; locomotory behavior [GO:0007626]; long-term memory [GO:0007616]; long-term synaptic potentiation [GO:0060291]; neuron differentiation [GO:0030182]; neurotransmitter receptor internalization [GO:0099590]; neurotransmitter secretion [GO:0007269]; positive regulation of hormone secretion [GO:0046887]; positive regulation of insulin secretion [GO:0032024]; presynaptic dense core vesicle exocytosis [GO:0099525]; regulation of establishment of protein localization [GO:0070201]; regulation of neuron projection development [GO:0010975]; regulation of synapse assembly [GO:0051963]; sleep [GO:0030431]; SNARE complex assembly [GO:0035493]; synaptic vesicle exocytosis [GO:0016079]; synaptic vesicle fusion to presynaptic active zone membrane [GO:0031629]; synaptic vesicle priming [GO:0016082]; vesicle fusion [GO:0006906]","GO:0000149; GO:0001917; GO:0005249; GO:0005484; GO:0005737; GO:0005768; GO:0005802; GO:0005829; GO:0005856; GO:0005886; GO:0006887; GO:0006906; GO:0007269; GO:0007409; GO:0007616; GO:0007626; GO:0008021; GO:0008076; GO:0008289; GO:0008306; GO:0010975; GO:0015629; GO:0016020; GO:0016079; GO:0016082; GO:0016197; GO:0017022; GO:0017075; GO:0019904; GO:0019905; GO:0030027; GO:0030175; GO:0030182; GO:0030252; GO:0030424; GO:0030426; GO:0030431; GO:0031201; GO:0031234; GO:0031629; GO:0032024; GO:0035493; GO:0036477; GO:0042734; GO:0043005; GO:0043025; GO:0043195; GO:0043229; GO:0044295; GO:0044325; GO:0045121; GO:0045202; GO:0046887; GO:0047485; GO:0048306; GO:0048471; GO:0048787; GO:0048791; GO:0051179; GO:0051963; GO:0060090; GO:0060291; GO:0070032; GO:0070033; GO:0070044; GO:0070201; GO:0097470; GO:0098793; GO:0098794; GO:0098888; GO:0098967; GO:0098978; GO:0099525; GO:0099590"
"433",433,123479,"Cluster_1116","Pocillopora_meandrina_HIv1___TS.g22388.t1",-0.295114253029656,0.629776609996847,0.977982859683049,183,-26.46,"2 21","832 854",20,"90.00%","90.00%",NA,NA,NA,NA,NA
"434",434,123890,"Cluster_1938","Pocillopora_meandrina_HIv1___TS.g15152.t1",0.0481391102848916,0.938731062358869,0.999610930147471,167,-22.97,"2 20","938 960",18,"72.22%","88.89%","O61585","Katanin p80 WD40 repeat-containing subunit B1 (Katanin p80 subunit B1) (p80 katanin)","Strongylocentrotus purpuratus (Purple sea urchin)","cell cycle [GO:0007049]; cell division [GO:0051301]; microtubule depolymerization [GO:0007019]; microtubule severing [GO:0051013]","GO:0000922; GO:0005737; GO:0005813; GO:0005819; GO:0005874; GO:0007019; GO:0007049; GO:0008017; GO:0008352; GO:0051013; GO:0051301"
"435",435,124400,"Cluster_925","Pocillopora_meandrina_HIv1___RNAseq.g4883.t1",0.52180526811943,0.367136655403958,0.966491206539081,161,-22.03,"2 20","438 458",18,"77.78%","83.33%","Q6NXR0","Interferon-inducible GTPase 5 (EC 3.6.5.-) (Immunity-related GTPase cinema 1)","Homo sapiens (Human)","cellular response to interferon-beta [GO:0035458]; defense response [GO:0006952]","GO:0003924; GO:0005525; GO:0005789; GO:0006952; GO:0035458"
"436",436,124513,"Cluster_1068","Pocillopora_meandrina_HIv1___RNAseq.g2711.t1",-0.420968363530637,0.480287404493482,0.971143505557873,158,-25.67,"2 16","242 264",15,"86.67%","86.67%","Q91X78","Erlin-1 (Endoplasmic reticulum lipid raft-associated protein 1) (Protein KE04 homolog) (Stomatin-prohibitin-flotillin-HflC/K domain-containing protein 1) (SPFH domain-containing protein 1)","Mus musculus (Mouse)","cholesterol metabolic process [GO:0008203]; negative regulation of cholesterol biosynthetic process [GO:0045541]; negative regulation of fatty acid biosynthetic process [GO:0045717]; regulation of cholesterol biosynthetic process [GO:0045540]; SREBP signaling pathway [GO:0032933]; ubiquitin-dependent ERAD pathway [GO:0030433]","GO:0005783; GO:0005789; GO:0008203; GO:0015485; GO:0030433; GO:0031625; GO:0032933; GO:0032991; GO:0045540; GO:0045541; GO:0045717"
"437",437,124939,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g3949.t1",-0.253546451176084,0.680667623768387,0.979639664445141,158,-25.02,"2 15","679 700",13,"76.92%","100.00%",NA,NA,NA,NA,NA
"438",438,124941,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g3949.t1",0.738755485185401,0.153853635710695,0.885790980156003,151,-21.01,"2 17","677 700",17,"70.59%","82.35%",NA,NA,NA,NA,NA
"439",439,125272,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g24559.t1",-0.180240162054465,0.771759773566054,0.987556409629989,155,-20.73,"2 16","815 836",14,"78.57%","85.71%","Q61425","Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial (HCDH) (EC 1.1.1.35) (Medium and short-chain L-3-hydroxyacyl-coenzyme A dehydrogenase) (Short-chain 3-hydroxyacyl-CoA dehydrogenase)","Mus musculus (Mouse)","fatty acid beta-oxidation [GO:0006635]; negative regulation of insulin secretion [GO:0046676]; positive regulation of cold-induced thermogenesis [GO:0120162]; regulation of insulin secretion [GO:0050796]; response to activity [GO:0014823]; response to insulin [GO:0032868]; response to xenobiotic stimulus [GO:0009410]","GO:0003857; GO:0005654; GO:0005737; GO:0005739; GO:0005743; GO:0005759; GO:0006635; GO:0009410; GO:0014823; GO:0032868; GO:0042802; GO:0046676; GO:0050796; GO:0070403; GO:0120162"
"440",440,125428,"Cluster_5612","Pocillopora_meandrina_HIv1___RNAseq.g17873.t1",-0.0819036088482533,0.895833795751457,0.997033432013061,179,-26.12,"2 20","382 402",18,"88.89%","88.89%",NA,NA,NA,NA,NA
"441",441,126073,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g14620.t1",0.279242947077425,0.649133123628872,0.977982859683049,151,-20.39,"2 20","599 619",18,"66.67%","88.89%",NA,NA,NA,NA,NA
"442",442,126215,"Cluster_1068","Pocillopora_meandrina_HIv1___RNAseq.g4697.t1",-0.414806054471348,0.487415557268498,0.973088890887601,166,-26.03,"2 21","871 891",19,"73.68%","89.47%","Q8BUZ1","Actin-binding Rho-activating protein (Striated muscle activator of Rho-dependent signaling) (STARS)","Mus musculus (Mouse)","positive regulation of DNA-binding transcription factor activity [GO:0051091]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of Rho protein signal transduction [GO:0035025]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein import into nucleus [GO:0006606]; transcription by RNA polymerase II [GO:0006366]","GO:0003779; GO:0005886; GO:0006366; GO:0006606; GO:0015629; GO:0030016; GO:0030017; GO:0035025; GO:0045893; GO:0045944; GO:0051091"
"443",443,126258,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g29556.t1a",-0.279573331031636,0.648729219498928,0.977982859683049,159,-21.99,"2 22","308 333",23,"65.22%","82.61%","Q61554","Fibrillin-1 [Cleaved into: Asprosin]","Mus musculus (Mouse)","activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; kidney development [GO:0001822]; metanephros development [GO:0001656]; negative regulation of brown fat cell differentiation [GO:1903444]; negative regulation of insulin secretion [GO:0046676]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; positive regulation of appetite [GO:0032100]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]","GO:0001501; GO:0001527; GO:0001656; GO:0001822; GO:0005178; GO:0005179; GO:0005201; GO:0005509; GO:0005576; GO:0005604; GO:0005615; GO:0006006; GO:0007507; GO:0008201; GO:0009653; GO:0010737; GO:0031012; GO:0032100; GO:0033627; GO:0034199; GO:0035582; GO:0035583; GO:0042593; GO:0042802; GO:0043010; GO:0044877; GO:0045671; GO:0046676; GO:0048048; GO:0048050; GO:0062023; GO:0071560; GO:1903444; GO:1990314; GO:2001205"
"444",444,126275,"Cluster_4572","Pocillopora_meandrina_HIv1___RNAseq.g29556.t1a",-0.351570578855666,0.561766829890941,0.974211025850414,161,-21.17,"2 20","474 494",18,"77.78%","83.33%","Q61554","Fibrillin-1 [Cleaved into: Asprosin]","Mus musculus (Mouse)","activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; kidney development [GO:0001822]; metanephros development [GO:0001656]; negative regulation of brown fat cell differentiation [GO:1903444]; negative regulation of insulin secretion [GO:0046676]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; positive regulation of appetite [GO:0032100]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]","GO:0001501; GO:0001527; GO:0001656; GO:0001822; GO:0005178; GO:0005179; GO:0005201; GO:0005509; GO:0005576; GO:0005604; GO:0005615; GO:0006006; GO:0007507; GO:0008201; GO:0009653; GO:0010737; GO:0031012; GO:0032100; GO:0033627; GO:0034199; GO:0035582; GO:0035583; GO:0042593; GO:0042802; GO:0043010; GO:0044877; GO:0045671; GO:0046676; GO:0048048; GO:0048050; GO:0062023; GO:0071560; GO:1903444; GO:1990314; GO:2001205"
"445",445,126515,"Cluster_1296","Pocillopora_meandrina_HIv1___RNAseq.g15866.t1",-0.941449087059812,0.0168571020246151,0.674410729954476,155,-20.37,"2 20","95 116",18,"72.22%","72.22%",NA,NA,NA,NA,NA
"446",446,126562,"Cluster_3392","Pocillopora_meandrina_HIv1___RNAseq.g24864.t1",0.84026502213177,0.0747729298322522,0.82276343822196,161,-20.73,"2 21","749 768",19,"73.68%","84.21%","Q2EMV9","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (Collaborator of STAT6) (CoaSt6) (Poly [ADP-ribose] polymerase 14) (PARP-14)","Mus musculus (Mouse)","innate immune response [GO:0045087]; negative regulation of gene expression [GO:0010629]; negative regulation of type II interferon-mediated signaling pathway [GO:0060336]; negative regulation of tyrosine phosphorylation of STAT protein [GO:0042532]; positive regulation of interleukin-4-mediated signaling pathway [GO:1902216]; positive regulation of tyrosine phosphorylation of STAT protein [GO:0042531]; protein poly-ADP-ribosylation [GO:0070212]","GO:0003714; GO:0003950; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0010629; GO:0016779; GO:0019899; GO:0042531; GO:0042532; GO:0045087; GO:0060336; GO:0070212; GO:0070403; GO:1902216; GO:1990404"
"447",447,126635,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g5063.t1",-0.492482859364329,0.399311683823469,0.968345099833658,159,-23.02,"2 21","260 282",20,"70.00%","80.00%",NA,NA,NA,NA,NA
"448",448,126802,"Cluster_360","Pocillopora_meandrina_HIv1___RNAseq.g21744.t1",0.122450990747853,0.844481061402566,0.995014885296393,164,-20.79,"2 17","429 450",15,"80.00%","93.33%","Q5PPV3","MORN repeat-containing protein 3","Xenopus laevis (African clawed frog)","",""
"449",449,127044,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g19897.t1",0.793496034746231,0.109092341387448,0.86186377950889,142,-20.65,"2 20","257 286",26,"53.85%","69.23%","F1MDL2","Protein inturned (Inturned planar cell polarity effector homolog) (PDZ domain-containing protein 6)","Bos taurus (Bovine)","cell division [GO:0051301]; cilium assembly [GO:0060271]; embryonic digit morphogenesis [GO:0042733]; establishment of planar polarity [GO:0001736]; hair follicle morphogenesis [GO:0031069]; keratinocyte differentiation [GO:0030216]; limb development [GO:0060173]; motile cilium assembly [GO:0044458]; negative regulation of cell division [GO:0051782]; negative regulation of keratinocyte proliferation [GO:0010839]; nervous system development [GO:0007399]; neural tube development [GO:0021915]; non-motile cilium assembly [GO:1905515]; positive regulation of smoothened signaling pathway [GO:0045880]; protein localization to organelle [GO:0033365]; regulation of ossification [GO:0030278]; regulation of smoothened signaling pathway [GO:0008589]; roof of mouth development [GO:0060021]; smoothened signaling pathway [GO:0007224]; spinal cord dorsal/ventral patterning [GO:0021513]; tongue morphogenesis [GO:0043587]; vesicle-mediated transport [GO:0016192]","GO:0001736; GO:0005737; GO:0005814; GO:0005929; GO:0007224; GO:0007399; GO:0008589; GO:0009986; GO:0010839; GO:0016192; GO:0021513; GO:0021915; GO:0030216; GO:0030278; GO:0031069; GO:0031514; GO:0033365; GO:0035869; GO:0036064; GO:0042733; GO:0043587; GO:0044458; GO:0045880; GO:0051301; GO:0051782; GO:0060021; GO:0060173; GO:0060271; GO:1905515"
"450",450,127530,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g6753.t1",0.285103234977233,0.641974796628346,0.977982859683049,157,-20.84,"2 20","293 312",18,"72.22%","83.33%",NA,NA,NA,NA,NA
"451",451,127673,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g13578.t1",-0.888771752750385,0.0437798916917374,0.774412092014671,152,-24,"2 21","563 587",23,"69.57%","78.26%",NA,NA,NA,NA,NA
"452",452,128700,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g20127.t2",0.474743441570305,0.419080820429289,0.969384112656508,155,-20.59,"2 18","191 212",16,"75.00%","87.50%","P29315","Ribonuclease inhibitor (Ribonuclease/angiogenin inhibitor 1)","Rattus norvegicus (Rat)","regulation of angiogenesis [GO:0045765]","GO:0005654; GO:0005737; GO:0008428; GO:0032311; GO:0045765"
"453",453,128968,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g23234.t1",0.402586313388412,0.501615357614819,0.973552982047016,173,-21.03,"2 20","123 143",18,"88.89%","88.89%","Q3U155","Coiled-coil domain-containing protein 174","Mus musculus (Mouse)","","GO:0005634; GO:0005654"
"454",454,129171,"Cluster_390","Pocillopora_meandrina_HIv1___TS.g9314.t1",0.829424750802519,0.0823704664238287,0.826756177333328,165,-20.68,"2 14","813 834",12,"100.00%","100.00%",NA,NA,NA,NA,NA
"455",455,129780,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g18552.t1",-0.173121277508648,0.780681205219131,0.989278894030652,147,-20.28,"2 19","663 684",18,"66.67%","83.33%",NA,NA,NA,NA,NA
"456",456,129910,"Cluster_360","Pocillopora_meandrina_HIv1___RNAseq.g18887.t1",-0.668390784819692,0.217467515704069,0.92221936845884,162,-20.23,"2 21","618 642",22,"77.27%","77.27%","Q921G7","Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial (ETF-QO) (ETF-ubiquinone oxidoreductase) (EC 1.5.5.1) (Electron-transferring-flavoprotein dehydrogenase) (ETF dehydrogenase)","Mus musculus (Mouse)","electron transport chain [GO:0022900]; fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]; response to oxidative stress [GO:0006979]","GO:0004174; GO:0005739; GO:0005743; GO:0006979; GO:0009055; GO:0016020; GO:0016491; GO:0017133; GO:0022900; GO:0031966; GO:0033539; GO:0046872; GO:0048038; GO:0048039; GO:0051536; GO:0051539"
"457",457,130833,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g1431.t1",0.101721844868588,0.870707430532287,0.996087148068407,164,-21.89,"2 21","519 540",19,"73.68%","78.95%","Q7ZV03","Vacuolar protein sorting-associated protein 26B (Vesicle protein sorting 26B)","Danio rerio (Zebrafish) (Brachydanio rerio)","intracellular protein transport [GO:0006886]; retrograde transport, endosome to Golgi [GO:0042147]","GO:0005768; GO:0005829; GO:0006886; GO:0030904; GO:0042147"
"458",458,131042,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g25055.t1",-0.279818830030183,0.648429115936314,0.977982859683049,159,-23.79,"2 21","599 621",20,"70.00%","80.00%","Q5SVZ6","Zinc finger MYM-type protein 1","Homo sapiens (Human)","","GO:0005634; GO:0008270; GO:0046983"
"459",459,131197,"Cluster_4754","Pocillopora_meandrina_HIv1___RNAseq.g10034.t1",-0.81266074344467,0.0945540425077315,0.845969175333695,172,-20.13,"2 21","237 258",19,"78.95%","84.21%","Q766D5","N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase 1 (NGalNAc-T1) (EC 2.4.1.244) (Beta-1,4-N-acetylgalactosaminyltransferase IV) (Beta4GalNAc-T4) (Beta4GalNAcT4)","Mus musculus (Mouse)","chondroitin sulfate biosynthetic process [GO:0030206]","GO:0008376; GO:0030206; GO:0032580; GO:0033842; GO:0047238"
"460",460,131941,"Cluster_5740","Pocillopora_meandrina_HIv1___RNAseq.g18588.t1",0.299777075446562,0.624108437355418,0.977982859683049,166,-22.15,"2 21","307 327",19,"73.68%","89.47%","Q6ZV65","Protein FAM47E","Homo sapiens (Human)","positive regulation of histone methylation [GO:0031062]; protein localization to chromatin [GO:0071168]; transcription initiation-coupled chromatin remodeling [GO:0045815]","GO:0000785; GO:0005634; GO:0005737; GO:0008047; GO:0031062; GO:0045815; GO:0071168"
"461",461,132159,"Cluster_4754","Pocillopora_meandrina_HIv1___RNAseq.g17585.t1",0.782190020896246,0.117957712066362,0.867669530316716,182,-24.81,"2 19","59 80",17,"94.12%","94.12%",NA,NA,NA,NA,NA
"462",462,132368,"Cluster_2839","Pocillopora_meandrina_HIv1___RNAseq.g28481.t1",-0.968528512591817,0.00667035424164904,0.667107103030161,160,-21.43,"2 17","447 468",15,"80.00%","86.67%","Q3UR85","Myelin regulatory factor (EC 3.4.-.-) (Myelin gene regulatory factor) [Cleaved into: Myelin regulatory factor, N-terminal; Myelin regulatory factor, C-terminal]","Mus musculus (Mouse)","central nervous system myelin maintenance [GO:0032286]; central nervous system myelination [GO:0022010]; oligodendrocyte development [GO:0014003]; oligodendrocyte differentiation [GO:0048709]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of myelination [GO:0031643]; protein autoprocessing [GO:0016540]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000981; GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0005737; GO:0005789; GO:0005794; GO:0005829; GO:0006357; GO:0008233; GO:0014003; GO:0016540; GO:0022010; GO:0031643; GO:0032286; GO:0042802; GO:0043565; GO:0045893; GO:0048709"
"463",463,132583,"Cluster_1296","Pocillopora_meandrina_HIv1___RNAseq.g11873.t1",-0.731018342216999,0.160534563657995,0.885790980156003,150,-20.17,"2 11","473 494",9,"100.00%","100.00%","Q9P2E3","NFX1-type zinc finger-containing protein 1","Homo sapiens (Human)","activation of innate immune response [GO:0002218]; defense response to bacterium [GO:0042742]; defense response to virus [GO:0051607]; innate immune response [GO:0045087]; negative regulation of viral genome replication [GO:0045071]; RNA-mediated heterochromatin formation [GO:0031048]","GO:0002218; GO:0003723; GO:0004386; GO:0005741; GO:0008270; GO:0010494; GO:0031048; GO:0031380; GO:0042742; GO:0045071; GO:0045087; GO:0051607"
"464",464,133452,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g8290.t1",0.641427186942586,0.243409398554295,0.934231482551317,150,-22.1,"2 20","863 881",18,"77.78%","77.78%","P28575","Actin-binding protein IPP (Intracisternal A particle-promoted polypeptide) (IPP) (Murine IAP-promoted placenta-expressed protein) (Protein MIPP)","Mus musculus (Mouse)","","GO:0003779; GO:0005737; GO:0005856"
