Entry	GeneID	Gene Ontology IDs
P02513	gene-Pocillopora_meandrina_HIv1___RNAseq.g30051.t1	GO:0005634; GO:0005737; GO:0008340; GO:0009408; GO:0030968; GO:0036498; GO:0042026; GO:0051082
P02513	gene-Pocillopora_meandrina_HIv1___TS.g22347.t1	GO:0005634; GO:0005737; GO:0008340; GO:0009408; GO:0030968; GO:0036498; GO:0042026; GO:0051082
P02513	gene-Pocillopora_meandrina_HIv1___RNAseq.g30058.t1	GO:0005634; GO:0005737; GO:0008340; GO:0009408; GO:0030968; GO:0036498; GO:0042026; GO:0051082
P02513	gene-Pocillopora_meandrina_HIv1___RNAseq.g30052.t1	GO:0005634; GO:0005737; GO:0008340; GO:0009408; GO:0030968; GO:0036498; GO:0042026; GO:0051082
P02513	gene-Pocillopora_meandrina_HIv1___RNAseq.g30065.t1	GO:0005634; GO:0005737; GO:0008340; GO:0009408; GO:0030968; GO:0036498; GO:0042026; GO:0051082
P02552	gene-Pocillopora_meandrina_HIv1___RNAseq.g20995.t1	GO:0000226; GO:0000278; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0016787; GO:0046872
P02552	gene-Pocillopora_meandrina_HIv1___RNAseq.g20994.t1	GO:0000226; GO:0000278; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0016787; GO:0046872
P02597	gene-Pocillopora_meandrina_HIv1___RNAseq.g26442.t1a	GO:0005509; GO:0005737; GO:0005813; GO:0043209
P02599	gene-Pocillopora_meandrina_HIv1___RNAseq.g26120.t2	GO:0000226; GO:0000281; GO:0000331; GO:0001778; GO:0004112; GO:0005509; GO:0005615; GO:0005634; GO:0005737; GO:0006611; GO:0017024; GO:0019887; GO:0019900; GO:0019901; GO:0030234; GO:0031012; GO:0031013; GO:0031285; GO:0045861; GO:0048306; GO:0050839; GO:0051284; GO:0061122; GO:0072666; GO:0170005; GO:1903665
P02712	gene-Pocillopora_meandrina_HIv1___TS.g29191.t1	GO:0004888; GO:0022848; GO:0045211
P02712	gene-Pocillopora_meandrina_HIv1___RNAseq.g19837.t1	GO:0004888; GO:0022848; GO:0045211
P02712	gene-Pocillopora_meandrina_HIv1___RNAseq.g19800.t2	GO:0004888; GO:0022848; GO:0045211
P02752	gene-Pocillopora_meandrina_HIv1___RNAseq.g2643.t1	GO:0009897; GO:0032217; GO:0032218; GO:0038023; GO:1902444; GO:1904657; GO:1904661
P02752	gene-Pocillopora_meandrina_HIv1___RNAseq.g13764.t1	GO:0009897; GO:0032217; GO:0032218; GO:0038023; GO:1902444; GO:1904657; GO:1904661
P02752	gene-Pocillopora_meandrina_HIv1___RNAseq.g10339.t1	GO:0009897; GO:0032217; GO:0032218; GO:0038023; GO:1902444; GO:1904657; GO:1904661
P04069	gene-Pocillopora_meandrina_HIv1___RNAseq.g25642.t1	GO:0004181; GO:0005615; GO:0006508; GO:0008270
P04069	gene-Pocillopora_meandrina_HIv1___RNAseq.g25641.t1	GO:0004181; GO:0005615; GO:0006508; GO:0008270
P04323	gene-Pocillopora_meandrina_HIv1___RNAseq.g27684.t1	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Pocillopora_meandrina_HIv1___RNAseq.g18678.t1	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Pocillopora_meandrina_HIv1___RNAseq.g20747.t1	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Pocillopora_meandrina_HIv1___RNAseq.g26228.t1	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Pocillopora_meandrina_HIv1___RNAseq.g7898.t1	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Pocillopora_meandrina_HIv1___RNAseq.g12994.t1	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Pocillopora_meandrina_HIv1___RNAseq.g13147.t1	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Pocillopora_meandrina_HIv1___RNAseq.g3673.t1b	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Pocillopora_meandrina_HIv1___TS.g26599.t1	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Pocillopora_meandrina_HIv1___RNAseq.g29556.t1b	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Pocillopora_meandrina_HIv1___RNAseq.g28013.t1	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Pocillopora_meandrina_HIv1___TS.g2140.t1	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Pocillopora_meandrina_HIv1___TS.g4120.t1	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Pocillopora_meandrina_HIv1___RNAseq.g13394.t1	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Pocillopora_meandrina_HIv1___RNAseq.g9448.t1	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04464	gene-Pocillopora_meandrina_HIv1___RNAseq.g28068.t1	GO:0005509; GO:0005737; GO:0019904; GO:0030234
P04634	gene-Pocillopora_meandrina_HIv1___RNAseq.g29520.t1	GO:0004806; GO:0005576; GO:0005739; GO:0006108; GO:0016042; GO:0016298; GO:0016615; GO:0043231
P04843	gene-Pocillopora_meandrina_HIv1___RNAseq.g19806.t1	GO:0003723; GO:0005783; GO:0005789; GO:0005791; GO:0005829; GO:0006487; GO:0008250; GO:0016020; GO:0018279; GO:0042470; GO:0160226; GO:0160227
P05065	gene-Pocillopora_meandrina_HIv1___TS.g27637.t1	GO:0000792; GO:0001666; GO:0004332; GO:0005737; GO:0005829; GO:0006000; GO:0006096; GO:0006754; GO:0006941; GO:0007339; GO:0008092; GO:0008360; GO:0015629; GO:0019242; GO:0030388; GO:0031430; GO:0031674; GO:0032496; GO:0035094; GO:0042802; GO:0043627; GO:0046716; GO:0051289; GO:0061827; GO:0070061; GO:0070062
P05099	gene-Pocillopora_meandrina_HIv1___RNAseq.g23343.t1	GO:0005509; GO:0005576; GO:0062023
P05123	gene-Pocillopora_meandrina_HIv1___RNAseq.g171.t1	GO:0004111; GO:0005524; GO:0005615; GO:0005737; GO:0009408; GO:0046314
P05183	gene-Pocillopora_meandrina_HIv1___RNAseq.g4333.t1	GO:0002933; GO:0004497; GO:0005496; GO:0005506; GO:0005737; GO:0005789; GO:0006706; GO:0006805; GO:0008202; GO:0008210; GO:0008395; GO:0008401; GO:0009822; GO:0016098; GO:0016491; GO:0019899; GO:0020037; GO:0030343; GO:0032451; GO:0034875; GO:0042178; GO:0042359; GO:0042369; GO:0042572; GO:0042573; GO:0050649; GO:0062181; GO:0070576; GO:0070989; GO:0101020; GO:0101021
P05183	gene-Pocillopora_meandrina_HIv1___RNAseq.g4291.t1	GO:0002933; GO:0004497; GO:0005496; GO:0005506; GO:0005737; GO:0005789; GO:0006706; GO:0006805; GO:0008202; GO:0008210; GO:0008395; GO:0008401; GO:0009822; GO:0016098; GO:0016491; GO:0019899; GO:0020037; GO:0030343; GO:0032451; GO:0034875; GO:0042178; GO:0042359; GO:0042369; GO:0042572; GO:0042573; GO:0050649; GO:0062181; GO:0070576; GO:0070989; GO:0101020; GO:0101021
P05202	gene-Pocillopora_meandrina_HIv1___RNAseq.g27178.t1	GO:0004069; GO:0005739; GO:0005743; GO:0005759; GO:0005886; GO:0006103; GO:0006107; GO:0006531; GO:0006532; GO:0006533; GO:0006536; GO:0006538; GO:0015908; GO:0016212; GO:0019550; GO:0030170; GO:0043209; GO:0043490; GO:0045471
P05205	gene-Pocillopora_meandrina_HIv1___RNAseq.g10470.t1	GO:0000182; GO:0000278; GO:0000723; GO:0000775; GO:0000779; GO:0000781; GO:0000791; GO:0000792; GO:0000793; GO:0003682; GO:0003696; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005694; GO:0005700; GO:0005701; GO:0005703; GO:0005721; GO:0006355; GO:0010369; GO:0030544; GO:0030674; GO:0031507; GO:0031508; GO:0035064; GO:0042393; GO:0044877; GO:0045892; GO:0045893; GO:0045944; GO:0051276; GO:0070063; GO:0099122; GO:0141006; GO:0141194; GO:1905632; GO:1905634; GO:1905646
P05412	gene-Pocillopora_meandrina_HIv1___RNAseq.g10089.t1	GO:0000122; GO:0000228; GO:0000785; GO:0000791; GO:0000976; GO:0000978; GO:0000981; GO:0001227; GO:0001228; GO:0001525; GO:0001774; GO:0001889; GO:0001938; GO:0003151; GO:0003677; GO:0003682; GO:0003700; GO:0003723; GO:0005096; GO:0005634; GO:0005654; GO:0005667; GO:0006357; GO:0006915; GO:0007179; GO:0007254; GO:0008283; GO:0008285; GO:0009410; GO:0010634; GO:0017053; GO:0019046; GO:0019899; GO:0030224; GO:0031103; GO:0031625; GO:0034976; GO:0035026; GO:0035497; GO:0035976; GO:0035994; GO:0042127; GO:0042802; GO:0043065; GO:0043392; GO:0043524; GO:0043922; GO:0043923; GO:0044389; GO:0045892; GO:0045893; GO:0045944; GO:0048146; GO:0048545; GO:0051726; GO:0060395; GO:0061029; GO:0061629; GO:0070374; GO:0070412; GO:0071277; GO:0072740; GO:0090575; GO:0140296; GO:0140467; GO:1902895; GO:1904707; GO:1990837; GO:2000144
P05419	gene-Pocillopora_meandrina_HIv1___RNAseq.g5078.t1	GO:0005509; GO:0005737; GO:0005813; GO:0043209
P05419	gene-Pocillopora_meandrina_HIv1___RNAseq.g11389.t1	GO:0005509; GO:0005737; GO:0005813; GO:0043209
P05419	gene-Pocillopora_meandrina_HIv1___RNAseq.g13740.t1	GO:0005509; GO:0005737; GO:0005813; GO:0043209
P05419	gene-Pocillopora_meandrina_HIv1___RNAseq.g13739.t1	GO:0005509; GO:0005737; GO:0005813; GO:0043209
P05419	gene-Pocillopora_meandrina_HIv1___RNAseq.g13741.t1	GO:0005509; GO:0005737; GO:0005813; GO:0043209
P05419	gene-Pocillopora_meandrina_HIv1___RNAseq.g5665.t4	GO:0005509; GO:0005737; GO:0005813; GO:0043209
P05560	gene-Pocillopora_meandrina_HIv1___RNAseq.g19794.t1	GO:0004867; GO:0005576
P05976	gene-Pocillopora_meandrina_HIv1___RNAseq.g3211.t1	GO:0005509; GO:0005829; GO:0005859; GO:0006936; GO:0008307; GO:0016460; GO:0030016; GO:0030017; GO:0030049; GO:0043292
P06027	gene-Pocillopora_meandrina_HIv1___RNAseq.g2384.t1	GO:0005576; GO:0030246
P06171	gene-Pocillopora_meandrina_HIv1___RNAseq.g21031.t1	GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0008284; GO:0046983
P06276	gene-Pocillopora_meandrina_HIv1___RNAseq.g13235.t1	GO:0001540; GO:0003824; GO:0003990; GO:0004104; GO:0005576; GO:0005615; GO:0005641; GO:0005788; GO:0005886; GO:0006581; GO:0006805; GO:0007612; GO:0008285; GO:0014016; GO:0016486; GO:0016788; GO:0019695; GO:0019899; GO:0033265; GO:0042802; GO:0043279; GO:0050783; GO:0050805; GO:0051384; GO:0051593; GO:0072562
P06603	gene-Pocillopora_meandrina_HIv1___RNAseq.g4732.t1	GO:0000226; GO:0000235; GO:0000278; GO:0005200; GO:0005525; GO:0005634; GO:0005737; GO:0005813; GO:0005819; GO:0005874; GO:0016787; GO:0032418; GO:0046872; GO:0048471
P06603	gene-Pocillopora_meandrina_HIv1___RNAseq.g9525.t1	GO:0000226; GO:0000235; GO:0000278; GO:0005200; GO:0005525; GO:0005634; GO:0005737; GO:0005813; GO:0005819; GO:0005874; GO:0016787; GO:0032418; GO:0046872; GO:0048471
P06734	gene-Pocillopora_meandrina_HIv1___RNAseq.g9322.t1	GO:0002020; GO:0002450; GO:0002925; GO:0005178; GO:0005886; GO:0006955; GO:0009897; GO:0010628; GO:0019769; GO:0019863; GO:0030246; GO:0038096; GO:0038187; GO:0042116; GO:0042742; GO:0046872; GO:0070062; GO:0160006
P06734	gene-Pocillopora_meandrina_HIv1___TS.g1771.t2	GO:0002020; GO:0002450; GO:0002925; GO:0005178; GO:0005886; GO:0006955; GO:0009897; GO:0010628; GO:0019769; GO:0019863; GO:0030246; GO:0038096; GO:0038187; GO:0042116; GO:0042742; GO:0046872; GO:0070062; GO:0160006
P06734	gene-Pocillopora_meandrina_HIv1___RNAseq.g9324.t1	GO:0002020; GO:0002450; GO:0002925; GO:0005178; GO:0005886; GO:0006955; GO:0009897; GO:0010628; GO:0019769; GO:0019863; GO:0030246; GO:0038096; GO:0038187; GO:0042116; GO:0042742; GO:0046872; GO:0070062; GO:0160006
P06854	gene-Pocillopora_meandrina_HIv1___RNAseq.g26054.t2	GO:0004799; GO:0006231; GO:0006235; GO:0032259
P06865	gene-Pocillopora_meandrina_HIv1___RNAseq.g1618.t1	GO:0001501; GO:0004563; GO:0005764; GO:0005829; GO:0005975; GO:0006024; GO:0006491; GO:0006689; GO:0007040; GO:0007605; GO:0007628; GO:0008375; GO:0016020; GO:0019915; GO:0019953; GO:0030203; GO:0030209; GO:0030214; GO:0042552; GO:0042582; GO:0043202; GO:0043231; GO:0046982; GO:0048667; GO:0050884; GO:0050885; GO:0070062; GO:1905379
P06868	gene-Pocillopora_meandrina_HIv1___RNAseq.g15813.t1	GO:0004175; GO:0004252; GO:0005102; GO:0005615; GO:0006508; GO:0007596; GO:0009408; GO:0019904; GO:0042730; GO:0048771
P06872	gene-Pocillopora_meandrina_HIv1___TS.g6449.t1	GO:0004252; GO:0005509; GO:0005576; GO:0005615; GO:0006508; GO:0007586; GO:0030574
P06876	gene-Pocillopora_meandrina_HIv1___RNAseq.g1555.t3	GO:0000082; GO:0000122; GO:0000978; GO:0001228; GO:0001666; GO:0001701; GO:0002931; GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0005829; GO:0006355; GO:0006816; GO:0010468; GO:0014856; GO:0017145; GO:0030099; GO:0030183; GO:0030218; GO:0032967; GO:0043525; GO:0045064; GO:0045653; GO:0045944; GO:0048536; GO:0048538; GO:0048566; GO:0048661; GO:0048872; GO:0060252; GO:0061515; GO:0070301; GO:0071300; GO:0071354; GO:0071636; GO:0071987; GO:0090575; GO:1901533; GO:1902895; GO:1904899; GO:1990830; GO:2000491; GO:2000845
P07201	gene-Pocillopora_meandrina_HIv1___RNAseq.g21309.t1	GO:0004748; GO:0005829; GO:0009263; GO:0046872
P07283	gene-Pocillopora_meandrina_HIv1___RNAseq.g1156.t1	GO:0004615; GO:0005829; GO:0006013; GO:0006487; GO:0009298; GO:0010494; GO:0046872
P07314	gene-Pocillopora_meandrina_HIv1___RNAseq.g21629.t1	GO:0000048; GO:0002682; GO:0002951; GO:0005615; GO:0005886; GO:0006508; GO:0006520; GO:0006536; GO:0006631; GO:0006691; GO:0006750; GO:0006751; GO:0007283; GO:0016755; GO:0019344; GO:0031179; GO:0031638; GO:0031982; GO:0032355; GO:0032496; GO:0034599; GO:0034612; GO:0036374; GO:0050727; GO:0061017; GO:0070365; GO:0097305; GO:0097421; GO:0103068; GO:1901750
P07314	gene-Pocillopora_meandrina_HIv1___RNAseq.g21627.t1	GO:0000048; GO:0002682; GO:0002951; GO:0005615; GO:0005886; GO:0006508; GO:0006520; GO:0006536; GO:0006631; GO:0006691; GO:0006750; GO:0006751; GO:0007283; GO:0016755; GO:0019344; GO:0031179; GO:0031638; GO:0031982; GO:0032355; GO:0032496; GO:0034599; GO:0034612; GO:0036374; GO:0050727; GO:0061017; GO:0070365; GO:0097305; GO:0097421; GO:0103068; GO:1901750
P07314	gene-Pocillopora_meandrina_HIv1___TS.g26369.t1	GO:0000048; GO:0002682; GO:0002951; GO:0005615; GO:0005886; GO:0006508; GO:0006520; GO:0006536; GO:0006631; GO:0006691; GO:0006750; GO:0006751; GO:0007283; GO:0016755; GO:0019344; GO:0031179; GO:0031638; GO:0031982; GO:0032355; GO:0032496; GO:0034599; GO:0034612; GO:0036374; GO:0050727; GO:0061017; GO:0070365; GO:0097305; GO:0097421; GO:0103068; GO:1901750
P07439	gene-Pocillopora_meandrina_HIv1___RNAseq.g19850.t1	GO:0030246
P07477	gene-Pocillopora_meandrina_HIv1___RNAseq.g2591.t1	GO:0004252; GO:0005576; GO:0005615; GO:0006508; GO:0007586; GO:0022617; GO:0046872; GO:0062023; GO:0072562
P07687	gene-Pocillopora_meandrina_HIv1___RNAseq.g24902.t1	GO:0001889; GO:0004301; GO:0005789; GO:0008142; GO:0009636; GO:0016020; GO:0019369; GO:0019899; GO:0033961; GO:0034312; GO:0043231; GO:0071385; GO:0097176; GO:0120253; GO:1903165
P07700	gene-Pocillopora_meandrina_HIv1___RNAseq.g20524.t1	GO:0002025; GO:0004940; GO:0005769; GO:0005886; GO:0016020; GO:0042802; GO:0043410; GO:0045187; GO:0045823; GO:0071880
P07768	gene-Pocillopora_meandrina_HIv1___TS.g6373.t1	GO:0004558; GO:0004574; GO:0004575; GO:0005975; GO:0016324; GO:0030246
P07897	gene-Pocillopora_meandrina_HIv1___TS.g25033.t1	GO:0001501; GO:0001502; GO:0001503; GO:0002063; GO:0005509; GO:0005540; GO:0005604; GO:0005615; GO:0007155; GO:0007417; GO:0007507; GO:0009410; GO:0009612; GO:0009629; GO:0009749; GO:0010447; GO:0021510; GO:0030166; GO:0030199; GO:0030246; GO:0030336; GO:0031012; GO:0043025; GO:0045202; GO:0060591; GO:0071363; GO:0072534; GO:0098966; GO:0098978; GO:0098982
P07949	gene-Pocillopora_meandrina_HIv1___RNAseq.g3395.t1	GO:0000165; GO:0001657; GO:0001755; GO:0001838; GO:0004713; GO:0004714; GO:0005509; GO:0005524; GO:0005886; GO:0007156; GO:0007158; GO:0007165; GO:0007169; GO:0007411; GO:0007497; GO:0010008; GO:0010628; GO:0010976; GO:0030155; GO:0030335; GO:0030424; GO:0033619; GO:0033630; GO:0035799; GO:0035860; GO:0038023; GO:0042551; GO:0043235; GO:0043410; GO:0045793; GO:0045893; GO:0048265; GO:0048484; GO:0050770; GO:0051897; GO:0061146; GO:0071300; GO:0072300; GO:0097021; GO:0098797; GO:0160144; GO:2001241
P07949	gene-Pocillopora_meandrina_HIv1___RNAseq.g16134.t1	GO:0000165; GO:0001657; GO:0001755; GO:0001838; GO:0004713; GO:0004714; GO:0005509; GO:0005524; GO:0005886; GO:0007156; GO:0007158; GO:0007165; GO:0007169; GO:0007411; GO:0007497; GO:0010008; GO:0010628; GO:0010976; GO:0030155; GO:0030335; GO:0030424; GO:0033619; GO:0033630; GO:0035799; GO:0035860; GO:0038023; GO:0042551; GO:0043235; GO:0043410; GO:0045793; GO:0045893; GO:0048265; GO:0048484; GO:0050770; GO:0051897; GO:0061146; GO:0071300; GO:0072300; GO:0097021; GO:0098797; GO:0160144; GO:2001241
P07996	gene-Pocillopora_meandrina_HIv1___TS.g23002.t1	GO:0001666; GO:0001786; GO:0001937; GO:0001953; GO:0001968; GO:0002020; GO:0002040; GO:0002544; GO:0002581; GO:0002605; GO:0004866; GO:0005178; GO:0005201; GO:0005509; GO:0005576; GO:0005577; GO:0005615; GO:0005783; GO:0005788; GO:0006915; GO:0006954; GO:0006955; GO:0006986; GO:0007155; GO:0008201; GO:0008284; GO:0008285; GO:0009410; GO:0009612; GO:0009749; GO:0009897; GO:0009986; GO:0010595; GO:0010596; GO:0010748; GO:0010751; GO:0010754; GO:0010757; GO:0010759; GO:0010763; GO:0016477; GO:0016525; GO:0016529; GO:0017134; GO:0018149; GO:0030141; GO:0030169; GO:0030194; GO:0030335; GO:0030511; GO:0031012; GO:0031091; GO:0031093; GO:0032026; GO:0032570; GO:0032693; GO:0032695; GO:0032720; GO:0032760; GO:0032914; GO:0033574; GO:0034605; GO:0034976; GO:0038060; GO:0040037; GO:0042327; GO:0042803; GO:0043032; GO:0043066; GO:0043236; GO:0043394; GO:0043410; GO:0043536; GO:0043537; GO:0043652; GO:0045727; GO:0045766; GO:0048266; GO:0048661; GO:0050431; GO:0050921; GO:0051592; GO:0051895; GO:0051897; GO:0051918; GO:0062023; GO:0070051; GO:0070052; GO:0070062; GO:0071356; GO:0071363; GO:0090051; GO:1902043; GO:1903588; GO:1903671; GO:2000353; GO:2000379; GO:2001027; GO:2001237
P07996	gene-Pocillopora_meandrina_HIv1___TS.g23006.t1	GO:0001666; GO:0001786; GO:0001937; GO:0001953; GO:0001968; GO:0002020; GO:0002040; GO:0002544; GO:0002581; GO:0002605; GO:0004866; GO:0005178; GO:0005201; GO:0005509; GO:0005576; GO:0005577; GO:0005615; GO:0005783; GO:0005788; GO:0006915; GO:0006954; GO:0006955; GO:0006986; GO:0007155; GO:0008201; GO:0008284; GO:0008285; GO:0009410; GO:0009612; GO:0009749; GO:0009897; GO:0009986; GO:0010595; GO:0010596; GO:0010748; GO:0010751; GO:0010754; GO:0010757; GO:0010759; GO:0010763; GO:0016477; GO:0016525; GO:0016529; GO:0017134; GO:0018149; GO:0030141; GO:0030169; GO:0030194; GO:0030335; GO:0030511; GO:0031012; GO:0031091; GO:0031093; GO:0032026; GO:0032570; GO:0032693; GO:0032695; GO:0032720; GO:0032760; GO:0032914; GO:0033574; GO:0034605; GO:0034976; GO:0038060; GO:0040037; GO:0042327; GO:0042803; GO:0043032; GO:0043066; GO:0043236; GO:0043394; GO:0043410; GO:0043536; GO:0043537; GO:0043652; GO:0045727; GO:0045766; GO:0048266; GO:0048661; GO:0050431; GO:0050921; GO:0051592; GO:0051895; GO:0051897; GO:0051918; GO:0062023; GO:0070051; GO:0070052; GO:0070062; GO:0071356; GO:0071363; GO:0090051; GO:1902043; GO:1903588; GO:1903671; GO:2000353; GO:2000379; GO:2001027; GO:2001237
P07996	gene-Pocillopora_meandrina_HIv1___RNAseq.g1602.t1	GO:0001666; GO:0001786; GO:0001937; GO:0001953; GO:0001968; GO:0002020; GO:0002040; GO:0002544; GO:0002581; GO:0002605; GO:0004866; GO:0005178; GO:0005201; GO:0005509; GO:0005576; GO:0005577; GO:0005615; GO:0005783; GO:0005788; GO:0006915; GO:0006954; GO:0006955; GO:0006986; GO:0007155; GO:0008201; GO:0008284; GO:0008285; GO:0009410; GO:0009612; GO:0009749; GO:0009897; GO:0009986; GO:0010595; GO:0010596; GO:0010748; GO:0010751; GO:0010754; GO:0010757; GO:0010759; GO:0010763; GO:0016477; GO:0016525; GO:0016529; GO:0017134; GO:0018149; GO:0030141; GO:0030169; GO:0030194; GO:0030335; GO:0030511; GO:0031012; GO:0031091; GO:0031093; GO:0032026; GO:0032570; GO:0032693; GO:0032695; GO:0032720; GO:0032760; GO:0032914; GO:0033574; GO:0034605; GO:0034976; GO:0038060; GO:0040037; GO:0042327; GO:0042803; GO:0043032; GO:0043066; GO:0043236; GO:0043394; GO:0043410; GO:0043536; GO:0043537; GO:0043652; GO:0045727; GO:0045766; GO:0048266; GO:0048661; GO:0050431; GO:0050921; GO:0051592; GO:0051895; GO:0051897; GO:0051918; GO:0062023; GO:0070051; GO:0070052; GO:0070062; GO:0071356; GO:0071363; GO:0090051; GO:1902043; GO:1903588; GO:1903671; GO:2000353; GO:2000379; GO:2001027; GO:2001237
P07996	gene-Pocillopora_meandrina_HIv1___TS.g22999.t1	GO:0001666; GO:0001786; GO:0001937; GO:0001953; GO:0001968; GO:0002020; GO:0002040; GO:0002544; GO:0002581; GO:0002605; GO:0004866; GO:0005178; GO:0005201; GO:0005509; GO:0005576; GO:0005577; GO:0005615; GO:0005783; GO:0005788; GO:0006915; GO:0006954; GO:0006955; GO:0006986; GO:0007155; GO:0008201; GO:0008284; GO:0008285; GO:0009410; GO:0009612; GO:0009749; GO:0009897; GO:0009986; GO:0010595; GO:0010596; GO:0010748; GO:0010751; GO:0010754; GO:0010757; GO:0010759; GO:0010763; GO:0016477; GO:0016525; GO:0016529; GO:0017134; GO:0018149; GO:0030141; GO:0030169; GO:0030194; GO:0030335; GO:0030511; GO:0031012; GO:0031091; GO:0031093; GO:0032026; GO:0032570; GO:0032693; GO:0032695; GO:0032720; GO:0032760; GO:0032914; GO:0033574; GO:0034605; GO:0034976; GO:0038060; GO:0040037; GO:0042327; GO:0042803; GO:0043032; GO:0043066; GO:0043236; GO:0043394; GO:0043410; GO:0043536; GO:0043537; GO:0043652; GO:0045727; GO:0045766; GO:0048266; GO:0048661; GO:0050431; GO:0050921; GO:0051592; GO:0051895; GO:0051897; GO:0051918; GO:0062023; GO:0070051; GO:0070052; GO:0070062; GO:0071356; GO:0071363; GO:0090051; GO:1902043; GO:1903588; GO:1903671; GO:2000353; GO:2000379; GO:2001027; GO:2001237
P08108	gene-Pocillopora_meandrina_HIv1___RNAseq.g6635.t1	GO:0005524; GO:0005634; GO:0005737; GO:0009408; GO:0016020; GO:0046686; GO:0046688; GO:0140662; GO:1903842
P08110	gene-Pocillopora_meandrina_HIv1___RNAseq.g25417.t1	GO:0005524; GO:0005783; GO:0006457; GO:0006879; GO:0016887; GO:0033018; GO:0036503; GO:0048471; GO:0051082; GO:0140662
P08181	gene-Pocillopora_meandrina_HIv1___RNAseq.g27760.t1	GO:0000278; GO:0002118; GO:0004674; GO:0005524; GO:0005634; GO:0005730; GO:0005737; GO:0005829; GO:0005956; GO:0006974; GO:0007310; GO:0007623; GO:0016055; GO:0022416; GO:0031647; GO:0032435; GO:0045475; GO:0045880; GO:0046331; GO:0048749; GO:0051726; GO:0060810; GO:0106310
P08239	gene-Pocillopora_meandrina_HIv1___RNAseq.g707.t1	GO:0003924; GO:0005525; GO:0005737; GO:0005834; GO:0007188; GO:0007212; GO:0031683; GO:0031821; GO:0031852; GO:0046872; GO:0051430
