"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"2219",2219,"Cluster_1116","Pocillopora_meandrina_HIv1___Sc0000009:3883378-3930270",159,-20.97,2,17,25393,25416,17,"82.35%","82.35%","Pocillopora_meandrina_HIv1___RNAseq.g14376.t1",0.943927060216119,0.0158043604073819,0.674410729954476,"Q6NZL8","Signal peptide, CUB and EGF-like domain-containing protein 1","Mus musculus (Mouse)","positive regulation of smoothened signaling pathway [GO:0045880]; signal transduction [GO:0007165]","GO:0005509; GO:0005615; GO:0007165; GO:0009897; GO:0009986; GO:0042802; GO:0045880"
"2225",2225,"Cluster_1116","Pocillopora_meandrina_HIv1___Sc0000013:6284645-6285146",166,-20.89,2,21,452,472,19,"78.95%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g3549.t1",0.984268783372301,0.00236292463134707,0.667107103030161,NA,NA,NA,NA,NA
"2238",2238,"Cluster_1116","Pocillopora_meandrina_HIv1___Sc0000017:4046629-4061808",150,-21.18,2,21,1222,1250,26,"65.38%","69.23%","Pocillopora_meandrina_HIv1___RNAseq.g29244.t2",0.962949589407058,0.00851324157916819,0.667107103030161,"Q9D3W5","Leucine-rich repeat-containing protein 71","Mus musculus (Mouse)","",""
"2239",2239,"Cluster_1116","Pocillopora_meandrina_HIv1___Sc0000017:4046629-4061808",153,-21.18,2,21,1407,1435,26,"69.23%","73.08%","Pocillopora_meandrina_HIv1___RNAseq.g29244.t2",0.962949589407058,0.00851324157916819,0.667107103030161,"Q9D3W5","Leucine-rich repeat-containing protein 71","Mus musculus (Mouse)","",""
"2242",2242,"Cluster_1116","Pocillopora_meandrina_HIv1___Sc0000020:4649804-4666657",173,-20.32,2,20,4776,4799,20,"85.00%","90.00%","Pocillopora_meandrina_HIv1___RNAseq.g397.t1",0.978863924632645,0.00367695812450224,0.667107103030161,"O43290","U4/U6.U5 tri-snRNP-associated protein 1 (SNU66 homolog) (hSnu66) (Squamous cell carcinoma antigen recognized by T-cells 1) (SART-1) (hSART-1) (U4/U6.U5 tri-snRNP-associated 110 kDa protein) (allergen Hom s 1)","Homo sapiens (Human)","maturation of 5S rRNA [GO:0000481]; mRNA cis splicing, via spliceosome [GO:0045292]; mRNA splicing, via spliceosome [GO:0000398]; positive regulation of cytotoxic T cell differentiation [GO:0045585]; spliceosomal snRNP assembly [GO:0000387]","GO:0000387; GO:0000398; GO:0000481; GO:0003723; GO:0005634; GO:0005654; GO:0005737; GO:0005794; GO:0005829; GO:0015030; GO:0016607; GO:0045292; GO:0045585; GO:0046540; GO:0071005; GO:0071013"
"2245",2245,"Cluster_1116","Pocillopora_meandrina_HIv1___Sc0000023:1441683-1449931",158,-23.59,2,21,2808,2832,22,"72.73%","77.27%","Pocillopora_meandrina_HIv1___RNAseq.g17525.t1",0.919061634429883,0.0273036920982057,0.717598799377023,NA,NA,NA,NA,NA
"2255",2255,"Cluster_1116","Pocillopora_meandrina_HIv1___Sc0000031:4654874-4662523",166,-20.47,2,17,1481,1501,15,"93.33%","93.33%","Pocillopora_meandrina_HIv1___RNAseq.g1636.t1",0.957833129254445,0.0103282031681052,0.667107103030161,NA,NA,NA,NA,NA
"2290",2290,"Cluster_1289","Pocillopora_meandrina_HIv1___Sc0000003:7718662-7737178",171,-20.08,2,16,9137,9159,14,"92.86%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g15769.t1",0.899553834790351,0.0376339531350892,0.760878962620332,"Q8TE60","A disintegrin and metalloproteinase with thrombospondin motifs 18 (ADAM-TS 18) (ADAM-TS18) (ADAMTS-18) (EC 3.4.24.-)","Homo sapiens (Human)","extracellular matrix organization [GO:0030198]; eye development [GO:0001654]; negative regulation of platelet aggregation [GO:0090331]; proteolysis [GO:0006508]","GO:0001654; GO:0004222; GO:0005576; GO:0006508; GO:0030198; GO:0031012; GO:0046872; GO:0090331"
"2307",2307,"Cluster_1289","Pocillopora_meandrina_HIv1___Sc0000010:3566467-3574384",163,-23.58,2,22,4387,4415,26,"73.08%","73.08%","Pocillopora_meandrina_HIv1___RNAseq.g13243.t1",0.936605678674016,0.0189773673853012,0.682197615392399,"Q4R4R0","26S proteasome regulatory subunit 7 (26S proteasome AAA-ATPase subunit RPT1) (Proteasome 26S subunit ATPase 2)","Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)","ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0000502; GO:0000932; GO:0005524; GO:0005634; GO:0005829; GO:0006511; GO:0016887; GO:0022624; GO:0036402"
"2317",2317,"Cluster_1289","Pocillopora_meandrina_HIv1___Sc0000016:6097266-6128080",166,-21.84,2,22,24278,24304,24,"79.17%","79.17%","Pocillopora_meandrina_HIv1___RNAseq.g11564.t1",-0.879808539484237,0.0491083591604025,0.790359236492445,"Q01063","cAMP-specific 3',5'-cyclic phosphodiesterase 4D (EC 3.1.4.53) (DPDE3)","Mus musculus (Mouse)","adrenergic receptor signaling pathway [GO:0071875]; aging [GO:0007568]; cAMP catabolic process [GO:0006198]; cellular response to cAMP [GO:0071320]; cellular response to epinephrine stimulus [GO:0071872]; cellular response to lipopolysaccharide [GO:0071222]; establishment of endothelial barrier [GO:0061028]; memory [GO:0007613]; multicellular organism growth [GO:0035264]; negative regulation of cAMP-mediated signaling [GO:0043951]; negative regulation of heart contraction [GO:0045822]; negative regulation of peptidyl-serine phosphorylation [GO:0033137]; negative regulation of relaxation of cardiac muscle [GO:1901898]; neutrophil chemotaxis [GO:0030593]; neutrophil migration [GO:1990266]; positive regulation of cell-cell adhesion [GO:0022409]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of interleukin-5 production [GO:0032754]; positive regulation of protein phosphorylation [GO:0001934]; positive regulation of smooth muscle cell migration [GO:0014911]; positive regulation of smooth muscle cell proliferation [GO:0048661]; positive regulation of type II interferon production [GO:0032729]; protein-containing complex assembly [GO:0065003]; regulation of cAMP-mediated signaling [GO:0043949]; regulation of cardiac muscle cell contraction [GO:0086004]; regulation of cell communication by electrical coupling involved in cardiac conduction [GO:1901844]; regulation of G protein-coupled receptor signaling pathway [GO:0008277]; regulation of heart rate [GO:0002027]; regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum [GO:0010880]; regulation of ryanodine-sensitive calcium-release channel activity [GO:0060314]; regulation of signaling receptor activity [GO:0010469]; signal transduction [GO:0007165]; smooth muscle contraction [GO:0006939]; T cell receptor signaling pathway [GO:0050852]","GO:0001934; GO:0002027; GO:0004112; GO:0004114; GO:0004115; GO:0005634; GO:0005794; GO:0005813; GO:0005829; GO:0005886; GO:0005891; GO:0006198; GO:0006939; GO:0007165; GO:0007568; GO:0007613; GO:0008277; GO:0010469; GO:0010880; GO:0014911; GO:0016324; GO:0019899; GO:0022409; GO:0030016; GO:0030552; GO:0030593; GO:0031698; GO:0032729; GO:0032743; GO:0032754; GO:0032991; GO:0033137; GO:0034704; GO:0034705; GO:0035264; GO:0043949; GO:0043951; GO:0044325; GO:0045822; GO:0046872; GO:0048471; GO:0048661; GO:0050852; GO:0051117; GO:0060314; GO:0061028; GO:0065003; GO:0071222; GO:0071320; GO:0071872; GO:0071875; GO:0086004; GO:0097110; GO:1901363; GO:1901844; GO:1901898; GO:1990266"
"2322",2322,"Cluster_1289","Pocillopora_meandrina_HIv1___Sc0000018:7457635-7469451",168,-24.22,2,22,10375,10399,22,"72.73%","81.82%","Pocillopora_meandrina_HIv1___RNAseq.g28744.t1",0.969015275555134,0.00651668143154164,0.667107103030161,"P35378","Follicle-stimulating hormone receptor (FSH-R) (Follitropin receptor)","Mus musculus (Mouse)","activation of adenylate cyclase activity [GO:0007190]; adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway [GO:0007193]; adenylate cyclase-modulating G protein-coupled receptor signaling pathway [GO:0007188]; basement membrane organization [GO:0071711]; cellular response to follicle-stimulating hormone stimulus [GO:0071372]; cellular water homeostasis [GO:0009992]; follicle-stimulating hormone signaling pathway [GO:0042699]; G protein-coupled receptor signaling pathway [GO:0007186]; hormone-mediated signaling pathway [GO:0009755]; locomotory behavior [GO:0007626]; male gonad development [GO:0008584]; negative regulation of bone resorption [GO:0045779]; neuron projection development [GO:0031175]; ovarian follicle development [GO:0001541]; ovulation cycle process [GO:0022602]; phospholipase C-activating G protein-coupled receptor signaling pathway [GO:0007200]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of intracellular estrogen receptor signaling pathway [GO:0033148]; positive regulation of phosphatidylinositol 3-kinase signaling [GO:0014068]; primary ovarian follicle growth [GO:0001545]; regulation of acetylcholine metabolic process [GO:0060408]; regulation of chromosome organization [GO:0033044]; regulation of hormone metabolic process [GO:0032350]; regulation of intracellular estrogen receptor signaling pathway [GO:0033146]; regulation of MAPK cascade [GO:0043408]; regulation of osteoclast differentiation [GO:0045670]; regulation of platelet-derived growth factor receptor signaling pathway [GO:0010640]; regulation of protein kinase A signaling [GO:0010738]; regulation of protein phosphorylation [GO:0001932]; regulation of systemic arterial blood pressure [GO:0003073]; response to organic cyclic compound [GO:0014070]; Sertoli cell development [GO:0060009]; Sertoli cell proliferation [GO:0060011]; sperm DNA condensation [GO:0035092]; spermatid development [GO:0007286]; spermatogenesis [GO:0007283]; transcytosis [GO:0045056]; uterus development [GO:0060065]","GO:0001541; GO:0001545; GO:0001932; GO:0003073; GO:0004963; GO:0005768; GO:0005886; GO:0007186; GO:0007188; GO:0007189; GO:0007190; GO:0007193; GO:0007200; GO:0007283; GO:0007286; GO:0007626; GO:0008528; GO:0008584; GO:0009755; GO:0009986; GO:0009992; GO:0010640; GO:0010738; GO:0014068; GO:0014070; GO:0016020; GO:0017046; GO:0022602; GO:0031175; GO:0032350; GO:0033044; GO:0033146; GO:0033148; GO:0035092; GO:0042699; GO:0043235; GO:0043408; GO:0045056; GO:0045670; GO:0045779; GO:0060009; GO:0060011; GO:0060065; GO:0060408; GO:0070374; GO:0071372; GO:0071711"
"2329",2329,"Cluster_1289","Pocillopora_meandrina_HIv1___Sc0000022:4522043-4525131",174,-20.57,2,22,2243,2269,24,"83.33%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g3117.t1",0.942510207721757,0.0164035931357449,0.674410729954476,NA,NA,NA,NA,NA
"2340",2340,"Cluster_1289","Pocillopora_meandrina_HIv1___Sc0000030:1123428-1137799",181,-24.04,2,22,10620,10642,20,"85.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g25499.t1",0.895079933449779,0.0401481914066935,0.761156013684119,"B2GUB3","Tubulin tyrosine ligase 3 (EC 6.3.2.-) (Tubulin--tyrosine ligase protein 3)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","protein polyglycylation [GO:0018094]","GO:0005524; GO:0005737; GO:0005874; GO:0018094; GO:0031514; GO:0046872; GO:0070736"
"2354",2354,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000000:13321294-13330374",153,-20.2,2,18,7506,7527,16,"75.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g22205.t2",-0.938424270773974,0.0181717073069952,0.676059732731,NA,NA,NA,NA,NA
"2356",2356,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000000:16210122-16218837",156,-23.86,2,14,2714,2736,13,"92.31%","92.31%","Pocillopora_meandrina_HIv1___RNAseq.g22317.t1",-0.88113339173344,0.048308622584247,0.788705990268548,"Q8VHI7","Dynein regulatory complex subunit 2 (Coiled-coil domain-containing protein 65) (Testis development protein NYD-SP28)","Mus musculus (Mouse)","axonemal dynein complex assembly [GO:0070286]; cilium assembly [GO:0060271]; cilium-dependent cell motility [GO:0060285]; regulation of cilium movement [GO:0003352]","GO:0003352; GO:0005858; GO:0005930; GO:0031514; GO:0036064; GO:0060271; GO:0060285; GO:0070286"
"2364",2364,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000000:17806396-17830387",152,-21.41,2,13,3732,3753,11,"90.91%","90.91%","Pocillopora_meandrina_HIv1___RNAseq.g22438.t2",-0.910539864765906,0.0316856700776551,0.738848577451841,"Q8IY21","Probable ATP-dependent RNA helicase DDX60 (EC 3.6.4.13) (DEAD box protein 60)","Homo sapiens (Human)","defense response to virus [GO:0051607]; innate immune response [GO:0045087]; positive regulation of MDA-5 signaling pathway [GO:1900245]; positive regulation of RIG-I signaling pathway [GO:1900246]; response to virus [GO:0009615]","GO:0003690; GO:0003724; GO:0003725; GO:0003727; GO:0005524; GO:0005737; GO:0005829; GO:0009615; GO:0016887; GO:0045087; GO:0045111; GO:0051607; GO:1900245; GO:1900246"
"2405",2405,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000001:7297267-7332808",149,-21.17,2,14,9980,10001,12,"83.33%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g19216.t1",-0.937057826691964,0.0187760015144828,0.680706376837366,"Q3UGF1","WD repeat-containing protein 19 (Intraflagellar transport 144 homolog)","Mus musculus (Mouse)","cell morphogenesis [GO:0000902]; ciliary receptor clustering involved in smoothened signaling pathway [GO:0060830]; cilium assembly [GO:0060271]; digestive system development [GO:0055123]; ear morphogenesis [GO:0042471]; embryonic camera-type eye development [GO:0031076]; embryonic cranial skeleton morphogenesis [GO:0048701]; embryonic limb morphogenesis [GO:0030326]; gonad development [GO:0008406]; in utero embryonic development [GO:0001701]; intraciliary retrograde transport [GO:0035721]; myotome development [GO:0061055]; nervous system process [GO:0050877]; protein localization to ciliary membrane [GO:1903441]; protein localization to cilium [GO:0061512]; protein-containing complex assembly [GO:0065003]; smoothened signaling pathway [GO:0007224]; smoothened signaling pathway involved in dorsal/ventral neural tube patterning [GO:0060831]","GO:0000902; GO:0001701; GO:0001750; GO:0005737; GO:0005856; GO:0005929; GO:0007224; GO:0008406; GO:0030326; GO:0030991; GO:0031076; GO:0031514; GO:0032391; GO:0035721; GO:0042471; GO:0048701; GO:0050877; GO:0055123; GO:0060271; GO:0060830; GO:0060831; GO:0061055; GO:0061512; GO:0065003; GO:0097730; GO:1903441"
"2424",2424,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000002:1999599-2007087",150,-21.04,2,21,2276,2301,23,"69.57%","69.57%","Pocillopora_meandrina_HIv1___RNAseq.g6602.t1",-0.97354803136777,0.00514387172017058,0.667107103030161,NA,NA,NA,NA,NA
"2431",2431,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000002:5525251-5540772",145,-21.13,2,10,12625,12646,8,"100.00%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g6876.t2",-0.987918207590229,0.00159126417909422,0.667107103030161,"Q9D2J7","Ankyrin repeat and EF-hand domain-containing protein 1 (Ankyrin repeat domain-containing protein 5)","Mus musculus (Mouse)","",""
"2432",2432,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000002:7474433-7487223",147,-21.52,2,21,4844,4867,21,"61.90%","71.43%","Pocillopora_meandrina_HIv1___TS.g740.t1",0.966289868829599,0.00739207295323859,0.667107103030161,"Q13219","Pappalysin-1 (EC 3.4.24.79) (Insulin-like growth factor-dependent IGF-binding protein 4 protease) (IGF-dependent IGFBP-4 protease) (IGFBP-4ase) (Pregnancy-associated plasma protein A) (PAPP-A)","Homo sapiens (Human)","cell surface receptor signaling pathway [GO:0007166]; female pregnancy [GO:0007565]; protein catabolic process [GO:0030163]; protein metabolic process [GO:0019538]; proteolysis [GO:0006508]; response to dexamethasone [GO:0071548]; response to follicle-stimulating hormone [GO:0032354]","GO:0004222; GO:0005576; GO:0005615; GO:0006508; GO:0007166; GO:0007565; GO:0008237; GO:0008270; GO:0019538; GO:0030163; GO:0032354; GO:0071548"
"2434",2434,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000003:10106693-10110688",141,-20.21,2,21,3791,3815,22,"63.64%","72.73%","Pocillopora_meandrina_HIv1___RNAseq.g15962.t2",-0.934077954063918,0.0201158412928463,0.687095063784671,"Q9I9D5","Retinal homeobox protein Rx1","Psalidodon fasciatus (Banded astyanax) (Astyanax fasciatus)","positive regulation of transcription by RNA polymerase II [GO:0045944]","GO:0000981; GO:0003677; GO:0005634; GO:0045944"
"2449",2449,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000003:1857566-1879380",144,-22.17,2,14,2216,2239,14,"78.57%","78.57%","Pocillopora_meandrina_HIv1___RNAseq.g15283.t1",-0.895172134906714,0.0400958553746246,0.761003044279442,"Q8CGN4","BCL-6 corepressor (BCoR)","Mus musculus (Mouse)","blastocyst hatching [GO:0001835]; chromatin remodeling [GO:0006338]; heart development [GO:0007507]; negative regulation of bone mineralization [GO:0030502]; negative regulation of histone H3-K36 methylation [GO:0000415]; negative regulation of histone H3-K4 methylation [GO:0051572]; negative regulation of tooth mineralization [GO:0070171]; negative regulation of transcription by RNA polymerase II [GO:0000122]; odontogenesis [GO:0042476]; roof of mouth development [GO:0060021]; specification of axis polarity [GO:0065001]","GO:0000122; GO:0000415; GO:0000976; GO:0000977; GO:0001835; GO:0003714; GO:0004842; GO:0005634; GO:0005654; GO:0006338; GO:0007507; GO:0030502; GO:0031072; GO:0042476; GO:0042826; GO:0051572; GO:0060021; GO:0065001; GO:0070171; GO:0140261; GO:0140297"
