"","X.1","X","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"375",393,136521,"Cluster_11134","Peve_00041445",-0.00237120398437347,0.998490443244621,0.999693413829402,164,-20.64,"2 20","149 171",20,"80.00%","85.00%","P09917","Polyunsaturated fatty acid 5-lipoxygenase (EC 1.13.11.-) (Arachidonate 5-lipoxygenase) (5-LO) (5-lipoxygenase) (EC 1.13.11.34)","Homo sapiens (Human)","arachidonic acid metabolic process [GO:0019369]; dendritic cell migration [GO:0036336]; glucose homeostasis [GO:0042593]; hepoxilin biosynthetic process [GO:0051122]; humoral immune response [GO:0006959]; leukocyte chemotaxis involved in inflammatory response [GO:0002232]; leukocyte migration involved in inflammatory response [GO:0002523]; leukotriene A4 biosynthetic process [GO:1901753]; leukotriene biosynthetic process [GO:0019370]; leukotriene metabolic process [GO:0006691]; leukotriene production involved in inflammatory response [GO:0002540]; linoleic acid metabolic process [GO:0043651]; lipid oxidation [GO:0034440]; lipoxin biosynthetic process [GO:2001301]; lipoxygenase pathway [GO:0019372]; long-chain fatty acid biosynthetic process [GO:0042759]; negative regulation of angiogenesis [GO:0016525]; negative regulation of endothelial cell proliferation [GO:0001937]; negative regulation of inflammatory response [GO:0050728]; negative regulation of response to endoplasmic reticulum stress [GO:1903573]; negative regulation of sprouting angiogenesis [GO:1903671]; negative regulation of vascular wound healing [GO:0061044]; negative regulation of wound healing [GO:0061045]; positive regulation of bone mineralization [GO:0030501]; positive regulation of leukocyte adhesion to arterial endothelial cell [GO:1904999]; regulation of cellular response to oxidative stress [GO:1900407]; regulation of cytokine production involved in inflammatory response [GO:1900015]; regulation of fat cell differentiation [GO:0045598]; regulation of inflammatory response [GO:0050727]; regulation of inflammatory response to wounding [GO:0106014]; regulation of insulin secretion [GO:0050796]; regulation of reactive oxygen species biosynthetic process [GO:1903426]","GO:0001937; GO:0002232; GO:0002523; GO:0002540; GO:0004051; GO:0004052; GO:0005506; GO:0005576; GO:0005615; GO:0005635; GO:0005641; GO:0005654; GO:0005829; GO:0006691; GO:0006959; GO:0016363; GO:0016525; GO:0016702; GO:0016787; GO:0019369; GO:0019370; GO:0019372; GO:0030501; GO:0031965; GO:0034440; GO:0034774; GO:0036336; GO:0036403; GO:0042593; GO:0042759; GO:0043651; GO:0045598; GO:0048471; GO:0050727; GO:0050728; GO:0050796; GO:0051122; GO:0061044; GO:0061045; GO:0106014; GO:1900015; GO:1900407; GO:1901753; GO:1903426; GO:1903573; GO:1903671; GO:1904813; GO:1904999; GO:2001301"
"376",394,136672,"Cluster_2854","Peve_00041441",-0.507486347355159,0.661149542463894,0.978262075707395,153,-20.74,"2 20","433 458",22,"68.18%","77.27%",NA,NA,NA,NA,NA
"377",395,137235,"Cluster_9149","Peve_00014618",-0.869715054300063,0.328605068420819,0.978262075707395,155,-23.62,"2 18","117 141",19,"78.95%","78.95%",NA,NA,NA,NA,NA
"378",396,138327,"Cluster_15726","Peve_00036846",-0.666916828518941,0.535227246514526,0.978262075707395,170,-21.91,"2 15","620 641",13,"100.00%","100.00%",NA,NA,NA,NA,NA
"379",397,138470,"Cluster_1167","Peve_00004045",0.953444630451385,0.195020144189213,0.978262075707395,152,-21.59,"2 13","530 551",11,"90.91%","90.91%","O60290","Zinc finger protein 862","Homo sapiens (Human)","regulation of DNA-templated transcription [GO:0006355]","GO:0005634; GO:0006355; GO:0046872; GO:0046983"
"380",398,139143,"Cluster_796","Peve_00000740",0.839187867539631,0.3660615606056,0.978262075707395,155,-22.36,"2 21","159 182",21,"66.67%","76.19%","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"381",400,139561,"Cluster_6255","Peve_00028021",0.160076887384495,0.897651565927112,0.999448381576871,179,-22.63,"2 20","159 180",18,"88.89%","88.89%",NA,NA,NA,NA,NA
"382",401,139860,"Cluster_16738","Peve_00029992",-0.493765079118584,0.671240542455818,0.978262075707395,171,-21.78,"2 16","48 69",14,"92.86%","100.00%",NA,NA,NA,NA,NA
"383",402,140412,"Cluster_4629","Peve_00031867",0.241005804108841,0.845045429691059,0.995934364227446,159,-25.35,"2 21","869 887",19,"78.95%","84.21%",NA,NA,NA,NA,NA
"384",403,141110,"Cluster_10965","Peve_00003800",-0.853846084715342,0.348527910559181,0.978262075707395,151,-21.59,"2 17","888 912",18,"72.22%","77.78%","Q8VDL9","Zinc finger protein GLIS2 (GLI-similar 2) (Neuronal Krueppel-like protein) (Zinc finger protein GLI5)","Mus musculus (Mouse)","cell differentiation involved in kidney development [GO:0061005]; central nervous system development [GO:0007417]; hematopoietic stem cell homeostasis [GO:0061484]; kidney development [GO:0001822]; negative regulation of DNA-binding transcription factor activity [GO:0043433]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of smoothened signaling pathway [GO:0045879]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of protein localization to nucleus [GO:1900182]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000122; GO:0000976; GO:0000977; GO:0000978; GO:0000981; GO:0001228; GO:0001822; GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0005667; GO:0005737; GO:0006357; GO:0007417; GO:0016607; GO:0043433; GO:0045879; GO:0045892; GO:0045893; GO:0045944; GO:0046872; GO:0061005; GO:0061484; GO:0097730; GO:1900182; GO:1990837"
"385",404,141567,"Cluster_15726","Peve_00029379",-0.5,0.666666666666667,0.978262075707395,153,-23.67,"2 21","307 336",27,"70.37%","70.37%","P55115","Zinc metalloproteinase nas-15 (EC 3.4.24.-) (Nematode astacin 15)","Caenorhabditis elegans","proteolysis [GO:0006508]","GO:0004222; GO:0005576; GO:0006508; GO:0008270"
"386",405,142478,"Cluster_2882","Peve_00040019",-0.729873683789183,0.479157715927033,0.978262075707395,153,-20.23,"2 20","429 452",20,"70.00%","80.00%","P49746","Thrombospondin-3","Homo sapiens (Human)","bone trabecula formation [GO:0060346]; cell-matrix adhesion [GO:0007160]; growth plate cartilage development [GO:0003417]; ossification involved in bone maturation [GO:0043931]","GO:0003417; GO:0005509; GO:0005576; GO:0007160; GO:0008201; GO:0043931; GO:0048471; GO:0060346; GO:0062023"
"387",406,142824,"Cluster_13502","Peve_00006976",0.969228037006061,0.158340762752707,0.978262075707395,196,-37.22,"2 21","624 645",19,"94.74%","100.00%","O42574","Beta-1 adrenergic receptor (Beta-1 adrenoreceptor) (Beta-1 adrenoceptor) (x-BETA1AR)","Xenopus laevis (African clawed frog)","adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of GTPase activity [GO:0043547]; positive regulation of heart contraction [GO:0045823]","GO:0004940; GO:0005085; GO:0005769; GO:0005886; GO:0043547; GO:0045823; GO:0071880"
"388",407,143130,"Cluster_9149","Peve_00032772",1,9.48637384723993e-09,6.86838308108347e-06,141,-20.73,"2 14","548 569",12,"66.67%","83.33%",NA,NA,NA,NA,NA
"389",408,143136,"Cluster_11134","Peve_00032772",-0.856078539892879,0.345787863891157,0.978262075707395,159,-21.08,"2 20","571 592",18,"66.67%","83.33%",NA,NA,NA,NA,NA
"390",409,143805,"Cluster_9149","Peve_00040012",-0.618775530467661,0.57525808605551,0.978262075707395,151,-22.17,"2 21","87 115",26,"61.54%","69.23%","P35443","Thrombospondin-4","Homo sapiens (Human)","behavioral response to pain [GO:0048266]; endothelial cell-cell adhesion [GO:0071603]; myoblast migration [GO:0051451]; negative regulation of angiogenesis [GO:0016525]; positive regulation of cell division [GO:0051781]; positive regulation of endothelial cell proliferation [GO:0001938]; positive regulation of neutrophil chemotaxis [GO:0090023]; positive regulation of peptidyl-tyrosine phosphorylation [GO:0050731]; regulation of tissue remodeling [GO:0034103]; response to endoplasmic reticulum stress [GO:0034976]; response to unfolded protein [GO:0006986]; tissue remodeling [GO:0048771]","GO:0001938; GO:0005178; GO:0005509; GO:0005576; GO:0005604; GO:0005615; GO:0005783; GO:0006986; GO:0008083; GO:0008201; GO:0016525; GO:0016529; GO:0034103; GO:0034976; GO:0048266; GO:0048771; GO:0050731; GO:0051451; GO:0051781; GO:0062023; GO:0070062; GO:0071603; GO:0090023"
"391",410,143952,"Cluster_15726","Peve_00027699",-0.99781061214271,0.0421342959844262,0.911075865480802,168,-24.61,"2 21","27 48",19,"78.95%","78.95%",NA,NA,NA,NA,NA
"392",411,144188,"Cluster_2882","Peve_00028568",-0.979593263475638,0.128831843871888,0.978262075707395,154,-20.03,"2 20","221 238",18,"77.78%","77.78%","Q60HC3","Heterogeneous nuclear ribonucleoprotein F (hnRNP F) [Cleaved into: Heterogeneous nuclear ribonucleoprotein F, N-terminally processed]","Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)","mRNA processing [GO:0006397]; regulation of RNA splicing [GO:0043484]; RNA splicing [GO:0008380]","GO:0003727; GO:0005654; GO:0005681; GO:0006397; GO:0008380; GO:0043484"
"393",412,144366,"Cluster_2787","Peve_00022682",0.817909550967037,0.390265822467649,0.978262075707395,142,-20.1,"2 21","600 627",25,"60.00%","68.00%","Q8BG19","Protein O-mannosyl-transferase TMTC4 (EC 2.4.1.109) (Transmembrane and TPR repeat-containing protein 4)","Mus musculus (Mouse)","endoplasmic reticulum unfolded protein response [GO:0030968]; outer hair cell apoptotic process [GO:1905584]; positive regulation of endoplasmic reticulum calcium ion concentration [GO:0032470]; protein O-linked mannosylation [GO:0035269]; sensory perception of sound [GO:0007605]","GO:0000030; GO:0004169; GO:0005783; GO:0007605; GO:0016020; GO:0030968; GO:0032470; GO:0035269; GO:0051117; GO:1905584"
"394",413,144420,"Cluster_5882","Peve_00027693",0.147238332228759,0.905923137581239,0.999448381576871,152,-22.38,"2 20","943 971",25,"72.00%","72.00%",NA,NA,NA,NA,NA
"395",414,144529,"Cluster_10934","Peve_00013063",-0.456234386365879,0.698395722414825,0.978262075707395,160,-23.18,"2 17","873 894",15,"80.00%","86.67%","Q9U8W8","Techylectin-5A","Tachypleus tridentatus (Japanese horseshoe crab)","cell-cell adhesion [GO:0098609]","GO:0005576; GO:0030246; GO:0046872; GO:0098609"
"396",415,145092,"Cluster_4629","Peve_00037853",-0.62893041317032,0.566986062545413,0.978262075707395,148,-22.08,"2 19","699 719",17,"64.71%","82.35%",NA,NA,NA,NA,NA
"397",416,145446,"Cluster_2787","Peve_00022537",0.867933894665659,0.330895275232091,0.978262075707395,156,-21.19,"2 15","145 165",13,"92.31%","92.31%",NA,NA,NA,NA,NA
"398",417,146798,"Cluster_2882","Peve_00020592",-0.112868554327035,0.927992202866395,0.999448381576871,154,-20.55,"2 20","256 278",19,"73.68%","73.68%","Q9JLI7","Sperm-associated antigen 6 (Axoneme central apparatus protein) (Protein PF16 homolog)","Mus musculus (Mouse)","cell division [GO:0051301]; cerebrospinal fluid circulation [GO:0090660]; cilium movement [GO:0003341]; ear development [GO:0043583]; epithelial cilium movement involved in extracellular fluid movement [GO:0003351]; establishment of epithelial cell apical/basal polarity [GO:0045198]; establishment of localization in cell [GO:0051649]; fibroblast migration [GO:0010761]; filopodium assembly [GO:0046847]; flagellated sperm motility [GO:0030317]; motile cilium assembly [GO:0044458]; mucociliary clearance [GO:0120197]; neuron projection extension [GO:1990138]; non-motile cilium assembly [GO:1905515]; protein localization [GO:0008104]; regulation of cilium beat frequency [GO:0003356]; regulation of establishment of planar polarity [GO:0090175]; sperm axoneme assembly [GO:0007288]; spermatogenesis [GO:0007283]; stress fiber assembly [GO:0043149]; substrate-dependent cell migration, cell attachment to substrate [GO:0006931]; ventricular system development [GO:0021591]","GO:0001669; GO:0002177; GO:0003341; GO:0003351; GO:0003356; GO:0005576; GO:0005829; GO:0005874; GO:0005930; GO:0006931; GO:0007283; GO:0007288; GO:0008017; GO:0008104; GO:0010761; GO:0015630; GO:0021591; GO:0030317; GO:0031410; GO:0043149; GO:0043583; GO:0044458; GO:0045198; GO:0046847; GO:0051301; GO:0051649; GO:0090175; GO:0090660; GO:0097228; GO:0120197; GO:0120249; GO:1905515; GO:1990138; GO:1990716"
"399",419,148191,"Cluster_2787","Peve_00039908",-0.00382968334855694,0.997561941898757,0.999448381576871,160,-20.92,"2 21","522 541",19,"78.95%","84.21%",NA,NA,NA,NA,NA
"400",420,149262,"Cluster_15726","Peve_00015856",-0.985724827431588,0.107697047532859,0.978262075707395,168,-20.11,"2 21","751 772",19,"73.68%","84.21%","P97390","Vacuolar protein sorting-associated protein 45 (mVps45)","Mus musculus (Mouse)","intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]","GO:0000139; GO:0005794; GO:0006886; GO:0008021; GO:0010008; GO:0016020; GO:0016192"
"401",421,149608,"Cluster_8888","Peve_00039111",-0.431858557006394,0.71571592464711,0.980357082132556,174,-20.81,"2 19","469 489",17,"82.35%","94.12%","P18887","DNA repair protein XRCC1 (X-ray repair cross-complementing protein 1)","Homo sapiens (Human)","base-excision repair [GO:0006284]; cerebellum morphogenesis [GO:0021587]; double-strand break repair via nonhomologous end joining [GO:0006303]; hippocampus development [GO:0021766]; negative regulation of protection from non-homologous end joining at telomere [GO:1905765]; negative regulation of protein ADP-ribosylation [GO:0010836]; positive regulation of DNA ligase activity [GO:1904877]; positive regulation of single strand break repair [GO:1903518]; replication-born double-strand break repair via sister chromatid exchange [GO:1990414]; response to hydroperoxide [GO:0033194]; response to hypoxia [GO:0001666]; response to organic substance [GO:0010033]; response to xenobiotic stimulus [GO:0009410]; single strand break repair [GO:0000012]; telomeric DNA-containing double minutes formation [GO:0061819]; voluntary musculoskeletal movement [GO:0050882]","GO:0000012; GO:0000781; GO:0000785; GO:0001666; GO:0005634; GO:0005654; GO:0005730; GO:0006284; GO:0006303; GO:0009410; GO:0010033; GO:0010836; GO:0019899; GO:0021587; GO:0021766; GO:0032356; GO:0033194; GO:0050882; GO:0061819; GO:0070522; GO:0072572; GO:0090734; GO:1903518; GO:1904877; GO:1905765; GO:1990414; GO:1990599"
"402",422,150533,"Cluster_2882","Peve_00014894",-0.974964157106398,0.142753411156355,0.978262075707395,166,-23.86,"2 21","766 786",19,"73.68%","89.47%","P31399","ATP synthase subunit d, mitochondrial (ATPase subunit d) (ATP synthase peripheral stalk subunit d)","Rattus norvegicus (Rat)","ATP metabolic process [GO:0046034]; cellular response to peptide [GO:1901653]; proton motive force-driven ATP synthesis [GO:0015986]; proton motive force-driven mitochondrial ATP synthesis [GO:0042776]","GO:0000274; GO:0000276; GO:0005739; GO:0005743; GO:0005753; GO:0015078; GO:0015986; GO:0042776; GO:0044877; GO:0046034; GO:1901653"
"403",424,152271,"Cluster_11134","Peve_00016130",-0.946408038614642,0.209364887223052,0.978262075707395,159,-21.88,"2 21","187 209",20,"75.00%","75.00%","Q176V0","Ubiquitin-fold modifier 1","Aedes aegypti (Yellowfever mosquito) (Culex aegypti)","protein ufmylation [GO:0071569]","GO:0071569"
"404",425,152705,"Cluster_6914","Peve_00032573",0.907092254565505,0.27659371680709,0.978262075707395,164,-22.48,"2 20","443 463",19,"78.95%","89.47%","Q9D8Y8","Inhibitor of growth protein 5","Mus musculus (Mouse)","apoptotic signaling pathway [GO:0097190]; DNA replication-dependent chromatin disassembly [GO:0140889]; fibroblast proliferation [GO:0048144]; histone H4-K12 acetylation [GO:0043983]; histone H4-K5 acetylation [GO:0043981]; histone H4-K8 acetylation [GO:0043982]; histone modification [GO:0016570]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of fibroblast proliferation [GO:0048147]; negative regulation of growth [GO:0045926]; positive regulation of apoptotic process [GO:0043065]; positive regulation of apoptotic signaling pathway [GO:2001235]; positive regulation of DNA-templated transcription [GO:0045893]; protein acetylation [GO:0006473]; regulation of cell cycle [GO:0051726]; regulation of cell growth [GO:0001558]; regulation of developmental process [GO:0050793]; regulation of DNA biosynthetic process [GO:2000278]; regulation of DNA replication [GO:0006275]; regulation of DNA-templated transcription [GO:0006355]; regulation of hemopoiesis [GO:1903706]","GO:0000123; GO:0001558; GO:0003682; GO:0005634; GO:0005654; GO:0006275; GO:0006355; GO:0006473; GO:0008285; GO:0016570; GO:0035064; GO:0043065; GO:0043981; GO:0043982; GO:0043983; GO:0045893; GO:0045926; GO:0046872; GO:0048144; GO:0048147; GO:0050793; GO:0051726; GO:0070776; GO:0097190; GO:0140889; GO:1903706; GO:2000278; GO:2001235"
"405",426,152912,"Cluster_589","Peve_00039139",-0.830316482709592,0.376319309284918,0.978262075707395,152,-22.22,"2 14","628 650",13,"84.62%","92.31%","Q8CGC6","RNA-binding protein 28 (RNA-binding motif protein 28)","Mus musculus (Mouse)","mRNA processing [GO:0006397]; RNA splicing [GO:0008380]","GO:0003723; GO:0005681; GO:0005730; GO:0006397; GO:0008380"
"406",427,154071,"Cluster_11134","Peve_00038429",-0.0732854881320713,0.953303145823176,0.999448381576871,161,-24.35,"2 21","511 532",20,"75.00%","85.00%","Q9GZS1","DNA-directed RNA polymerase I subunit RPA49 (RNA polymerase I subunit A49) (DNA-directed RNA polymerase I subunit E) (RNA polymerase I-associated factor 1) (RNA polymerase I-associated factor 53)","Homo sapiens (Human)","nucleolar large rRNA transcription by RNA polymerase I [GO:0042790]; RNA polymerase I preinitiation complex assembly [GO:0001188]; transcription elongation by RNA polymerase I [GO:0006362]","GO:0001179; GO:0001188; GO:0001650; GO:0003677; GO:0005654; GO:0005730; GO:0005736; GO:0006362; GO:0042790"
"407",428,156113,"Cluster_2882","Peve_00042560",0.711712415807238,0.495839849675956,0.978262075707395,155,-20.61,"2 20","973 991",18,"77.78%","77.78%",NA,NA,NA,NA,NA
"408",429,156225,"Cluster_9149","Peve_00016868",-0.5,0.666666666666667,0.978262075707395,161,-20.21,"2 18","164 185",16,"81.25%","81.25%",NA,NA,NA,NA,NA
"409",431,157278,"Cluster_796","Peve_00014798",0.898740270652305,0.288966974174018,0.978262075707395,163,-22.39,"2 18","973 996",18,"83.33%","88.89%",NA,NA,NA,NA,NA
"410",432,157362,"Cluster_15726","Peve_00018231",-0.5,0.666666666666667,0.978262075707395,153,-24.63,"2 21","428 451",22,"72.73%","72.73%","Q8NCT1","Arrestin domain-containing protein 4","Homo sapiens (Human)","extracellular vesicle biogenesis [GO:0140112]; positive regulation of ubiquitin-protein transferase activity [GO:0051443]; protein transport [GO:0015031]; protein ubiquitination [GO:0016567]","GO:0005737; GO:0005768; GO:0005769; GO:0005886; GO:0015031; GO:0016567; GO:0043231; GO:0051443; GO:0140112; GO:1903561; GO:1990756"
"411",433,157608,"Cluster_6905","Peve_00018237",-0.572627756616915,0.611848097284421,0.978262075707395,149,-22.14,"2 21","321 343",21,"66.67%","76.19%","O35762","Homeobox protein Nkx-6.1 (Homeobox protein NK-6 homolog A)","Rattus norvegicus (Rat)","cell differentiation [GO:0030154]; cell population proliferation [GO:0008283]; cellular response to cytokine stimulus [GO:0071345]; cellular response to peptide hormone stimulus [GO:0071375]; central nervous system neuron differentiation [GO:0021953]; endocrine pancreas development [GO:0031018]; negative regulation of glial cell differentiation [GO:0045686]; negative regulation of oligodendrocyte differentiation [GO:0048715]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neurogenesis [GO:0022008]; neuron differentiation [GO:0030182]; oligodendrocyte differentiation [GO:0048709]; pancreatic A cell differentiation [GO:0003310]; positive regulation of glial cell differentiation [GO:0045687]; positive regulation of insulin secretion [GO:0032024]; positive regulation of neuron differentiation [GO:0045666]; positive regulation of oligodendrocyte differentiation [GO:0048714]; regulation of axon extension [GO:0030516]; regulation of neuron migration [GO:2001222]; regulation of transcription by RNA polymerase II [GO:0006357]; response to nicotine [GO:0035094]; response to xenobiotic stimulus [GO:0009410]; smoothened signaling pathway [GO:0007224]; transcription by RNA polymerase II [GO:0006366]; type B pancreatic cell development [GO:0003323]; type B pancreatic cell differentiation [GO:0003309]; type B pancreatic cell proliferation [GO:0044342]","GO:0000122; GO:0000978; GO:0000981; GO:0001227; GO:0003309; GO:0003310; GO:0003323; GO:0003682; GO:0003700; GO:0005634; GO:0006357; GO:0006366; GO:0007224; GO:0008283; GO:0009410; GO:0021953; GO:0022008; GO:0030154; GO:0030182; GO:0030516; GO:0031018; GO:0032024; GO:0035094; GO:0043565; GO:0044342; GO:0045666; GO:0045686; GO:0045687; GO:0048709; GO:0048714; GO:0048715; GO:0071345; GO:0071375; GO:2001222"
