"","X.1","X","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","V1","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"753",753,214593,"Cluster_5900","FUN_027174",-0.837829063175657,0.0764603559209582,0.998649612991003,158,-21.09,"2 21","44 64",19,"68.42%","84.21%",NA,NA,NA,NA,NA,NA
"754",754,214732,"Cluster_18728","FUN_012590",-0.376153766696995,0.532613065340093,0.998649612991003,150,-24.67,"2 17","802 827",19,"73.68%","78.95%","ptg000008l:10158328-10163416","Q53FA7","Quinone oxidoreductase PIG3 (EC 1.6.5.5) (NADPH:quinone reductase PIG3) (Tumor protein p53-inducible protein 3) (Protein PIG3) (p53-induced gene 3 protein)","Homo sapiens (Human)","NADP metabolic process [GO:0006739]","GO:0003960; GO:0005829; GO:0006739; GO:0016651; GO:0042803; GO:0048038; GO:0070402"
"755",755,215049,"Cluster_1862","FUN_023217",0.126118656925332,0.839847453508454,0.998649612991003,147,-21.52,"2 22","122 151",26,"65.38%","65.38%",NA,NA,NA,NA,NA,NA
"756",756,215087,"Cluster_1832","FUN_023214",-0.527645468439335,0.36080663926768,0.998649612991003,153,-20.47,"2 20","978 1000",21,"71.43%","76.19%",NA,NA,NA,NA,NA,NA
"757",757,215126,"Cluster_1832","FUN_023215",0.487130691167911,0.405252844398226,0.998649612991003,153,-20.47,"2 20","510 532",21,"71.43%","76.19%","ptg000017l:5090604-5097540","Q75W95","NK1 transcription factor-related protein 1 (Homeodomain protein Sax2) (NK1 transcription factor related 2-like,b)","Danio rerio (Zebrafish) (Brachydanio rerio)","cell differentiation [GO:0030154]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0030154"
"758",758,215877,"Cluster_4254","FUN_019248",-0.351894750890198,0.561380455675083,0.998649612991003,164,-22.65,"2 21","130 151",19,"68.42%","84.21%",NA,NA,NA,NA,NA,NA
"759",759,216292,"Cluster_18728","FUN_010997",-0.512171660250112,0.377636088388068,0.998649612991003,143,-22.64,"2 12","817 838",10,"80.00%","90.00%",NA,NA,NA,NA,NA,NA
"760",760,217529,"Cluster_15340","FUN_016133",0.127454237331905,0.838160662933754,0.998649612991003,157,-22.84,"2 20","334 354",18,"72.22%","83.33%",NA,NA,NA,NA,NA,NA
"761",761,217739,"Cluster_1832","FUN_031884",0.667035645589634,0.218751947796479,0.998649612991003,160,-21.04,"2 20","636 658",21,"76.19%","80.95%",NA,NA,NA,NA,NA,NA
"762",762,217767,"Cluster_15854","FUN_031884",-0.00708919307517453,0.99097383464178,0.998929520526841,155,-22.54,"2 22","486 510",22,"72.73%","72.73%",NA,NA,NA,NA,NA,NA
"763",763,218405,"Cluster_2463","FUN_038638",-0.217692348914646,0.725030539164594,0.998649612991003,163,-20.88,"2 21","93 115",20,"75.00%","80.00%",NA,NA,NA,NA,NA,NA
"764",764,218450,"Cluster_4220","FUN_038639",-0.172222098348612,0.781808879042377,0.998649612991003,152,-22.33,"2 18","953 979",21,"71.43%","71.43%","ptg000027l:9600053-9604503","Q1LYL8","Protein asteroid homolog 1","Danio rerio (Zebrafish) (Brachydanio rerio)","",""
"765",765,218642,"Cluster_3366","FUN_016139",0.617940953450934,0.266638584431432,0.998649612991003,149,-21.04,"2 15","255 279",14,"78.57%","85.71%",NA,NA,NA,NA,NA,NA
"766",766,218643,"Cluster_3367","FUN_016139",0.413930436202731,0.488430212431751,0.998649612991003,149,-20.71,"2 15","255 279",14,"78.57%","85.71%",NA,NA,NA,NA,NA,NA
"767",767,218992,"Cluster_3250","FUN_020767",-0.146169765541062,0.8145557367648,0.998649612991003,162,-20.24,"2 19","191 212",17,"76.47%","82.35%",NA,NA,NA,NA,NA,NA
"768",768,219071,"Cluster_3366","FUN_020765",0.888310868864341,0.0440491206471639,0.96546924320845,169,-21.17,"2 21","473 496",20,"80.00%","90.00%",NA,NA,NA,NA,NA,NA
"769",769,219072,"Cluster_3367","FUN_020765",-0.0159402970037626,0.97970504303713,0.998649612991003,169,-21.68,"2 21","473 496",20,"80.00%","90.00%",NA,NA,NA,NA,NA,NA
"770",770,220181,"Cluster_15340","FUN_000127",-0.217129863032131,0.725729587505036,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","ntLink_4:186279-187042","P84239","Histone H3","Urechis caupo (Innkeeper worm) (Spoonworm)","","GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0046982"
"771",771,220376,"Cluster_15340","FUN_000122",-0.168289596680849,0.786742789318109,0.998649612991003,154,-20.65,"2 20","636 659",20,"65.00%","80.00%","ntLink_4:175566-177881","P35061","Histone H2A","Acropora formosa (Staghorn coral)","","GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0046982"
"772",772,220415,"Cluster_15340","FUN_000121",0.108697736070876,0.861874762862983,0.998649612991003,154,-20.65,"2 20","710 733",20,"65.00%","80.00%","ntLink_4:169645-170426","P84239","Histone H3","Urechis caupo (Innkeeper worm) (Spoonworm)","","GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0046982"
"773",773,220571,"Cluster_15340","FUN_000129",-0.142476075914495,0.819209448826431,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","ntLink_4:190345-191108","P84239","Histone H3","Urechis caupo (Innkeeper worm) (Spoonworm)","","GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0046982"
"774",774,220865,"Cluster_3366","FUN_007797",-0.499661491087139,0.391375520550357,0.998649612991003,167,-20.22,"2 20","42 65",18,"77.78%","83.33%",NA,NA,NA,NA,NA,NA
"775",775,220866,"Cluster_3367","FUN_007797",-0.203656347847608,0.742500478064144,0.998649612991003,167,-20.22,"2 20","42 65",18,"77.78%","83.33%",NA,NA,NA,NA,NA,NA
"776",776,221493,"Cluster_4254","FUN_018313",-0.384983562355926,0.522216630542197,0.998649612991003,170,-24.78,"2 15","896 917",13,"100.00%","100.00%",NA,NA,NA,NA,NA,NA
"777",777,221737,"Cluster_10419","FUN_033248",0.234855350063785,0.703744992908059,0.998649612991003,166,-21.59,"2 21","261 284",21,"80.95%","80.95%",NA,NA,NA,NA,NA,NA
"778",778,221977,"Cluster_15775","FUN_008314",0.35798160294343,0.554135055177244,0.998649612991003,163,-20.83,"2 22","136 161",23,"69.57%","82.61%",NA,NA,NA,NA,NA,NA
"779",779,222016,"Cluster_15775","FUN_008315",0.540542163277743,0.346924453627966,0.998649612991003,163,-20.83,"2 22","136 161",23,"69.57%","82.61%",NA,NA,NA,NA,NA,NA
"780",780,222055,"Cluster_15775","FUN_008316",0.536050347901795,0.351744297628881,0.998649612991003,163,-20.83,"2 22","49 74",23,"69.57%","82.61%",NA,NA,NA,NA,NA,NA
"781",781,222120,"Cluster_5900","FUN_008318",-0.219161689921784,0.723204890499105,0.998649612991003,157,-20.18,"2 18","373 394",16,"75.00%","81.25%",NA,NA,NA,NA,NA,NA
"782",782,222402,"Cluster_14768","FUN_016950",0.171140100232575,0.783166067315656,0.998649612991003,149,-26.3,"2 14","564 584",12,"75.00%","91.67%",NA,NA,NA,NA,NA,NA
"783",783,222732,"Cluster_1862","FUN_003478",-0.987158026110664,0.00174358522915539,0.545343267336266,173,-20.12,"2 23","798 823",23,"69.57%","86.96%",NA,NA,NA,NA,NA,NA
"784",784,222807,"Cluster_19193","FUN_003479",0.48138613642426,0.411652200938865,0.998649612991003,152,-20.06,"2 13","631 652",11,"90.91%","90.91%",NA,NA,NA,NA,NA,NA
"785",785,223034,"Cluster_16409","FUN_006442",0.255294701973786,0.678514929611478,0.998649612991003,146,-20.93,"2 21","519 535",19,"68.42%","73.68%",NA,NA,NA,NA,NA,NA
"786",786,223180,"Cluster_10419","FUN_006448",0.407495356154066,0.49590064542567,0.998649612991003,166,-21.47,"2 17","756 776",15,"93.33%","93.33%",NA,NA,NA,NA,NA,NA
"787",787,224374,"Cluster_3250","FUN_022046",0.601944573773403,0.282778061806165,0.998649612991003,151,-21.29,"2 21","965 987",20,"65.00%","75.00%",NA,NA,NA,NA,NA,NA
"788",788,224383,"Cluster_5981","FUN_022046",0.648502211595579,0.236525261944274,0.998649612991003,143,-20.14,"2 12","533 555",10,"80.00%","90.00%",NA,NA,NA,NA,NA,NA
"789",789,225012,"Cluster_10228","FUN_000463",0.385079805124398,0.522103537874043,0.998649612991003,157,-21.23,"2 21","463 483",19,"73.68%","78.95%",NA,NA,NA,NA,NA,NA
"790",790,225366,"Cluster_14768","FUN_029351",0.427199919153516,0.473101972328452,0.998649612991003,149,-25.72,"2 19","65 87",19,"63.16%","78.95%",NA,NA,NA,NA,NA,NA
"791",791,225522,"Cluster_14768","FUN_029355",0.137606227461052,0.825348824618381,0.998649612991003,148,-21.06,"2 19","599 618",17,"70.59%","76.47%",NA,NA,NA,NA,NA,NA
"792",792,225919,"Cluster_15928","FUN_029681",0.251265850458587,0.683477354642229,0.998649612991003,158,-21.73,"2 21","155 179",22,"68.18%","81.82%","ptg000023l:4451022-4456758","F6QEU4","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","fibroblast growth factor receptor signaling pathway [GO:0008543]; G1/S transition of mitotic cell cycle [GO:0000082]; miRNA metabolic process [GO:0010586]; miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; neural tube development [GO:0021915]; protein autoubiquitination [GO:0051865]; regulation of miRNA-mediated gene silencing [GO:0060964]; regulation of neural precursor cell proliferation [GO:2000177]; stem cell proliferation [GO:0072089]","GO:0000082; GO:0000932; GO:0004842; GO:0008270; GO:0008543; GO:0010586; GO:0021915; GO:0035198; GO:0035278; GO:0051865; GO:0060964; GO:0072089; GO:2000177"
"793",793,226134,"Cluster_4254","FUN_013478",0.541511814052871,0.345886150576504,0.998649612991003,168,-20.83,"2 21","18 39",19,"63.16%","94.74%","ptg000008l:23140241-23140949","Q99570","Phosphoinositide 3-kinase regulatory subunit 4 (PI3-kinase regulatory subunit 4) (EC 2.7.11.1) (PI3-kinase p150 subunit) (Phosphoinositide 3-kinase adaptor protein)","Homo sapiens (Human)","autophagosome maturation [GO:0097352]; autophagy of peroxisome [GO:0030242]; cellular response to glucose starvation [GO:0042149]; early endosome to late endosome transport [GO:0045022]; late endosome to vacuole transport [GO:0045324]; macroautophagy [GO:0016236]; phosphatidylinositol-3-phosphate biosynthetic process [GO:0036092]; positive regulation of phosphatidylinositol 3-kinase activity [GO:0043552]; protein phosphorylation [GO:0006468]; protein targeting to lysosome [GO:0006622]; protein targeting to vacuole [GO:0006623]; receptor catabolic process [GO:0032801]; regulation of autophagy [GO:0010506]; regulation of cytokinesis [GO:0032465]; regulation of macroautophagy [GO:0016241]","GO:0004672; GO:0004674; GO:0005524; GO:0005770; GO:0005776; GO:0005829; GO:0005930; GO:0006468; GO:0006622; GO:0006623; GO:0010506; GO:0015630; GO:0016020; GO:0016236; GO:0016241; GO:0030242; GO:0030670; GO:0032465; GO:0032801; GO:0034271; GO:0034272; GO:0035032; GO:0036092; GO:0042149; GO:0043231; GO:0043552; GO:0045022; GO:0045324; GO:0071561; GO:0097352; GO:0106310"
"794",794,226967,"Cluster_15340","FUN_016184",-0.136242363967974,0.827068993978349,0.998649612991003,170,-22.35,"2 21","973 993",19,"78.95%","89.47%",NA,NA,NA,NA,NA,NA
"795",795,227058,"Cluster_19193","FUN_016188",-0.00482729795079711,0.993853717225941,0.999235174317989,154,-23.84,"2 21","743 767",22,"68.18%","77.27%",NA,NA,NA,NA,NA,NA
"796",796,227113,"Cluster_5981","FUN_023054",0.526571445925636,0.361968727700941,0.998649612991003,148,-21.12,"2 22","314 339",23,"65.22%","65.22%",NA,NA,NA,NA,NA,NA
"797",797,227386,"Cluster_5981","FUN_023053",-0.699293662875922,0.188762970119858,0.998649612991003,167,-20.52,"2 17","7 30",16,"87.50%","93.75%",NA,NA,NA,NA,NA,NA
"798",798,227668,"Cluster_15316","FUN_008878",0.115071275428522,0.853810687099222,0.998649612991003,159,-20.8,"2 21","795 819",22,"68.18%","77.27%",NA,NA,NA,NA,NA,NA
"799",799,227776,"Cluster_5981","FUN_008877",-0.0675416780282457,0.914068693870854,0.998649612991003,156,-20.29,"2 22","859 886",25,"64.00%","72.00%","ptg000004l:179479-220399","Q8IZQ1","WD repeat and FYVE domain-containing protein 3 (Autophagy-linked FYVE protein) (Alfy)","Homo sapiens (Human)","aggrephagy [GO:0035973]","GO:0000421; GO:0005545; GO:0005635; GO:0005654; GO:0005730; GO:0005737; GO:0005776; GO:0005829; GO:0005886; GO:0016020; GO:0016234; GO:0016605; GO:0030424; GO:0031965; GO:0035973; GO:0043204; GO:0046872"
"800",800,227815,"Cluster_5981","FUN_008876",-0.704001312613364,0.184492139444922,0.998649612991003,156,-20.29,"2 22","869 896",25,"64.00%","72.00%","ptg000004l:173643-178469","Q9QYC7","Vitamin K-dependent gamma-carboxylase (EC 4.1.1.90) (Gamma-glutamyl carboxylase) (Peptidyl-glutamate 4-carboxylase) (Vitamin K gamma glutamyl carboxylase)","Mus musculus (Mouse)","peptidyl-glutamic acid carboxylation [GO:0017187]","GO:0005789; GO:0008488; GO:0017187; GO:0019842; GO:0043231"
"801",801,228054,"Cluster_10228","FUN_013298",-0.320534257489944,0.598983443272426,0.998649612991003,164,-20.32,"2 21","73 93",19,"78.95%","89.47%",NA,NA,NA,NA,NA,NA
"802",802,228079,"Cluster_3250","FUN_028551",-0.490437767372034,0.401579412602706,0.998649612991003,158,-20.87,"2 21","97 122",23,"65.22%","82.61%","ptg000022l:571060-571623","Q63ZK1","Mitochondrial intermembrane space import and assembly protein 40-B (Coiled-coil-helix-coiled-coil-helix domain-containing protein 4-B)","Xenopus laevis (African clawed frog)","'de novo' post-translational protein folding [GO:0051084]; protein import into mitochondrial intermembrane space [GO:0045041]; protein maturation by protein folding [GO:0022417]","GO:0005758; GO:0015035; GO:0022417; GO:0045041; GO:0051084"
"803",803,228187,"Cluster_18728","FUN_013292",-0.958719638413883,0.0100055624471572,0.717681557663573,170,-25.71,"2 21","299 319",19,"78.95%","89.47%",NA,NA,NA,NA,NA,NA
"804",804,228635,"Cluster_10051","FUN_041625",0.979681354691911,0.00346615436725054,0.545343267336266,164,-22.47,"2 21","954 975",19,"68.42%","84.21%",NA,NA,NA,NA,NA,NA
"805",805,228910,"Cluster_10093","FUN_014124",0.22776800969642,0.712524124014659,0.998649612991003,143,-20.55,"2 21","715 732",19,"63.16%","73.68%",NA,NA,NA,NA,NA,NA
"806",806,229073,"Cluster_15340","FUN_007074",0.158658388261017,0.798840611351987,0.998649612991003,153,-20.18,"2 21","31 52",20,"70.00%","80.00%",NA,NA,NA,NA,NA,NA
"807",807,229210,"Cluster_3250","FUN_025045",-0.294876168865974,0.630066258134949,0.998649612991003,160,-20.65,"2 19","820 843",19,"78.95%","84.21%",NA,NA,NA,NA,NA,NA
"808",808,229373,"Cluster_5899","FUN_025043",0.870458731515947,0.0548683632588666,0.96546924320845,174,-23.89,"2 21","851 871",19,"84.21%","89.47%",NA,NA,NA,NA,NA,NA
"809",809,229643,"Cluster_4220","FUN_024314",-0.125935855822659,0.840078347336972,0.998649612991003,146,-20.84,"2 21","550 578",26,"65.38%","65.38%",NA,NA,NA,NA,NA,NA
"810",810,229976,"Cluster_16409","FUN_019998",-0.401147977647691,0.503292317197317,0.998649612991003,170,-23.37,"2 20","201 223",19,"78.95%","89.47%",NA,NA,NA,NA,NA,NA
"811",811,230015,"Cluster_16409","FUN_019991",-0.401147977647691,0.503292317197317,0.998649612991003,170,-23.37,"2 20","108 130",19,"78.95%","89.47%",NA,NA,NA,NA,NA,NA
"812",812,230186,"Cluster_3366","FUN_015294",-0.106181327623425,0.86506020683548,0.998649612991003,162,-22.23,"2 22","14 37",21,"71.43%","85.71%",NA,NA,NA,NA,NA,NA
"813",813,230187,"Cluster_3367","FUN_015294",0.437253509486717,0.461558887173795,0.998649612991003,162,-22.3,"2 22","14 37",21,"71.43%","85.71%",NA,NA,NA,NA,NA,NA
"814",814,230506,"Cluster_5981","FUN_014737",-0.13610509725204,0.827242139370014,0.998649612991003,159,-20.49,"2 16","805 827",14,"78.57%","92.86%",NA,NA,NA,NA,NA,NA
"815",815,230917,"Cluster_18728","FUN_031714",0.249472962176654,0.685687425011194,0.998649612991003,145,-21.11,"2 10","94 115",8,"100.00%","100.00%",NA,NA,NA,NA,NA,NA
"816",816,231257,"Cluster_15340","FUN_039520",0.0799658774998039,0.898292897663972,0.998649612991003,152,-24.73,"2 20","78 99",19,"73.68%","78.95%",NA,NA,NA,NA,NA,NA
"817",817,231424,"Cluster_18728","FUN_033683",0.24918286154018,0.686045127658228,0.998649612991003,140,-21.42,"2 9","939 960",7,"100.00%","100.00%",NA,NA,NA,NA,NA,NA
"818",818,231564,"Cluster_10228","FUN_026921",-0.576410412979653,0.30904547707235,0.998649612991003,161,-20.36,"2 21","114 134",19,"73.68%","84.21%",NA,NA,NA,NA,NA,NA
"819",819,231723,"Cluster_14768","FUN_037738",0.177841567305724,0.774764411077097,0.998649612991003,160,-21.18,"2 20","212 232",19,"73.68%","89.47%","ptg000026l:12986299-12990521","Q76KP1","N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase 1 (NGalNAc-T1) (EC 2.4.1.244) (Beta-1,4-N-acetylgalactosaminyltransferase IV) (Beta4GalNAc-T4) (Beta4GalNAcT4)","Homo sapiens (Human)","","GO:0008376; GO:0032580; GO:0033842"
"820",820,231850,"Cluster_17791","FUN_039387",0.160104635853371,0.797022730639935,0.998649612991003,162,-20.69,"2 22","567 587",20,"75.00%","80.00%","ptg000029c:1097765-1104505","Q7RTR2","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","Homo sapiens (Human)","I-kappaB kinase/NF-kappaB signaling [GO:0007249]; intracellular signal transduction [GO:0035556]; negative regulation of cytokine production involved in inflammatory response [GO:1900016]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of fibroblast proliferation [GO:0048147]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of inflammatory response [GO:0050728]; negative regulation of innate immune response [GO:0045824]; negative regulation of interferon-alpha production [GO:0032687]; negative regulation of interferon-beta production [GO:0032688]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of NIK/NF-kappaB signaling [GO:1901223]; negative regulation of NLRP3 inflammasome complex assembly [GO:1900226]; negative regulation of phosphatidylinositol 3-kinase signaling [GO:0014067]; negative regulation of tumor necrosis factor production [GO:0032720]; T cell activation [GO:0042110]","GO:0005524; GO:0005737; GO:0005829; GO:0007249; GO:0014067; GO:0032088; GO:0032687; GO:0032688; GO:0032715; GO:0032720; GO:0034451; GO:0035556; GO:0036312; GO:0042110; GO:0043124; GO:0043231; GO:0045824; GO:0048147; GO:0048471; GO:0050680; GO:0050728; GO:1900016; GO:1900226; GO:1901223"
"821",821,232039,"Cluster_15775","FUN_027035",-0.421012515267176,0.480236413161864,0.998649612991003,177,-24.71,"2 20","300 321",18,"88.89%","94.44%",NA,NA,NA,NA,NA,NA
"822",822,232113,"Cluster_14768","FUN_037737",-0.462174391897661,0.433219445818961,0.998649612991003,160,-21.18,"2 20","247 267",19,"73.68%","89.47%",NA,NA,NA,NA,NA,NA
"823",823,232154,"Cluster_15340","FUN_000066",0.0444643411757509,0.943404902986343,0.998649612991003,154,-20.65,"2 20","636 659",20,"65.00%","80.00%","ntLink_4:45175-47490","P35061","Histone H2A","Acropora formosa (Staghorn coral)","","GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0046982"
"824",824,232193,"Cluster_15340","FUN_000067",-0.101422576830121,0.87108649975795,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","ntLink_4:47756-48519","P84239","Histone H3","Urechis caupo (Innkeeper worm) (Spoonworm)","","GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0046982"
"825",825,232427,"Cluster_15340","FUN_000065",-0.0535147453768785,0.931895446095451,0.998649612991003,154,-20.65,"2 20","710 733",20,"65.00%","80.00%","ntLink_4:39254-40035","P84239","Histone H3","Urechis caupo (Innkeeper worm) (Spoonworm)","","GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0046982"
"826",826,232700,"Cluster_15340","FUN_000063",-0.160145937007326,0.796970822913867,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","ntLink_4:35558-36321","P84239","Histone H3","Urechis caupo (Innkeeper worm) (Spoonworm)","","GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0046982"
