"miRNA_cluster"	"miRNA_location"	"mRNA_FUNid"	"mRNA_location"	"score"	"energy"	"miRNA_start"	"miRNA_end"	"target_start"	"target_end"	"aln_length"	"subject_identity"	"Qquery_identity"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_012333"	"ptg000008l:7990753-7991753"	153	-21.31	2	19	444	469	21	"71.43%"	"71.43%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_012370"	"ptg000008l:8336972-8337972"	162	-25.65	2	21	225	245	19	"73.68%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_012433"	"ptg000008l:8919035-8920035"	155	-23.54	2	21	857	879	20	"65.00%"	"80.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_012434"	"ptg000008l:8919041-8920041"	155	-23.54	2	21	851	873	20	"65.00%"	"80.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_012560"	"ptg000008l:9906771-9907771"	167	-24.96	2	20	858	879	18	"77.78%"	"83.33%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_012750"	"ptg000008l:12146293-12147293"	163	-24.04	2	20	730	751	18	"77.78%"	"77.78%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_012970"	"ptg000008l:17976820-17977820"	151	-20.49	2	12	871	892	10	"90.00%"	"100.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_013102"	"ptg000008l:19597788-19598788"	153	-20.36	2	20	26	50	21	"71.43%"	"76.19%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_013137"	"ptg000008l:19959352-19960352"	154	-24.37	2	21	56	76	19	"63.16%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_013332"	"ptg000008l:21170598-21171598"	158	-23.15	2	20	198	220	19	"68.42%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_013413"	"ptg000008l:22218758-22219758"	151	-22.71	2	21	168	190	20	"65.00%"	"75.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_013594"	"ptg000008l:24337658-24338658"	151	-22.77	2	21	504	526	20	"60.00%"	"80.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_013679"	"ptg000008l:25404739-25405739"	163	-21.12	2	20	309	330	18	"72.22%"	"83.33%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_013725"	"ptg000008l:25728409-25728739"	167	-24.98	2	21	250	272	20	"75.00%"	"85.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_013851"	"ptg000008l:27742634-27743634"	147	-22.23	2	21	307	333	24	"58.33%"	"70.83%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_013889"	"ptg000008l:28336043-28337043"	151	-20.04	2	21	900	924	22	"68.18%"	"68.18%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_014225"	"ptg000008l:33672361-33673361"	179	-27.13	2	21	962	984	20	"85.00%"	"90.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_014273"	"ptg000008l:34412675-34413675"	170	-22.13	2	19	876	897	17	"76.47%"	"94.12%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_014315"	"ptg000008l:34970005-34971005"	152	-22.51	2	17	189	210	15	"73.33%"	"80.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_014362"	"ptg000008l:35950364-35951364"	170	-22.35	2	21	980	1000	19	"78.95%"	"89.47%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_014674"	"ptg000009l:2038841-2039841"	149	-21.06	2	19	967	990	19	"68.42%"	"73.68%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_014743"	"ptg000009l:2683443-2684443"	157	-20.2	2	14	759	780	12	"83.33%"	"100.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_014744"	"ptg000009l:2683918-2684918"	157	-20.2	2	14	284	305	12	"83.33%"	"100.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_014785"	"ptg000009l:3065569-3066569"	147	-20.44	2	21	412	438	24	"54.17%"	"75.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_014827"	"ptg000009l:3496140-3497140"	162	-25.65	2	21	670	690	19	"73.68%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_014838"	"ptg000009l:3571555-3572555"	155	-21.3	2	18	296	319	18	"77.78%"	"83.33%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_014845"	"ptg000009l:3632574-3633574"	161	-24.81	2	19	812	834	18	"72.22%"	"88.89%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_014923"	"ptg000009l:4349975-4350975"	159	-23.31	2	20	522	542	19	"78.95%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015029"	"ptg000009l:5443764-5444764"	150	-21.53	2	20	214	236	19	"63.16%"	"78.95%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015030"	"ptg000009l:5443960-5444960"	150	-21.53	2	20	18	40	19	"63.16%"	"78.95%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015070"	"ptg000009l:5851351-5852351"	162	-25.79	2	21	867	890	21	"71.43%"	"85.71%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015279"	"ptg000009l:8325086-8326086"	152	-22.54	2	21	291	310	19	"73.68%"	"78.95%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015299"	"ptg000009l:8606395-8607395"	154	-21.63	2	21	395	418	21	"71.43%"	"76.19%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015319"	"ptg000009l:8806916-8807916"	162	-25.65	2	21	336	356	19	"73.68%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015365"	"ptg000009l:9311595-9312595"	158	-24.77	2	19	622	643	17	"70.59%"	"82.35%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015442"	"ptg000009l:10224233-10225233"	170	-22.98	2	15	352	373	13	"100.00%"	"100.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015510"	"ptg000009l:11215693-11216693"	155	-24.24	2	21	394	421	25	"64.00%"	"72.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015529"	"ptg000009l:11619655-11620655"	155	-24.24	2	21	395	422	25	"64.00%"	"72.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015556"	"ptg000009l:12058481-12059481"	153	-21.67	2	17	512	531	15	"80.00%"	"86.67%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015589"	"ptg000009l:12575825-12576825"	159	-26.14	2	21	392	419	25	"68.00%"	"72.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015594"	"ptg000009l:12627583-12628583"	175	-27.8	2	21	403	426	21	"80.95%"	"85.71%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015603"	"ptg000009l:12703446-12704446"	153	-21.67	2	17	505	524	15	"80.00%"	"86.67%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015698"	"ptg000009l:14344098-14345098"	156	-22.03	2	18	598	622	19	"73.68%"	"78.95%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015747"	"ptg000009l:15215152-15216152"	145	-21	2	10	240	261	8	"100.00%"	"100.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015753"	"ptg000009l:15383742-15384742"	167	-24.98	2	21	913	935	20	"75.00%"	"85.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015758"	"ptg000009l:15454162-15455162"	155	-24.24	2	21	395	422	25	"64.00%"	"72.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015779"	"ptg000009l:15828351-15829351"	152	-22.94	2	21	48	69	19	"57.89%"	"78.95%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015825"	"ptg000009l:16548697-16549697"	155	-22.49	2	21	422	446	22	"68.18%"	"72.73%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_015888"	"ptg000009l:17456640-17457640"	154	-21.63	2	21	515	538	21	"71.43%"	"76.19%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_016048"	"ptg000010l:1041382-1042382"	155	-22.43	2	21	46	64	19	"73.68%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_016133"	"ptg000010l:1968225-1969225"	157	-22.84	2	20	334	354	18	"72.22%"	"83.33%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_016184"	"ptg000011l:114545-115545"	170	-22.35	2	21	973	993	19	"78.95%"	"89.47%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_016191"	"ptg000011l:206486-207486"	162	-25.68	2	20	30	53	20	"70.00%"	"85.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_016236"	"ptg000011l:683139-684139"	148	-20.72	2	14	253	276	14	"78.57%"	"85.71%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_016285"	"ptg000011l:1148332-1149332"	159	-22.95	2	21	687	709	20	"65.00%"	"85.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_016384"	"ptg000011l:2523830-2524830"	152	-20.73	2	17	944	965	15	"66.67%"	"86.67%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_016452"	"ptg000011l:3245907-3246907"	147	-20.19	2	21	606	634	26	"53.85%"	"73.08%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_016560"	"ptg000011l:4743472-4744472"	162	-25.65	2	21	741	761	19	"73.68%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_016625"	"ptg000011l:5551041-5552041"	162	-25.65	2	21	120	140	19	"73.68%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_016831"	"ptg000011l:7925887-7926887"	166	-24.26	2	21	932	957	23	"73.91%"	"82.61%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_016915"	"ptg000011l:8842047-8843047"	163	-20.3	2	21	165	183	19	"84.21%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_017011"	"ptg000011l:10215273-10216273"	152	-22.24	2	21	708	729	19	"57.89%"	"78.95%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_017193"	"ptg000011l:10642456-10643456"	162	-22.95	2	20	282	304	19	"78.95%"	"78.95%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_017205"	"ptg000011l:10800583-10801583"	148	-21.19	2	21	671	690	19	"68.42%"	"78.95%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_017691"	"ptg000011l:13248956-13249956"	155	-21.05	2	18	744	764	16	"81.25%"	"81.25%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_018188"	"ptg000012l:5637298-5638298"	160	-22.53	2	19	253	273	17	"82.35%"	"82.35%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_018245"	"ptg000012l:6561510-6562510"	155	-20.04	2	21	263	285	20	"65.00%"	"80.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_018320"	"ptg000012l:7655028-7656028"	167	-24.88	2	21	14	36	20	"75.00%"	"85.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_018331"	"ptg000012l:7740760-7741293"	150	-20.09	2	21	330	350	19	"63.16%"	"78.95%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_018446"	"ptg000012l:9422289-9423289"	168	-21.01	2	21	959	980	19	"73.68%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_018466"	"ptg000012l:9721662-9722662"	149	-24.01	2	21	729	751	21	"66.67%"	"76.19%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_018494"	"ptg000012l:10062303-10063303"	145	-22.17	2	10	729	750	8	"100.00%"	"100.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_018755"	"ptg000012l:13033362-13034362"	161	-20.8	2	20	790	810	18	"77.78%"	"83.33%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_018762"	"ptg000012l:13130082-13131082"	154	-20.47	2	17	120	144	18	"77.78%"	"83.33%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_018762"	"ptg000012l:13130082-13131082"	154	-20.47	2	17	946	970	18	"77.78%"	"83.33%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_018762"	"ptg000012l:13130082-13131082"	158	-22.61	2	17	345	368	17	"82.35%"	"88.24%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_018795"	"ptg000012l:13666014-13667014"	163	-24.04	2	20	729	750	18	"77.78%"	"77.78%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_018841"	"ptg000012l:14166407-14167407"	164	-24.92	2	21	145	166	19	"68.42%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_018964"	"ptg000012l:15770151-15771151"	152	-24.77	2	21	580	599	19	"73.68%"	"78.95%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_019085"	"ptg000012l:17108414-17109414"	154	-24.37	2	21	619	639	19	"63.16%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_019139"	"ptg000012l:17699118-17700118"	158	-21.55	2	19	184	205	17	"76.47%"	"76.47%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_019172"	"ptg000012l:18041879-18042879"	154	-20.65	2	20	632	655	20	"65.00%"	"80.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_019197"	"ptg000012l:18209810-18210687"	154	-20.65	2	20	632	655	20	"65.00%"	"80.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_019198"	"ptg000012l:18209810-18210687"	154	-20.65	2	20	632	655	20	"65.00%"	"80.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_019230"	"ptg000012l:19915883-19916883"	154	-20.65	2	20	706	729	20	"65.00%"	"80.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_019231"	"ptg000012l:19915951-19916951"	154	-20.65	2	20	638	661	20	"65.00%"	"80.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_019250"	"ptg000015l:18121-19121"	151	-20.17	2	20	661	682	18	"61.11%"	"77.78%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_019451"	"ptg000015l:2434193-2435193"	152	-21.38	2	19	396	416	17	"76.47%"	"76.47%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_019631"	"ptg000015l:4511022-4512022"	154	-20.47	2	17	787	811	18	"77.78%"	"83.33%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_019827"	"ptg000015l:6315501-6316501"	154	-20.36	2	21	109	129	19	"63.16%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_020877"	"ptg000015l:9471447-9472447"	147	-21.94	2	18	558	578	16	"75.00%"	"75.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_021040"	"ptg000015l:12142597-12143597"	154	-23.39	2	21	871	891	19	"63.16%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_021066"	"ptg000016l:405121-406121"	152	-24.73	2	20	155	176	19	"73.68%"	"78.95%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_021078"	"ptg000016l:530964-531964"	152	-24.73	2	20	271	292	19	"73.68%"	"78.95%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_021087"	"ptg000016l:644534-645534"	152	-24.73	2	20	265	286	19	"73.68%"	"78.95%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_021106"	"ptg000016l:789721-790721"	162	-23.78	2	21	275	295	19	"73.68%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_021166"	"ptg000016l:1540309-1541309"	169	-20.44	2	20	256	276	18	"83.33%"	"88.89%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_021818"	"ptg000016l:3183117-3184117"	171	-22.03	2	20	740	761	18	"83.33%"	"83.33%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_021927"	"ptg000016l:3451970-3452970"	172	-21.57	2	21	804	825	19	"78.95%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_022114"	"ptg000016l:5624743-5625743"	149	-21.55	2	21	891	912	20	"70.00%"	"75.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_022183"	"ptg000016l:6087413-6088413"	146	-20.18	2	20	200	227	24	"62.50%"	"66.67%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_022245"	"ptg000016l:6692087-6693087"	155	-25.76	2	21	22	44	20	"60.00%"	"85.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_022307"	"ptg000016l:7397201-7398201"	161	-21.51	2	18	80	101	16	"75.00%"	"87.50%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_022308"	"ptg000016l:7397208-7398208"	161	-21.51	2	18	73	94	16	"75.00%"	"87.50%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_022310"	"ptg000016l:7435131-7436131"	146	-21.43	2	21	266	289	21	"61.90%"	"76.19%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_022602"	"ptg000016l:11244798-11245798"	151	-23.93	2	21	769	791	20	"60.00%"	"80.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_022603"	"ptg000016l:11245431-11246431"	151	-23.93	2	21	136	158	20	"60.00%"	"80.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_022717"	"ptg000016l:12610128-12611128"	150	-21.74	2	21	81	108	25	"64.00%"	"72.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_022795"	"ptg000017l:22778-23778"	155	-21.85	2	21	962	980	19	"73.68%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_023025"	"ptg000017l:2755599-2756599"	170	-32.3	2	21	1	22	21	"76.19%"	"90.48%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_023146"	"ptg000017l:4169655-4170375"	158	-22.98	2	21	450	474	22	"68.18%"	"81.82%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_023192"	"ptg000017l:4778686-4779686"	150	-21.67	2	17	719	744	19	"73.68%"	"78.95%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_023255"	"ptg000017l:5588833-5589833"	162	-25.65	2	21	96	116	19	"73.68%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_023307"	"ptg000017l:6095970-6096970"	154	-29.68	2	21	287	316	27	"66.67%"	"70.37%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_023326"	"ptg000017l:6392997-6393997"	162	-22.46	2	21	515	535	19	"73.68%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_023377"	"ptg000017l:6835800-6836800"	160	-20.81	2	18	636	658	17	"82.35%"	"82.35%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_023501"	"ptg000017l:8282333-8283333"	163	-24.35	2	21	618	640	20	"75.00%"	"80.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_023778"	"ptg000017l:11033648-11034648"	165	-23.89	2	14	482	503	12	"100.00%"	"100.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_023821"	"ptg000017l:11831368-11832368"	162	-22.9	2	21	158	178	19	"73.68%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_024588"	"ptg000018l:8751286-8752267"	160	-28.32	2	21	954	973	19	"78.95%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_024589"	"ptg000018l:8751286-8752267"	160	-28.32	2	21	954	973	19	"78.95%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_024672"	"ptg000018l:9725843-9726843"	165	-23.25	2	20	927	952	22	"77.27%"	"81.82%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_024703"	"ptg000018l:10084094-10085094"	162	-25.65	2	21	180	200	19	"73.68%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_024797"	"ptg000018l:11171840-11172840"	162	-25.65	2	21	639	659	19	"73.68%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_024826"	"ptg000018l:11486566-11486835"	162	-22.9	2	21	155	175	19	"73.68%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_024827"	"ptg000018l:11486566-11486835"	162	-22.9	2	21	155	175	19	"73.68%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_024855"	"ptg000018l:11692363-11693363"	157	-20.37	2	21	821	842	20	"70.00%"	"85.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_024904"	"ptg000018l:12430999-12431999"	163	-20.08	2	21	139	161	20	"70.00%"	"85.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_025184"	"ptg000018l:15600047-15601047"	152	-24.73	2	20	408	429	19	"73.68%"	"78.95%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_025193"	"ptg000018l:15715389-15716389"	152	-24.73	2	20	271	292	19	"73.68%"	"78.95%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_025203"	"ptg000018l:15807580-15808580"	152	-24.73	2	20	271	292	19	"73.68%"	"78.95%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_025637"	"ptg000019l:5066933-5067803"	162	-20.98	2	21	246	271	23	"69.57%"	"82.61%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_025701"	"ptg000019l:5903559-5904559"	153	-20.4	2	20	769	789	18	"66.67%"	"83.33%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_025702"	"ptg000019l:5903626-5904626"	153	-20.4	2	20	702	722	18	"66.67%"	"83.33%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_025729"	"ptg000020l:166735-167735"	152	-20.83	2	21	476	497	19	"63.16%"	"73.68%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_025749"	"ptg000020l:354148-355148"	160	-21.56	2	21	434	455	19	"73.68%"	"73.68%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_025792"	"ptg000020l:739621-740621"	165	-20.29	2	18	24	45	16	"75.00%"	"93.75%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_025825"	"ptg000020l:1041277-1042277"	155	-21.8	2	19	603	622	17	"76.47%"	"82.35%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_025874"	"ptg000020l:1511497-1512497"	162	-25.65	2	21	26	46	19	"73.68%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_025961"	"ptg000020l:2438407-2439407"	151	-20.4	2	21	834	857	21	"61.90%"	"76.19%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_026130"	"ptg000020l:5065825-5066786"	154	-20.65	2	21	800	823	21	"71.43%"	"76.19%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_026140"	"ptg000020l:5141131-5142131"	160	-26.24	2	20	653	674	19	"73.68%"	"89.47%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_026151"	"ptg000020l:5328110-5329110"	159	-21.52	2	21	617	639	20	"70.00%"	"80.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_026193"	"ptg000020l:5808308-5809308"	149	-20.08	2	21	607	633	25	"64.00%"	"72.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_026239"	"ptg000020l:6580333-6581333"	159	-21.25	2	21	751	774	21	"71.43%"	"76.19%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_026385"	"ptg000020l:8241309-8242309"	156	-20.64	2	17	143	164	15	"73.33%"	"86.67%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_026457"	"ptg000020l:9104028-9105028"	142	-20.74	2	16	430	455	18	"66.67%"	"72.22%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_026457"	"ptg000020l:9104028-9105028"	148	-22.48	2	20	582	604	20	"70.00%"	"75.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_026498"	"ptg000020l:9727371-9728371"	164	-22.64	2	21	635	656	19	"68.42%"	"84.21%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_026553"	"ptg000020l:10466674-10467674"	150	-20.55	2	20	602	625	20	"55.00%"	"85.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_026569"	"ptg000020l:10932004-10933004"	173	-26.84	2	20	523	543	18	"83.33%"	"94.44%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_026579"	"ptg000020l:10987231-10988231"	161	-24.67	2	20	378	398	18	"77.78%"	"83.33%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_026791"	"ptg000020l:13554211-13554730"	163	-23.88	2	16	46	67	14	"85.71%"	"92.86%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_026792"	"ptg000020l:13554211-13554730"	163	-23.88	2	16	46	67	14	"85.71%"	"92.86%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_026832"	"ptg000020l:14004036-14004922"	157	-22.08	2	19	843	865	18	"72.22%"	"83.33%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_026833"	"ptg000020l:14004036-14004922"	157	-22.08	2	19	843	865	18	"72.22%"	"83.33%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_027124"	"ptg000021l:793739-794739"	146	-22.63	2	21	892	919	25	"60.00%"	"72.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_027133"	"ptg000021l:969957-970957"	165	-22.62	2	21	517	538	20	"80.00%"	"85.00%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_027248"	"ptg000021l:2256211-2257211"	152	-23.3	2	20	302	326	21	"71.43%"	"80.95%"
"Cluster_15340"	"ptg000024l:5256476-5256497(-)"	"FUN_027568"	"ptg000021l:6895120-6896120"	154	-20.47	2	17	925	949	18	"77.78%"	"83.33%"
