"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"1584",1584,"Cluster_2787","Porites_evermani_scaffold_561:127410-128410",160,-22.17,2,21,67,88,19,"63.16%","84.21%","Peve_00035835",0.465844666343888,0.691501098780552,0.978262075707395,NA,NA,NA,NA,NA
"1585",1585,"Cluster_2787","Porites_evermani_scaffold_565:215421-216421",158,-25.58,2,21,77,101,22,"72.73%","77.27%","Peve_00035945",0.932112313509811,0.235927587561586,0.978262075707395,NA,NA,NA,NA,NA
"1586",1586,"Cluster_2787","Porites_evermani_scaffold_57:312852-313852",158,-23.01,2,21,595,615,19,"73.68%","78.95%","Peve_00036122",0.998020559760609,0.0400624940598234,0.909359886114279,NA,NA,NA,NA,NA
"1587",1587,"Cluster_2787","Porites_evermani_scaffold_57:483664-484664",159,-21.13,2,18,278,298,16,"81.25%","87.50%","Peve_00036082",0.818066843004554,0.390091745398863,0.978262075707395,"P35384","Extracellular calcium-sensing receptor (CaSR) (Parathyroid cell calcium-sensing receptor) (BoPCaR1) (PCaR1)","Bos taurus (Bovine)","calcium ion import [GO:0070509]; calcium ion transport [GO:0006816]; cellular calcium ion homeostasis [GO:0006874]; detection of calcium ion [GO:0005513]; G protein-coupled receptor signaling pathway [GO:0007186]; JNK cascade [GO:0007254]; ossification [GO:0001503]; positive regulation of ATP-dependent activity [GO:0032781]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of gene expression [GO:0010628]; regulation of calcium ion transport [GO:0051924]; vasodilation [GO:0042311]","GO:0001503; GO:0004930; GO:0005509; GO:0005513; GO:0005886; GO:0006816; GO:0006874; GO:0007186; GO:0007254; GO:0008284; GO:0010628; GO:0016597; GO:0032781; GO:0042311; GO:0042803; GO:0043679; GO:0051924; GO:0070509"
"1588",1588,"Cluster_2787","Porites_evermani_scaffold_5779:5072-6072",150,-23.8,2,20,664,688,21,"66.67%","71.43%","Peve_00036300",-0.802174169644711,0.40735305876833,0.978262075707395,NA,NA,NA,NA,NA
"1589",1589,"Cluster_2787","Porites_evermani_scaffold_5840:6118-7118",150,-20.19,2,20,680,702,19,"68.42%","73.68%","Peve_00036515",NA,NA,NA,"P26714","Gamma-aminobutyric acid receptor subunit beta (GABA(A) receptor)","Lymnaea stagnalis (Great pond snail) (Helix stagnalis)","","GO:0004890; GO:0005230; GO:0005254; GO:0034707; GO:0045211"
"1590",1590,"Cluster_2787","Porites_evermani_scaffold_59:56468-57468",153,-24.24,2,20,607,630,20,"65.00%","85.00%","Peve_00036682",NA,NA,NA,NA,NA,NA,NA,NA
"1591",1591,"Cluster_2787","Porites_evermani_scaffold_600:46040-47040",154,-20.33,2,21,456,482,24,"70.83%","70.83%","Peve_00037108",0.813002592887085,0.395662901316479,0.978262075707395,NA,NA,NA,NA,NA
"1592",1592,"Cluster_2787","Porites_evermani_scaffold_600:65939-66939",161,-20.1,2,21,722,746,22,"77.27%","81.82%","Peve_00037098",-0.00382968334855694,0.997561941898757,0.999448381576871,NA,NA,NA,NA,NA
"1593",1593,"Cluster_2787","Porites_evermani_scaffold_60:343976-344976",150,-21.21,2,21,349,373,22,"68.18%","72.73%","Peve_00037061",-0.999649545771953,0.0168547943103946,0.778328904052462,"Q92820","Gamma-glutamyl hydrolase (EC 3.4.19.9) (Conjugase) (GH) (Gamma-Glu-X carboxypeptidase)","Homo sapiens (Human)","tetrahydrofolylpolyglutamate metabolic process [GO:0046900]","GO:0005576; GO:0005615; GO:0005634; GO:0005773; GO:0008238; GO:0008242; GO:0034722; GO:0035578; GO:0035580; GO:0042470; GO:0046900; GO:0070062; GO:1904724"
"1594",1594,"Cluster_2787","Porites_evermani_scaffold_609:88638-89638",153,-23.24,2,21,781,807,24,"70.83%","75.00%","Peve_00037296",0.926169667772818,0.246162255363002,0.978262075707395,"P56517","Histone deacetylase 1 (HD1) (EC 3.5.1.98) (Protein deacetylase HDAC1) (EC 3.5.1.-) (Protein decrotonylase HDAC1) (EC 3.5.1.-)","Gallus gallus (Chicken)","chromatin organization [GO:0006325]; circadian regulation of gene expression [GO:0032922]; DNA methylation-dependent heterochromatin formation [GO:0006346]; embryonic digit morphogenesis [GO:0042733]; endoderm development [GO:0007492]; epidermal cell differentiation [GO:0009913]; eyelid development in camera-type eye [GO:0061029]; fungiform papilla formation [GO:0061198]; hippocampus development [GO:0021766]; histone H3 deacetylation [GO:0070932]; histone H4 deacetylation [GO:0070933]; negative regulation by host of viral transcription [GO:0043922]; negative regulation of androgen receptor signaling pathway [GO:0060766]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of intrinsic apoptotic signaling pathway [GO:2001243]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neuron differentiation [GO:0030182]; oligodendrocyte differentiation [GO:0048709]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of oligodendrocyte differentiation [GO:0048714]; positive regulation of signaling receptor activity [GO:2000273]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of endopeptidase activity [GO:0052548]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000118; GO:0000122; GO:0000792; GO:0000979; GO:0001222; GO:0002039; GO:0003714; GO:0004407; GO:0005634; GO:0005737; GO:0005829; GO:0006325; GO:0006346; GO:0006357; GO:0007492; GO:0008284; GO:0009913; GO:0016580; GO:0016581; GO:0017053; GO:0021766; GO:0030182; GO:0032922; GO:0035851; GO:0042733; GO:0042826; GO:0043025; GO:0043124; GO:0043922; GO:0045944; GO:0047485; GO:0048709; GO:0048714; GO:0051059; GO:0052548; GO:0060766; GO:0061029; GO:0061198; GO:0070888; GO:0070932; GO:0070933; GO:0090090; GO:0140297; GO:0160009; GO:1990841; GO:2000273; GO:2001243"
"1595",1595,"Cluster_2787","Porites_evermani_scaffold_6152:6541-7513",163,-23.24,2,17,645,668,17,"82.35%","88.24%","Peve_00037466",0.867933894665659,0.330895275232091,0.978262075707395,NA,NA,NA,NA,NA
"1596",1596,"Cluster_2787","Porites_evermani_scaffold_617:145800-146800",161,-21.82,2,20,904,924,18,"72.22%","88.89%","Peve_00037519",NA,NA,NA,NA,NA,NA,NA,NA
"1597",1597,"Cluster_2787","Porites_evermani_scaffold_618:7168-8168",159,-20.96,2,21,294,316,20,"75.00%","75.00%","Peve_00037531",NA,NA,NA,NA,NA,NA,NA,NA
"1598",1598,"Cluster_2787","Porites_evermani_scaffold_6339:0-968",155,-21.98,2,21,263,290,25,"68.00%","68.00%","Peve_00037964",0.989591582855196,0.0919316128720343,0.978262075707395,NA,NA,NA,NA,NA
"1599",1599,"Cluster_2787","Porites_evermani_scaffold_649:75515-76515",164,-22.79,2,21,413,434,19,"63.16%","89.47%","Peve_00038338",-0.0783683236286482,0.950057965795359,0.999448381576871,NA,NA,NA,NA,NA
"1600",1600,"Cluster_2787","Porites_evermani_scaffold_6661:2520-3520",163,-20.4,2,21,897,919,20,"70.00%","85.00%","Peve_00038742",0.843030659965373,0.361538363431101,0.978262075707395,NA,NA,NA,NA,NA
"1601",1601,"Cluster_2787","Porites_evermani_scaffold_682:92964-93879",158,-21.8,2,21,666,691,23,"69.57%","78.26%","Peve_00039122",0.997623736355649,0.0438963560597039,0.922643131738102,"Q9BYE2","Transmembrane protease serine 13 (EC 3.4.21.-) (Membrane-type mosaic serine protease) (Mosaic serine protease)","Homo sapiens (Human)","proteolysis [GO:0006508]","GO:0004252; GO:0005044; GO:0006508; GO:0016020; GO:0072562"
"1602",1602,"Cluster_2787","Porites_evermani_scaffold_68:381435-382435",153,-20.52,2,20,189,214,22,"63.64%","81.82%","Peve_00039066",NA,NA,NA,"Q9VYB7","Protein-tyrosine sulfotransferase (EC 2.8.2.20) (Transport and Golgi organization protein 13) (Tango-13) (Tyrosylprotein sulfotransferase)","Drosophila melanogaster (Fruit fly)","peptidyl-tyrosine sulfation [GO:0006478]; protein secretion [GO:0009306]","GO:0000139; GO:0005794; GO:0006478; GO:0008146; GO:0008476; GO:0009306"
"1603",1603,"Cluster_2787","Porites_evermani_scaffold_68:560041-560981",164,-21.33,2,21,825,846,19,"68.42%","84.21%","Peve_00039034",-0.00382968334855694,0.997561941898757,0.999448381576871,NA,NA,NA,NA,NA
"1604",1604,"Cluster_2787","Porites_evermani_scaffold_689:140330-141330",166,-28.71,2,15,165,186,13,"92.31%","100.00%","Peve_00039239",0.871372492569002,0.326460824398788,0.978262075707395,"P42680","Tyrosine-protein kinase Tec (EC 2.7.10.2)","Homo sapiens (Human)","adaptive immune response [GO:0002250]; B cell receptor signaling pathway [GO:0050853]; integrin-mediated signaling pathway [GO:0007229]; intracellular signal transduction [GO:0035556]; protein phosphorylation [GO:0006468]; regulation of platelet activation [GO:0010543]; T cell receptor signaling pathway [GO:0050852]; tissue regeneration [GO:0042246]","GO:0002250; GO:0004713; GO:0004715; GO:0005524; GO:0005543; GO:0005829; GO:0005856; GO:0005886; GO:0006468; GO:0007229; GO:0010543; GO:0035556; GO:0042246; GO:0043621; GO:0046872; GO:0050852; GO:0050853"
"1605",1605,"Cluster_2787","Porites_evermani_scaffold_703:15039-16039",148,-20.62,2,13,53,74,11,"81.82%","90.91%","Peve_00039693",NA,NA,NA,NA,NA,NA,NA,NA
"1606",1606,"Cluster_2787","Porites_evermani_scaffold_710:161473-162473",165,-23.44,2,20,960,980,18,"77.78%","88.89%","Peve_00039845",NA,NA,NA,NA,NA,NA,NA,NA
"1607",1607,"Cluster_2787","Porites_evermani_scaffold_7:198829-199829",163,-22.22,2,20,476,497,18,"72.22%","83.33%","Peve_00039597",0.897846445368917,0.290261997079864,0.978262075707395,NA,NA,NA,NA,NA
"1608",1608,"Cluster_2787","Porites_evermani_scaffold_728:94295-95295",155,-20.05,2,20,234,255,18,"66.67%","77.78%","Peve_00040183",0.662102352506053,0.539328800927467,0.978262075707395,"Q6DBY9","Carbohydrate sulfotransferase 1 (EC 2.8.2.21) (Keratan sulfate Gal-6 sulfotransferase) (KS6ST) (KSGal6ST) (KSST)","Danio rerio (Zebrafish) (Brachydanio rerio)","carbohydrate metabolic process [GO:0005975]; keratan sulfate metabolic process [GO:0042339]; N-acetylglucosamine metabolic process [GO:0006044]; sulfur compound metabolic process [GO:0006790]","GO:0000139; GO:0001517; GO:0005802; GO:0005975; GO:0006044; GO:0006790; GO:0042339; GO:0045130"
"1609",1609,"Cluster_2787","Porites_evermani_scaffold_770:10826-11826",166,-26.22,2,21,524,547,21,"76.19%","85.71%","Peve_00041078",0.964899471722404,0.169172798039506,0.978262075707395,"Q9Z0J0","NPC intracellular cholesterol transporter 2 (Epididymal secretory protein E1) (mE1) (Niemann Pick type C2 protein homolog)","Mus musculus (Mouse)","cholesterol efflux [GO:0033344]; cholesterol homeostasis [GO:0042632]; cholesterol metabolic process [GO:0008203]; cholesterol transport [GO:0030301]; intracellular cholesterol transport [GO:0032367]; intracellular sterol transport [GO:0032366]; response to virus [GO:0009615]; sterol transport [GO:0015918]","GO:0005615; GO:0005764; GO:0005783; GO:0008203; GO:0009615; GO:0015485; GO:0015918; GO:0019899; GO:0030301; GO:0032366; GO:0032367; GO:0032934; GO:0033344; GO:0042632; GO:0120020"
"1610",1610,"Cluster_2787","Porites_evermani_scaffold_78:45522-46522",158,-24.16,2,16,650,672,15,"80.00%","93.33%","Peve_00041283",NA,NA,NA,"A0A1D5NSM8",NA,NA,NA,NA
"1611",1611,"Cluster_2787","Porites_evermani_scaffold_82:390904-391904",156,-20.37,2,19,52,75,19,"73.68%","84.21%","Peve_00042167",-0.00382968334855694,0.997561941898757,0.999448381576871,NA,NA,NA,NA,NA
"1612",1612,"Cluster_2787","Porites_evermani_scaffold_824:17918-18918",152,-20.01,2,21,750,771,19,"63.16%","73.68%","Peve_00042291",0.975799091534281,0.140342990862644,0.978262075707395,NA,NA,NA,NA,NA
"1613",1613,"Cluster_2787","Porites_evermani_scaffold_82:578818-579818",152,-21.18,2,21,347,368,19,"68.42%","68.42%","Peve_00042177",0.999318127749319,0.0235110112931456,0.850665296699579,"Q96LK0","Centrosomal protein of 19 kDa (Cep19)","Homo sapiens (Human)","cilium assembly [GO:0060271]; microtubule anchoring at centrosome [GO:0034454]; vesicle targeting, trans-Golgi to periciliary membrane compartment [GO:0097712]","GO:0000922; GO:0005654; GO:0005737; GO:0005813; GO:0005814; GO:0005929; GO:0034454; GO:0036064; GO:0060271; GO:0097712"
"1614",1614,"Cluster_2787","Porites_evermani_scaffold_830:95135-96135",156,-20.07,2,21,826,847,19,"68.42%","73.68%","Peve_00042404",0.953936713482104,0.193978647533455,0.978262075707395,"Q20191","Zinc metalloproteinase nas-13 (EC 3.4.24.-) (Nematode astacin 13)","Caenorhabditis elegans","proteolysis [GO:0006508]","GO:0004222; GO:0005576; GO:0006508; GO:0008270"
"1615",1615,"Cluster_2787","Porites_evermani_scaffold_85:54787-55787",157,-21.85,2,20,825,845,18,"72.22%","83.33%","Peve_00042761",-0.00382968334855694,0.997561941898757,0.999448381576871,NA,NA,NA,NA,NA
"1616",1616,"Cluster_2787","Porites_evermani_scaffold_85:557238-558238",160,-24.07,2,18,151,173,17,"76.47%","88.24%","Peve_00042759",-0.791483729799309,0.418617940815329,0.978262075707395,NA,NA,NA,NA,NA
"1617",1617,"Cluster_2787","Porites_evermani_scaffold_85:557238-558238",160,-24.07,2,18,522,544,17,"76.47%","88.24%","Peve_00042759",-0.791483729799309,0.418617940815329,0.978262075707395,NA,NA,NA,NA,NA
"1618",1618,"Cluster_2787","Porites_evermani_scaffold_859:24066-25066",169,-24.85,2,19,196,219,19,"84.21%","84.21%","Peve_00042927",0.934321856164511,0.232012657142967,0.978262075707395,NA,NA,NA,NA,NA
"1619",1619,"Cluster_2787","Porites_evermani_scaffold_871:167075-168075",157,-20.36,2,14,499,520,12,"83.33%","100.00%","Peve_00043170",-0.00382968334855694,0.997561941898757,0.999448381576871,"P33534","Kappa-type opioid receptor (K-OR-1) (KOR-1) (MSL-1)","Mus musculus (Mouse)","adenylate cyclase-inhibiting opioid receptor signaling pathway [GO:0031635]; behavioral response to cocaine [GO:0048148]; cellular response to glucose stimulus [GO:0071333]; conditioned place preference [GO:1990708]; defense response to virus [GO:0051607]; eating behavior [GO:0042755]; G protein-coupled opioid receptor signaling pathway [GO:0038003]; immune response [GO:0006955]; locomotory behavior [GO:0007626]; maternal behavior [GO:0042711]; negative regulation of luteinizing hormone secretion [GO:0033685]; neuropeptide signaling pathway [GO:0007218]; phospholipase C-activating G protein-coupled receptor signaling pathway [GO:0007200]; positive regulation of dopamine secretion [GO:0033603]; positive regulation of eating behavior [GO:1904000]; positive regulation of locomotion [GO:0040017]; positive regulation of p38MAPK cascade [GO:1900745]; positive regulation of potassium ion transmembrane transport [GO:1901381]; regulation of saliva secretion [GO:0046877]; regulation of sensory perception of pain [GO:0051930]; response to insulin [GO:0032868]; sensory perception of pain [GO:0019233]; sensory perception of temperature stimulus [GO:0050951]","GO:0004930; GO:0004985; GO:0005654; GO:0005829; GO:0005886; GO:0006955; GO:0007200; GO:0007218; GO:0007626; GO:0016020; GO:0019233; GO:0030425; GO:0030672; GO:0031635; GO:0032868; GO:0033603; GO:0033612; GO:0033685; GO:0038003; GO:0038048; GO:0040017; GO:0042277; GO:0042711; GO:0042734; GO:0042755; GO:0042923; GO:0043005; GO:0043025; GO:0043204; GO:0043679; GO:0045202; GO:0045211; GO:0046877; GO:0048148; GO:0050951; GO:0051607; GO:0051930; GO:0071333; GO:1900745; GO:1901381; GO:1904000; GO:1990708"
"1620",1620,"Cluster_2787","Porites_evermani_scaffold_893:102659-103659",159,-21.46,2,21,399,421,20,"75.00%","75.00%","Peve_00043524",NA,NA,NA,NA,NA,NA,NA,NA
"1621",1621,"Cluster_2787","Porites_evermani_scaffold_904:127444-128444",162,-21.81,2,20,369,391,19,"73.68%","84.21%","Peve_00043828",0.729398904091229,0.479599714340973,0.978262075707395,NA,NA,NA,NA,NA
"1622",1622,"Cluster_2787","Porites_evermani_scaffold_911:104388-105388",160,-20.04,2,18,487,509,17,"76.47%","88.24%","Peve_00043951",-0.00382968334855694,0.997561941898757,0.999448381576871,NA,NA,NA,NA,NA
"1623",1623,"Cluster_2787","Porites_evermani_scaffold_91:133722-134722",168,-25.95,2,21,108,129,19,"73.68%","84.21%","Peve_00043904",-0.961246423948351,0.177813046987313,0.978262075707395,NA,NA,NA,NA,NA
"1624",1624,"Cluster_2787","Porites_evermani_scaffold_912:83492-84492",152,-21.05,2,17,710,731,15,"73.33%","80.00%","Peve_00043963",0.84513446579289,0.359040604033296,0.978262075707395,"S4R2P9","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)","Mus musculus (Mouse)","calcium ion export across plasma membrane [GO:1990034]; calcium ion import across plasma membrane [GO:0098703]; calcium ion transmembrane transport [GO:0070588]; calcium ion transport into cytosol [GO:0060402]; cell communication [GO:0007154]; cellular calcium ion homeostasis [GO:0006874]; cellular response to cAMP [GO:0071320]; cellular response to hypoxia [GO:0071456]; hematopoietic progenitor cell differentiation [GO:0002244]; learning [GO:0007612]; learning or memory [GO:0007611]; long-term synaptic potentiation [GO:0060291]; memory [GO:0007613]; metal ion transport [GO:0030001]; mitochondrial calcium ion homeostasis [GO:0051560]; mitochondrial calcium ion transmembrane transport [GO:0006851]; modulation of excitatory postsynaptic potential [GO:0098815]; myelination [GO:0042552]; negative regulation of protein serine/threonine kinase activity [GO:0071901]; oligodendrocyte differentiation [GO:0048709]; regulation of skeletal muscle contraction [GO:0014819]; sodium ion transmembrane transport [GO:0035725]; sodium ion transport [GO:0006814]; synapse organization [GO:0050808]","GO:0002244; GO:0005432; GO:0005516; GO:0005739; GO:0005741; GO:0005789; GO:0005874; GO:0005886; GO:0006814; GO:0006851; GO:0006874; GO:0007154; GO:0007611; GO:0007612; GO:0007613; GO:0014069; GO:0014819; GO:0015368; GO:0016020; GO:0016528; GO:0030001; GO:0030424; GO:0030425; GO:0031594; GO:0035725; GO:0042383; GO:0042552; GO:0042995; GO:0043025; GO:0043197; GO:0043204; GO:0043679; GO:0045202; GO:0045211; GO:0046872; GO:0048471; GO:0048709; GO:0050808; GO:0051560; GO:0060291; GO:0060402; GO:0070161; GO:0070588; GO:0071320; GO:0071456; GO:0071901; GO:0098703; GO:0098794; GO:0098815; GO:0099580; GO:1905060; GO:1990034"
"1625",1625,"Cluster_2787","Porites_evermani_scaffold_951:85626-86626",146,-22.02,2,21,399,424,23,"65.22%","69.57%","Peve_00044599",NA,NA,NA,NA,NA,NA,NA,NA
"1626",1626,"Cluster_2787","Porites_evermani_scaffold_960:166291-167291",147,-22.76,2,19,290,312,19,"68.42%","78.95%","Peve_00044757",0.705066530115396,0.501834231470428,0.978262075707395,"P23906","Interferon regulatory factor 2 (IRF-2)","Mus musculus (Mouse)","defense response to virus [GO:0051607]; immune system process [GO:0002376]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of DNA-templated transcription [GO:0006355]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000977; GO:0000978; GO:0000981; GO:0001228; GO:0002376; GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0005829; GO:0005925; GO:0006355; GO:0006357; GO:0045944; GO:0051607; GO:1990837"
