transcript_id,RNA-POR-71,RNA-POR-73,RNA-POR-76,RNA-POR-79,RNA-POR-82
mrna-37351,177,48,201,224,159
mrna-37350,96,25,525,106,141
mrna-37353,105,799,13,17,2
mrna-37352,76,66,435,44,242
mrna-37359,0,0,310,18,19
mrna-37358,131,69,140,101,45
mrna-25408,0,0,0,0,5
mrna-25409,60,0,0,0,0
mrna-25402,25,0,0,14,23
mrna-25403,20,0,7,24,26
mrna-25400,1283,1008,328,470,1589
mrna-25401,16,6,0,0,0
mrna-25406,5392,2329,5420,3054,6894
mrna-25407,0,0,0,0,0
mrna-25404,8390,1633,2656,2471,10279
mrna-25405,23,0,0,2,0
mrna-19870,201,66,827,212,176
mrna-19871,0,0,0,0,0
mrna-19872,0,0,0,0,0
mrna-19873,639,417,656,240,986
mrna-19874,46,2,0,17,9
mrna-19875,0,0,0,0,0
mrna-19876,0,0,30,0,0
mrna-19877,293,6,71,101,91
mrna-19878,90,77,402,32,90
mrna-19879,29,79,95,24,49
mrna-26274,0,0,0,0,0
mrna-26275,27,10,104,6,16
mrna-26276,5665,2002,8070,2161,3038
mrna-26277,342,67,121,69,487
mrna-26270,1,0,0,0,0
mrna-26271,594,430,1041,328,847
mrna-26272,12,6,18,5,6
mrna-26273,0,0,0,0,0
mrna-26278,1489,387,1204,397,4291
mrna-26279,18,0,0,0,60
mrna-27585,1830,1717,2739,697,1961
mrna-27584,33,40,212,6,66
mrna-36008,118,146,131,71,99
mrna-27586,185,108,189,100,190
mrna-27581,181,112,419,39,163
mrna-27580,0,0,0,3,0
mrna-27583,35,4,0,0,24
mrna-27582,82,52,139,16,257
mrna-36002,310,161,1175,167,258
mrna-36003,298,416,396,157,223
mrna-36000,2193,2852,2603,1371,3312
mrna-36001,0,0,22,0,0
mrna-27589,0,0,0,0,0
mrna-36007,10,0,151,43,21
mrna-36004,3207,1655,3868,3799,4805
mrna-36005,3513,1065,2692,1039,3248
mrna-35269,332,106,568,58,247
mrna-35268,72,25,78,29,95
mrna-35267,216,96,267,195,305
mrna-35266,623,391,1350,639,854
mrna-35265,0,0,0,0,0
mrna-35264,223,66,182,121,99
mrna-35263,588,160,389,149,1559
mrna-35262,0,0,0,0,18
mrna-35261,683,639,1550,619,995
mrna-35260,0,0,0,0,0
mrna-33632,0,0,0,0,0
mrna-33633,11,0,0,0,0
mrna-33630,0,0,0,0,0
mrna-33631,1021,517,1832,1266,1815
mrna-33636,70,3,35,12,51
mrna-33637,8200,3264,6637,3487,12064
mrna-33634,0,0,0,5,34
mrna-33635,1028,387,1600,1128,1897
mrna-26186,614,48,565,326,356
mrna-26187,0,0,0,0,0
mrna-33638,58266,22966,54878,31058,68204
mrna-33639,150,95,375,93,150
mrna-26182,0,887,0,198,4
mrna-26183,0,0,0,0,0
mrna-26180,0,0,0,0,0
mrna-26181,53,382,0,219,216
mrna-32153,0,0,0,0,0
mrna-33984,470,32,749,454,976
mrna-33985,16,0,0,0,17
mrna-33986,984,577,1187,581,2165
mrna-33987,26,0,0,0,10
mrna-33980,171,104,673,173,450
mrna-33981,185,169,1065,138,199
mrna-33982,405,63,396,124,343
mrna-33983,1160,1684,701,652,1349
mrna-33988,1,0,0,6,15
mrna-33989,0,0,0,0,0
mrna-07687,0,0,0,0,0
mrna-23938,19,0,26,2,0
mrna-23939,22,9,0,0,13
mrna-23930,182,120,413,129,41
mrna-23931,37,114,253,25,49
mrna-23932,15114,1155,12080,9592,18441
mrna-23933,12142,972,9080,7022,10805
mrna-23934,2882,188,2402,1723,2735
mrna-23935,13,18,143,58,56
mrna-23936,0,0,45,12,29
mrna-23937,28,26,376,77,46
mrna-28058,64,16,288,104,54
mrna-28059,1323,354,754,575,1464
mrna-28056,42,42,72,64,56
mrna-28057,331,0,0,92,0
mrna-28054,230,68,122,91,369
mrna-28055,301,144,624,221,432
mrna-28052,445,114,302,74,454
mrna-28053,736,216,241,239,672
mrna-28050,90,0,0,0,0
mrna-28051,24,30,98,11,78
mrna-32583,39,0,0,6,24
mrna-32582,2228,147,3932,681,1982
mrna-32581,91,0,0,0,0
mrna-32580,0,0,0,8,5
mrna-32587,1147,290,247,0,25
mrna-32586,169,121,256,41,284
mrna-32585,606,292,609,636,768
mrna-32584,1876,208,5510,420,3116
mrna-27637,0,0,0,10,0
mrna-27636,0,0,0,0,0
mrna-27635,22,27,26,16,37
mrna-32588,254,85,362,91,240
mrna-27633,0,0,0,0,0
mrna-27632,1821,185,3993,1207,2635
mrna-27631,1610,1108,714,810,3890
mrna-27630,840,181,611,358,1175
mrna-26388,0,0,0,0,0
mrna-23157,23441,6798,23329,9743,24552
mrna-12264,925,469,2207,1209,994
mrna-12265,1358,224,1034,620,1434
mrna-12266,680,213,992,297,703
mrna-12267,2,0,0,2,4
mrna-12260,2241,1517,6116,2036,3742
mrna-12261,35,0,213,15,55
mrna-12262,104,38,690,94,145
mrna-12263,215,78,496,140,199
mrna-12268,16,0,2,14,2
mrna-12269,12,16,0,14,16
mrna-11795,14,0,110,14,21
mrna-11794,0,0,0,0,0
mrna-11797,0,0,0,0,0
mrna-11796,0,0,0,0,0
mrna-11791,0,0,0,0,0
mrna-11790,41,0,0,36,135
mrna-14318,461,109,342,135,507
mrna-14319,1767,1448,2128,1038,2013
mrna-14316,0,0,0,0,0
mrna-14317,0,0,32,0,16
mrna-14314,338,0,0,22,66
mrna-14315,8,0,17,8,11
mrna-11799,0,0,0,0,3
mrna-11798,0,0,0,9,0
mrna-14310,0,1,6,1,8
mrna-14311,0,0,21,0,11
mrna-17568,0,0,0,0,0
mrna-17569,0,0,0,0,0
mrna-17560,21,0,0,0,0
mrna-17561,413,190,255,556,0
mrna-17562,439,65,147,127,152
mrna-17563,2516,450,217,481,0
mrna-17564,101,36,544,69,80
mrna-17565,680,276,1341,387,1289
mrna-17566,587,559,291,454,2525
mrna-17567,0,0,0,0,0
mrna-19092,15196,3251,1302,5971,11966
mrna-19093,20,26,0,0,44
mrna-19090,147,46,403,235,158
mrna-19091,79,0,0,38,14
mrna-19096,720,429,2547,3066,934
mrna-19097,280,154,340,0,471
mrna-19094,680,624,703,298,1223
mrna-19095,3757,0,352,1477,2841
mrna-19098,0,0,0,0,0
mrna-19099,12,10,0,0,22
mrna-29091,17,32,566,18,27
mrna-29090,0,0,0,0,0
mrna-29093,1955,213,2522,2687,2365
mrna-29092,0,0,0,0,0
mrna-29095,0,0,0,0,184
mrna-29094,100,71,0,97,67
mrna-29097,2,9,28,5,4
mrna-29096,77,0,1189,67,196
mrna-29099,396,148,2508,621,1906
mrna-29098,880,121,1501,585,1528
mrna-17262,0,90,0,30,0
mrna-05202,0,53,40,42,135
mrna-02251,0,0,0,4,0
mrna-05200,0,0,0,0,0
mrna-05201,0,0,0,0,0
mrna-05206,0,0,0,0,0
mrna-17264,501,347,931,346,571
mrna-05207,0,0,33,0,20
mrna-16219,9,13,32,8,20
mrna-16218,0,0,0,0,0
mrna-05204,0,0,0,0,0
mrna-11249,0,0,0,0,0
mrna-11248,133,79,1084,104,175
mrna-11247,0,0,0,0,0
mrna-16210,10,0,23,3,2
mrna-11245,108,88,231,131,154
mrna-16212,0,0,0,0,2
mrna-16215,33,0,26,0,9
mrna-11242,8589,2302,721,6129,17524
mrna-11241,0,2,103,0,0
mrna-11240,1037,239,1020,539,1201
mrna-05800,9,24,139,0,0
mrna-10118,0,0,0,0,0
mrna-10119,0,0,0,0,0
mrna-05801,22,0,0,14,31
mrna-10114,122,7,2647,95,9
mrna-10115,262,262,202,171,234
mrna-10116,168,23,5002,133,18
mrna-10117,1,5,0,0,0
mrna-10110,5052,1064,4846,1916,10082
mrna-10111,8155,2595,5087,4226,5270
mrna-10112,1182,329,1052,551,985
mrna-10113,4974,3276,2003,4003,3628
mrna-18323,0,0,0,0,0
mrna-18322,0,0,0,4,0
mrna-18321,0,0,0,0,0
mrna-05803,27,6,22,11,17
mrna-04649,0,0,0,40,69
mrna-18326,12,22,24,13,14
mrna-18325,0,0,0,0,0
mrna-18324,243,46,555,77,259
mrna-04645,177,19,315,72,128
mrna-05804,0,0,0,0,0
mrna-04647,11,0,0,0,0
mrna-04646,0,0,0,0,0
mrna-04641,26,4,0,0,7
mrna-04640,0,0,0,0,0
mrna-04643,0,0,0,0,0
mrna-05805,458,16,85,431,415
mrna-15544,74,0,140,21,48
mrna-15545,264,183,1161,462,916
mrna-15546,0,36,95,0,56
mrna-15547,7,4,15,5,8
mrna-15540,2408,1333,4114,2130,4119
mrna-08834,0,0,0,17,16
mrna-15542,226,18,0,42,81
mrna-15543,4,0,82,0,13
mrna-08835,9,36,91,0,0
mrna-15548,0,0,0,0,0
mrna-15549,24,99,245,39,267
mrna-28878,61,0,169,7,0
mrna-28879,88,119,147,9,53
mrna-15898,1144,1013,871,855,4145
mrna-15899,15,0,38,56,17
mrna-15896,0,0,0,0,0
mrna-15897,0,0,30,4,16
mrna-15894,303,157,185,0,0
mrna-28873,6,2,3,0,0
mrna-15892,1349,337,1461,457,1185
mrna-28875,17,3,22,7,4
mrna-28876,150,58,90,142,143
mrna-28877,0,0,0,0,14
mrna-09602,0,0,0,0,10
mrna-09603,0,0,0,0,14
mrna-09600,0,0,0,0,0
mrna-09601,221,205,535,84,402
mrna-09606,0,0,0,0,0
mrna-09607,524,98,905,778,650
mrna-09604,0,0,0,0,0
mrna-09605,0,0,0,0,0
mrna-09608,9,0,0,0,1
mrna-09609,19,0,0,0,3
mrna-02720,477,87,206,101,435
mrna-05113,2570,1400,4671,2538,3662
mrna-02722,87,0,285,15,68
mrna-05111,0,0,23,0,0
mrna-02724,0,0,0,0,0
mrna-05117,1136,505,3834,2597,1970
mrna-05114,317,180,750,256,317
mrna-05115,3581,1740,3578,2147,3304
mrna-02728,10976,4977,7165,5050,20591
mrna-02729,0,0,0,0,0
mrna-05118,210,44,0,236,41
mrna-05119,0,0,0,0,0
mrna-29598,18,1149,349,0,35
mrna-29599,0,0,0,0,0
mrna-03451,0,0,0,0,0
mrna-12866,0,0,0,0,0
mrna-03453,0,0,0,0,0
mrna-03452,0,0,0,0,0
mrna-03455,0,0,3,9,0
mrna-03454,0,0,0,0,0
mrna-03457,7,0,0,0,0
mrna-03456,0,0,0,0,0
mrna-03459,0,0,0,0,0
mrna-03458,15951,2823,21758,9095,13289
mrna-17812,27,0,46,0,3
mrna-39771,786,263,895,301,602
mrna-39770,123,2454,658,166,626
mrna-39773,2275,397,1594,1260,2084
mrna-01968,32,7,0,0,11
mrna-39775,73,0,0,27,38
mrna-39774,89,29,437,78,39
mrna-39777,83,0,0,42,21
mrna-39776,26,2,0,5,5
mrna-39779,0,0,0,0,0
mrna-12862,49,46,385,52,128
mrna-01961,11,0,0,0,0
mrna-01960,0,0,0,0,0
mrna-01967,44,14,0,0,11
mrna-01966,1,0,0,0,0
mrna-01965,0,0,0,0,0
mrna-01964,0,5,0,0,0
mrna-12860,384,155,426,69,511
mrna-12861,379,248,672,315,562
mrna-03189,26,30,376,15,29
mrna-03188,651,280,1641,323,606
mrna-03183,109,362,0,77,135
mrna-03182,75,50,0,137,159
mrna-03181,15,3,11,10,10
mrna-03180,14,45,2242,137,40
mrna-03187,276,31,188,102,219
mrna-03186,16,13,0,7,0
mrna-03185,1512,931,654,742,511
mrna-03184,539,393,526,410,181
mrna-07600,109,123,221,44,98
mrna-07601,271,75,791,118,126
mrna-07602,234,54,305,308,545
mrna-07603,158,108,640,128,174
mrna-07604,41,21,0,15,35
mrna-07605,305,135,493,172,446
mrna-07606,32,58,65,42,81
mrna-07607,91,17,0,46,92
mrna-07608,0,0,0,0,0
mrna-07609,0,0,0,0,0
mrna-14278,369,191,418,93,657
mrna-19609,20,6,0,0,4
mrna-19608,0,0,0,0,0
mrna-19607,19,6,0,0,4
mrna-19606,5909,1169,695,1889,7095
mrna-19605,2137,587,914,500,1818
mrna-14276,1209,617,615,627,2015
mrna-22519,106,55,147,51,84
mrna-22518,8,0,143,0,34
mrna-22515,42,0,0,25,24
mrna-14271,4273,2073,1740,1472,4574
mrna-22517,0,0,0,0,0
mrna-22516,0,0,0,0,0
mrna-22511,0,9,0,0,809
mrna-22510,22,49,29,0,164
mrna-22513,286,135,841,360,441
mrna-22512,44,0,122,0,210
mrna-19601,573,373,722,197,664
mrna-19600,0,0,0,0,0
mrna-05938,1741,307,7235,511,2681
mrna-05939,1544,304,6764,398,2061
mrna-05934,259,111,380,166,256
mrna-05935,87,0,157,128,125
mrna-05936,150,57,513,278,146
mrna-05937,0,0,0,0,0
mrna-05930,0,0,0,0,0
mrna-05931,57,21,80,22,72
mrna-05932,63,15,355,23,54
mrna-05933,271,155,364,169,402
mrna-00371,3,0,0,2,11
mrna-00370,1081,464,1636,713,1674
mrna-00373,0,0,0,0,0
mrna-00372,7,23,0,0,43
mrna-00375,51,79,62,0,135
mrna-00374,0,0,0,0,9
mrna-00377,15865,6021,5808,6775,26046
mrna-00376,92,21,144,17,69
mrna-00379,0,0,0,0,0
mrna-00378,1441,1398,2592,585,1970
mrna-29972,0,0,0,0,0
mrna-34059,0,0,0,0,0
mrna-34058,0,0,0,0,0
mrna-01138,1056,266,2964,1213,1939
mrna-01139,2546,1131,2638,1175,3519
mrna-01130,1475,1000,19,403,1434
mrna-01131,0,0,71,0,0
mrna-01132,2129,1092,1979,1380,2141
mrna-01133,794,378,1423,807,1281
mrna-01134,8,0,0,96,796
mrna-01135,6,0,0,0,205
mrna-01136,3824,1195,3940,2208,4926
mrna-01137,0,9,0,0,0
mrna-27039,353,180,1215,294,636
mrna-27038,363,55,716,210,634
mrna-27035,1300,536,2589,586,1454
mrna-27034,889,335,1494,452,1004
mrna-27037,299,94,456,162,497
mrna-27036,0,2,0,0,0
mrna-27031,104,152,162,84,64
mrna-27030,0,0,0,0,0
mrna-27033,414,303,1229,318,545
mrna-27032,0,0,0,44,0
mrna-40173,551,812,194,310,819
mrna-40172,5801,3201,1748,3296,7692
mrna-40171,277,65,65,133,324
mrna-40170,312,1177,30,133,341
mrna-40177,425,195,579,252,91
mrna-40176,31,34,50,4,0
mrna-40175,608,407,208,234,754
mrna-40174,1303,608,1633,661,969
mrna-40179,30,20,0,22,31
mrna-40178,1608,789,678,747,1211
mrna-06359,0,0,0,0,0
mrna-06358,0,0,82,1,28
mrna-32879,0,6,0,4,10
mrna-32878,0,0,72,0,0
mrna-06351,0,0,0,0,0
mrna-32872,0,0,0,0,0
mrna-32871,85,8,14,14,96
mrna-06352,0,0,0,0,0
mrna-06355,0,0,20,0,0
mrna-32876,0,0,0,0,0
mrna-32875,16,0,118,0,11
mrna-32874,53,36,91,10,103
mrna-02449,0,0,0,0,0
mrna-02448,25,0,53,21,28
mrna-02441,4,0,0,0,0
mrna-02440,129,20,139,80,111
mrna-02443,1083,642,1187,1318,2214
mrna-02442,1144,34,2542,612,1139
mrna-02445,158,22,109,49,105
mrna-02444,26,0,372,14,19
mrna-02447,0,0,0,0,0
mrna-02446,177,35,310,59,96
mrna-08407,23,8,32,9,17
mrna-08406,0,0,0,0,0
mrna-08405,4,0,0,6,11
mrna-08404,73,47,31,52,92
mrna-08403,1089,647,2144,562,1561
mrna-08402,18,8,58,12,18
mrna-08401,92,67,129,49,96
mrna-08400,150,31,375,43,250
mrna-08409,182,0,26,0,329
mrna-08408,882,260,1515,439,652
mrna-34051,0,0,0,0,0
mrna-19250,373,186,735,156,401
mrna-19251,131,12,205,33,117
mrna-19252,33,0,182,15,38
mrna-19253,83,7,263,64,14
mrna-19254,7,155,567,214,809
mrna-19255,92,172,542,83,173
mrna-19256,565,73,373,214,463
mrna-19257,1069,922,2070,761,1151
mrna-19258,14,0,272,68,93
mrna-19259,35,0,57,44,50
mrna-29839,207,35,921,61,73
mrna-15311,0,0,0,0,48
mrna-29838,1115,92,483,845,1350
mrna-33052,249,43,484,223,261
mrna-33053,605,1279,2289,428,3986
mrna-33050,12,4,27,10,16
mrna-33051,11,2,9,2,12
mrna-33056,71,36,104,71,81
mrna-33057,132,73,190,109,70
mrna-33054,16,0,0,15,0
mrna-33055,56,0,219,35,20
mrna-33058,0,0,14,0,0
mrna-33059,0,0,72,0,5
mrna-25309,0,0,9,0,0
mrna-25308,50,27,0,61,25
mrna-37962,58,68,435,89,117
mrna-37963,137,56,166,32,56
mrna-37960,0,0,0,0,4
mrna-37961,0,0,0,0,5
mrna-37966,999,432,1326,673,1202
mrna-37967,336,159,678,228,293
mrna-37964,124,3,166,0,60
mrna-37965,55,35,90,26,42
mrna-29837,4667,1489,5426,2482,6454
mrna-37968,100,45,257,43,197
mrna-37969,17,0,36,0,20
mrna-20718,6998,99,663,2308,3440
mrna-34703,10,0,0,0,0
mrna-34702,781,341,5116,1049,3195
mrna-34701,657,505,1384,521,2593
mrna-34700,4,0,0,0,48
mrna-34707,80,116,542,132,111
mrna-34706,93,87,465,150,105
mrna-34705,87,92,246,57,134
mrna-34704,2400,1013,1697,754,3193
mrna-34709,195,17,280,168,232
mrna-34708,64,0,21,20,36
mrna-20870,1,2,0,0,13
mrna-20871,87,47,617,71,63
mrna-20872,161,0,823,120,612
mrna-20873,133,30,2089,45,14
mrna-20874,513,366,730,306,734
mrna-18124,136,119,744,148,237
mrna-18127,0,0,0,0,0
mrna-20877,584,744,496,212,757
mrna-18129,0,0,0,0,0
mrna-18128,51,53,609,55,82
mrna-32255,74,192,1977,333,730
mrna-22658,0,7,0,0,0
mrna-22659,4,0,0,0,0
mrna-22652,17,7,240,16,17
mrna-22653,22,38,0,0,81
mrna-22650,467,19,237,355,751
mrna-22651,39,43,66,13,7
mrna-22656,0,0,0,0,0
mrna-22657,1026,894,1030,572,1616
mrna-22654,173,741,982,118,1298
mrna-22655,129,1486,44,15,9594
mrna-32253,0,0,0,0,0
mrna-32252,0,0,0,0,0
mrna-32015,14,0,0,0,0
mrna-32014,1587,236,217,278,567
mrna-32017,103,142,12,38,208
mrna-32016,0,0,255,0,40
mrna-32011,4,0,0,0,0
mrna-32010,0,5,0,0,7
mrna-32013,88,0,113,68,74
mrna-32012,7473,1633,1725,3414,4343
mrna-32019,13,0,0,0,0
mrna-32018,0,0,0,0,0
mrna-36705,102,155,825,145,133
mrna-36704,481,705,628,368,196
mrna-36707,0,175,20,455,513
mrna-36706,157,106,442,245,150
mrna-36701,26,11,1,74,402
mrna-36700,37,10,8,15,45
mrna-36703,265,230,433,363,251
mrna-36702,104,84,241,35,162
mrna-13726,3,0,10,0,10
mrna-36709,0,0,0,0,0
mrna-36708,0,0,0,11,30
mrna-13727,95,65,186,44,91
mrna-26025,387,133,784,243,403
mrna-26024,69,33,371,30,39
mrna-26027,37,7,0,0,17
mrna-26026,1163,594,1979,955,1146
mrna-26021,769,229,389,767,923
mrna-26020,167,11,171,85,235
mrna-26023,15,2,0,0,0
mrna-26022,87,32,175,41,55
mrna-13725,0,0,0,0,0
mrna-26029,232,129,266,191,171
mrna-26028,0,0,0,0,0
mrna-17348,14,21,0,0,0
mrna-04036,123,45,258,55,126
mrna-04037,0,0,0,0,0
mrna-17340,0,0,0,0,0
mrna-17341,7,0,0,0,0
mrna-17342,0,0,0,0,6
mrna-17343,14,0,0,6,6
mrna-17344,0,0,0,12,0
mrna-13728,80,48,166,71,71
mrna-17346,1009,261,626,293,1054
mrna-17347,349,369,1128,297,612
mrna-18557,2161,935,2022,666,3248
mrna-14929,60,40,939,0,113
mrna-14928,651,1570,2858,544,624
mrna-14925,364,210,970,225,566
mrna-18550,0,0,0,0,0
mrna-14927,0,0,0,0,0
mrna-14926,2628,613,3902,625,3220
mrna-14921,12,0,0,11,13
mrna-14920,4,0,32,0,0
mrna-14923,100,34,460,50,83
mrna-14922,18,0,0,4,0
mrna-04030,231,23,68,86,343
mrna-24014,0,0,41,0,2
mrna-18553,0,0,0,0,0
mrna-35548,171,531,3690,303,128
mrna-35549,0,0,0,0,0
mrna-35542,6,0,0,7,0
mrna-35543,0,0,17,0,0
mrna-35540,0,0,0,0,0
mrna-35541,148,35,14,25,263
mrna-35546,5059,1484,6302,5690,7748
mrna-35547,2,0,39,13,0
mrna-35544,0,0,32,0,0
mrna-35545,1597,66,2861,1459,2273
mrna-23019,0,7,0,0,0
mrna-23018,0,0,0,0,0
mrna-37974,0,0,0,0,0
mrna-23013,1743,621,2201,1221,1884
mrna-23012,166,13,15,7,13
mrna-23011,11,5,0,0,0
mrna-23010,341,38,2,221,585
mrna-23017,1292,259,1305,812,1536
mrna-23016,4,0,0,2,7
mrna-23015,0,6,0,0,0
mrna-23014,41,6,0,43,54
mrna-28795,4017,1774,1189,15,4760
mrna-28794,314,228,303,6,232
mrna-27778,0,0,0,0,0
mrna-27779,23,101,35,11,48
mrna-28791,0,0,0,0,0
mrna-28790,0,0,0,0,0
mrna-28793,327,52,53,39,320
mrna-28792,0,0,0,0,12
mrna-27772,0,0,0,0,0
mrna-27773,0,0,0,0,0
mrna-27770,41,95,41,35,155
mrna-27771,0,15,0,0,37
mrna-28799,400,282,152,606,331
mrna-28798,353,123,189,196,238
mrna-27774,0,0,0,0,7
mrna-27775,0,0,0,0,6
mrna-16439,442,28,953,18,330
mrna-16438,18,0,0,3,0
mrna-16431,739,226,2809,337,1351
mrna-16430,0,72,130,31,104
mrna-16433,6798,3236,2943,4126,9426
mrna-16432,67,21,70,109,113
mrna-16435,1545,1887,3863,1857,4742
mrna-16434,93,31,636,133,100
mrna-16437,246,74,654,171,306
mrna-16436,96,25,530,86,69
mrna-33863,4,16,6,3,4
mrna-33862,0,0,0,0,0
mrna-24010,122,32,387,29,76
mrna-33860,0,0,0,0,0
mrna-33867,3,3,0,0,4
mrna-33866,44,18,1,25,33
mrna-33865,14,0,0,0,116
mrna-33864,60,52,42,52,163
mrna-11461,480,663,517,747,2691
mrna-33868,36,16,104,24,0
mrna-11387,48,0,0,0,0
mrna-20092,0,3,0,0,0
mrna-20093,0,0,33,30,24
mrna-20090,13304,12949,27723,7432,12976
mrna-20091,0,0,0,16,14
mrna-20096,486,109,1319,252,564
mrna-20097,4220,2391,4113,1653,4041
mrna-20094,266,61,1231,349,274
mrna-20095,55,61,143,0,35
mrna-20098,2065,1894,729,563,2587
mrna-20099,497,0,19,117,64
mrna-18976,0,0,0,0,0
mrna-18977,0,0,0,0,0
mrna-18974,0,0,0,0,0
mrna-18975,0,0,0,0,0
mrna-18972,0,0,0,0,0
mrna-18973,0,0,0,0,0
mrna-18970,0,0,0,0,0
mrna-18971,0,0,47,4,11
mrna-18978,8,0,0,2,9
mrna-18979,2,1,4,0,2
mrna-12435,7,0,11,0,1
mrna-12434,7,0,54,23,33
mrna-12437,0,0,31,0,0
mrna-12436,17,0,0,0,17
mrna-12431,1340,607,3052,835,1756
mrna-12430,3,21,400,77,17
mrna-12433,80,33,52,33,34
mrna-12432,66,30,44,27,34
mrna-12439,0,0,0,0,9
mrna-12438,126,12,763,70,272
mrna-28249,1245,376,272,354,1211
mrna-28248,0,0,0,0,0
mrna-28247,30,0,140,0,14
mrna-28246,46,10,65,13,51
mrna-28245,9,10,371,41,55
mrna-28244,125,14,94,67,150
mrna-28243,20,15,102,15,59
mrna-28242,22,20,18,44,72
mrna-28241,0,0,0,0,0
mrna-28240,0,0,0,0,0
mrna-29118,457,371,1009,254,815
mrna-29119,2834,872,3553,1523,3201
mrna-29114,53,0,89,6,58
mrna-29115,2,0,0,0,0
mrna-29116,0,0,0,0,0
mrna-29117,33,25,32,64,40
mrna-29110,10,0,0,0,9
mrna-29111,0,0,0,4,6
mrna-29112,484,323,1078,69,528
mrna-29113,107,86,303,60,40
mrna-14312,637,0,5,93,388
mrna-21322,32,0,0,0,65
mrna-21321,1197,319,1290,434,1300
mrna-21320,720,483,1275,246,743
mrna-21327,1403,1109,2983,572,1980
mrna-21326,97,156,189,74,101
mrna-21325,21,0,67,49,24
mrna-21324,16,52,47,10,7
mrna-21329,0,0,3,0,6
mrna-21328,1833,1013,1645,871,2993
mrna-04782,22,0,0,13,0
mrna-14313,177,30,0,52,103
mrna-04783,15,0,24,11,8
mrna-38880,108,28,157,120,63
mrna-38881,3762,2057,3050,2572,3767
mrna-38882,0,0,0,0,0
mrna-38883,3803,1029,2838,2496,4671
mrna-38884,103,56,0,0,99
mrna-38885,0,0,0,0,14
mrna-38886,2,0,0,0,7
mrna-38887,0,0,0,0,0
mrna-38888,108,1,279,52,29
mrna-38889,0,0,0,0,0
mrna-11160,27,124,126,68,92
mrna-11161,0,0,0,0,0
mrna-11166,23,0,224,7,30
mrna-11167,1531,3576,2010,929,1917
mrna-11164,1310,96,1715,387,112
mrna-11165,58,15,705,122,93
mrna-05484,2,0,0,0,0
mrna-05485,73,0,19,4,17
mrna-05486,17,36,133,6,7
mrna-05487,16483,2783,4151,9612,23423
mrna-05480,0,0,0,0,0
mrna-05481,851,340,920,330,1102
mrna-05482,140,108,702,203,312
mrna-05483,138,65,149,42,398
mrna-14107,3306,1207,3652,1868,2456
mrna-14106,0,0,0,0,0
mrna-14105,0,0,0,0,0
mrna-19752,1442,769,1300,483,1151
mrna-05488,0,2,0,1,0
mrna-05489,82,42,225,59,92
mrna-14101,451,249,861,249,263
mrna-14100,210,135,390,81,180
mrna-27029,0,0,0,0,0
mrna-24116,11,0,0,0,23
mrna-12649,0,0,0,0,0
mrna-24115,0,0,0,0,0
mrna-21448,192,190,432,132,258
mrna-21449,2,0,0,5,1
mrna-21442,0,0,0,0,0
mrna-21443,1305,429,1183,874,1507
mrna-21440,404,256,453,336,1274
mrna-21441,74128,45329,16236,37518,111179
mrna-13458,486,46,261,149,706
mrna-13459,32,11,67,22,39
mrna-01338,16,0,0,28,16
mrna-01339,0,0,0,0,0
mrna-01336,19,50,250,166,141
mrna-01337,145,73,358,19,137
mrna-01334,18,0,79,4,33
mrna-01335,189,48,361,30,120
mrna-01332,1015,154,1345,728,1347
mrna-01333,417,285,1027,336,556
mrna-01330,0,0,0,0,15
mrna-01331,262,103,723,85,235
mrna-09109,846,436,2661,319,777
mrna-09108,1825,1947,1387,1989,5999
mrna-40165,0,0,0,0,0
mrna-09105,158,47,71,76,221
mrna-09104,11,0,0,0,37
mrna-09107,8691,3214,308,4337,10004
mrna-09106,210,106,646,96,209
mrna-09101,433,148,17,296,379
mrna-09100,12,0,56,22,26
mrna-09103,747,76,866,319,1211
mrna-09102,11,0,49,0,23
mrna-06012,88,19,106,73,134
mrna-01480,0,18,0,4,7
mrna-01481,113,29,153,65,274
mrna-01482,7,0,48,7,5
mrna-01483,43,63,527,59,55
mrna-01484,13,10,77,4,59
mrna-01485,385,51,778,152,249
mrna-01486,235,27,329,109,191
mrna-01487,62,38,183,44,32
mrna-01488,6,0,0,0,6
mrna-01489,0,0,0,0,0
mrna-06013,335,223,1200,382,444
mrna-21784,78,25,182,50,68
mrna-02689,4473,1100,1806,1104,6256
mrna-02688,6121,1898,3666,2049,6546
mrna-02687,0,6,0,23,0
mrna-02686,0,0,30,6,14
mrna-02685,497,151,757,256,510
mrna-02684,0,0,0,0,0
mrna-02683,3,0,0,0,0
mrna-02682,475,237,955,422,686
mrna-02681,57,8,196,35,127
mrna-25388,190,188,809,158,178
mrna-34256,23,16,0,10,8
mrna-34259,0,0,0,0,7
mrna-34258,0,0,0,0,12
mrna-09813,19,18,73,25,62
mrna-09812,187,45,164,170,238
mrna-09811,0,52,0,9,29
mrna-09810,19,3,0,6,42
mrna-09817,0,0,0,7,3
mrna-09816,81,12,238,17,92
mrna-09815,1358,771,2438,968,1981
mrna-09814,2599,2328,9305,643,1026
mrna-09819,0,0,0,0,2
mrna-09818,21,0,33,8,43
mrna-05303,0,3,157,0,0
mrna-05302,65,101,185,63,102
mrna-05301,0,0,17,0,0
mrna-14489,2144,267,6339,2662,2340
mrna-05307,16,50,311,14,23
mrna-05306,0,0,0,0,0
mrna-05305,0,0,0,0,0
