feature_type,feature_id,genomic_context_binary,genomic_context_proportional,max_prop,TE_exonic_prop,TE_intronic_prop,exon_prop,intron_prop,TE_intergenic_prop,intergenic_prop
lncRNA_body,lncRNA_17688,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17689,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17690,TE_intronic,intron,0.511,0,0.489,0,0.511,0,0
lncRNA_body,lncRNA_17691,TE_intronic,intron,0.892,0,0.108,0,0.892,0,0
lncRNA_body,lncRNA_17692,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17693,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17694,TE_intronic,TE_intronic,0.5,0,0.5,0,0.5,0,0
lncRNA_body,lncRNA_17695,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17696,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17697,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17698,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17699,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17700,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17701,TE_intronic,intron,0.925,0,0.075,0,0.925,0,0
lncRNA_body,lncRNA_17702,TE_intronic,intron,0.804,0,0.196,0,0.804,0,0
lncRNA_body,lncRNA_17703,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17704,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17705,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17706,TE_intronic,intron,0.703,0,0.297,0,0.703,0,0
lncRNA_body,lncRNA_17707,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17708,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17709,TE_intronic,intron,0.528,0,0.472,0,0.528,0,0
lncRNA_body,lncRNA_17710,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17711,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17712,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17713,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17714,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17715,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17716,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17717,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17718,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17719,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17720,TE_intronic,intron,0.991,0,0.009,0,0.991,0,0
lncRNA_body,lncRNA_17721,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17722,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17723,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17724,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17725,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17726,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17727,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17728,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17729,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17730,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17731,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17732,TE_intronic,TE_intronic,0.5,0,0.5,0,0.5,0,0
lncRNA_body,lncRNA_17733,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17734,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17735,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17736,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17737,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17738,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17739,TE_intronic,intron,0.653,0,0.347,0,0.653,0,0
lncRNA_body,lncRNA_17740,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17741,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17742,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17743,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17744,TE_intronic,intron,0.649,0,0.351,0,0.649,0,0
lncRNA_body,lncRNA_17745,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17746,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17747,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17748,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17749,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17750,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17751,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17752,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17753,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17754,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17755,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17756,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17757,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17758,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17759,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17760,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17761,TE_intronic,intron,0.798,0,0.202,0,0.798,0,0
lncRNA_body,lncRNA_17762,TE_intronic,intron,0.799,0,0.201,0,0.799,0,0
lncRNA_body,lncRNA_17763,TE_intronic,intron,0.759,0,0.241,0,0.759,0,0
lncRNA_body,lncRNA_17764,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17765,TE_intronic,intron,0.702,0,0.298,0,0.702,0,0
lncRNA_body,lncRNA_17766,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17767,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17768,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17769,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17770,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17771,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17772,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17773,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17774,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17775,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17776,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17777,TE_intronic,intron,0.637,0,0.363,0,0.637,0,0
lncRNA_body,lncRNA_17778,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17779,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17780,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17781,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17782,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17783,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17784,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17785,TE_intronic,intron,0.96,0,0.04,0,0.96,0,0
lncRNA_body,lncRNA_17786,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17787,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17788,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17789,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17790,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17791,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17792,TE_intronic,intron,0.99,0,0.01,0,0.99,0,0
lncRNA_body,lncRNA_17793,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17794,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17795,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17796,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17797,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17798,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17799,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17800,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17801,TE_intronic,intron,0.614,0,0.386,0,0.614,0,0
lncRNA_body,lncRNA_17802,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17803,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17804,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17805,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17806,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17807,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17808,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17809,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17810,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17811,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17812,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17813,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17814,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17815,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17816,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17817,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17818,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17819,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17820,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17821,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17822,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17823,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17824,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17825,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17826,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17827,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17828,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17829,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17830,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17831,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17832,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17833,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17834,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17835,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17836,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17837,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17838,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17839,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17840,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17841,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17842,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17843,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17844,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17845,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17846,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17847,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17848,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17849,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17850,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17851,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17852,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17853,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17854,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17855,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17856,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17857,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17858,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17859,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17860,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17861,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17862,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17863,TE_intronic,intron,0.752,0,0.248,0,0.752,0,0
lncRNA_body,lncRNA_17864,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17865,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17866,TE_intronic,intron,0.557,0,0.443,0,0.557,0,0
lncRNA_body,lncRNA_17867,TE_intronic,intron,0.901,0,0.099,0,0.901,0,0
lncRNA_body,lncRNA_17868,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17869,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17870,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17871,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17872,TE_intronic,intron,0.716,0,0.284,0,0.716,0,0
lncRNA_body,lncRNA_17873,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17874,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17875,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17876,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17877,TE_intronic,intron,0.8,0,0.2,0,0.8,0,0
lncRNA_body,lncRNA_17878,TE_intronic,intron,0.79,0,0.21,0,0.79,0,0
lncRNA_body,lncRNA_17879,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17880,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17881,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17882,TE_intronic,intron,0.95,0,0.05,0,0.95,0,0
lncRNA_body,lncRNA_17883,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17884,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17885,TE_intronic,intron,0.591,0,0.409,0,0.591,0,0
lncRNA_body,lncRNA_17886,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17887,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17888,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17889,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17890,TE_intronic,intron,0.575,0,0.425,0,0.575,0,0
lncRNA_body,lncRNA_17891,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17892,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17893,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17894,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17895,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17896,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17897,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17898,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17899,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17900,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17901,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17902,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17903,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17904,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17905,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17906,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17907,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17908,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17909,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17910,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17911,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17912,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17913,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17914,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17915,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17916,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17917,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17918,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17919,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17920,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17921,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17922,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17923,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17924,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17925,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17926,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17927,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17928,TE_intronic,intron,0.885,0,0.115,0,0.885,0,0
lncRNA_body,lncRNA_17929,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17930,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17931,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17932,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17933,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17934,TE_intronic,intron,0.946,0,0.054,0,0.946,0,0
lncRNA_body,lncRNA_17935,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17936,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17937,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17938,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17939,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17940,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17941,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17942,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17943,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17944,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17945,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17946,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17947,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17948,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17949,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17950,TE_intronic,intron,0.935,0,0.065,0,0.935,0,0
lncRNA_body,lncRNA_17951,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17952,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17953,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17954,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17955,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17956,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17957,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17958,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17959,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17960,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17961,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17962,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17963,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17964,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17965,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17966,TE_intronic,intron,0.97,0,0.03,0,0.97,0,0
lncRNA_body,lncRNA_17967,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17968,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17969,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17970,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17971,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_17972,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17973,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17974,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17975,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17976,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17977,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17978,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17979,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17980,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17981,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17982,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17983,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17984,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17985,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17986,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17987,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17988,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17989,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17990,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_17991,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17992,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17993,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17994,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17995,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17996,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17997,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17998,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_17999,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_18000,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_18001,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_18002,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_18003,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_18004,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_18005,TE_intronic,intron,0.764,0,0.236,0,0.764,0,0
lncRNA_body,lncRNA_18006,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_18007,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_18008,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_18009,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_18010,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_18011,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_18012,intergenic,intergenic,0,0,0,0,0,0,0
