species,lncRNA_id,nearest_gene_id,distance
Ptuh,lncRNA_5213,gene-Pocillopora_meandrina_HIv1___RNAseq.g6045.t1,0
Ptuh,lncRNA_5214,gene-Pocillopora_meandrina_HIv1___RNAseq.g6114.t1,66865
Ptuh,lncRNA_5215,gene-Pocillopora_meandrina_HIv1___RNAseq.g6148.t1,4158
Ptuh,lncRNA_5216,gene-Pocillopora_meandrina_HIv1___RNAseq.g6190.t1,13493
Ptuh,lncRNA_5217,gene-Pocillopora_meandrina_HIv1___RNAseq.g6190.t1,13493
Ptuh,lncRNA_5218,gene-Pocillopora_meandrina_HIv1___RNAseq.g6191.t1,3968
Ptuh,lncRNA_5219,gene-Pocillopora_meandrina_HIv1___RNAseq.g6193.t1,224
Ptuh,lncRNA_5220,gene-Pocillopora_meandrina_HIv1___RNAseq.g5056.t1,0
Ptuh,lncRNA_5221,gene-Pocillopora_meandrina_HIv1___RNAseq.g5063.t1,3559
Ptuh,lncRNA_5222,gene-Pocillopora_meandrina_HIv1___RNAseq.g5063.t1,3559
Ptuh,lncRNA_5223,gene-Pocillopora_meandrina_HIv1___RNAseq.g5063.t1,4156
Ptuh,lncRNA_5224,gene-Pocillopora_meandrina_HIv1___RNAseq.g5097.t1,0
Ptuh,lncRNA_5225,gene-Pocillopora_meandrina_HIv1___TS.g23851.t1,981
Ptuh,lncRNA_5226,gene-Pocillopora_meandrina_HIv1___RNAseq.g5154.t1,684
Ptuh,lncRNA_5227,gene-Pocillopora_meandrina_HIv1___RNAseq.11376_t,2350
Ptuh,lncRNA_5228,gene-Pocillopora_meandrina_HIv1___RNAseq.g5183.t1,284
Ptuh,lncRNA_5229,gene-Pocillopora_meandrina_HIv1___RNAseq.g5202.t1,0
Ptuh,lncRNA_5230,gene-Pocillopora_meandrina_HIv1___RNAseq.g5267.t1,13823
Ptuh,lncRNA_5231,gene-Pocillopora_meandrina_HIv1___RNAseq.g5267.t1,13823
Ptuh,lncRNA_5232,gene-Pocillopora_meandrina_HIv1___RNAseq.g5267.t1,13823
Ptuh,lncRNA_5233,gene-Pocillopora_meandrina_HIv1___RNAseq.g5267.t1,13823
Ptuh,lncRNA_5234,gene-Pocillopora_meandrina_HIv1___RNAseq.g5267.t1,13823
Ptuh,lncRNA_5235,gene-Pocillopora_meandrina_HIv1___RNAseq.g5267.t1,13823
Ptuh,lncRNA_5236,gene-Pocillopora_meandrina_HIv1___RNAseq.g5267.t1,98
Ptuh,lncRNA_5237,gene-Pocillopora_meandrina_HIv1___RNAseq.g5270.t1,1908
Ptuh,lncRNA_5238,gene-Pocillopora_meandrina_HIv1___RNAseq.g5280.t1,946
Ptuh,lncRNA_5239,gene-Pocillopora_meandrina_HIv1___TS.g23997.t1,2965
Ptuh,lncRNA_5240,gene-Pocillopora_meandrina_HIv1___TS.g23997.t1,3607
Ptuh,lncRNA_5241,gene-Pocillopora_meandrina_HIv1___TS.g23997.t1,2075
Ptuh,lncRNA_5242,gene-Pocillopora_meandrina_HIv1___TS.g23997.t1,2075
Ptuh,lncRNA_5243,gene-Pocillopora_meandrina_HIv1___RNAseq.g5287.t1,3900
Ptuh,lncRNA_5244,gene-Pocillopora_meandrina_HIv1___RNAseq.g5287.t1,5512
Ptuh,lncRNA_5245,gene-Pocillopora_meandrina_HIv1___RNAseq.g5291.t1,255
Ptuh,lncRNA_5246,gene-Pocillopora_meandrina_HIv1___RNAseq.g5294.t1,5173
Ptuh,lncRNA_5247,gene-Pocillopora_meandrina_HIv1___RNAseq.g5294.t1,5173
Ptuh,lncRNA_5248,gene-Pocillopora_meandrina_HIv1___RNAseq.g5294.t1,5842
Ptuh,lncRNA_5249,gene-Pocillopora_meandrina_HIv1___RNAseq.g5294.t1,5882
Ptuh,lncRNA_5250,gene-Pocillopora_meandrina_HIv1___RNAseq.g5303.t1,477
Ptuh,lncRNA_5251,gene-Pocillopora_meandrina_HIv1___RNAseq.g5320.t1,4315
Ptuh,lncRNA_5252,gene-Pocillopora_meandrina_HIv1___RNAseq.g5320.t1,5411
Ptuh,lncRNA_5253,gene-Pocillopora_meandrina_HIv1___RNAseq.g5320.t1,12781
Ptuh,lncRNA_5254,gene-Pocillopora_meandrina_HIv1___RNAseq.g5324.t1,5857
Ptuh,lncRNA_5255,gene-Pocillopora_meandrina_HIv1___RNAseq.g5324.t1,18972
Ptuh,lncRNA_5256,gene-Pocillopora_meandrina_HIv1___RNAseq.g5324.t1,34885
Ptuh,lncRNA_5257,gene-Pocillopora_meandrina_HIv1___RNAseq.g5324.t1,72027
Ptuh,lncRNA_5258,gene-Pocillopora_meandrina_HIv1___TS.g24062.t1,8649
Ptuh,lncRNA_5259,gene-Pocillopora_meandrina_HIv1___TS.g24062.t1,35455
Ptuh,lncRNA_5260,gene-Pocillopora_meandrina_HIv1___TS.g24062.t1,59519
Ptuh,lncRNA_5261,gene-Pocillopora_meandrina_HIv1___TS.g24062.t1,68380
Ptuh,lncRNA_5262,gene-Pocillopora_meandrina_HIv1___RNAseq.g5356.t1,20162
Ptuh,lncRNA_5263,gene-Pocillopora_meandrina_HIv1___RNAseq.g5356.t1,16126
Ptuh,lncRNA_5264,gene-Pocillopora_meandrina_HIv1___RNAseq.g5370.t1,9819
Ptuh,lncRNA_5265,gene-Pocillopora_meandrina_HIv1___RNAseq.g5373.t1,4481
Ptuh,lncRNA_5266,gene-Pocillopora_meandrina_HIv1___RNAseq.g5373.t1,45
Ptuh,lncRNA_5267,gene-Pocillopora_meandrina_HIv1___RNAseq.g5373.t1,3239
Ptuh,lncRNA_5268,gene-Pocillopora_meandrina_HIv1___RNAseq.g5373.t1,3240
Ptuh,lncRNA_5269,gene-Pocillopora_meandrina_HIv1___RNAseq.g5373.t1,8383
Ptuh,lncRNA_5270,gene-Pocillopora_meandrina_HIv1___RNAseq.g5373.t1,8551
Ptuh,lncRNA_5271,gene-Pocillopora_meandrina_HIv1___RNAseq.g5373.t1,12911
Ptuh,lncRNA_5272,gene-Pocillopora_meandrina_HIv1___RNAseq.g5373.t1,13731
Ptuh,lncRNA_5273,gene-Pocillopora_meandrina_HIv1___RNAseq.g5373.t1,20656
Ptuh,lncRNA_5274,gene-Pocillopora_meandrina_HIv1___RNAseq.g5373.t1,24356
Ptuh,lncRNA_5275,gene-Pocillopora_meandrina_HIv1___RNAseq.g5373.t1,25215
Ptuh,lncRNA_5276,gene-Pocillopora_meandrina_HIv1___RNAseq.g5380.t1,134
Ptuh,lncRNA_5277,gene-Pocillopora_meandrina_HIv1___RNAseq.g5383.t1,2010
Ptuh,lncRNA_5278,gene-Pocillopora_meandrina_HIv1___RNAseq.g5396.t1,15245
Ptuh,lncRNA_5279,gene-Pocillopora_meandrina_HIv1___RNAseq.g5396.t1,36174
Ptuh,lncRNA_5280,gene-Pocillopora_meandrina_HIv1___RNAseq.g5396.t1,57160
Ptuh,lncRNA_5281,gene-Pocillopora_meandrina_HIv1___RNAseq.g5400.t1,26324
Ptuh,lncRNA_5282,gene-Pocillopora_meandrina_HIv1___RNAseq.g5418.t2,2174
Ptuh,lncRNA_5283,gene-Pocillopora_meandrina_HIv1___RNAseq.g5423.t1,13541
Ptuh,lncRNA_5284,gene-Pocillopora_meandrina_HIv1___TS.g24166.t1,0
Ptuh,lncRNA_5285,gene-Pocillopora_meandrina_HIv1___RNAseq.g5505.t1,207
Ptuh,lncRNA_5286,gene-Pocillopora_meandrina_HIv1___RNAseq.g5513.t1,29346
Ptuh,lncRNA_5287,gene-Pocillopora_meandrina_HIv1___RNAseq.g5513.t1,39369
Ptuh,lncRNA_5288,gene-Pocillopora_meandrina_HIv1___RNAseq.g5526.t1,52719
Ptuh,lncRNA_5289,gene-Pocillopora_meandrina_HIv1___RNAseq.g5542.t1,0
Ptuh,lncRNA_5290,gene-Pocillopora_meandrina_HIv1___TS.g24287.t1,4633
Ptuh,lncRNA_5291,gene-Pocillopora_meandrina_HIv1___RNAseq.g5576.t1,5300
Ptuh,lncRNA_5292,gene-Pocillopora_meandrina_HIv1___RNAseq.g5578.t1,5545
Ptuh,lncRNA_5293,gene-Pocillopora_meandrina_HIv1___RNAseq.g5578.t1,5545
Ptuh,lncRNA_5294,gene-Pocillopora_meandrina_HIv1___RNAseq.g5578.t1,3364
Ptuh,lncRNA_5295,gene-Pocillopora_meandrina_HIv1___RNAseq.g5584.t1,17076
Ptuh,lncRNA_5296,gene-Pocillopora_meandrina_HIv1___RNAseq.g5603.t1,1998
Ptuh,lncRNA_5297,gene-Pocillopora_meandrina_HIv1___RNAseq.g5616.t1,3
Ptuh,lncRNA_5298,gene-Pocillopora_meandrina_HIv1___RNAseq.g5616.t1,347
Ptuh,lncRNA_5299,gene-Pocillopora_meandrina_HIv1___RNAseq.g5617.t1,18466
Ptuh,lncRNA_5300,gene-Pocillopora_meandrina_HIv1___RNAseq.g5617.t1,39775
Ptuh,lncRNA_5301,gene-Pocillopora_meandrina_HIv1___RNAseq.g5624.t1,25413
Ptuh,lncRNA_5302,gene-Pocillopora_meandrina_HIv1___RNAseq.g5630.t1,32334
Ptuh,lncRNA_5303,gene-Pocillopora_meandrina_HIv1___RNAseq.g5642.t1,16570
Ptuh,lncRNA_5304,gene-Pocillopora_meandrina_HIv1___RNAseq.g5648.t1,11032
Ptuh,lncRNA_5305,gene-Pocillopora_meandrina_HIv1___RNAseq.g5646.t1b,15728
Ptuh,lncRNA_5306,gene-Pocillopora_meandrina_HIv1___RNAseq.g5648.t1,10476
Ptuh,lncRNA_5307,gene-Pocillopora_meandrina_HIv1___TS.g24371.t1,0
Ptuh,lncRNA_5308,gene-Pocillopora_meandrina_HIv1___TS.g24379.t1,0
Ptuh,lncRNA_5309,gene-Pocillopora_meandrina_HIv1___TS.g24379.t1,0
Ptuh,lncRNA_5310,gene-Pocillopora_meandrina_HIv1___TS.g24379.t1,0
Ptuh,lncRNA_5311,gene-Pocillopora_meandrina_HIv1___TS.g24379.t1,0
Ptuh,lncRNA_5312,gene-Pocillopora_meandrina_HIv1___RNAseq.g5669.t1,8
Ptuh,lncRNA_5313,gene-Pocillopora_meandrina_HIv1___RNAseq.g5696.t1c,16105
Ptuh,lncRNA_5314,gene-Pocillopora_meandrina_HIv1___RNAseq.g5704.t1,58171
Ptuh,lncRNA_5315,gene-Pocillopora_meandrina_HIv1___RNAseq.g5704.t1,32908
Ptuh,lncRNA_5316,gene-Pocillopora_meandrina_HIv1___RNAseq.g5704.t1,32924
Ptuh,lncRNA_5317,gene-Pocillopora_meandrina_HIv1___RNAseq.g5704.t1,40953
Ptuh,lncRNA_5318,gene-Pocillopora_meandrina_HIv1___RNAseq.g5704.t1,46688
Ptuh,lncRNA_5319,gene-Pocillopora_meandrina_HIv1___RNAseq.g5704.t1,77846
Ptuh,lncRNA_5320,gene-Pocillopora_meandrina_HIv1___RNAseq.g5704.t1,78115
Ptuh,lncRNA_5321,gene-Pocillopora_meandrina_HIv1___RNAseq.g5704.t1,79932
Ptuh,lncRNA_5322,gene-Pocillopora_meandrina_HIv1___RNAseq.g5704.t1,79932
Ptuh,lncRNA_5323,gene-Pocillopora_meandrina_HIv1___RNAseq.g5704.t1,79997
Ptuh,lncRNA_5324,gene-Pocillopora_meandrina_HIv1___RNAseq.g5704.t1,85328
Ptuh,lncRNA_5325,gene-Pocillopora_meandrina_HIv1___RNAseq.g5716.t1,131368
Ptuh,lncRNA_5326,gene-Pocillopora_meandrina_HIv1___RNAseq.g5716.t1,131368
Ptuh,lncRNA_5327,gene-Pocillopora_meandrina_HIv1___RNAseq.g5704.t1,115503
Ptuh,lncRNA_5328,gene-Pocillopora_meandrina_HIv1___RNAseq.g5704.t1,166208
Ptuh,lncRNA_5329,gene-Pocillopora_meandrina_HIv1___RNAseq.g5716.t1,182371
Ptuh,lncRNA_5330,gene-Pocillopora_meandrina_HIv1___RNAseq.g5716.t1,106341
Ptuh,lncRNA_5331,gene-Pocillopora_meandrina_HIv1___RNAseq.g5716.t1,81601
Ptuh,lncRNA_5332,gene-Pocillopora_meandrina_HIv1___RNAseq.g5716.t1,76861
Ptuh,lncRNA_5333,gene-Pocillopora_meandrina_HIv1___RNAseq.g5716.t1,49983
Ptuh,lncRNA_5334,gene-Pocillopora_meandrina_HIv1___RNAseq.g5716.t1,49983
Ptuh,lncRNA_5335,gene-Pocillopora_meandrina_HIv1___RNAseq.g5716.t1,26552
Ptuh,lncRNA_5336,gene-Pocillopora_meandrina_HIv1___TS.g24462.t1,9718
Ptuh,lncRNA_5337,gene-Pocillopora_meandrina_HIv1___TS.g24462.t1,9718
Ptuh,lncRNA_5338,gene-Pocillopora_meandrina_HIv1___RNAseq.g5749.t1,563
Ptuh,lncRNA_5339,gene-Pocillopora_meandrina_HIv1___RNAseq.g5750.t1,0
Ptuh,lncRNA_5340,gene-Pocillopora_meandrina_HIv1___RNAseq.g5750.t1,4322
Ptuh,lncRNA_5341,gene-Pocillopora_meandrina_HIv1___RNAseq.g5767.t1,2492
Ptuh,lncRNA_5342,gene-Pocillopora_meandrina_HIv1___RNAseq.g5781.t1,0
Ptuh,lncRNA_5343,gene-Pocillopora_meandrina_HIv1___TS.g24503.t1,0
Ptuh,lncRNA_5344,gene-Pocillopora_meandrina_HIv1___TS.g24512.t1,0
Ptuh,lncRNA_5345,gene-Pocillopora_meandrina_HIv1___RNAseq.g5812.t1,142
Ptuh,lncRNA_5346,gene-Pocillopora_meandrina_HIv1___RNAseq.g5812.t1,4597
Ptuh,lncRNA_5347,gene-Pocillopora_meandrina_HIv1___RNAseq.g5812.t1,6637
Ptuh,lncRNA_5348,gene-Pocillopora_meandrina_HIv1___RNAseq.g5812.t1,86644
Ptuh,lncRNA_5349,gene-Pocillopora_meandrina_HIv1___RNAseq.g5812.t1,107631
Ptuh,lncRNA_5350,gene-Pocillopora_meandrina_HIv1___RNAseq.g5812.t1,109587
Ptuh,lncRNA_5351,gene-Pocillopora_meandrina_HIv1___RNAseq.g5812.t1,111285
Ptuh,lncRNA_5352,gene-Pocillopora_meandrina_HIv1___RNAseq.g5812.t1,114656
Ptuh,lncRNA_5353,gene-Pocillopora_meandrina_HIv1___RNAseq.g5827.t1,115092
Ptuh,lncRNA_5354,gene-Pocillopora_meandrina_HIv1___RNAseq.g5827.t1,112885
Ptuh,lncRNA_5355,gene-Pocillopora_meandrina_HIv1___RNAseq.g5827.t1,110612
Ptuh,lncRNA_5356,gene-Pocillopora_meandrina_HIv1___RNAseq.g5827.t1,88842
Ptuh,lncRNA_5357,gene-Pocillopora_meandrina_HIv1___RNAseq.g5827.t1,85713
Ptuh,lncRNA_5358,gene-Pocillopora_meandrina_HIv1___RNAseq.g5827.t1,64249
Ptuh,lncRNA_5359,gene-Pocillopora_meandrina_HIv1___RNAseq.g5827.t1,57515
Ptuh,lncRNA_5360,gene-Pocillopora_meandrina_HIv1___RNAseq.g5827.t1,17095
Ptuh,lncRNA_5361,gene-Pocillopora_meandrina_HIv1___TS.g24548.t1,1061
Ptuh,lncRNA_5362,gene-Pocillopora_meandrina_HIv1___TS.g24548.t1,1211
Ptuh,lncRNA_5363,gene-Pocillopora_meandrina_HIv1___TS.g24548.t1,2987
Ptuh,lncRNA_5364,gene-Pocillopora_meandrina_HIv1___RNAseq.g5830.t1,49667
Ptuh,lncRNA_5365,gene-Pocillopora_meandrina_HIv1___RNAseq.g5830.t1,29438
Ptuh,lncRNA_5366,gene-Pocillopora_meandrina_HIv1___RNAseq.g5837.t1,59271
Ptuh,lncRNA_5367,gene-Pocillopora_meandrina_HIv1___RNAseq.g5837.t1,57898
Ptuh,lncRNA_5368,gene-Pocillopora_meandrina_HIv1___RNAseq.g5837.t1,18937
Ptuh,lncRNA_5369,gene-Pocillopora_meandrina_HIv1___RNAseq.g5837.t1,20197
Ptuh,lncRNA_5370,gene-Pocillopora_meandrina_HIv1___RNAseq.g5837.t1,21805
Ptuh,lncRNA_5371,gene-Pocillopora_meandrina_HIv1___RNAseq.g5858.t1,480
Ptuh,lncRNA_5372,gene-Pocillopora_meandrina_HIv1___TS.g24602.t1,10872
Ptuh,lncRNA_5373,gene-Pocillopora_meandrina_HIv1___RNAseq.g5897.t1,18297
Ptuh,lncRNA_5374,gene-Pocillopora_meandrina_HIv1___TS.g24628.t2,15639
Ptuh,lncRNA_5375,gene-Pocillopora_meandrina_HIv1___TS.g24637.t1,12271
Ptuh,lncRNA_5376,gene-Pocillopora_meandrina_HIv1___TS.g24637.t1,5873
Ptuh,lncRNA_5377,gene-Pocillopora_meandrina_HIv1___TS.g24637.t1,5873
Ptuh,lncRNA_5378,gene-Pocillopora_meandrina_HIv1___TS.g24637.t1,2158
Ptuh,lncRNA_5379,gene-Pocillopora_meandrina_HIv1___RNAseq.g5920.t1,0
Ptuh,lncRNA_5380,gene-Pocillopora_meandrina_HIv1___RNAseq.g5920.t1,0
Ptuh,lncRNA_5381,gene-Pocillopora_meandrina_HIv1___RNAseq.g5923.t1,11836
Ptuh,lncRNA_5382,gene-Pocillopora_meandrina_HIv1___RNAseq.g5927.t1,18584
Ptuh,lncRNA_5383,gene-Pocillopora_meandrina_HIv1___RNAseq.g5926.t1,37801
Ptuh,lncRNA_5384,gene-Pocillopora_meandrina_HIv1___RNAseq.g5927.t1,15233
Ptuh,lncRNA_5385,gene-Pocillopora_meandrina_HIv1___TS.g24654.t1,0
Ptuh,lncRNA_5386,gene-Pocillopora_meandrina_HIv1___RNAseq.g5950.t1,13541
Ptuh,lncRNA_5387,gene-Pocillopora_meandrina_HIv1___RNAseq.g5952.t1,0
Ptuh,lncRNA_5388,gene-Pocillopora_meandrina_HIv1___RNAseq.g5960.t1,24713
Ptuh,lncRNA_5389,gene-Pocillopora_meandrina_HIv1___RNAseq.g5962.t1,3738
Ptuh,lncRNA_5390,gene-Pocillopora_meandrina_HIv1___RNAseq.g5968.t1,24374
Ptuh,lncRNA_5391,gene-Pocillopora_meandrina_HIv1___RNAseq.g5971.t1,17672
Ptuh,lncRNA_5392,gene-Pocillopora_meandrina_HIv1___RNAseq.g5971.t1,16397
Ptuh,lncRNA_5393,gene-Pocillopora_meandrina_HIv1___RNAseq.g5971.t1,8771
Ptuh,lncRNA_5394,gene-Pocillopora_meandrina_HIv1___RNAseq.g5973.t1,24089
Ptuh,lncRNA_5395,gene-Pocillopora_meandrina_HIv1___RNAseq.g5973.t1,21302
Ptuh,lncRNA_5396,gene-Pocillopora_meandrina_HIv1___TS.g24697.t1,29960
Ptuh,lncRNA_5397,gene-Pocillopora_meandrina_HIv1___TS.g24697.t1,31474
Ptuh,lncRNA_5398,gene-Pocillopora_meandrina_HIv1___RNAseq.g5984.t1,27528
Ptuh,lncRNA_5399,gene-Pocillopora_meandrina_HIv1___RNAseq.g5984.t1,27528
Ptuh,lncRNA_5400,gene-Pocillopora_meandrina_HIv1___RNAseq.g5995.t1,0
Ptuh,lncRNA_5401,gene-Pocillopora_meandrina_HIv1___RNAseq.g6003.t1,394
Ptuh,lncRNA_5402,gene-Pocillopora_meandrina_HIv1___RNAseq.g6006.t1,6479
Ptuh,lncRNA_5403,gene-Pocillopora_meandrina_HIv1___RNAseq.g6006.t1,6479
Ptuh,lncRNA_5404,gene-Pocillopora_meandrina_HIv1___RNAseq.g6006.t1,6479
Ptuh,lncRNA_5405,gene-Pocillopora_meandrina_HIv1___RNAseq.g6014.t1,0
Ptuh,lncRNA_5406,gene-Pocillopora_meandrina_HIv1___RNAseq.g6027.t1,1138
Ptuh,lncRNA_5407,gene-Pocillopora_meandrina_HIv1___RNAseq.g6027.t1,1142
Ptuh,lncRNA_5408,gene-Pocillopora_meandrina_HIv1___RNAseq.g6027.t1,1983
Ptuh,lncRNA_5409,gene-Pocillopora_meandrina_HIv1___TS.g24742.t1,10713
Ptuh,lncRNA_5410,gene-Pocillopora_meandrina_HIv1___RNAseq.g6105.t1,9
Ptuh,lncRNA_5411,gene-Pocillopora_meandrina_HIv1___RNAseq.g6181.t1,4178
Ptuh,lncRNA_5412,gene-Pocillopora_meandrina_HIv1___RNAseq.g6193.t1,5687
Ptuh,lncRNA_5413,gene-Pocillopora_meandrina_HIv1___RNAseq.g5056.t1,21549
Ptuh,lncRNA_5414,gene-Pocillopora_meandrina_HIv1___RNAseq.g5057.t1,0
Ptuh,lncRNA_5415,gene-Pocillopora_meandrina_HIv1___RNAseq.g5058.t1,2704
Ptuh,lncRNA_5416,gene-Pocillopora_meandrina_HIv1___RNAseq.g5063.t1,11472
Ptuh,lncRNA_5417,gene-Pocillopora_meandrina_HIv1___RNAseq.g5063.t1,2632
Ptuh,lncRNA_5418,gene-Pocillopora_meandrina_HIv1___RNAseq.g5063.t1,1724
Ptuh,lncRNA_5419,gene-Pocillopora_meandrina_HIv1___RNAseq.g5083.t1,3559
Ptuh,lncRNA_5420,gene-Pocillopora_meandrina_HIv1___RNAseq.g5083.t1,1436
Ptuh,lncRNA_5421,gene-Pocillopora_meandrina_HIv1___RNAseq.g5083.t1,3122
Ptuh,lncRNA_5422,gene-Pocillopora_meandrina_HIv1___RNAseq.g5105.t1,3138
Ptuh,lncRNA_5423,gene-Pocillopora_meandrina_HIv1___RNAseq.g5106.t1,7071
Ptuh,lncRNA_5424,gene-Pocillopora_meandrina_HIv1___RNAseq.g5113.t1,12909
Ptuh,lncRNA_5425,gene-Pocillopora_meandrina_HIv1___RNAseq.g5115.t1,12363
Ptuh,lncRNA_5426,gene-Pocillopora_meandrina_HIv1___RNAseq.g5128.t1,15384
Ptuh,lncRNA_5427,gene-Pocillopora_meandrina_HIv1___RNAseq.g5128.t1,10067
Ptuh,lncRNA_5428,gene-Pocillopora_meandrina_HIv1___TS.g23851.t1,3166
Ptuh,lncRNA_5429,gene-Pocillopora_meandrina_HIv1___RNAseq.g5152.t1,633
Ptuh,lncRNA_5430,gene-Pocillopora_meandrina_HIv1___RNAseq.11376_t,7374
Ptuh,lncRNA_5431,gene-Pocillopora_meandrina_HIv1___TS.g23876.t1,2854
Ptuh,lncRNA_5432,gene-Pocillopora_meandrina_HIv1___RNAseq.g5169.t1,1684
Ptuh,lncRNA_5433,gene-Pocillopora_meandrina_HIv1___TS.g23894.t1,1341
Ptuh,lncRNA_5434,gene-Pocillopora_meandrina_HIv1___RNAseq.g5194.t1,0
Ptuh,lncRNA_5435,gene-Pocillopora_meandrina_HIv1___RNAseq.g5202.t1,2155
Ptuh,lncRNA_5436,gene-Pocillopora_meandrina_HIv1___RNAseq.g5221.t1,4911
Ptuh,lncRNA_5437,gene-Pocillopora_meandrina_HIv1___RNAseq.g5221.t1,3598
Ptuh,lncRNA_5438,gene-Pocillopora_meandrina_HIv1___TS.g23940.t1,3493
Ptuh,lncRNA_5439,gene-Pocillopora_meandrina_HIv1___TS.g23941.t1,0
Ptuh,lncRNA_5440,gene-Pocillopora_meandrina_HIv1___TS.g23941.t1,0
Ptuh,lncRNA_5441,gene-Pocillopora_meandrina_HIv1___RNAseq.g5232.t1,755
Ptuh,lncRNA_5442,gene-Pocillopora_meandrina_HIv1___RNAseq.g5233.t1,4629
Ptuh,lncRNA_5443,gene-Pocillopora_meandrina_HIv1___RNAseq.g5233.t1,3227
Ptuh,lncRNA_5444,gene-Pocillopora_meandrina_HIv1___RNAseq.g5233.t1,15064
Ptuh,lncRNA_5445,gene-Pocillopora_meandrina_HIv1___RNAseq.g5270.t1,9283
Ptuh,lncRNA_5446,gene-Pocillopora_meandrina_HIv1___RNAseq.g5275.t1,8707
Ptuh,lncRNA_5447,gene-Pocillopora_meandrina_HIv1___RNAseq.g5275.t1,0
Ptuh,lncRNA_5448,gene-Pocillopora_meandrina_HIv1___RNAseq.g5294.t1,8544
Ptuh,lncRNA_5449,gene-Pocillopora_meandrina_HIv1___RNAseq.g5310.t1a,2172
Ptuh,lncRNA_5450,gene-Pocillopora_meandrina_HIv1___RNAseq.g5320.t1,38336
Ptuh,lncRNA_5451,gene-Pocillopora_meandrina_HIv1___RNAseq.g5320.t1,0
Ptuh,lncRNA_5452,gene-Pocillopora_meandrina_HIv1___RNAseq.g5320.t1,14842
Ptuh,lncRNA_5453,gene-Pocillopora_meandrina_HIv1___RNAseq.11552_t,54963
Ptuh,lncRNA_5454,gene-Pocillopora_meandrina_HIv1___RNAseq.11552_t,53060
Ptuh,lncRNA_5455,gene-Pocillopora_meandrina_HIv1___RNAseq.11552_t,50188
Ptuh,lncRNA_5456,gene-Pocillopora_meandrina_HIv1___RNAseq.11552_t,44769
Ptuh,lncRNA_5457,gene-Pocillopora_meandrina_HIv1___RNAseq.11552_t,44225
Ptuh,lncRNA_5458,gene-Pocillopora_meandrina_HIv1___RNAseq.g5324.t1,3336
Ptuh,lncRNA_5459,gene-Pocillopora_meandrina_HIv1___RNAseq.g5324.t1,4377
Ptuh,lncRNA_5460,gene-Pocillopora_meandrina_HIv1___RNAseq.g5337.t1,99735
Ptuh,lncRNA_5461,gene-Pocillopora_meandrina_HIv1___RNAseq.g5341.t1,0
Ptuh,lncRNA_5462,gene-Pocillopora_meandrina_HIv1___RNAseq.g5342.t1,1558
Ptuh,lncRNA_5463,gene-Pocillopora_meandrina_HIv1___TS.g24062.t1,36964
Ptuh,lncRNA_5464,gene-Pocillopora_meandrina_HIv1___RNAseq.g5356.t1,71718
Ptuh,lncRNA_5465,gene-Pocillopora_meandrina_HIv1___RNAseq.g5356.t1,66128
Ptuh,lncRNA_5466,gene-Pocillopora_meandrina_HIv1___RNAseq.g5356.t1,38839
Ptuh,lncRNA_5467,gene-Pocillopora_meandrina_HIv1___RNAseq.g5356.t1,34168
Ptuh,lncRNA_5468,gene-Pocillopora_meandrina_HIv1___RNAseq.g5356.t1,29460
Ptuh,lncRNA_5469,gene-Pocillopora_meandrina_HIv1___RNAseq.g5356.t1,25498
Ptuh,lncRNA_5470,gene-Pocillopora_meandrina_HIv1___RNAseq.g5370.t1,8443
Ptuh,lncRNA_5471,gene-Pocillopora_meandrina_HIv1___RNAseq.g5370.t1,4992
Ptuh,lncRNA_5472,gene-Pocillopora_meandrina_HIv1___RNAseq.g5373.t1,19676
Ptuh,lncRNA_5473,gene-Pocillopora_meandrina_HIv1___RNAseq.g5400.t1,23762
Ptuh,lncRNA_5474,gene-Pocillopora_meandrina_HIv1___RNAseq.g5403.t1,13755
Ptuh,lncRNA_5475,gene-Pocillopora_meandrina_HIv1___RNAseq.g5403.t1,12881
Ptuh,lncRNA_5476,gene-Pocillopora_meandrina_HIv1___RNAseq.g5417.t1,3773
Ptuh,lncRNA_5477,gene-Pocillopora_meandrina_HIv1___RNAseq.g5417.t1,4237
Ptuh,lncRNA_5478,gene-Pocillopora_meandrina_HIv1___RNAseq.g5418.t2,3220
Ptuh,lncRNA_5479,gene-Pocillopora_meandrina_HIv1___RNAseq.g5418.t2,2736
Ptuh,lncRNA_5480,gene-Pocillopora_meandrina_HIv1___RNAseq.g5418.t2,0
Ptuh,lncRNA_5481,gene-Pocillopora_meandrina_HIv1___RNAseq.g5418.t2,0
Ptuh,lncRNA_5482,gene-Pocillopora_meandrina_HIv1___RNAseq.g5418.t2,0
Ptuh,lncRNA_5483,gene-Pocillopora_meandrina_HIv1___RNAseq.g5418.t2,6311
Ptuh,lncRNA_5484,gene-Pocillopora_meandrina_HIv1___TS.g24133.t1,2616
Ptuh,lncRNA_5485,gene-Pocillopora_meandrina_HIv1___RNAseq.g5421.t1,0
Ptuh,lncRNA_5486,gene-Pocillopora_meandrina_HIv1___RNAseq.g5423.t1,2846
Ptuh,lncRNA_5487,gene-Pocillopora_meandrina_HIv1___RNAseq.g5423.t1,4963
Ptuh,lncRNA_5488,gene-Pocillopora_meandrina_HIv1___RNAseq.g5423.t1,13363
Ptuh,lncRNA_5489,gene-Pocillopora_meandrina_HIv1___RNAseq.g5424.t1,12086
