"","miRNA","lncRNA","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","PCC.cor","p_value","adjusted_p_value"
"2332","Cluster_1952","lncRNA_432",160,-21.5,"2 18","1634 1656",17,"76.47%","88.24%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2333","Cluster_1952","lncRNA_432",160,-21.5,"2 18","1760 1782",17,"76.47%","88.24%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2334","Cluster_1952","lncRNA_432",160,-21.5,"2 18","1886 1908",17,"76.47%","88.24%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2335","Cluster_1952","lncRNA_432",160,-21.5,"2 18","19699 19721",17,"76.47%","88.24%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2336","Cluster_1952","lncRNA_432",160,-21.5,"2 18","2264 2286",17,"76.47%","88.24%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2337","Cluster_1952","lncRNA_432",160,-21.5,"2 18","2390 2412",17,"76.47%","88.24%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2338","Cluster_1952","lncRNA_432",160,-21.5,"2 18","248 270",17,"76.47%","88.24%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2339","Cluster_1952","lncRNA_432",160,-21.5,"2 18","2516 2538",17,"76.47%","88.24%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2340","Cluster_1952","lncRNA_432",160,-21.5,"2 18","2642 2664",17,"76.47%","88.24%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2341","Cluster_1952","lncRNA_432",160,-21.5,"2 18","2768 2790",17,"76.47%","88.24%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2342","Cluster_1952","lncRNA_432",160,-21.5,"2 18","2894 2916",17,"76.47%","88.24%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2343","Cluster_1952","lncRNA_432",160,-21.5,"2 18","3020 3042",17,"76.47%","88.24%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2344","Cluster_1952","lncRNA_432",160,-21.5,"2 18","3146 3168",17,"76.47%","88.24%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2345","Cluster_1952","lncRNA_432",160,-21.5,"2 18","3398 3420",17,"76.47%","88.24%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2346","Cluster_1952","lncRNA_432",160,-21.5,"2 18","3524 3546",17,"76.47%","88.24%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2347","Cluster_1952","lncRNA_432",160,-21.5,"2 18","374 396",17,"76.47%","88.24%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2348","Cluster_1952","lncRNA_432",160,-21.5,"2 18","500 522",17,"76.47%","88.24%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2349","Cluster_1952","lncRNA_432",160,-21.5,"2 18","752 774",17,"76.47%","88.24%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2350","Cluster_1952","lncRNA_432",161,-21.97,"2 21","2139 2160",20,"75.00%","85.00%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2351","Cluster_1952","lncRNA_432",161,-21.97,"2 21","879 900",20,"75.00%","85.00%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2352","Cluster_1952","lncRNA_432",165,-23.6,"2 19","19447 19469",18,"77.78%","88.89%",15962,-0.697760036808646,0.190160271106631,0.830722939648352
"2353","Cluster_1952","lncRNA_433",160,-21.5,"2 18","1002 1024",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2354","Cluster_1952","lncRNA_433",160,-21.5,"2 18","1128 1150",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2355","Cluster_1952","lncRNA_433",160,-21.5,"2 18","120 142",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2356","Cluster_1952","lncRNA_433",160,-21.5,"2 18","1254 1276",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2357","Cluster_1952","lncRNA_433",160,-21.5,"2 18","1380 1402",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2358","Cluster_1952","lncRNA_433",160,-21.5,"2 18","1632 1654",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2359","Cluster_1952","lncRNA_433",160,-21.5,"2 18","1758 1780",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2360","Cluster_1952","lncRNA_433",160,-21.5,"2 18","1884 1906",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2361","Cluster_1952","lncRNA_433",160,-21.5,"2 18","19697 19719",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2362","Cluster_1952","lncRNA_433",160,-21.5,"2 18","2262 2284",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2363","Cluster_1952","lncRNA_433",160,-21.5,"2 18","2388 2410",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2364","Cluster_1952","lncRNA_433",160,-21.5,"2 18","246 268",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2365","Cluster_1952","lncRNA_433",160,-21.5,"2 18","2514 2536",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2366","Cluster_1952","lncRNA_433",160,-21.5,"2 18","2640 2662",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2367","Cluster_1952","lncRNA_433",160,-21.5,"2 18","2766 2788",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2368","Cluster_1952","lncRNA_433",160,-21.5,"2 18","2892 2914",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2369","Cluster_1952","lncRNA_433",160,-21.5,"2 18","3018 3040",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2370","Cluster_1952","lncRNA_433",160,-21.5,"2 18","3144 3166",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2371","Cluster_1952","lncRNA_433",160,-21.5,"2 18","32375 32397",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2372","Cluster_1952","lncRNA_433",160,-21.5,"2 18","32501 32523",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2373","Cluster_1952","lncRNA_433",160,-21.5,"2 18","32627 32649",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2374","Cluster_1952","lncRNA_433",160,-21.5,"2 18","32753 32775",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2375","Cluster_1952","lncRNA_433",160,-21.5,"2 18","32879 32901",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2376","Cluster_1952","lncRNA_433",160,-21.5,"2 18","33005 33027",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2377","Cluster_1952","lncRNA_433",160,-21.5,"2 18","33131 33153",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2378","Cluster_1952","lncRNA_433",160,-21.5,"2 18","33257 33279",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2379","Cluster_1952","lncRNA_433",160,-21.5,"2 18","33383 33405",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2380","Cluster_1952","lncRNA_433",160,-21.5,"2 18","33509 33531",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2381","Cluster_1952","lncRNA_433",160,-21.5,"2 18","33635 33657",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2382","Cluster_1952","lncRNA_433",160,-21.5,"2 18","33761 33783",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2383","Cluster_1952","lncRNA_433",160,-21.5,"2 18","33887 33909",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2384","Cluster_1952","lncRNA_433",160,-21.5,"2 18","3396 3418",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2385","Cluster_1952","lncRNA_433",160,-21.5,"2 18","34139 34161",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2386","Cluster_1952","lncRNA_433",160,-21.5,"2 18","34391 34413",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2387","Cluster_1952","lncRNA_433",160,-21.5,"2 18","34517 34539",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2388","Cluster_1952","lncRNA_433",160,-21.5,"2 18","34769 34791",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2389","Cluster_1952","lncRNA_433",160,-21.5,"2 18","34895 34917",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2390","Cluster_1952","lncRNA_433",160,-21.5,"2 18","35021 35043",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2391","Cluster_1952","lncRNA_433",160,-21.5,"2 18","35147 35169",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2392","Cluster_1952","lncRNA_433",160,-21.5,"2 18","3522 3544",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2393","Cluster_1952","lncRNA_433",160,-21.5,"2 18","372 394",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2394","Cluster_1952","lncRNA_433",160,-21.5,"2 18","498 520",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2395","Cluster_1952","lncRNA_433",160,-21.5,"2 18","750 772",17,"76.47%","88.24%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2396","Cluster_1952","lncRNA_433",161,-21.93,"2 19","34264 34287",19,"73.68%","84.21%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2397","Cluster_1952","lncRNA_433",161,-21.93,"2 19","34642 34665",19,"73.68%","84.21%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2398","Cluster_1952","lncRNA_433",161,-21.97,"2 21","2137 2158",20,"75.00%","85.00%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2399","Cluster_1952","lncRNA_433",161,-21.97,"2 21","877 898",20,"75.00%","85.00%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2400","Cluster_1952","lncRNA_433",165,-23.6,"2 19","19445 19467",18,"77.78%","88.89%",15999,-0.730813452512827,0.160712601472369,0.80994695321807
"2401","Cluster_1952","lncRNA_434",160,-21.5,"2 18","1002 1024",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2402","Cluster_1952","lncRNA_434",160,-21.5,"2 18","1128 1150",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2403","Cluster_1952","lncRNA_434",160,-21.5,"2 18","120 142",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2404","Cluster_1952","lncRNA_434",160,-21.5,"2 18","1254 1276",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2405","Cluster_1952","lncRNA_434",160,-21.5,"2 18","1380 1402",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2406","Cluster_1952","lncRNA_434",160,-21.5,"2 18","1632 1654",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2407","Cluster_1952","lncRNA_434",160,-21.5,"2 18","1758 1780",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2408","Cluster_1952","lncRNA_434",160,-21.5,"2 18","1884 1906",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2409","Cluster_1952","lncRNA_434",160,-21.5,"2 18","19697 19719",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2410","Cluster_1952","lncRNA_434",160,-21.5,"2 18","2262 2284",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2411","Cluster_1952","lncRNA_434",160,-21.5,"2 18","2388 2410",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2412","Cluster_1952","lncRNA_434",160,-21.5,"2 18","246 268",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2413","Cluster_1952","lncRNA_434",160,-21.5,"2 18","2514 2536",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2414","Cluster_1952","lncRNA_434",160,-21.5,"2 18","2640 2662",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2415","Cluster_1952","lncRNA_434",160,-21.5,"2 18","2766 2788",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2416","Cluster_1952","lncRNA_434",160,-21.5,"2 18","2892 2914",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2417","Cluster_1952","lncRNA_434",160,-21.5,"2 18","3018 3040",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2418","Cluster_1952","lncRNA_434",160,-21.5,"2 18","3144 3166",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2419","Cluster_1952","lncRNA_434",160,-21.5,"2 18","32375 32397",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2420","Cluster_1952","lncRNA_434",160,-21.5,"2 18","32501 32523",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2421","Cluster_1952","lncRNA_434",160,-21.5,"2 18","32627 32649",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2422","Cluster_1952","lncRNA_434",160,-21.5,"2 18","32753 32775",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2423","Cluster_1952","lncRNA_434",160,-21.5,"2 18","32879 32901",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2424","Cluster_1952","lncRNA_434",160,-21.5,"2 18","33005 33027",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2425","Cluster_1952","lncRNA_434",160,-21.5,"2 18","33131 33153",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2426","Cluster_1952","lncRNA_434",160,-21.5,"2 18","33257 33279",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2427","Cluster_1952","lncRNA_434",160,-21.5,"2 18","33383 33405",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2428","Cluster_1952","lncRNA_434",160,-21.5,"2 18","33509 33531",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2429","Cluster_1952","lncRNA_434",160,-21.5,"2 18","33635 33657",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2430","Cluster_1952","lncRNA_434",160,-21.5,"2 18","33761 33783",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2431","Cluster_1952","lncRNA_434",160,-21.5,"2 18","33887 33909",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2432","Cluster_1952","lncRNA_434",160,-21.5,"2 18","3396 3418",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2433","Cluster_1952","lncRNA_434",160,-21.5,"2 18","34139 34161",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2434","Cluster_1952","lncRNA_434",160,-21.5,"2 18","34391 34413",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2435","Cluster_1952","lncRNA_434",160,-21.5,"2 18","34517 34539",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2436","Cluster_1952","lncRNA_434",160,-21.5,"2 18","34769 34791",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2437","Cluster_1952","lncRNA_434",160,-21.5,"2 18","34895 34917",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2438","Cluster_1952","lncRNA_434",160,-21.5,"2 18","35021 35043",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2439","Cluster_1952","lncRNA_434",160,-21.5,"2 18","35147 35169",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2440","Cluster_1952","lncRNA_434",160,-21.5,"2 18","3522 3544",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2441","Cluster_1952","lncRNA_434",160,-21.5,"2 18","372 394",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2442","Cluster_1952","lncRNA_434",160,-21.5,"2 18","498 520",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2443","Cluster_1952","lncRNA_434",160,-21.5,"2 18","750 772",17,"76.47%","88.24%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2444","Cluster_1952","lncRNA_434",161,-21.93,"2 19","34264 34287",19,"73.68%","84.21%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2445","Cluster_1952","lncRNA_434",161,-21.93,"2 19","34642 34665",19,"73.68%","84.21%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2446","Cluster_1952","lncRNA_434",161,-21.97,"2 21","2137 2158",20,"75.00%","85.00%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2447","Cluster_1952","lncRNA_434",161,-21.97,"2 21","877 898",20,"75.00%","85.00%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2448","Cluster_1952","lncRNA_434",165,-23.6,"2 19","19445 19467",18,"77.78%","88.89%",16036,-0.730813452512827,0.160712601472369,0.80994695321807
"2449","Cluster_1952","lncRNA_435",160,-21.5,"2 18","1002 1024",17,"76.47%","88.24%",16073,-0.730813452512827,0.160712601472369,0.80994695321807
"2450","Cluster_1952","lncRNA_435",160,-21.5,"2 18","1128 1150",17,"76.47%","88.24%",16073,-0.730813452512827,0.160712601472369,0.80994695321807
"2451","Cluster_1952","lncRNA_435",160,-21.5,"2 18","120 142",17,"76.47%","88.24%",16073,-0.730813452512827,0.160712601472369,0.80994695321807
"2452","Cluster_1952","lncRNA_435",160,-21.5,"2 18","1254 1276",17,"76.47%","88.24%",16073,-0.730813452512827,0.160712601472369,0.80994695321807
"2453","Cluster_1952","lncRNA_435",160,-21.5,"2 18","1380 1402",17,"76.47%","88.24%",16073,-0.730813452512827,0.160712601472369,0.80994695321807
"2454","Cluster_1952","lncRNA_435",160,-21.5,"2 18","1632 1654",17,"76.47%","88.24%",16073,-0.730813452512827,0.160712601472369,0.80994695321807
"2455","Cluster_1952","lncRNA_435",160,-21.5,"2 18","1758 1780",17,"76.47%","88.24%",16073,-0.730813452512827,0.160712601472369,0.80994695321807
"2456","Cluster_1952","lncRNA_435",160,-21.5,"2 18","1884 1906",17,"76.47%","88.24%",16073,-0.730813452512827,0.160712601472369,0.80994695321807
"2457","Cluster_1952","lncRNA_435",160,-21.5,"2 18","19697 19719",17,"76.47%","88.24%",16073,-0.730813452512827,0.160712601472369,0.80994695321807
"2458","Cluster_1952","lncRNA_435",160,-21.5,"2 18","2262 2284",17,"76.47%","88.24%",16073,-0.730813452512827,0.160712601472369,0.80994695321807
"2459","Cluster_1952","lncRNA_435",160,-21.5,"2 18","2388 2410",17,"76.47%","88.24%",16073,-0.730813452512827,0.160712601472369,0.80994695321807
"2460","Cluster_1952","lncRNA_435",160,-21.5,"2 18","246 268",17,"76.47%","88.24%",16073,-0.730813452512827,0.160712601472369,0.80994695321807
"2461","Cluster_1952","lncRNA_435",160,-21.5,"2 18","2514 2536",17,"76.47%","88.24%",16073,-0.730813452512827,0.160712601472369,0.80994695321807
"2462","Cluster_1952","lncRNA_435",160,-21.5,"2 18","2640 2662",17,"76.47%","88.24%",16073,-0.730813452512827,0.160712601472369,0.80994695321807
"2463","Cluster_1952","lncRNA_435",160,-21.5,"2 18","2766 2788",17,"76.47%","88.24%",16073,-0.730813452512827,0.160712601472369,0.80994695321807
