"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V1","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"1324",1324,"Cluster_15340","ptg000023l:20296272-20297272",162,-25.65,2,21,308,328,19,"73.68%","84.21%","FUN_031376",0.0951094667908255,0.879085684623039,0.998649612991003,NA,NA,NA,NA,NA,NA
"1325",1325,"Cluster_15340","ptg000023l:22444701-22445126",155,-21.52,2,21,324,348,22,"63.64%","77.27%","FUN_031522",0.0744702222488183,0.905269282076249,0.998649612991003,NA,NA,NA,NA,NA,NA
"1326",1326,"Cluster_15340","ptg000023l:22444701-22445126",155,-21.52,2,21,324,348,22,"63.64%","77.27%","FUN_031523",0.0510056166055843,0.93508580165068,0.998649612991003,"ptg000023l:22445126-22448802","Q5RF14","Mitochondrial intermediate peptidase (MIP) (EC 3.4.24.59)","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","proteolysis [GO:0006508]","GO:0004222; GO:0005759; GO:0006508; GO:0046872"
"1327",1327,"Cluster_15340","ptg000023l:23074991-23075991",158,-22.28,2,20,200,226,23,"69.57%","73.91%","FUN_031577",-0.516444769530188,0.372970128236096,0.998649612991003,NA,NA,NA,NA,NA,NA
"1328",1328,"Cluster_15340","ptg000023l:23191323-23192323",154,-21.82,2,20,480,502,19,"68.42%","78.95%","FUN_031590",0.649893018641145,0.235178333532925,0.998649612991003,NA,NA,NA,NA,NA,NA
"1329",1329,"Cluster_15340","ptg000023l:24229987-24230987",149,-22.86,2,21,679,698,19,"63.16%","78.95%","FUN_031669",0.472256049143188,0.421870334560048,0.998649612991003,NA,NA,NA,NA,NA,NA
"1330",1330,"Cluster_15340","ptg000023l:24473133-24474133",154,-20.34,2,21,785,808,21,"66.67%","80.95%","FUN_031697",0.197978625405594,0.749582302098179,0.998649612991003,NA,NA,NA,NA,NA,NA
"1331",1331,"Cluster_15340","ptg000023l:26144383-26145383",155,-23.41,2,16,423,444,14,"78.57%","85.71%","FUN_031862",-0.212673943060552,0.731270479368356,0.998649612991003,NA,NA,NA,NA,NA,NA
"1332",1332,"Cluster_15340","ptg000023l:27122614-27123614",168,-24.78,2,21,854,875,19,"73.68%","84.21%","FUN_031954",0.0388281095205316,0.950574940495796,0.998649612991003,NA,NA,NA,NA,NA,NA
"1333",1333,"Cluster_15340","ptg000023l:3023336-3024336",159,-22.21,2,21,857,881,22,"72.73%","72.73%","FUN_029531",0.0115610823731098,0.985280300658959,0.998911673955403,NA,NA,NA,NA,NA,NA
"1334",1334,"Cluster_15340","ptg000023l:31376314-31377314",161,-22.95,2,21,879,903,23,"73.91%","78.26%","FUN_032384",0.234519709926646,0.704160407676458,0.998649612991003,"ptg000023l:31377314-31379947","Q92113","Steroid 17-alpha-hydroxylase/17,20 lyase (EC 1.14.14.19) (EC 1.14.14.32) (17-alpha-hydroxyprogesterone aldolase) (CYPXVII) (Cytochrome P450 17A1) (Cytochrome P450-C17) (Cytochrome P450c17)","Squalus acanthias (Spiny dogfish)","steroid biosynthetic process [GO:0006694]","GO:0004508; GO:0005506; GO:0006694; GO:0016020; GO:0020037; GO:0047442"
"1335",1335,"Cluster_15340","ptg000023l:31651337-31652337",147,-20.78,2,21,27,49,20,"65.00%","70.00%","FUN_032410",-0.905311242381801,0.0344758463038359,0.952057835755528,"ptg000023l:31648099-31651337","Q6DIV6","Vesicular inhibitory amino acid transporter (GABA and glycine transporter) (Solute carrier family 32 member 1) (Vesicular GABA transporter)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","beta-alanine transport [GO:0001762]; gamma-aminobutyric acid import [GO:0051939]; gamma-aminobutyric acid transport [GO:0015812]; glycine transport [GO:0015816]; neurotransmitter transport [GO:0006836]","GO:0001762; GO:0006836; GO:0008021; GO:0015185; GO:0015187; GO:0015812; GO:0015816; GO:0030659; GO:0042995; GO:0051939; GO:0098793; GO:0140799; GO:0140800"
"1336",1336,"Cluster_15340","ptg000023l:31745603-31746603",160,-25.25,2,19,170,193,19,"78.95%","84.21%","FUN_032417",0.0799658774998039,0.898292897663972,0.998649612991003,NA,NA,NA,NA,NA,NA
"1337",1337,"Cluster_15340","ptg000023l:31770380-31771380",170,-25.91,2,21,489,509,19,"78.95%","89.47%","FUN_032420",0.0366884644244246,0.953297278042912,0.998649612991003,NA,NA,NA,NA,NA,NA
"1338",1338,"Cluster_15340","ptg000023l:32352316-32353316",149,-21.95,2,21,957,976,19,"57.89%","84.21%","FUN_032480",0.624061596125866,0.260530347122735,0.998649612991003,NA,NA,NA,NA,NA,NA
"1339",1339,"Cluster_15340","ptg000023l:33420867-33421867",159,-22.13,2,21,328,350,20,"70.00%","80.00%","FUN_032581",-0.745324460284234,0.148246912295768,0.998649612991003,NA,NA,NA,NA,NA,NA
"1340",1340,"Cluster_15340","ptg000023l:3884108-3885108",155,-22.49,2,21,306,330,22,"68.18%","72.73%","FUN_029624",0.611287302538632,0.27332125927253,0.998649612991003,NA,NA,NA,NA,NA,NA
"1341",1341,"Cluster_15340","ptg000023l:39908540-39909540",166,-21.67,2,21,973,993,19,"73.68%","89.47%","FUN_033096",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342",1342,"Cluster_15340","ptg000023l:4398486-4399486",162,-25.65,2,21,857,877,19,"73.68%","84.21%","FUN_029675",-0.511338685132532,0.37854726314821,0.998649612991003,NA,NA,NA,NA,NA,NA
"1343",1343,"Cluster_15340","ptg000023l:4505818-4506818",162,-25.65,2,21,139,159,19,"73.68%","84.21%","FUN_029686",-0.0635606455856916,0.919126596493435,0.998649612991003,"ptg000023l:4506818-4520134","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"1344",1344,"Cluster_15340","ptg000023l:5204822-5205822",159,-20.6,2,20,149,170,18,"61.11%","88.89%","FUN_029744",-0.449540939572814,0.44753615749079,0.998649612991003,NA,NA,NA,NA,NA,NA
"1345",1345,"Cluster_15340","ptg000023l:6647231-6648231",166,-20.5,2,21,428,448,19,"73.68%","89.47%","FUN_029850",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346",1346,"Cluster_15340","ptg000024l:2910965-2911435",155,-23.08,2,21,20,43,21,"66.67%","76.19%","FUN_033938",0.045022446627514,0.94269501272297,0.998649612991003,NA,NA,NA,NA,NA,NA
"1347",1347,"Cluster_15340","ptg000024l:2910965-2911435",155,-23.08,2,21,20,43,21,"66.67%","76.19%","FUN_033939",-0.00218717960440967,0.997215198656532,0.999664278904419,NA,NA,NA,NA,NA,NA
"1348",1348,"Cluster_15340","ptg000024l:3272869-3273869",153,-20.65,2,19,203,228,21,"66.67%","76.19%","FUN_033971",0.430377415363812,0.469447057241636,0.998649612991003,NA,NA,NA,NA,NA,NA
"1349",1349,"Cluster_15340","ptg000024l:8095037-8096037",181,-32.26,2,18,381,402,16,"93.75%","100.00%","FUN_034369",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350",1350,"Cluster_15340","ptg000025l:1040775-1041775",157,-21.43,2,14,475,496,12,"91.67%","91.67%","FUN_034869",0.790336261108993,0.111548988755826,0.998649612991003,"ptg000025l:1039410-1040775","D3ZR10","Doublecortin domain-containing protein 2","Rattus norvegicus (Rat)","cilium assembly [GO:0060271]; dendrite morphogenesis [GO:0048813]; intracellular signal transduction [GO:0035556]; neuron migration [GO:0001764]; neuronal action potential [GO:0019228]; positive regulation of smoothened signaling pathway [GO:0045880]; regulation of cilium assembly [GO:1902017]; regulation of Wnt signaling pathway [GO:0030111]; sensory perception of sound [GO:0007605]; synaptic transmission, glutamatergic [GO:0035249]; visual learning [GO:0008542]","GO:0001764; GO:0005737; GO:0005815; GO:0005829; GO:0005856; GO:0005874; GO:0005929; GO:0005930; GO:0007605; GO:0008542; GO:0019228; GO:0019894; GO:0030111; GO:0034451; GO:0035249; GO:0035556; GO:0045202; GO:0045880; GO:0048813; GO:0060091; GO:0060271; GO:0072686; GO:1902017"
"1351",1351,"Cluster_15340","ptg000025l:11070437-11071437",165,-21.29,2,20,192,212,18,"77.78%","88.89%","FUN_035733",0.0696791525086507,0.911353590534327,0.998649612991003,"ptg000025l:11071437-11076399","Q26636","Cathepsin L (EC 3.4.22.15) [Cleaved into: Cathepsin L heavy chain; Cathepsin L light chain]","Sarcophaga peregrina (Flesh fly) (Boettcherisca peregrina)","cell differentiation [GO:0030154]; proteolysis [GO:0006508]","GO:0004197; GO:0005764; GO:0006508; GO:0030154"
"1352",1352,"Cluster_15340","ptg000025l:11671116-11672116",162,-22.95,2,21,301,321,19,"73.68%","84.21%","FUN_035787",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353",1353,"Cluster_15340","ptg000025l:1227737-1228060",160,-20.19,2,21,103,124,19,"63.16%","84.21%","FUN_034889",0.856806522508019,0.0636302208673239,0.976015776033906,"ptg000025l:1225661-1227737","Q8MKL1","UPF0598 protein CG30010","Drosophila melanogaster (Fruit fly)","wound healing [GO:0042060]","GO:0042060"
"1354",1354,"Cluster_15340","ptg000025l:1227737-1228060",160,-20.19,2,21,103,124,19,"63.16%","84.21%","FUN_034890",0.640917880106844,0.243907032009487,0.998649612991003,NA,NA,NA,NA,NA,NA
"1355",1355,"Cluster_15340","ptg000025l:12502096-12503096",163,-25.44,2,21,580,603,21,"71.43%","80.95%","FUN_035847",0.183826470565725,0.767269837232601,0.998649612991003,NA,NA,NA,NA,NA,NA
"1356",1356,"Cluster_15340","ptg000025l:12712712-12713712",151,-21.96,2,21,539,562,21,"61.90%","76.19%","FUN_035864",0.524579741232617,0.364126150708141,0.998649612991003,"ptg000025l:12684436-12712712","O60231","Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 (EC 3.6.4.13) (ATP-dependent RNA helicase #3) (DEAH-box protein 16)","Homo sapiens (Human)","mRNA splicing, via spliceosome [GO:0000398]; RNA splicing [GO:0008380]","GO:0000398; GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0005654; GO:0005681; GO:0008380; GO:0016887; GO:0071005"
"1357",1357,"Cluster_15340","ptg000025l:13025397-13026397",168,-24.72,2,21,173,194,19,"73.68%","84.21%","FUN_035891",0.0832036098777273,0.894184233011629,0.998649612991003,"ptg000025l:13013905-13025397","Q9WUU6","Hepatocyte nuclear factor 4-gamma (HNF-4-gamma) (Nuclear receptor subfamily 2 group A member 2)","Mus musculus (Mouse)","anatomical structure development [GO:0048856]; cell differentiation [GO:0030154]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000978; GO:0001228; GO:0004879; GO:0005654; GO:0005667; GO:0005829; GO:0006357; GO:0008270; GO:0030154; GO:0045171; GO:0045893; GO:0045944; GO:0048856; GO:0072686"
"1358",1358,"Cluster_15340","ptg000025l:13291780-13292780",149,-20.44,2,19,756,778,18,"66.67%","77.78%","FUN_035916",0.257874989930652,0.675339593007659,0.998649612991003,NA,NA,NA,NA,NA,NA
"1359",1359,"Cluster_15340","ptg000025l:14169081-14170081",150,-20.83,2,19,564,586,19,"78.95%","78.95%","FUN_035978",0.000913523886824947,0.998836865424012,0.999856949821326,NA,NA,NA,NA,NA,NA
"1360",1360,"Cluster_15340","ptg000025l:14169081-14170081",154,-26.98,2,21,694,719,23,"65.22%","78.26%","FUN_035978",0.000913523886824947,0.998836865424012,0.999856949821326,NA,NA,NA,NA,NA,NA
"1361",1361,"Cluster_15340","ptg000025l:2656247-2657247",162,-21.01,2,19,452,473,17,"76.47%","82.35%","FUN_034999",0.390006187762969,0.516321263719219,0.998649612991003,"ptg000025l:2652418-2656247","Q02556","Interferon regulatory factor 8 (IRF-8) (Interferon consensus sequence-binding protein) (H-ICSBP) (ICSBP)","Homo sapiens (Human)","autophagy [GO:0006914]; cellular response to lipopolysaccharide [GO:0071222]; cellular response to type II interferon [GO:0071346]; defense response to bacterium [GO:0042742]; defense response to protozoan [GO:0042832]; dendritic cell differentiation [GO:0097028]; follicular B cell differentiation [GO:0002316]; germinal center B cell differentiation [GO:0002314]; immune response [GO:0006955]; immune system process [GO:0002376]; myeloid cell differentiation [GO:0030099]; negative regulation of transcription by RNA polymerase II [GO:0000122]; phagocytosis [GO:0006909]; plasmacytoid dendritic cell differentiation [GO:0002273]; positive regulation of interleukin-12 production [GO:0032735]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of type II interferon production [GO:0032729]; regulation of transcription by RNA polymerase II [GO:0006357]; regulation of type I interferon production [GO:0032479]","GO:0000122; GO:0000785; GO:0000978; GO:0000981; GO:0001227; GO:0002273; GO:0002314; GO:0002316; GO:0002376; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006357; GO:0006909; GO:0006914; GO:0006955; GO:0030099; GO:0032479; GO:0032729; GO:0032735; GO:0042742; GO:0042832; GO:0045944; GO:0071222; GO:0071346; GO:0097028; GO:1990837"
"1362",1362,"Cluster_15340","ptg000025l:31606-32606",162,-25.65,2,21,588,608,19,"73.68%","84.21%","FUN_034770",0.0369041367476784,0.953022861477226,0.998649612991003,NA,NA,NA,NA,NA,NA
"1363",1363,"Cluster_15340","ptg000025l:401593-402593",145,-23.44,2,10,337,358,8,"100.00%","100.00%","FUN_034819",-0.719961212101409,0.170223545314766,0.998649612991003,NA,NA,NA,NA,NA,NA
"1364",1364,"Cluster_15340","ptg000025l:6128033-6129033",162,-25.65,2,21,546,566,19,"73.68%","84.21%","FUN_035297",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365",1365,"Cluster_15340","ptg000025l:6272988-6273988",153,-21.8,2,20,777,797,18,"72.22%","77.78%","FUN_035310",0.428166966539985,0.471988980526491,0.998649612991003,NA,NA,NA,NA,NA,NA
"1366",1366,"Cluster_15340","ptg000025l:8413626-8414626",155,-21.53,2,12,808,829,10,"100.00%","100.00%","FUN_035508",0.83892242714367,0.0757015249643444,0.998649612991003,"ptg000025l:8414626-8431230","Q9R0M0","Cadherin EGF LAG seven-pass G-type receptor 2 (Flamingo homolog)","Mus musculus (Mouse)","cell-cell adhesion [GO:0098609]; cerebrospinal fluid secretion [GO:0033326]; cilium assembly [GO:0060271]; cilium movement [GO:0003341]; dendrite morphogenesis [GO:0048813]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; motor neuron migration [GO:0097475]; neural plate anterior/posterior regionalization [GO:0021999]; regulation of cell-cell adhesion [GO:0022407]; regulation of DNA-templated transcription [GO:0006355]; regulation of protein localization [GO:0032880]; ventricular system development [GO:0021591]; Wnt signaling pathway [GO:0016055]","GO:0003341; GO:0004930; GO:0005509; GO:0005737; GO:0005886; GO:0006355; GO:0007156; GO:0016055; GO:0021591; GO:0021999; GO:0022407; GO:0032880; GO:0033326; GO:0048813; GO:0060271; GO:0097475; GO:0098609"
"1367",1367,"Cluster_15340","ptg000026l:10501858-10502858",160,-24.11,2,17,361,382,15,"80.00%","86.67%","FUN_037442",0.275262494060287,0.65400250663014,0.998649612991003,NA,NA,NA,NA,NA,NA
"1368",1368,"Cluster_15340","ptg000026l:10856460-10857460",146,-22.08,2,21,489,516,25,"64.00%","68.00%","FUN_037471",0.897063379058159,0.0390271466367842,0.96546924320845,"ptg000026l:10850504-10856460","B3EX01","CUB domain-containing protein","Acropora millepora (Staghorn coral) (Heteropora millepora)","","GO:0005576"
"1369",1369,"Cluster_15340","ptg000026l:11837734-11838734",161,-21.11,2,19,975,997,18,"72.22%","88.89%","FUN_037563",0.230419590451393,0.709237817116717,0.998649612991003,NA,NA,NA,NA,NA,NA
"1370",1370,"Cluster_15340","ptg000026l:11868852-11869852",157,-22.84,2,20,922,942,18,"72.22%","83.33%","FUN_037566",0.347752049281043,0.566321827246159,0.998649612991003,NA,NA,NA,NA,NA,NA
"1371",1371,"Cluster_15340","ptg000026l:12299469-12300469",150,-20.75,2,21,276,296,19,"63.16%","78.95%","FUN_037681",0.0591458208610717,0.924737131768538,0.998649612991003,NA,NA,NA,NA,NA,NA
"1372",1372,"Cluster_15340","ptg000026l:13139414-13140414",162,-23.13,2,20,979,1000,19,"68.42%","89.47%","FUN_037752",0.199077797858871,0.748210649339399,0.998649612991003,NA,NA,NA,NA,NA,NA
"1373",1373,"Cluster_15340","ptg000026l:13578663-13579130",151,-20.67,2,17,348,370,16,"75.00%","81.25%","FUN_037786",0.187182126796739,0.763071441922656,0.998649612991003,NA,NA,NA,NA,NA,NA
"1374",1374,"Cluster_15340","ptg000026l:14692543-14693543",165,-21.28,2,18,649,670,16,"75.00%","93.75%","FUN_037881",-0.100969234496499,0.871660750024883,0.998649612991003,NA,NA,NA,NA,NA,NA
"1375",1375,"Cluster_15340","ptg000026l:14692543-14693543",170,-23.41,2,21,618,638,19,"78.95%","89.47%","FUN_037881",-0.100969234496499,0.871660750024883,0.998649612991003,NA,NA,NA,NA,NA,NA
"1376",1376,"Cluster_15340","ptg000026l:14721000-14722000",165,-21.28,2,18,649,670,16,"75.00%","93.75%","FUN_037884",-0.13579294507742,0.82763589392039,0.998649612991003,NA,NA,NA,NA,NA,NA
"1377",1377,"Cluster_15340","ptg000026l:14721000-14722000",170,-23.41,2,21,618,638,19,"78.95%","89.47%","FUN_037884",-0.13579294507742,0.82763589392039,0.998649612991003,NA,NA,NA,NA,NA,NA
"1378",1378,"Cluster_15340","ptg000026l:1828515-1829515",158,-20.63,2,19,263,284,17,"64.71%","88.24%","FUN_036775",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379",1379,"Cluster_15340","ptg000026l:2406916-2407916",151,-22.61,2,19,970,989,17,"70.59%","82.35%","FUN_036827",0.5319659379822,0.356141149620293,0.998649612991003,NA,NA,NA,NA,NA,NA
"1380",1380,"Cluster_15340","ptg000026l:2483964-2484964",154,-21.44,2,20,160,183,20,"70.00%","75.00%","FUN_036834",0.0799658774998039,0.898292897663972,0.998649612991003,NA,NA,NA,NA,NA,NA
"1381",1381,"Cluster_15340","ptg000026l:2774947-2775947",165,-22.01,2,21,729,748,19,"78.95%","84.21%","FUN_036868",0.147140727445398,0.813332836654596,0.998649612991003,NA,NA,NA,NA,NA,NA
"1382",1382,"Cluster_15340","ptg000026l:2809603-2810603",167,-25.01,2,21,600,622,20,"70.00%","90.00%","FUN_036871",0.320453037257529,0.599081401127068,0.998649612991003,NA,NA,NA,NA,NA,NA
"1383",1383,"Cluster_15340","ptg000026l:3036172-3037172",164,-22.31,2,17,586,607,15,"80.00%","93.33%","FUN_036881",0.40877173981862,0.494417017161579,0.998649612991003,"ptg000026l:3037172-3061474","Q8BGI4","Protein FAM13A (Precm1 protein)","Mus musculus (Mouse)","",""
"1384",1384,"Cluster_15340","ptg000026l:3258661-3259661",164,-21.7,2,21,365,386,19,"68.42%","84.21%","FUN_036902",0.679055199248553,0.20743348887805,0.998649612991003,NA,NA,NA,NA,NA,NA
"1385",1385,"Cluster_15340","ptg000026l:3550828-3551828",149,-21.47,2,21,245,269,23,"69.57%","69.57%","FUN_036932",-0.697110477747285,0.190752970529212,0.998649612991003,NA,NA,NA,NA,NA,NA
"1386",1386,"Cluster_15340","ptg000026l:4795166-4796166",148,-20.48,2,15,658,678,13,"84.62%","84.62%","FUN_037033",0.828961184967348,0.0827003829984967,0.998649612991003,NA,NA,NA,NA,NA,NA
"1387",1387,"Cluster_15340","ptg000026l:6999847-7000847",158,-21.38,2,21,883,903,19,"68.42%","84.21%","FUN_037200",0.198848664287019,0.748496558454124,0.998649612991003,"ptg000026l:7000847-7010892","L7YAI7","Beta-1,4-glucuronyltransferase 1 (EC 2.4.1.-) (I-beta-1,3-N-acetylglucosaminyltransferase) (N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase) (Poly-N-acetyllactosamine extension enzyme) (UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 1)","Danio rerio (Zebrafish) (Brachydanio rerio)","protein glycosylation [GO:0006486]; protein O-linked mannosylation [GO:0035269]","GO:0000139; GO:0005794; GO:0006486; GO:0015020; GO:0035269; GO:0046872"
"1388",1388,"Cluster_15340","ptg000026l:8171237-8172237",150,-22.47,2,16,546,568,15,"73.33%","86.67%","FUN_037289",-0.615191362676834,0.26939484191807,0.998649612991003,NA,NA,NA,NA,NA,NA
"1389",1389,"Cluster_15340","ptg000027l:10865923-10866923",150,-21.94,2,21,924,944,19,"57.89%","84.21%","FUN_038749",-0.566424687536755,0.319479427101301,0.998649612991003,NA,NA,NA,NA,NA,NA
"1390",1390,"Cluster_15340","ptg000027l:10866414-10867414",150,-21.94,2,21,433,453,19,"57.89%","84.21%","FUN_038750",-0.898668651050657,0.038127285659156,0.96546924320845,NA,NA,NA,NA,NA,NA
"1391",1391,"Cluster_15340","ptg000027l:1163591-1164591",165,-20.64,2,21,281,300,19,"78.95%","84.21%","FUN_037983",0.598255499914979,0.286535363922246,0.998649612991003,"ptg000027l:1161521-1163591","Q8BTK5","SET and MYND domain-containing protein 4 (EC 2.1.1.-)","Mus musculus (Mouse)","heart development [GO:0007507]; methylation [GO:0032259]","GO:0005634; GO:0005737; GO:0007507; GO:0008168; GO:0032259; GO:0042826; GO:0046872"
"1392",1392,"Cluster_15340","ptg000027l:11740153-11741153",159,-29.72,2,21,879,901,20,"65.00%","85.00%","FUN_038822",NA,NA,NA,NA,NA,NA,NA,NA,NA
