"X.1","X","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","species"
1851,533314,"Cluster_15775","FUN_043887",-0.46791238033575,0.426751694083103,0.998649612991003,172,-22.33,"2 21","322 344",19,"78.95%","84.21%","A. pulchra"
1852,533817,"Cluster_14768","FUN_011254",0.812423975950112,0.0947297651980862,0.998649612991003,156,-22.2,"2 13","538 558",11,"90.91%","100.00%","A. pulchra"
1853,534022,"Cluster_17791","FUN_000337",-0.479477574312246,0.413783438070879,0.998649612991003,171,-20.41,"2 22","350 371",20,"80.00%","85.00%","A. pulchra"
1854,534080,"Cluster_5899","FUN_000335",-0.0185318276872388,0.97640589478118,0.998649612991003,150,-22.26,"2 21","594 622",26,"65.38%","69.23%","A. pulchra"
1855,534833,"Cluster_15340","FUN_008657",0.6661737223707,0.219569988100104,0.998649612991003,162,-25.65,"2 21","119 139",19,"73.68%","84.21%","A. pulchra"
1856,535400,"Cluster_3366","FUN_029009",0.0644701992661547,0.917970892146039,0.998649612991003,166,-23.59,"2 23","743 764",21,"76.19%","85.71%","A. pulchra"
1857,535401,"Cluster_3367","FUN_029009",0.789159354396924,0.112468206009136,0.998649612991003,166,-23.26,"2 23","743 764",21,"76.19%","85.71%","A. pulchra"
1858,535489,"Cluster_10093","FUN_033072",0.725359388076046,0.165472811585064,0.998649612991003,161,-21.15,"2 21","890 911",20,"75.00%","85.00%","A. pulchra"
1859,535938,"Cluster_19193","FUN_016705",0.369791646671958,0.540129037504931,0.998649612991003,152,-23.24,"2 20","72 93",19,"68.42%","84.21%","A. pulchra"
1860,536265,"Cluster_5900","FUN_012286",-0.0564070451705199,0.92821842311957,0.998649612991003,153,-21.23,"2 14","521 542",12,"83.33%","91.67%","A. pulchra"
1861,536265,"Cluster_5900","FUN_012286",-0.0564070451705199,0.92821842311957,0.998649612991003,155,-20.97,"2 16","536 557",14,"78.57%","85.71%","A. pulchra"
1862,536755,"Cluster_18728","FUN_028350",-0.840253219447132,0.0747810775963508,0.996199923635089,145,-21.7,"2 16","937 957",14,"78.57%","78.57%","A. pulchra"
1863,537363,"Cluster_10228","FUN_012139",-0.180769518914349,0.771096846514838,0.998649612991003,159,-21.55,"2 21","825 851",23,"69.57%","73.91%","A. pulchra"
1864,537465,"Cluster_2859","FUN_012136",-0.330705740415811,0.586738580693706,0.998649612991003,151,-20.26,"2 21","107 133",23,"65.22%","69.57%","A. pulchra"
1865,538109,"Cluster_15340","FUN_038806",-0.339119459978983,0.576644603892991,0.998649612991003,169,-22.35,"2 19","453 475",18,"83.33%","88.89%","A. pulchra"
1866,538328,"Cluster_4220","FUN_038800",0.611357850746681,0.273250173611063,0.998649612991003,152,-21.03,"2 19","323 343",17,"76.47%","76.47%","A. pulchra"
1867,538380,"Cluster_14768","FUN_038809",-0.56168375960452,0.324463848332867,0.998649612991003,162,-21.58,"2 19","765 785",17,"76.47%","82.35%","A. pulchra"
1868,539108,"Cluster_4220","FUN_013660",-0.359281898768309,0.552589598431657,0.998649612991003,163,-20.4,"2 21","788 811",21,"71.43%","80.95%","A. pulchra"
1869,539318,"Cluster_15340","FUN_009681",-0.243056076177839,0.693606021138095,0.998649612991003,162,-22.21,"2 20","55 77",19,"73.68%","84.21%","A. pulchra"
1870,539581,"Cluster_5981","FUN_026297",0.031590732420341,0.959784121419446,0.998649612991003,168,-28.34,"2 22","930 953",21,"76.19%","80.95%","A. pulchra"
1871,540110,"Cluster_18772","FUN_009532",-0.810072139045046,0.0964806240837398,0.998649612991003,146,-20.37,"2 22","389 412",22,"63.64%","72.73%","A. pulchra"
1872,540134,"Cluster_14402","FUN_025920",0.509315671345905,0.38076238358803,0.998649612991003,172,-20.4,"2 21","310 331",19,"73.68%","89.47%","A. pulchra"
1873,540173,"Cluster_14402","FUN_025921",0.024335669138344,0.969017922338197,0.998649612991003,172,-20.4,"2 21","310 331",19,"73.68%","89.47%","A. pulchra"
1874,540195,"Cluster_2859","FUN_023519",0.416650171850195,0.485280074789749,0.998649612991003,164,-20.99,"2 21","486 508",19,"73.68%","78.95%","A. pulchra"
1875,540400,"Cluster_5981","FUN_023515",0.264025213291233,0.667780215217825,0.998649612991003,154,-20.9,"2 22","717 737",20,"70.00%","75.00%","A. pulchra"
1876,540509,"Cluster_3366","FUN_015543",0.888310868864341,0.0440491206471639,0.96546924320845,153,-22.71,"2 14","136 159",12,"83.33%","91.67%","A. pulchra"
1877,540510,"Cluster_3367","FUN_015543",-0.0159402970037626,0.97970504303713,0.998649612991003,153,-22.27,"2 14","136 159",12,"83.33%","91.67%","A. pulchra"
1878,541011,"Cluster_1862","FUN_016391",-0.488927063073271,0.403256503588511,0.998649612991003,164,-21.93,"2 23","503 528",23,"65.22%","86.96%","A. pulchra"
1879,541331,"Cluster_4220","FUN_025213",-0.328964591874927,0.588831418619692,0.998649612991003,163,-20.4,"2 21","788 811",21,"71.43%","80.95%","A. pulchra"
1880,542126,"Cluster_15340","FUN_000143",-0.0354952677903606,0.954815513280654,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","A. pulchra"
1881,542162,"Cluster_14402","FUN_035226",0.617317742087211,0.267262645727412,0.998649612991003,161,-22.27,"2 20","567 591",21,"76.19%","80.95%","A. pulchra"
1882,542319,"Cluster_14768","FUN_036753",-0.499001547287437,0.392103536709088,0.998649612991003,161,-21.17,"2 20","901 920",18,"77.78%","83.33%","A. pulchra"
1883,542870,"Cluster_15851","FUN_039735",-0.187987587207984,0.762064102951196,0.998649612991003,178,-22.86,"2 21","403 423",19,"89.47%","89.47%","A. pulchra"
1884,544388,"Cluster_15340","FUN_006167",0.187429884853246,0.762761569619185,0.998649612991003,155,-21.56,"2 16","466 487",14,"78.57%","85.71%","A. pulchra"
1885,544541,"Cluster_14402","FUN_036281",0.312009567401591,0.609280227498613,0.998649612991003,156,-20.87,"2 17","438 459",15,"73.33%","86.67%","A. pulchra"
1886,544570,"Cluster_5012","FUN_037158",0.625602098286645,0.258998944069068,0.998649612991003,146,-20.64,"2 19","538 558",17,"64.71%","70.59%","A. pulchra"
1887,545320,"Cluster_10419","FUN_032509",0.0533853531286195,0.932059957920319,0.998649612991003,150,-20.16,"2 21","749 769",19,"63.16%","78.95%","A. pulchra"
1888,545402,"Cluster_15340","FUN_000088",-0.302567933469743,0.620719994838127,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","A. pulchra"
1889,546483,"Cluster_5900","FUN_002649",0.188277659346319,0.761701366550715,0.998649612991003,164,-21.43,"2 20","824 843",18,"83.33%","83.33%","A. pulchra"
1890,547071,"Cluster_10057","FUN_006940",0.784966180092866,0.115761621647219,0.998649612991003,159,-22.15,"2 20","835 856",18,"72.22%","77.78%","A. pulchra"
1891,547091,"Cluster_18772","FUN_006940",0.110553114405573,0.859526660041072,0.998649612991003,177,-26.51,"2 20","895 916",18,"88.89%","94.44%","A. pulchra"
1892,547241,"Cluster_16409","FUN_020087",0.152050793257455,0.807151501946769,0.998649612991003,170,-23.37,"2 20","108 130",19,"78.95%","89.47%","A. pulchra"
1893,547456,"Cluster_5012","FUN_016420",-0.741179655737662,0.151777493471324,0.998649612991003,157,-21.65,"2 20","532 557",23,"69.57%","78.26%","A. pulchra"
1894,548492,"Cluster_18711","FUN_011619",-0.905114959891679,0.0345820495015364,0.952409225428678,169,-21.12,"2 19","761 783",18,"83.33%","88.89%","A. pulchra"
1895,548636,"Cluster_14402","FUN_043290",0.685375251984348,0.201549990825804,0.998649612991003,157,-21.33,"2 16","806 826",14,"85.71%","92.86%","A. pulchra"
1896,548719,"Cluster_15775","FUN_043292",-0.421012515267176,0.480236413161864,0.998649612991003,172,-20.3,"2 22","773 796",21,"80.95%","80.95%","A. pulchra"
1897,548795,"Cluster_15340","FUN_011615",0.0506049998176092,0.935595224053194,0.998649612991003,152,-25.2,"2 21","496 515",19,"73.68%","78.95%","A. pulchra"
1898,548898,"Cluster_4254","FUN_035317",-0.332429162976216,0.584668381169089,0.998649612991003,183,-26.93,"2 21","918 940",20,"85.00%","95.00%","A. pulchra"
1899,549528,"Cluster_10057","FUN_003898",0.979630113873169,0.00347924745250208,0.545343267336266,163,-22.05,"2 21","527 549",20,"75.00%","80.00%","A. pulchra"
1900,549596,"Cluster_3366","FUN_042657",0.711967091458568,0.177329405071473,0.998649612991003,173,-22.61,"2 21","375 396",19,"84.21%","89.47%","A. pulchra"
1901,549597,"Cluster_3367","FUN_042657",-0.0681371615931069,0.913312247344526,0.998649612991003,173,-22.61,"2 21","375 396",19,"84.21%","89.47%","A. pulchra"
1902,550407,"Cluster_19193","FUN_009334",-0.0138398213497539,0.982379154717586,0.998649612991003,143,-21.29,"2 21","550 567",19,"68.42%","68.42%","A. pulchra"
1903,550472,"Cluster_15340","FUN_000551",-0.862816577469994,0.0597229858612529,0.965603825811459,153,-20.83,"2 21","510 537",25,"68.00%","76.00%","A. pulchra"
1904,550911,"Cluster_18723","FUN_038202",0.922780365056995,0.0254583396281075,0.914225011702335,150,-22.67,"2 21","7 27",19,"68.42%","73.68%","A. pulchra"
1905,550958,"Cluster_2463","FUN_022621",-0.642239139314274,0.242616627405734,0.998649612991003,170,-22.35,"2 21","762 782",19,"84.21%","84.21%","A. pulchra"
1906,550997,"Cluster_2463","FUN_022622",0.171865753590011,0.782255826101463,0.998649612991003,166,-22.14,"2 20","968 990",19,"73.68%","89.47%","A. pulchra"
1907,551307,"Cluster_1862","FUN_000306",0.688161239617073,0.19897159612839,0.998649612991003,157,-23.29,"2 23","303 327",22,"63.64%","77.27%","A. pulchra"
1908,551990,"Cluster_14402","FUN_001795",0.616370073766148,0.268212349917895,0.998649612991003,163,-21.45,"2 21","509 532",21,"76.19%","76.19%","A. pulchra"
1909,552134,"Cluster_4220","FUN_040723",-0.0115732139811287,0.985264855249282,0.998909377919741,150,-21.45,"2 19","612 633",17,"64.71%","76.47%","A. pulchra"
1910,552850,"Cluster_15316","FUN_024501",-0.375504853065717,0.533378716543828,0.998649612991003,175,-26.02,"2 21","229 251",20,"80.00%","90.00%","A. pulchra"
1911,552988,"Cluster_3250","FUN_032262",-0.46498932366046,0.430043756596898,0.998649612991003,162,-22.14,"2 21","105 128",21,"76.19%","80.95%","A. pulchra"
1912,553139,"Cluster_1832","FUN_024508",-0.296447483515293,0.628155042587711,0.998649612991003,146,-20.02,"2 20","252 275",21,"61.90%","71.43%","A. pulchra"
1913,553273,"Cluster_10093","FUN_011359",0.281419449433324,0.646473031602493,0.998649612991003,159,-23.27,"2 21","541 563",20,"70.00%","80.00%","A. pulchra"
1914,553507,"Cluster_10093","FUN_011355",0.549247456327573,0.337630594372607,0.998649612991003,152,-20.37,"2 21","298 324",25,"72.00%","72.00%","A. pulchra"
1915,553669,"Cluster_15316","FUN_023995",-0.107671664970618,0.863173529396168,0.998649612991003,170,-21.43,"2 19","569 590",17,"82.35%","88.24%","A. pulchra"
1916,554072,"Cluster_18772","FUN_014804",0.959657908317892,0.00966775954318747,0.717681557663573,160,-21.21,"2 19","164 191",22,"77.27%","77.27%","A. pulchra"
1917,554246,"Cluster_10051","FUN_013859",-0.230181670707446,0.709532603073159,0.998649612991003,161,-21.64,"2 19","843 865",18,"77.78%","83.33%","A. pulchra"
1918,554461,"Cluster_18728","FUN_016653",0.262564936752122,0.669573892757901,0.998649612991003,159,-21.2,"2 16","901 922",14,"78.57%","92.86%","A. pulchra"
1919,554574,"Cluster_17776","FUN_020976",-0.600371130357013,0.284379015373973,0.998649612991003,153,-24.66,"2 21","950 969",19,"73.68%","73.68%","A. pulchra"
1920,554592,"Cluster_4254","FUN_020975",-0.294853281621136,0.630094103444784,0.998649612991003,167,-21.52,"2 20","722 741",18,"88.89%","88.89%","A. pulchra"
1921,555048,"Cluster_19193","FUN_012072",0.0100562034742844,0.987196259874674,0.998929520526841,150,-21.82,"2 19","26 47",17,"64.71%","76.47%","A. pulchra"
1922,555259,"Cluster_5981","FUN_012074",0.280142156750793,0.64803390812436,0.998649612991003,175,-24.86,"2 22","924 945",20,"80.00%","90.00%","A. pulchra"
1923,556182,"Cluster_1862","FUN_023233",0.296979773113211,0.627507831080685,0.998649612991003,160,-21.02,"2 22","903 928",22,"72.73%","72.73%","A. pulchra"
1924,556221,"Cluster_1862","FUN_023234",-0.811618452087417,0.0953283483475631,0.998649612991003,160,-21.02,"2 22","482 507",22,"72.73%","72.73%","A. pulchra"
1925,556632,"Cluster_14768","FUN_014025",-0.231354398374356,0.708079742201157,0.998649612991003,143,-20.18,"2 13","470 492",13,"76.92%","84.62%","A. pulchra"
1926,557630,"Cluster_3366","FUN_022543",0.654665164205152,0.230572803072273,0.998649612991003,163,-21.16,"2 22","275 297",20,"70.00%","85.00%","A. pulchra"
1927,557631,"Cluster_3367","FUN_022543",-0.960219481549203,0.00946740491407129,0.717681557663573,163,-21.16,"2 22","275 297",20,"70.00%","85.00%","A. pulchra"
1928,557907,"Cluster_4254","FUN_010697",-0.834453216421402,0.07881800172089,0.998649612991003,160,-20.06,"2 21","666 689",22,"77.27%","81.82%","A. pulchra"
1929,558194,"Cluster_15340","FUN_019197",0.0677806074382083,0.913765176648526,0.998649612991003,154,-20.65,"2 20","632 655",20,"65.00%","80.00%","A. pulchra"
1930,558233,"Cluster_15340","FUN_019198",0.0702345596573376,0.910648156743207,0.998649612991003,154,-20.65,"2 20","632 655",20,"65.00%","80.00%","A. pulchra"
1931,558313,"Cluster_15775","FUN_041576",0.519916260284333,0.369189799129415,0.998649612991003,164,-20.59,"2 21","150 172",19,"68.42%","84.21%","A. pulchra"
1932,558444,"Cluster_1862","FUN_021169",0.205065288825709,0.740744418389568,0.998649612991003,164,-20.18,"2 23","534 556",21,"66.67%","85.71%","A. pulchra"
1933,558506,"Cluster_15340","FUN_021166",0.132731980784084,0.831497945861775,0.998649612991003,169,-20.44,"2 20","256 276",18,"83.33%","88.89%","A. pulchra"
1934,558581,"Cluster_14402","FUN_021165",0.745299159241656,0.14826839007893,0.998649612991003,156,-20.32,"2 21","488 509",19,"63.16%","78.95%","A. pulchra"
1935,558941,"Cluster_16409","FUN_017832",-0.518409963467669,0.370828960429735,0.998649612991003,150,-23.57,"2 21","705 733",26,"61.54%","73.08%","A. pulchra"
1936,559176,"Cluster_17776","FUN_035388",-0.178801351127093,0.773561962835002,0.998649612991003,164,-27.58,"2 18","260 282",17,"82.35%","88.24%","A. pulchra"
1937,559566,"Cluster_17776","FUN_038384",0.875039833915389,0.0520209967671452,0.96546924320845,146,-20.69,"2 20","589 606",18,"72.22%","72.22%","A. pulchra"
1938,559609,"Cluster_18728","FUN_038385",-0.0975793091523163,0.875955613432472,0.998649612991003,145,-20.35,"2 10","481 502",8,"100.00%","100.00%","A. pulchra"
1939,560105,"Cluster_15340","FUN_031864",0.531093989475024,0.357081532228522,0.998649612991003,154,-20.19,"2 21","450 470",19,"68.42%","78.95%","A. pulchra"
1940,561070,"Cluster_5981","FUN_038659",0.304676992057517,0.618161426862704,0.998649612991003,159,-22.34,"2 22","262 287",23,"65.22%","82.61%","A. pulchra"
1941,561282,"Cluster_17776","FUN_008136",0.881149608817262,0.0482988590122213,0.96546924320845,146,-20.69,"2 20","707 724",18,"72.22%","72.22%","A. pulchra"
1942,561603,"Cluster_1862","FUN_010699",-0.375829769855399,0.532995321039966,0.998649612991003,171,-23.7,"2 21","932 956",20,"80.00%","85.00%","A. pulchra"
1943,561873,"Cluster_19193","FUN_036125",-0.192610234587597,0.756285925855385,0.998649612991003,165,-22.42,"2 19","224 246",18,"83.33%","83.33%","A. pulchra"
1944,562107,"Cluster_19193","FUN_036129",0.549711347215844,0.337137106843019,0.998649612991003,165,-22.42,"2 19","108 130",18,"83.33%","83.33%","A. pulchra"
1945,562809,"Cluster_19193","FUN_028795",0.433595406307423,0.465751810317167,0.998649612991003,159,-22.15,"2 18","637 657",16,"81.25%","87.50%","A. pulchra"
1946,563005,"Cluster_1826","FUN_005646",-0.251286783988181,0.683451556408269,0.998649612991003,171,-23.26,"2 17","910 932",16,"93.75%","93.75%","A. pulchra"
1947,563012,"Cluster_3366","FUN_005646",0.148940887725495,0.811066057075067,0.998649612991003,152,-22.24,"2 21","339 362",19,"57.89%","78.95%","A. pulchra"
1948,563013,"Cluster_3367","FUN_005646",-0.91834045230983,0.027666353073052,0.914225011702335,152,-20.85,"2 21","339 362",19,"57.89%","78.95%","A. pulchra"
1949,563178,"Cluster_10057","FUN_027255",-0.129716485929117,0.835304190860345,0.998649612991003,161,-20.29,"2 18","52 73",16,"75.00%","87.50%","A. pulchra"
1950,563388,"Cluster_17776","FUN_037047",-0.65771027348845,0.227647115430292,0.998649612991003,145,-22.92,"2 10","584 605",8,"100.00%","100.00%","A. pulchra"
1951,563576,"Cluster_15340","FUN_005313",0.87259076380483,0.0535372653525975,0.96546924320845,155,-20.2,"2 21","885 907",20,"60.00%","85.00%","A. pulchra"
1952,563590,"Cluster_1826","FUN_005312",-0.0266505027340523,0.966071543212599,0.998649612991003,172,-20.25,"2 20","484 503",18,"88.89%","88.89%","A. pulchra"
1953,563629,"Cluster_1826","FUN_005311",0.737659555515958,0.154794922782309,0.998649612991003,168,-22.41,"2 20","787 806",18,"83.33%","88.89%","A. pulchra"
1954,563668,"Cluster_1826","FUN_005310",0.381304802080879,0.526543131757639,0.998649612991003,168,-22.41,"2 20","927 946",18,"83.33%","88.89%","A. pulchra"
1955,564622,"Cluster_10093","FUN_006466",-0.347583534498358,0.566523002222139,0.998649612991003,157,-21.45,"2 21","505 526",20,"70.00%","85.00%","A. pulchra"
1956,564874,"Cluster_18728","FUN_032715",0.0222658237870116,0.971652615308617,0.998649612991003,157,-23.93,"2 21","491 514",22,"72.73%","77.27%","A. pulchra"
1957,565040,"Cluster_3366","FUN_004192",-0.319276280499983,0.600500978798397,0.998649612991003,163,-24.26,"2 23","370 399",27,"70.37%","77.78%","A. pulchra"
1958,565041,"Cluster_3367","FUN_004192",0.377034667045343,0.531574042091858,0.998649612991003,163,-22.2,"2 23","370 399",27,"70.37%","77.78%","A. pulchra"
1959,565750,"Cluster_5981","FUN_001119",-0.234781788847661,0.70383603512109,0.998649612991003,165,-22.07,"2 22","822 844",20,"70.00%","80.00%","A. pulchra"
1960,566547,"Cluster_17776","FUN_011742",-0.367732422253614,0.542566142424423,0.998649612991003,151,-21.35,"2 18","428 448",16,"75.00%","81.25%","A. pulchra"
1961,566751,"Cluster_1862","FUN_000441",-0.497292615729738,0.393990224973982,0.998649612991003,170,-24.69,"2 23","275 295",21,"80.95%","80.95%","A. pulchra"
1962,566950,"Cluster_3250","FUN_029379",-0.323665397781422,0.5952092214536,0.998649612991003,157,-22.39,"2 20","682 707",22,"72.73%","77.27%","A. pulchra"
1963,567099,"Cluster_19193","FUN_000996",-0.823368844071862,0.0867121596061656,0.998649612991003,163,-20.7,"2 19","104 123",17,"82.35%","88.24%","A. pulchra"
1964,567153,"Cluster_5900","FUN_029371",0.224966439743075,0.715998598523429,0.998649612991003,142,-23.53,"2 21","89 119",28,"57.14%","67.86%","A. pulchra"
1965,567216,"Cluster_19193","FUN_000995",-0.434679691639708,0.464508142171539,0.998649612991003,163,-20.7,"2 19","774 793",17,"82.35%","88.24%","A. pulchra"
1966,567780,"Cluster_10057","FUN_043484",0.738571098978462,0.154011886722919,0.998649612991003,158,-20.05,"2 17","853 873",15,"86.67%","86.67%","A. pulchra"
1967,568500,"Cluster_18723","FUN_016217",-0.605275327864747,0.279396923509055,0.998649612991003,152,-21.17,"2 13","591 612",11,"81.82%","100.00%","A. pulchra"
1968,568580,"Cluster_18772","FUN_016218",-0.5774644185717,0.307949345905779,0.998649612991003,164,-21.91,"2 22","11 34",21,"76.19%","76.19%","A. pulchra"
1969,569643,"Cluster_3367","FUN_023034",-0.867623630318945,0.0566542465190167,0.96546924320845,157,-22.33,"2 23","795 820",23,"65.22%","73.91%","A. pulchra"
1970,569779,"Cluster_15775","FUN_042289",-0.546447157363183,0.340613371798579,0.998649612991003,176,-20.27,"2 22","581 604",21,"71.43%","95.24%","A. pulchra"
1971,569982,"Cluster_18723","FUN_036826",0.132000891605692,0.832420606790542,0.998649612991003,150,-20.01,"2 11","2 23",9,"100.00%","100.00%","A. pulchra"
