Coords	Name	MIRNA	POR-73-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed	POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed	POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed
Porites_evermani_scaffold_413:132290-132721	Cluster_5340	N	12	666	278
Porites_evermani_scaffold_413:246855-247264	Cluster_5341	N	0	38	9
Porites_evermani_scaffold_414:143-2055	Cluster_5342	N	405	695	560
Porites_evermani_scaffold_414:7329-7757	Cluster_5343	N	122	167	113
Porites_evermani_scaffold_414:11589-12013	Cluster_5344	N	25	72	36
Porites_evermani_scaffold_414:16697-17125	Cluster_5345	N	10	120	22
Porites_evermani_scaffold_414:19310-19801	Cluster_5346	N	328	136	349
Porites_evermani_scaffold_414:20818-21247	Cluster_5347	N	75	16	13
Porites_evermani_scaffold_414:22014-22699	Cluster_5348	N	100	241	70
Porites_evermani_scaffold_414:23695-24131	Cluster_5349	N	41	62	23
Porites_evermani_scaffold_414:24408-24890	Cluster_5350	N	143	134	100
Porites_evermani_scaffold_414:25023-25456	Cluster_5351	N	41	83	108
Porites_evermani_scaffold_414:26011-26444	Cluster_5352	N	26	73	40
Porites_evermani_scaffold_414:28419-28993	Cluster_5353	N	393	231	234
Porites_evermani_scaffold_414:29127-31399	Cluster_5354	N	967	2223	786
Porites_evermani_scaffold_414:34885-37511	Cluster_5355	N	1885	2023	662
Porites_evermani_scaffold_414:39211-39629	Cluster_5356	N	135	151	47
Porites_evermani_scaffold_414:40102-40532	Cluster_5357	N	39	89	29
Porites_evermani_scaffold_414:42647-43169	Cluster_5358	N	335	802	574
Porites_evermani_scaffold_414:43703-45495	Cluster_5359	N	647	5396	3955
Porites_evermani_scaffold_414:45570-47300	Cluster_5360	N	260	517	635
Porites_evermani_scaffold_414:47576-48275	Cluster_5361	N	18	956	198
Porites_evermani_scaffold_414:48438-49172	Cluster_5362	N	96	228	252
Porites_evermani_scaffold_414:49399-52162	Cluster_5363	N	453	1016	904
Porites_evermani_scaffold_414:52377-52855	Cluster_5364	N	78	334	211
Porites_evermani_scaffold_414:56565-56992	Cluster_5365	N	13	94	5
Porites_evermani_scaffold_414:106255-106682	Cluster_5366	N	49	0	0
Porites_evermani_scaffold_414:125833-126262	Cluster_5367	N	1185	0	193
Porites_evermani_scaffold_414:133743-134170	Cluster_5368	N	0	29	38
Porites_evermani_scaffold_414:145464-145881	Cluster_5369	N	34	24	34
Porites_evermani_scaffold_414:146073-146669	Cluster_5370	N	102	30	76
Porites_evermani_scaffold_414:147225-147645	Cluster_5371	N	103	56	44
Porites_evermani_scaffold_414:150719-151136	Cluster_5372	N	24	13	48
Porites_evermani_scaffold_414:151777-152403	Cluster_5373	N	238	247	372
Porites_evermani_scaffold_414:152637-153143	Cluster_5374	N	44	47	74
Porites_evermani_scaffold_414:153248-153904	Cluster_5375	N	105	53	105
Porites_evermani_scaffold_414:153990-154425	Cluster_5376	N	73	109	154
Porites_evermani_scaffold_414:194380-194794	Cluster_5377	N	0	61	3
Porites_evermani_scaffold_414:217903-218326	Cluster_5378	N	0	38	5
Porites_evermani_scaffold_414:226665-227093	Cluster_5379	N	73	75	58
Porites_evermani_scaffold_414:258654-259076	Cluster_5380	N	0	6	61
Porites_evermani_scaffold_415:48108-48535	Cluster_5381	N	0	128	0
Porites_evermani_scaffold_415:80880-81595	Cluster_5382	N	133	1100	313
Porites_evermani_scaffold_415:89019-89702	Cluster_5383	N	201	311	1387
Porites_evermani_scaffold_415:89920-90964	Cluster_5384	N	387	607	915
Porites_evermani_scaffold_415:91602-92501	Cluster_5385	N	297	417	664
Porites_evermani_scaffold_415:92639-93612	Cluster_5386	N	11	766	33
Porites_evermani_scaffold_415:105767-106190	Cluster_5387	N	0	190	63
Porites_evermani_scaffold_415:147325-147752	Cluster_5388	N	62	2	6
Porites_evermani_scaffold_415:186845-187267	Cluster_5389	N	52	1	26
Porites_evermani_scaffold_416:53987-54415	Cluster_5390	N	142	65	0
Porites_evermani_scaffold_416:209559-209986	Cluster_5391	N	103	109	142
Porites_evermani_scaffold_416:230525-231048	Cluster_5392	N	38	55	123
Porites_evermani_scaffold_416:231092-231502	Cluster_5393	N	13	53	88
Porites_evermani_scaffold_416:244154-244600	Cluster_5394	N	15	71	77
Porites_evermani_scaffold_418:91984-92411	Cluster_5395	N	26	100	57
Porites_evermani_scaffold_418:260164-260586	Cluster_5396	N	16	15	45
Porites_evermani_scaffold_419:34524-34981	Cluster_5397	N	1311	0	373
Porites_evermani_scaffold_419:35065-35498	Cluster_5398	N	214	0	43
Porites_evermani_scaffold_419:163636-164244	Cluster_5399	N	17	49	223
Porites_evermani_scaffold_419:173547-173966	Cluster_5400	N	28	15	19
Porites_evermani_scaffold_419:175509-176008	Cluster_5401	N	0	41	141
Porites_evermani_scaffold_419:176041-176800	Cluster_5402	N	18	57	301
Porites_evermani_scaffold_419:243494-244017	Cluster_5403	N	470	103	46
Porites_evermani_scaffold_420:121760-122162	Cluster_5404	N	17	27	20
Porites_evermani_scaffold_420:150096-150799	Cluster_5405	N	232	205	49
Porites_evermani_scaffold_420:177449-177873	Cluster_5406	N	15	41	10
Porites_evermani_scaffold_420:189722-190151	Cluster_5407	N	1	54	86
Porites_evermani_scaffold_421:110700-111129	Cluster_5408	N	56	27	14
Porites_evermani_scaffold_421:147125-147554	Cluster_5409	N	0	9	167
Porites_evermani_scaffold_421:162532-162956	Cluster_5410	N	70	60	101
Porites_evermani_scaffold_421:163656-164080	Cluster_5411	N	41	62	108
Porites_evermani_scaffold_421:165227-165765	Cluster_5412	N	53	93	102
Porites_evermani_scaffold_421:170083-170507	Cluster_5413	N	50	27	34
Porites_evermani_scaffold_421:172865-173295	Cluster_5414	N	121	87	152
Porites_evermani_scaffold_421:174563-174992	Cluster_5415	N	125	72	140
Porites_evermani_scaffold_421:177659-178076	Cluster_5416	N	8	8	40
Porites_evermani_scaffold_422:16414-16827	Cluster_5417	N	9	18	22
Porites_evermani_scaffold_422:19522-20434	Cluster_5418	N	377	624	8
Porites_evermani_scaffold_422:20689-21109	Cluster_5419	N	10	76	51
Porites_evermani_scaffold_422:36619-37048	Cluster_5420	N	5	6	377
Porites_evermani_scaffold_422:37499-37927	Cluster_5421	N	14	66	49
Porites_evermani_scaffold_422:42601-43030	Cluster_5422	N	5	28	36
Porites_evermani_scaffold_422:44936-45364	Cluster_5423	N	9	69	6
Porites_evermani_scaffold_422:48524-49813	Cluster_5424	N	18	365	203
Porites_evermani_scaffold_422:50008-51146	Cluster_5425	N	193	660	112
Porites_evermani_scaffold_422:51568-53320	Cluster_5426	N	148	530	240
Porites_evermani_scaffold_422:53491-53920	Cluster_5427	N	43	87	57
Porites_evermani_scaffold_422:54325-54734	Cluster_5428	N	5	30	27
Porites_evermani_scaffold_422:55175-55602	Cluster_5429	N	37	33	47
Porites_evermani_scaffold_422:55811-56233	Cluster_5430	N	14	76	59
Porites_evermani_scaffold_422:59268-59834	Cluster_5431	N	18	1	224
Porites_evermani_scaffold_422:70074-70501	Cluster_5432	N	30	15	114
Porites_evermani_scaffold_422:74850-75256	Cluster_5433	N	10	43	22
Porites_evermani_scaffold_422:78886-79314	Cluster_5434	N	2	112	7
Porites_evermani_scaffold_422:84459-84888	Cluster_5435	N	20	92	30
Porites_evermani_scaffold_422:87130-87558	Cluster_5436	N	6	53	83
Porites_evermani_scaffold_422:90828-91401	Cluster_5437	N	51	74	72
Porites_evermani_scaffold_422:91596-92155	Cluster_5438	N	73	45	623
Porites_evermani_scaffold_422:93987-94416	Cluster_5439	N	164	8	1
Porites_evermani_scaffold_422:94529-95857	Cluster_5440	N	630	98	87
Porites_evermani_scaffold_422:96191-97029	Cluster_5441	N	113	122	73
Porites_evermani_scaffold_422:98561-99021	Cluster_5442	N	19	61	72
Porites_evermani_scaffold_422:99577-100005	Cluster_5443	N	71	13	11
Porites_evermani_scaffold_422:100479-100899	Cluster_5444	N	23	34	68
Porites_evermani_scaffold_422:112323-113068	Cluster_5445	N	25	40	79
Porites_evermani_scaffold_422:114591-115281	Cluster_5446	N	40	117	34
Porites_evermani_scaffold_422:122589-123017	Cluster_5447	N	12	17	126
Porites_evermani_scaffold_422:123562-124633	Cluster_5448	N	1421	1829	90
Porites_evermani_scaffold_422:125916-126339	Cluster_5449	N	26	50	12
Porites_evermani_scaffold_422:129738-130340	Cluster_5450	N	147	227	71
Porites_evermani_scaffold_422:134670-135850	Cluster_5451	N	2143	196	234
Porites_evermani_scaffold_422:141499-141906	Cluster_5452	N	0	11	35
Porites_evermani_scaffold_422:143637-144108	Cluster_5453	N	64	25	718
Porites_evermani_scaffold_422:148046-148473	Cluster_5454	N	9	38	12
Porites_evermani_scaffold_422:149987-150559	Cluster_5455	N	22	105	77
Porites_evermani_scaffold_422:150972-151401	Cluster_5456	N	16	46	18
Porites_evermani_scaffold_422:166962-169393	Cluster_5457	N	2621	771	1404
Porites_evermani_scaffold_422:169412-170329	Cluster_5458	N	125	88	137
Porites_evermani_scaffold_422:170464-171390	Cluster_5459	N	270	43	267
Porites_evermani_scaffold_422:171491-172049	Cluster_5460	N	171	17	129
Porites_evermani_scaffold_422:178137-178553	Cluster_5461	N	39	23	44
Porites_evermani_scaffold_422:178692-180565	Cluster_5462	N	2476	747	1300
Porites_evermani_scaffold_422:180584-181501	Cluster_5463	N	129	84	146
Porites_evermani_scaffold_422:182931-183358	Cluster_5464	N	80	47	19
Porites_evermani_scaffold_422:185437-185884	Cluster_5465	N	41	146	108
Porites_evermani_scaffold_422:185996-186754	Cluster_5466	N	155	146	168
Porites_evermani_scaffold_422:187262-187986	Cluster_5467	N	77	83	92
Porites_evermani_scaffold_422:190575-190996	Cluster_5468	N	14	22	15
Porites_evermani_scaffold_422:191722-192148	Cluster_5469	N	15	27	9
Porites_evermani_scaffold_422:193224-194570	Cluster_5470	N	320	383	455
Porites_evermani_scaffold_422:194777-195205	Cluster_5471	N	12	13	84
Porites_evermani_scaffold_422:197249-198348	Cluster_5472	N	176	297	250
Porites_evermani_scaffold_422:200250-200678	Cluster_5473	N	9	26	87
Porites_evermani_scaffold_422:200805-201392	Cluster_5474	N	73	187	133
Porites_evermani_scaffold_422:201589-203469	Cluster_5475	N	305	482	508
Porites_evermani_scaffold_422:203771-207533	Cluster_5476	N	2599	2290	4745
Porites_evermani_scaffold_422:208462-208890	Cluster_5477	N	9	4	53
Porites_evermani_scaffold_422:208969-209932	Cluster_5478	N	285	259	362
Porites_evermani_scaffold_422:211065-211498	Cluster_5479	N	775	87	1569
Porites_evermani_scaffold_422:211897-212521	Cluster_5480	N	280	51	638
Porites_evermani_scaffold_422:214284-214728	Cluster_5481	N	117	129	72
Porites_evermani_scaffold_422:220897-221958	Cluster_5482	N	200	331	266
Porites_evermani_scaffold_422:221994-222814	Cluster_5483	N	391	508	368
Porites_evermani_scaffold_422:223287-224225	Cluster_5484	N	331	713	142
Porites_evermani_scaffold_422:224252-224677	Cluster_5485	N	37	80	50
Porites_evermani_scaffold_422:224781-225216	Cluster_5486	N	61	43	79
Porites_evermani_scaffold_422:225461-225886	Cluster_5487	N	3	77	48
Porites_evermani_scaffold_422:228437-232234	Cluster_5488	N	688	1094	792
Porites_evermani_scaffold_422:233209-233638	Cluster_5489	N	29	70	39
Porites_evermani_scaffold_422:234839-235676	Cluster_5490	N	231	379	382
Porites_evermani_scaffold_422:235931-237324	Cluster_5491	N	533	227	277
Porites_evermani_scaffold_422:237480-238044	Cluster_5492	N	92	143	217
Porites_evermani_scaffold_422:238831-240126	Cluster_5493	N	3667	5083	3187
Porites_evermani_scaffold_422:241244-242140	Cluster_5494	N	151	347	796
Porites_evermani_scaffold_422:242323-243705	Cluster_5495	N	665	664	946
Porites_evermani_scaffold_422:244099-247101	Cluster_5496	N	2631	11982	6180
Porites_evermani_scaffold_422:247913-248341	Cluster_5497	N	27	71	90
Porites_evermani_scaffold_422:248781-250462	Cluster_5498	N	667	1034	1060
Porites_evermani_scaffold_422:250838-251258	Cluster_5499	N	15	44	62
Porites_evermani_scaffold_422:251485-251990	Cluster_5500	N	60	143	62
Porites_evermani_scaffold_422:252036-253158	Cluster_5501	N	292	391	764
Porites_evermani_scaffold_422:253220-253936	Cluster_5502	N	56	164	108
Porites_evermani_scaffold_422:253997-255930	Cluster_5503	N	2104	3694	6212
Porites_evermani_scaffold_422:256259-260609	Cluster_5504	N	2663	4638	3625
Porites_evermani_scaffold_422:261275-261777	Cluster_5505	N	102	61	39
Porites_evermani_scaffold_422:263577-265629	Cluster_5506	N	599	1111	244
Porites_evermani_scaffold_422:265768-266209	Cluster_5507	N	167	81	40
Porites_evermani_scaffold_422:267480-268077	Cluster_5508	N	17	158	471
Porites_evermani_scaffold_422:268284-269325	Cluster_5509	N	3378	29	1185
Porites_evermani_scaffold_422:269462-269902	Cluster_5510	N	123	6	97
Porites_evermani_scaffold_422:270789-271393	Cluster_5511	N	373	4	356
Porites_evermani_scaffold_422:271435-272454	Cluster_5512	N	424	10	521
Porites_evermani_scaffold_423:1310-1729	Cluster_5513	N	2	18	95
Porites_evermani_scaffold_423:4755-5184	Cluster_5514	N	0	25	115
Porites_evermani_scaffold_423:65734-66152	Cluster_5515	N	15	76	28
Porites_evermani_scaffold_423:72425-72843	Cluster_5516	N	10	0	75
Porites_evermani_scaffold_423:81615-82204	Cluster_5517	N	44	115	222
Porites_evermani_scaffold_424:229922-230349	Cluster_5518	N	0	105	0
Porites_evermani_scaffold_425:11047-11507	Cluster_5519	N	230	1	137
Porites_evermani_scaffold_425:11712-12161	Cluster_5520	N	320	2	161
Porites_evermani_scaffold_425:97022-97448	Cluster_5521	N	1	152	0
Porites_evermani_scaffold_425:98328-98747	Cluster_5522	N	11	3	26
Porites_evermani_scaffold_425:127339-127769	Cluster_5523	N	20	26	29
Porites_evermani_scaffold_425:199914-200332	Cluster_5524	N	49	14	2
Porites_evermani_scaffold_426:122349-122840	Cluster_5525	N	0	75	337
Porites_evermani_scaffold_426:192821-193238	Cluster_5526	N	5	20	34
Porites_evermani_scaffold_426:193879-196888	Cluster_5527	N	1445	1955	4317
Porites_evermani_scaffold_426:196914-197342	Cluster_5528	N	13	33	34
Porites_evermani_scaffold_426:199456-201543	Cluster_5529	N	1389	1846	3882
Porites_evermani_scaffold_427:68669-69096	Cluster_5530	N	0	98	11
Porites_evermani_scaffold_427:70511-71042	Cluster_5531	N	1282	1052	2459
Porites_evermani_scaffold_427:71528-71956	Cluster_5532	N	954	798	1767
Porites_evermani_scaffold_427:124049-124830	Cluster_5533	N	78	165	144
Porites_evermani_scaffold_427:125155-125579	Cluster_5534	N	64	37	22
Porites_evermani_scaffold_427:125757-126580	Cluster_5535	N	63	241	106
Porites_evermani_scaffold_427:126854-127556	Cluster_5536	N	58	173	84
Porites_evermani_scaffold_427:127562-128816	Cluster_5537	N	90	638	306
Porites_evermani_scaffold_427:129067-129484	Cluster_5538	N	27	62	53
Porites_evermani_scaffold_427:130031-130445	Cluster_5539	N	20	89	32
Porites_evermani_scaffold_427:130982-132420	Cluster_5540	N	215	992	436
Porites_evermani_scaffold_427:132592-134145	Cluster_5541	N	100	438	187
Porites_evermani_scaffold_427:134170-134707	Cluster_5542	N	55	116	42
Porites_evermani_scaffold_427:135385-136512	Cluster_5543	N	92	169	101
Porites_evermani_scaffold_427:180443-180870	Cluster_5544	N	121	0	3
Porites_evermani_scaffold_427:263059-263484	Cluster_5545	N	2	3	116
Porites_evermani_scaffold_428:66472-67623	Cluster_5546	N	1055	719	1706
Porites_evermani_scaffold_428:68095-68569	Cluster_5547	N	1026	730	2133
Porites_evermani_scaffold_428:72486-73024	Cluster_5548	N	663	756	862
Porites_evermani_scaffold_428:73509-74054	Cluster_5549	N	118	113	93
Porites_evermani_scaffold_428:91140-91568	Cluster_5550	N	1	20	46
Porites_evermani_scaffold_428:93882-94305	Cluster_5551	N	0	31	68
Porites_evermani_scaffold_428:98978-99419	Cluster_5552	N	26	47	135
Porites_evermani_scaffold_428:116099-116514	Cluster_5553	N	107	15	40
Porites_evermani_scaffold_429:145940-146361	Cluster_5554	N	0	13	49
Porites_evermani_scaffold_429:195992-196419	Cluster_5555	N	104	7	27
Porites_evermani_scaffold_429:209441-210197	Cluster_5556	N	225	131	265
Porites_evermani_scaffold_429:212414-213002	Cluster_5557	N	68	42	87
Porites_evermani_scaffold_429:213560-214241	Cluster_5558	N	61	64	126
Porites_evermani_scaffold_429:216928-217763	Cluster_5559	N	227	108	254
Porites_evermani_scaffold_429:229099-231389	Cluster_5560	N	231	695	1484
Porites_evermani_scaffold_429:231492-231918	Cluster_5561	N	23	76	54
Porites_evermani_scaffold_430:174316-176812	Cluster_5562	N	1449	1452	1725
Porites_evermani_scaffold_430:205865-205960	Cluster_5563	Y	699	842	998
Porites_evermani_scaffold_430:241667-242152	Cluster_5564	N	290	83	616
Porites_evermani_scaffold_431:99194-99713	Cluster_5565	N	52	0	459
Porites_evermani_scaffold_431:198632-199093	Cluster_5566	N	47	28	38
Porites_evermani_scaffold_431:204237-204654	Cluster_5567	N	38	15	0
Porites_evermani_scaffold_432:87270-87750	Cluster_5568	N	313	491	540
Porites_evermani_scaffold_432:88169-88583	Cluster_5569	N	11	35	23
Porites_evermani_scaffold_432:90417-91073	Cluster_5570	N	3243	2787	2067
Porites_evermani_scaffold_432:93873-94290	Cluster_5571	N	17	18	44
Porites_evermani_scaffold_432:97024-97449	Cluster_5572	N	47	38	149
Porites_evermani_scaffold_432:207559-208000	Cluster_5573	N	194	133	188
Porites_evermani_scaffold_433:49592-50099	Cluster_5574	N	5	2	103
Porites_evermani_scaffold_433:159299-159818	Cluster_5575	N	120	11	285
Porites_evermani_scaffold_435:10423-10850	Cluster_5576	N	0	3	132
Porites_evermani_scaffold_436:59254-59684	Cluster_5577	N	2	114	0
Porites_evermani_scaffold_436:83292-83706	Cluster_5578	N	38	0	0
Porites_evermani_scaffold_436:108600-109027	Cluster_5579	N	119	2	70
Porites_evermani_scaffold_436:117520-117937	Cluster_5580	N	176	205	208
Porites_evermani_scaffold_437:29880-30309	Cluster_5581	N	0	11	165
Porites_evermani_scaffold_437:35491-35906	Cluster_5582	N	3	45	0
Porites_evermani_scaffold_437:52349-52751	Cluster_5583	N	21	16	29
Porites_evermani_scaffold_437:55097-55525	Cluster_5584	N	29	22	51
Porites_evermani_scaffold_437:84490-84908	Cluster_5585	N	7	5987	13330
Porites_evermani_scaffold_437:144125-144849	Cluster_5586	N	146	5	103
Porites_evermani_scaffold_437:171300-172640	Cluster_5587	N	1434	1210	9
Porites_evermani_scaffold_437:182087-182506	Cluster_5588	N	44	6	11
Porites_evermani_scaffold_437:254376-254815	Cluster_5589	N	725	801	177
Porites_evermani_scaffold_438:37334-37739	Cluster_5590	N	30	43	37
Porites_evermani_scaffold_438:85063-85472	Cluster_5591	N	1	60	0
Porites_evermani_scaffold_438:86425-86849	Cluster_5592	N	0	94	1
Porites_evermani_scaffold_438:107380-107847	Cluster_5593	N	292	17	195
Porites_evermani_scaffold_438:108821-109248	Cluster_5594	N	70	1	5
Porites_evermani_scaffold_438:141306-141938	Cluster_5595	N	19	67	71
Porites_evermani_scaffold_438:149478-149909	Cluster_5596	N	11	657	265
Porites_evermani_scaffold_438:157722-158137	Cluster_5597	N	121	10	0
Porites_evermani_scaffold_438:163232-163658	Cluster_5598	N	2	0	75
Porites_evermani_scaffold_438:266165-266610	Cluster_5599	N	29	0	85
Porites_evermani_scaffold_439:204-638	Cluster_5600	N	42	0	126
Porites_evermani_scaffold_439:890-1314	Cluster_5601	N	91	96	74
Porites_evermani_scaffold_439:196004-196433	Cluster_5602	N	564	784	480
Porites_evermani_scaffold_439:228399-228817	Cluster_5603	N	0	19	65
Porites_evermani_scaffold_439:229261-230081	Cluster_5604	N	32	72	105
Porites_evermani_scaffold_439:245498-245917	Cluster_5605	N	0	43	48
Porites_evermani_scaffold_440:31283-32059	Cluster_5606	N	12	2	5073
Porites_evermani_scaffold_440:34896-36741	Cluster_5607	N	709	387	555
Porites_evermani_scaffold_440:36762-37190	Cluster_5608	N	6	41	82
Porites_evermani_scaffold_440:37463-38041	Cluster_5609	N	6	0	812
Porites_evermani_scaffold_440:38800-39332	Cluster_5610	N	5	3	186
Porites_evermani_scaffold_440:40732-41410	Cluster_5611	N	18	0	104
Porites_evermani_scaffold_440:41824-42414	Cluster_5612	N	2	0	894
Porites_evermani_scaffold_440:42739-43167	Cluster_5613	N	4	0	102
Porites_evermani_scaffold_440:49794-50222	Cluster_5614	N	90	0	20
Porites_evermani_scaffold_440:65839-66259	Cluster_5615	N	6	4	58
Porites_evermani_scaffold_440:67994-69434	Cluster_5616	N	9	0	2551
Porites_evermani_scaffold_440:69975-70489	Cluster_5617	N	18	0	301
Porites_evermani_scaffold_440:81850-82277	Cluster_5618	N	11	1	57
Porites_evermani_scaffold_440:82453-82883	Cluster_5619	N	5	0	198
Porites_evermani_scaffold_440:104052-105459	Cluster_5620	N	76	398	499
Porites_evermani_scaffold_440:107454-108063	Cluster_5621	N	6	0	126
Porites_evermani_scaffold_440:115821-116295	Cluster_5622	N	0	1	323
Porites_evermani_scaffold_440:118208-118931	Cluster_5623	N	3	11	347
Porites_evermani_scaffold_440:119057-119896	Cluster_5624	N	45	24	399
Porites_evermani_scaffold_440:119998-121965	Cluster_5625	N	436	155	2796
Porites_evermani_scaffold_440:124117-124546	Cluster_5626	N	44	5	16
Porites_evermani_scaffold_440:128343-128761	Cluster_5627	N	0	4	114
Porites_evermani_scaffold_440:130624-131052	Cluster_5628	N	16	13	101
