"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V1","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"5945",5945,"Cluster_14402","ptg000026l:13546329-13553389",162,-20.56,2,21,6249,6269,19,"73.68%","84.21%","FUN_037782",0.95172992630799,0.0126380790023771,0.766084851142397,NA,NA,NA,NA,NA,NA
"5971",5971,"Cluster_14402","ptg000026l:8154537-8155899",160,-21.22,2,18,828,850,17,"76.47%","88.24%","FUN_037287",0.951179804315303,0.0128536650380784,0.766084851142397,NA,NA,NA,NA,NA,NA
"6012",6012,"Cluster_14402","ptg000027l:3314262-3371233",154,-22.18,2,21,28081,28105,22,"68.18%","77.27%","FUN_038167",0.906080219886414,0.0340607815275169,0.948908625561246,"ptg000027l:3314262-3371233","P23098","Dynein beta chain, ciliary","Tripneustes gratilla (Hawaian sea urchin) (Echinus gratilla)","cell projection organization [GO:0030030]; microtubule-based movement [GO:0007018]","GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0008569; GO:0030030; GO:0030286; GO:0045505; GO:0051959; GO:0097729"
"6037",6037,"Cluster_14402","ptg000027l:8779072-8784303",151,-20.7,2,21,5124,5150,24,"58.33%","75.00%","FUN_038564",-0.949347800928876,0.0135801270420362,0.776968127172584,NA,NA,NA,NA,NA,NA
"6042",6042,"Cluster_14402","ptg000027l:9864130-9888433",166,-28.36,2,21,22428,22448,19,"73.68%","89.47%","FUN_038659",0.961236360392008,0.00910813008835252,0.714001606739589,"ptg000027l:9864130-9888433","Q5RCY5","Protein asteroid homolog 1","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","","GO:0004518"
"6061",6061,"Cluster_14402","ptg000031l:1279973-1303296",171,-24.23,2,20,23287,23308,18,"72.22%","94.44%","FUN_039882",0.893192982357228,0.0412240321866756,0.96546924320845,NA,NA,NA,NA,NA,NA
"6085",6085,"Cluster_14402","ptg000031l:451052-465083",158,-20.27,2,21,90,114,22,"68.18%","81.82%","FUN_039817",0.910845616658968,0.0315248582370282,0.929047020715619,"ptg000031l:451052-465083","P26640","Valine--tRNA ligase (EC 6.1.1.9) (Protein G7a) (Valyl-tRNA synthetase) (ValRS)","Homo sapiens (Human)","tRNA aminoacylation for protein translation [GO:0006418]; valyl-tRNA aminoacylation [GO:0006438]","GO:0002161; GO:0004832; GO:0005524; GO:0005829; GO:0006418; GO:0006438"
"6115",6115,"Cluster_14402","ptg000035l:5011293-5028505",148,-21.58,2,21,3595,3616,19,"52.63%","78.95%","FUN_041545",0.909643376419732,0.0321586922065575,0.934198686610965,NA,NA,NA,NA,NA,NA
"6127",6127,"Cluster_14402","ptg000035l:7913388-7923447",167,-21.54,2,21,4436,4458,20,"75.00%","85.00%","FUN_041813",0.945927798696516,0.0149706532993165,0.805099926792672,NA,NA,NA,NA,NA,NA
"6169",6169,"Cluster_14402","ptg000047l:4655461-4686047",162,-21.94,2,21,14984,15007,21,"71.43%","85.71%","FUN_043151",0.918775095795482,0.027447599370768,0.914225011702335,NA,NA,NA,NA,NA,NA
"6170",6170,"Cluster_14402","ptg000047l:4655461-4686047",166,-24.56,2,21,23685,23705,19,"73.68%","89.47%","FUN_043151",0.918775095795482,0.027447599370768,0.914225011702335,NA,NA,NA,NA,NA,NA
"6284",6284,"Cluster_14768","ntLink_8:13055793-13080047",165,-27.01,2,20,14590,14612,20,"80.00%","85.00%","FUN_003588",-0.890215031293788,0.0429401876914392,0.96546924320845,NA,NA,NA,NA,NA,NA
"6377",6377,"Cluster_14768","ptg000001l:17415557-17418060",151,-20.85,2,17,2474,2495,16,"75.00%","81.25%","FUN_006853",-0.95166727969643,0.0126625692918211,0.766084851142397,NA,NA,NA,NA,NA,NA
"6391",6391,"Cluster_14768","ptg000001l:3056632-3125058",158,-21.46,2,20,24864,24885,19,"73.68%","78.95%","FUN_005720",-0.965575277319015,0.00762753444260831,0.677079544727381,"ptg000001l:3056632-3125058","Q7LHG5","Transposon Ty3-I Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p52 (IN); Integrase p49 (IN)]","Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)","DNA integration [GO:0015074]; DNA recombination [GO:0006310]; proteolysis [GO:0006508]; transposition, RNA-mediated [GO:0032197]","GO:0000943; GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0004540; GO:0005524; GO:0005634; GO:0005737; GO:0006310; GO:0006508; GO:0008233; GO:0008270; GO:0015074; GO:0032197"
"6395",6395,"Cluster_14768","ptg000001l:4215506-4253674",150,-21.28,2,19,7236,7256,17,"58.82%","82.35%","FUN_005813",-0.917870563967212,0.0279034730914748,0.916204858827597,"ptg000001l:4215506-4253674","Q6ZR08","Dynein axonemal heavy chain 12 (Axonemal beta dynein heavy chain 12) (Axonemal dynein heavy chain 12-like protein) (Axonemal dynein heavy chain 7-like protein) (Ciliary dynein heavy chain 12) (Dynein axonemal heavy chain 7-like) (Dynein heavy chain domain-containing protein 2)","Homo sapiens (Human)","microtubule-based movement [GO:0007018]","GO:0005524; GO:0005858; GO:0005874; GO:0007018; GO:0008569; GO:0045505; GO:0051959"
"6520",6520,"Cluster_14768","ptg000008l:19631268-19640185",155,-24.04,2,20,3364,3383,19,"73.68%","84.21%","FUN_013106",-0.936698961611501,0.018935766410365,0.857689203461218,NA,NA,NA,NA,NA,NA
"6533",6533,"Cluster_14768","ptg000008l:23056757-23069758",153,-23.17,2,20,8109,8128,18,"66.67%","83.33%","FUN_013474",0.956802677270164,0.0107074209403053,0.734580088231785,"ptg000008l:23056757-23069758","Q7RTR2","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","Homo sapiens (Human)","I-kappaB kinase/NF-kappaB signaling [GO:0007249]; intracellular signal transduction [GO:0035556]; negative regulation of cytokine production involved in inflammatory response [GO:1900016]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of fibroblast proliferation [GO:0048147]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of inflammatory response [GO:0050728]; negative regulation of innate immune response [GO:0045824]; negative regulation of interferon-alpha production [GO:0032687]; negative regulation of interferon-beta production [GO:0032688]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of NIK/NF-kappaB signaling [GO:1901223]; negative regulation of NLRP3 inflammasome complex assembly [GO:1900226]; negative regulation of phosphatidylinositol 3-kinase signaling [GO:0014067]; negative regulation of tumor necrosis factor production [GO:0032720]; T cell activation [GO:0042110]","GO:0005524; GO:0005737; GO:0005829; GO:0007249; GO:0014067; GO:0032088; GO:0032687; GO:0032688; GO:0032715; GO:0032720; GO:0034451; GO:0035556; GO:0036312; GO:0042110; GO:0043124; GO:0043231; GO:0045824; GO:0048147; GO:0048471; GO:0050680; GO:0050728; GO:1900016; GO:1900226; GO:1901223"
"6562",6562,"Cluster_14768","ptg000008l:4160177-4164302",147,-22.12,2,17,3001,3023,17,"70.59%","76.47%","FUN_012027",0.963534110239027,0.00831331402608571,0.690627048572134,NA,NA,NA,NA,NA,NA
"6578",6578,"Cluster_14768","ptg000008l:7746288-7754071",159,-24.33,2,18,504,526,18,"83.33%","83.33%","FUN_012311",0.920922342593406,0.0263751487714226,0.914225011702335,NA,NA,NA,NA,NA,NA
"6609",6609,"Cluster_14768","ptg000009l:4802267-4829446",156,-21.24,2,19,5592,5611,17,"76.47%","82.35%","FUN_014965",0.960085883492961,0.00951494442404758,0.717681557663573,"ptg000009l:4802267-4829446","P14381","Transposon TX1 uncharacterized 149 kDa protein (ORF 2)","Xenopus laevis (African clawed frog)","","GO:0003824"
"6657",6657,"Cluster_14768","ptg000011l:6971667-6984683",152,-23.12,2,19,6015,6034,17,"70.59%","82.35%","FUN_016752",0.981298410562805,0.00306146695552082,0.545343267336266,"ptg000011l:6971667-6984683","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"6771",6771,"Cluster_14768","ptg000018l:14351313-14352482",145,-23.68,2,20,1101,1124,21,"57.14%","80.95%","FUN_025138",0.900520733552651,0.0370974271768241,0.96546924320845,NA,NA,NA,NA,NA,NA
"6872",6872,"Cluster_14768","ptg000021l:17371574-17372685",148,-21.38,2,13,131,151,11,"81.82%","90.91%","FUN_028253",0.881422892568936,0.0481344211378839,0.96546924320845,NA,NA,NA,NA,NA,NA
"6890",6890,"Cluster_14768","ptg000022l:2068990-2073536",157,-22.32,2,18,2921,2941,16,"75.00%","81.25%","FUN_028645",0.978720297419459,0.00371442051152876,0.545343267336266,"ptg000022l:2068990-2073536","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"6936",6936,"Cluster_14768","ptg000023l:19154607-19174671",154,-23.6,2,20,2274,2295,19,"68.42%","78.95%","FUN_031305",0.987524147414034,0.00166964756894663,0.545343267336266,"ptg000023l:19154607-19174671","Q9W0Y8","Sodium channel protein 60E (Drosophila ion channel 60) (Drosophila sodium channel 1) (Protein smell-impaired 60E) (Sodium channel 2) (DmNav2)","Drosophila melanogaster (Fruit fly)","membrane depolarization during action potential [GO:0086010]; neuronal action potential [GO:0019228]; olfactory behavior [GO:0042048]; regulation of ion transmembrane transport [GO:0034765]; sensory perception of smell [GO:0007608]; sodium ion transmembrane transport [GO:0035725]; sodium ion transport [GO:0006814]","GO:0001518; GO:0005248; GO:0005886; GO:0006814; GO:0007608; GO:0019228; GO:0022843; GO:0034765; GO:0035725; GO:0042048; GO:0086010"
"6937",6937,"Cluster_14768","ptg000023l:19154607-19174671",162,-22.7,2,19,14349,14369,17,"76.47%","82.35%","FUN_031305",0.987524147414034,0.00166964756894663,0.545343267336266,"ptg000023l:19154607-19174671","Q9W0Y8","Sodium channel protein 60E (Drosophila ion channel 60) (Drosophila sodium channel 1) (Protein smell-impaired 60E) (Sodium channel 2) (DmNav2)","Drosophila melanogaster (Fruit fly)","membrane depolarization during action potential [GO:0086010]; neuronal action potential [GO:0019228]; olfactory behavior [GO:0042048]; regulation of ion transmembrane transport [GO:0034765]; sensory perception of smell [GO:0007608]; sodium ion transmembrane transport [GO:0035725]; sodium ion transport [GO:0006814]","GO:0001518; GO:0005248; GO:0005886; GO:0006814; GO:0007608; GO:0019228; GO:0022843; GO:0034765; GO:0035725; GO:0042048; GO:0086010"
"6959",6959,"Cluster_14768","ptg000023l:27742794-27823373",155,-21.64,2,20,62945,62965,18,"66.67%","77.78%","FUN_032001",-0.926714839973362,0.023551866846242,0.911947326397717,NA,NA,NA,NA,NA,NA
"6998",6998,"Cluster_14768","ptg000023l:41041012-41055793",158,-24.53,2,20,12747,12768,19,"73.68%","78.95%","FUN_033202",-0.891429243577695,0.0422377678870576,0.96546924320845,NA,NA,NA,NA,NA,NA
"7000",7000,"Cluster_14768","ptg000023l:41600879-41617552",148,-24.3,2,19,11709,11731,19,"68.42%","78.95%","FUN_033292",0.99309788161826,0.000687633964364169,0.545343267336266,NA,NA,NA,NA,NA,NA
"7021",7021,"Cluster_14768","ptg000023l:841273-851617",142,-20.25,2,20,2070,2093,21,"57.14%","71.43%","FUN_029346",0.936028222559823,0.0192355511058936,0.862385292685289,NA,NA,NA,NA,NA,NA
"7045",7045,"Cluster_14768","ptg000024l:4602199-4605601",156,-22.11,2,19,3006,3025,17,"76.47%","82.35%","FUN_034076",0.951727442887962,0.0126390495449429,0.766084851142397,NA,NA,NA,NA,NA,NA
"7086",7086,"Cluster_14768","ptg000025l:2956916-3049968",156,-20.6,2,20,11467,11485,18,"72.22%","83.33%","FUN_035024",0.910808611107481,0.0315443075429578,0.929259587201087,"ptg000025l:2956916-3049968","P30974","Tachykinin-like peptides receptor 86C (NKD)","Drosophila melanogaster (Fruit fly)","G protein-coupled receptor signaling pathway [GO:0007186]; inter-male aggressive behavior [GO:0002121]; neuropeptide signaling pathway [GO:0007218]; tachykinin receptor signaling pathway [GO:0007217]","GO:0002121; GO:0004995; GO:0005886; GO:0007186; GO:0007217; GO:0007218; GO:0008188; GO:0016020"
"7097",7097,"Cluster_14768","ptg000025l:4751256-4784512",149,-20.86,2,20,17176,17194,19,"78.95%","78.95%","FUN_035176",0.916721414644943,0.0284861039741167,0.921137051567085,NA,NA,NA,NA,NA,NA
"7098",7098,"Cluster_14768","ptg000025l:4751256-4784512",155,-23.96,2,20,17681,17701,18,"66.67%","77.78%","FUN_035176",0.916721414644943,0.0284861039741167,0.921137051567085,NA,NA,NA,NA,NA,NA
"7151",7151,"Cluster_14768","ptg000027l:10353304-10371611",158,-20.18,2,19,12583,12603,17,"76.47%","76.47%","FUN_038708",-0.958974430220758,0.0099134546857663,0.717681557663573,"ptg000027l:10353304-10371611","B3NDN0","Kelch-like protein diablo","Drosophila erecta (Fruit fly)","negative regulation of synaptic assembly at neuromuscular junction [GO:0045886]; protein autoubiquitination [GO:0051865]","GO:0003779; GO:0042803; GO:0045886; GO:0051865"
"7168",7168,"Cluster_14768","ptg000027l:3471258-3489077",163,-21.11,2,17,17003,17024,16,"87.50%","87.50%","FUN_038179",-0.944000325285908,0.0157735720934121,0.822051225446574,"ptg000027l:3471258-3489077","E1BZ85","Meiosis regulator and mRNA stability factor 1 (Limkain-b1) (Meiosis arrest female protein 1 homolog)","Gallus gallus (Chicken)","meiotic cell cycle [GO:0051321]; oogenesis [GO:0048477]","GO:0004540; GO:0005737; GO:0005777; GO:0048477; GO:0051321; GO:1903231; GO:1905762"
"7171",7171,"Cluster_14768","ptg000027l:4766380-4769755",152,-20.35,2,18,2322,2343,17,"70.59%","82.35%","FUN_038254",0.946542628205582,0.0147174258249784,0.800035973796754,NA,NA,NA,NA,NA,NA
"7273",7273,"Cluster_14768","ptg000036l:3559668-3592778",154,-21.65,2,15,1622,1642,13,"84.62%","84.62%","FUN_042308",-0.927017989649479,0.0234069725202261,0.91070513045286,NA,NA,NA,NA,NA,NA
"7274",7274,"Cluster_14768","ptg000036l:3559668-3592778",154,-21.65,2,15,31623,31643,13,"84.62%","84.62%","FUN_042308",-0.927017989649479,0.0234069725202261,0.91070513045286,NA,NA,NA,NA,NA,NA
"7335",7335,"Cluster_14768","ptg000142l:956-6404",154,-27.66,2,20,4553,4574,19,"68.42%","78.95%","FUN_044292",0.959217550034693,0.00982582704747661,0.717681557663573,"ptg000142l:956-6404","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"7374",7374,"Cluster_15316","ntLink_8:26577233-26653579",168,-21.19,2,21,54463,54484,19,"73.68%","84.21%","FUN_004759",0.983047003339369,0.0026429935003153,0.545343267336266,"ntLink_8:26577233-26653579","P0CT40","Transposon Tf2-9 polyprotein (Retrotransposable element Tf2 155 kDa protein)","Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)","DNA integration [GO:0015074]; DNA recombination [GO:0006310]; proteolysis [GO:0006508]","GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004519; GO:0005634; GO:0005737; GO:0006310; GO:0006508; GO:0015074; GO:0046872"
"7375",7375,"Cluster_15316","ntLink_8:26577233-26653579",168,-21.19,2,21,8357,8378,19,"73.68%","84.21%","FUN_004759",0.983047003339369,0.0026429935003153,0.545343267336266,"ntLink_8:26577233-26653579","P0CT40","Transposon Tf2-9 polyprotein (Retrotransposable element Tf2 155 kDa protein)","Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)","DNA integration [GO:0015074]; DNA recombination [GO:0006310]; proteolysis [GO:0006508]","GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004519; GO:0005634; GO:0005737; GO:0006310; GO:0006508; GO:0015074; GO:0046872"
"7376",7376,"Cluster_15316","ntLink_8:26829389-26854151",166,-28.8,2,15,5687,5708,13,"92.31%","100.00%","FUN_004767",0.878997837951651,0.0495997745727207,0.96546924320845,NA,NA,NA,NA,NA,NA
"7379",7379,"Cluster_15316","ntLink_8:2781102-2853173",183,-25.83,2,20,58528,58549,18,"88.89%","94.44%","FUN_002515",0.912636579861521,0.0305881840750372,0.922979388371587,NA,NA,NA,NA,NA,NA
"7389",7389,"Cluster_15316","ntLink_8:6468108-6502316",164,-23.84,2,21,29172,29193,19,"73.68%","78.95%","FUN_002810",0.951487344142915,0.0127329971311614,0.766084851142397,"ntLink_8:6468108-6502316","Q9V5N8","Protocadherin-like wing polarity protein stan (Protein flamingo) (Protein starry night)","Drosophila melanogaster (Fruit fly)","axon guidance [GO:0007411]; axonogenesis [GO:0007409]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; cell surface receptor signaling pathway [GO:0007166]; cell-cell adhesion [GO:0098609]; dendrite development [GO:0016358]; dendrite morphogenesis [GO:0048813]; dendrite self-avoidance [GO:0070593]; establishment of imaginal disc-derived wing hair orientation [GO:0001737]; establishment of ommatidial planar polarity [GO:0042067]; establishment of planar polarity [GO:0001736]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; morphogenesis of a polarized epithelium [GO:0001738]; mushroom body development [GO:0016319]; ommatidial rotation [GO:0016318]; positive regulation of axon extension [GO:0045773]; positive regulation of axon guidance [GO:1902669]; R3/R4 development [GO:0048057]; regulation of axonogenesis [GO:0050770]; regulation of synapse assembly [GO:0051963]; regulation of tube length, open tracheal system [GO:0035159]; segment polarity determination [GO:0007367]","GO:0001736; GO:0001737; GO:0001738; GO:0004888; GO:0004930; GO:0005509; GO:0005886; GO:0005911; GO:0007156; GO:0007166; GO:0007367; GO:0007409; GO:0007411; GO:0016020; GO:0016318; GO:0016319; GO:0016324; GO:0016339; GO:0016358; GO:0035159; GO:0042067; GO:0045773; GO:0048057; GO:0048813; GO:0050770; GO:0050839; GO:0051963; GO:0070593; GO:0098609; GO:1902669"
"7394",7394,"Cluster_15316","ptg000001l:12874140-12888348",156,-20.45,2,14,10581,10603,13,"92.31%","92.31%","FUN_006467",0.956977777705001,0.0106426666775712,0.733187745997537,NA,NA,NA,NA,NA,NA
"7444",7444,"Cluster_15316","ptg000008l:12707112-12708307",155,-20.9,2,12,264,285,10,"100.00%","100.00%","FUN_012778",-0.901584945000828,0.0365097535132833,0.964961188177267,"ptg000008l:12707112-12708307","A7RL75","Tetratricopeptide repeat protein 36 homolog (TPR repeat protein 36 homolog)","Nematostella vectensis (Starlet sea anemone)","cilium assembly [GO:0060271]","GO:0060271"
"7485",7485,"Cluster_15316","ptg000011l:5873244-5885465",172,-20.16,2,21,9548,9569,19,"78.95%","84.21%","FUN_016651",0.979523493411471,0.00350654342589264,0.545343267336266,"ptg000011l:5873244-5885465","Q6TMK4","Peroxinectin A (EC 1.11.1.7)","Dictyostelium discoideum (Social amoeba)","defense response to bacterium [GO:0042742]; hydrogen peroxide catabolic process [GO:0042744]; immune response [GO:0006955]; response to oxidative stress [GO:0006979]","GO:0004447; GO:0004601; GO:0005576; GO:0005783; GO:0006955; GO:0006979; GO:0020037; GO:0036393; GO:0042742; GO:0042744; GO:0140825"
"7516",7516,"Cluster_15316","ptg000017l:10956791-10960595",142,-20.35,2,16,2337,2363,19,"63.16%","73.68%","FUN_023768",-0.94101430058552,0.0170440824547369,0.843927944252801,NA,NA,NA,NA,NA,NA
