Orthogroup	Apulchra-genome.pep	Pocillopora_meandrina_HIv1.genes.pep	Porites_evermanni_v1.annot.pep
OG0026233	FUN_024639-T1		
OG0026234	FUN_024648-T1		
OG0026235	FUN_024650-T1		
OG0026236	FUN_024653-T1		
OG0026237	FUN_024662-T1		
OG0026238	FUN_024664-T1		
OG0026239	FUN_024665-T1		
OG0026240	FUN_024667-T1		
OG0026241	FUN_024674-T1		
OG0026242	FUN_024675-T1		
OG0026243	FUN_024676-T1		
OG0026244	FUN_024680-T1		
OG0026245	FUN_024681-T1		
OG0026246	FUN_024686-T1		
OG0026247	FUN_024688-T1		
OG0026248	FUN_024723-T1		
OG0026249	FUN_024731-T1		
OG0026250	FUN_024732-T1		
OG0026251	FUN_024745-T1		
OG0026252	FUN_024759-T1		
OG0026253	FUN_024767-T1		
OG0026254	FUN_024774-T1		
OG0026255	FUN_024779-T1		
OG0026256	FUN_024786-T1		
OG0026257	FUN_024792-T1		
OG0026258	FUN_024795-T1		
OG0026259	FUN_024799-T1		
OG0026260	FUN_024800-T1		
OG0026261	FUN_024806-T1		
OG0026262	FUN_024807-T1		
OG0026263	FUN_024808-T1		
OG0026264	FUN_024809-T1		
OG0026265	FUN_024816-T1		
OG0026266	FUN_024818-T1		
OG0026267	FUN_024829-T1		
OG0026268	FUN_024830-T1		
OG0026269	FUN_024831-T1		
OG0026270	FUN_024832-T1		
OG0026271	FUN_024840-T1		
OG0026272	FUN_024841-T1		
OG0026273	FUN_024842-T1		
OG0026274	FUN_024845-T1		
OG0026275	FUN_024859-T1		
OG0026276	FUN_024860-T1		
OG0026277	FUN_024863-T2		
OG0026278	FUN_024864-T1		
OG0026279	FUN_024866-T1		
OG0026280	FUN_024870-T1		
OG0026281	FUN_024894-T1		
OG0026282	FUN_024899-T1		
OG0026283	FUN_024902-T1		
OG0026284	FUN_024903-T1		
OG0026285	FUN_024909-T1		
OG0026286	FUN_024911-T1		
OG0026287	FUN_024915-T1		
OG0026288	FUN_024917-T1		
OG0026289	FUN_024929-T1		
OG0026290	FUN_024930-T1		
OG0026291	FUN_024937-T1		
OG0026292	FUN_024939-T1		
OG0026293	FUN_024940-T1		
OG0026294	FUN_024945-T1		
OG0026295	FUN_024946-T1		
OG0026296	FUN_025036-T1		
OG0026297	FUN_025044-T1		
OG0026298	FUN_025045-T1		
OG0026299	FUN_025059-T1		
OG0026300	FUN_025064-T1		
OG0026301	FUN_025073-T1		
OG0026302	FUN_025074-T1		
OG0026303	FUN_025076-T1		
OG0026304	FUN_025078-T1		
OG0026305	FUN_025086-T1		
OG0026306	FUN_025087-T1		
OG0026307	FUN_025088-T1		
OG0026308	FUN_025094-T1		
OG0026309	FUN_025107-T1		
OG0026310	FUN_025111-T1		
OG0026311	FUN_025112-T1		
OG0026312	FUN_025120-T1		
OG0026313	FUN_025126-T1		
OG0026314	FUN_025128-T1		
OG0026315	FUN_025129-T1		
OG0026316	FUN_025130-T1		
OG0026317	FUN_025135-T1		
OG0026318	FUN_025137-T1		
OG0026319	FUN_025138-T1		
OG0026320	FUN_025145-T1		
OG0026321	FUN_025157-T1		
OG0026322	FUN_025158-T1		
OG0026323	FUN_025159-T1		
OG0026324	FUN_025169-T1		
OG0026325	FUN_025170-T1		
OG0026326	FUN_025174-T1		
OG0026327	FUN_025182-T1		
OG0026328	FUN_025189-T1		
OG0026329	FUN_025190-T1		
OG0026330	FUN_025192-T1		
OG0026331	FUN_025200-T1		
OG0026332	FUN_025201-T1		
OG0026333	FUN_025217-T1		
OG0026334	FUN_025227-T1		
OG0026335	FUN_025228-T1		
OG0026336	FUN_025230-T1		
OG0026337	FUN_025243-T1		
OG0026338	FUN_025245-T1		
OG0026339	FUN_025262-T1		
OG0026340	FUN_025265-T1		
OG0026341	FUN_025289-T1		
OG0026342	FUN_025307-T1		
OG0026343	FUN_025312-T1		
OG0026344	FUN_025313-T1		
OG0026345	FUN_025327-T1		
OG0026346	FUN_025332-T1		
OG0026347	FUN_025335-T2		
OG0026348	FUN_025337-T1		
OG0026349	FUN_025339-T1		
OG0026350	FUN_025347-T1		
OG0026351	FUN_025349-T1		
OG0026352	FUN_025352-T1		
OG0026353	FUN_025358-T1		
OG0026354	FUN_025369-T1		
OG0026355	FUN_025371-T1		
OG0026356	FUN_025388-T1		
OG0026357	FUN_025391-T1		
OG0026358	FUN_025396-T1		
OG0026359	FUN_025398-T1		
OG0026360	FUN_025407-T1		
OG0026361	FUN_025442-T1		
OG0026362	FUN_025447-T1		
OG0026363	FUN_025448-T1		
OG0026364	FUN_025453-T1		
OG0026365	FUN_025455-T1		
OG0026366	FUN_025456-T1		
OG0026367	FUN_025457-T1		
OG0026368	FUN_025460-T1		
OG0026369	FUN_025467-T1		
OG0026370	FUN_025478-T1		
OG0026371	FUN_025479-T1		
OG0026372	FUN_025490-T1		
OG0026373	FUN_025492-T1		
OG0026374	FUN_025495-T1		
OG0026375	FUN_025506-T1		
OG0026376	FUN_025514-T1		
OG0026377	FUN_025515-T1		
OG0026378	FUN_025528-T1		
OG0026379	FUN_025529-T1		
OG0026380	FUN_025536-T1		
OG0026381	FUN_025536-T2		
OG0026382	FUN_025550-T1		
OG0026383	FUN_025551-T1		
OG0026384	FUN_025552-T1		
OG0026385	FUN_025553-T1		
OG0026386	FUN_025559-T1		
OG0026387	FUN_025562-T1		
OG0026388	FUN_025563-T1		
OG0026389	FUN_025564-T1		
OG0026390	FUN_025564-T3		
OG0026391	FUN_025565-T1		
OG0026392	FUN_025566-T1		
OG0026393	FUN_025567-T1		
OG0026394	FUN_025570-T1		
OG0026395	FUN_025584-T2		
OG0026396	FUN_025589-T1		
OG0026397	FUN_025591-T1		
OG0026398	FUN_025593-T1		
OG0026399	FUN_025594-T1		
OG0026400	FUN_025602-T1		
OG0026401	FUN_025628-T1		
OG0026402	FUN_025631-T1		
OG0026403	FUN_025674-T1		
OG0026404	FUN_025676-T1		
OG0026405	FUN_025678-T1		
OG0026406	FUN_025679-T1		
OG0026407	FUN_025693-T1		
OG0026408	FUN_025695-T1		
OG0026409	FUN_025696-T1		
OG0026410	FUN_025697-T1		
OG0026411	FUN_025704-T1		
OG0026412	FUN_025715-T1		
OG0026413	FUN_025717-T1		
OG0026414	FUN_025718-T1		
OG0026415	FUN_025719-T1		
OG0026416	FUN_025721-T1		
OG0026417	FUN_025727-T1		
OG0026418	FUN_025729-T1		
OG0026419	FUN_025735-T1		
OG0026420	FUN_025738-T1		
OG0026421	FUN_025750-T2		
OG0026422	FUN_025761-T1		
OG0026423	FUN_025773-T1		
OG0026424	FUN_025785-T1		
OG0026425	FUN_025791-T1		
OG0026426	FUN_025804-T1		
OG0026427	FUN_025811-T1		
OG0026428	FUN_025817-T1		
OG0026429	FUN_025825-T1		
OG0026430	FUN_025827-T1		
OG0026431	FUN_025833-T1		
OG0026432	FUN_025839-T1		
OG0026433	FUN_025876-T1		
OG0026434	FUN_025880-T1		
OG0026435	FUN_025882-T1		
OG0026436	FUN_025896-T1		
OG0026437	FUN_025915-T2		
OG0026438	FUN_025924-T2		
OG0026439	FUN_025929-T2		
OG0026440	FUN_025933-T1		
OG0026441	FUN_025937-T1		
OG0026442	FUN_025938-T1		
OG0026443	FUN_025953-T1		
OG0026444	FUN_025972-T1		
OG0026445	FUN_025974-T2		
OG0026446	FUN_025989-T1		
OG0026447	FUN_025993-T1		
OG0026448	FUN_026003-T1		
OG0026449	FUN_026007-T1		
OG0026450	FUN_026011-T1		
OG0026451	FUN_026012-T1		
OG0026452	FUN_026022-T1		
OG0026453	FUN_026031-T1		
OG0026454	FUN_026040-T1		
OG0026455	FUN_026050-T1		
OG0026456	FUN_026075-T1		
OG0026457	FUN_026094-T1		
OG0026458	FUN_026095-T1		
OG0026459	FUN_026098-T1		
OG0026460	FUN_026101-T2		
OG0026461	FUN_026105-T1		
OG0026462	FUN_026117-T1		
OG0026463	FUN_026118-T1		
OG0026464	FUN_026123-T1		
OG0026465	FUN_026129-T1		
OG0026466	FUN_026133-T1		
OG0026467	FUN_026134-T1		
OG0026468	FUN_026142-T1		
OG0026469	FUN_026157-T1		
OG0026470	FUN_026168-T1		
OG0026471	FUN_026171-T1		
OG0026472	FUN_026172-T1		
OG0026473	FUN_026175-T1		
OG0026474	FUN_026189-T1		
OG0026475	FUN_026191-T1		
OG0026476	FUN_026207-T1		
OG0026477	FUN_026213-T1		
OG0026478	FUN_026220-T1		
OG0026479	FUN_026227-T1		
OG0026480	FUN_026232-T1		
OG0026481	FUN_026234-T1		
OG0026482	FUN_026244-T1		
OG0026483	FUN_026246-T1		
OG0026484	FUN_026247-T1		
OG0026485	FUN_026253-T1		
OG0026486	FUN_026267-T1		
OG0026487	FUN_026282-T1		
OG0026488	FUN_026285-T1		
OG0026489	FUN_026286-T1		
OG0026490	FUN_026299-T1		
OG0026491	FUN_026304-T1		
OG0026492	FUN_026326-T1		
OG0026493	FUN_026346-T1		
OG0026494	FUN_026350-T1		
OG0026495	FUN_026351-T1		
OG0026496	FUN_026360-T1		
OG0026497	FUN_026361-T1		
OG0026498	FUN_026368-T1		
OG0026499	FUN_026379-T1		
OG0026500	FUN_026381-T1		
OG0026501	FUN_026392-T1		
OG0026502	FUN_026398-T1		
OG0026503	FUN_026400-T1		
OG0026504	FUN_026409-T1		
OG0026505	FUN_026420-T1		
OG0026506	FUN_026447-T1		
OG0026507	FUN_026454-T1		
OG0026508	FUN_026476-T1		
OG0026509	FUN_026496-T1		
OG0026510	FUN_026497-T1		
OG0026511	FUN_026499-T1		
OG0026512	FUN_026505-T1		
OG0026513	FUN_026518-T1		
OG0026514	FUN_026521-T1		
OG0026515	FUN_026525-T1		
OG0026516	FUN_026530-T1		
OG0026517	FUN_026553-T1		
OG0026518	FUN_026554-T1		
OG0026519	FUN_026563-T1		
OG0026520	FUN_026572-T1		
OG0026521	FUN_026586-T2		
OG0026522	FUN_026604-T1		
OG0026523	FUN_026630-T1		
OG0026524	FUN_026633-T1		
OG0026525	FUN_026642-T1		
OG0026526	FUN_026647-T1		
OG0026527	FUN_026653-T1		
OG0026528	FUN_026657-T1		
OG0026529	FUN_026668-T1		
OG0026530	FUN_026682-T1		
OG0026531	FUN_026687-T1		
OG0026532	FUN_026701-T1		
OG0026533	FUN_026724-T1		
OG0026534	FUN_026727-T1		
OG0026535	FUN_026739-T1		
OG0026536	FUN_026740-T1		
OG0026537	FUN_026742-T1		
OG0026538	FUN_026753-T1		
OG0026539	FUN_026756-T1		
OG0026540	FUN_026774-T1		
OG0026541	FUN_026775-T1		
OG0026542	FUN_026778-T1		
OG0026543	FUN_026783-T1		
OG0026544	FUN_026787-T1		
OG0026545	FUN_026795-T1		
OG0026546	FUN_026803-T1		
OG0026547	FUN_026806-T1		
OG0026548	FUN_026808-T1		
OG0026549	FUN_026812-T1		
OG0026550	FUN_026819-T1		
OG0026551	FUN_026823-T1		
OG0026552	FUN_026827-T1		
OG0026553	FUN_026830-T1		
OG0026554	FUN_026848-T1		
OG0026555	FUN_026853-T1		
OG0026556	FUN_026857-T1		
OG0026557	FUN_026861-T1		
OG0026558	FUN_026870-T1		
OG0026559	FUN_026880-T1		
OG0026560	FUN_026887-T1		
OG0026561	FUN_026902-T1		
OG0026562	FUN_026910-T1		
OG0026563	FUN_026913-T2		
OG0026564	FUN_026922-T1		
OG0026565	FUN_026924-T1		
OG0026566	FUN_026931-T1		
OG0026567	FUN_026979-T1		
OG0026568	FUN_026987-T1		
OG0026569	FUN_026991-T1		
OG0026570	FUN_027000-T1		
OG0026571	FUN_027006-T1		
OG0026572	FUN_027008-T1		
OG0026573	FUN_027009-T1		
OG0026574	FUN_027010-T1		
OG0026575	FUN_027017-T1		
OG0026576	FUN_027022-T1		
OG0026577	FUN_027033-T1		
OG0026578	FUN_027035-T1		
OG0026579	FUN_027036-T1		
OG0026580	FUN_027037-T1		
OG0026581	FUN_027038-T1		
OG0026582	FUN_027040-T1		
OG0026583	FUN_027041-T1		
OG0026584	FUN_027051-T1		
OG0026585	FUN_027054-T1		
OG0026586	FUN_027058-T1		
OG0026587	FUN_027060-T1		
OG0026588	FUN_027064-T1		
OG0026589	FUN_027074-T1		
OG0026590	FUN_027091-T1		
OG0026591	FUN_027126-T1		
OG0026592	FUN_027128-T2		
OG0026593	FUN_027138-T1		
OG0026594	FUN_027142-T1		
OG0026595	FUN_027152-T1		
OG0026596	FUN_027153-T1		
OG0026597	FUN_027154-T1		
OG0026598	FUN_027155-T1		
OG0026599	FUN_027157-T1		
OG0026600	FUN_027160-T1		
OG0026601	FUN_027163-T1		
OG0026602	FUN_027167-T1		
OG0026603	FUN_027170-T1		
OG0026604	FUN_027183-T1		
OG0026605	FUN_027184-T1		
OG0026606	FUN_027192-T1		
OG0026607	FUN_027231-T1		
OG0026608	FUN_027235-T1		
OG0026609	FUN_027243-T1		
OG0026610	FUN_027245-T1		
OG0026611	FUN_027261-T1		
OG0026612	FUN_027265-T1		
OG0026613	FUN_027268-T1		
OG0026614	FUN_027277-T1		
OG0026615	FUN_027284-T1		
OG0026616	FUN_027288-T1		
OG0026617	FUN_027298-T1		
OG0026618	FUN_027305-T1		
OG0026619	FUN_027306-T1		
OG0026620	FUN_027310-T1		
OG0026621	FUN_027314-T1		
OG0026622	FUN_027317-T1		
OG0026623	FUN_027319-T1		
OG0026624	FUN_027354-T1		
OG0026625	FUN_027368-T1		
OG0026626	FUN_027396-T1		
OG0026627	FUN_027430-T1		
OG0026628	FUN_027441-T1		
OG0026629	FUN_027442-T1		
OG0026630	FUN_027455-T1		
OG0026631	FUN_027482-T1		
OG0026632	FUN_027483-T1		
OG0026633	FUN_027495-T1		
OG0026634	FUN_027522-T1		
OG0026635	FUN_027528-T1		
OG0026636	FUN_027539-T1		
OG0026637	FUN_027559-T1		
OG0026638	FUN_027567-T1		
OG0026639	FUN_027605-T1		
OG0026640	FUN_027619-T1		
OG0026641	FUN_027621-T1		
OG0026642	FUN_027627-T1		
OG0026643	FUN_027645-T1		
OG0026644	FUN_027658-T1		
OG0026645	FUN_027668-T1		
OG0026646	FUN_027683-T1		
OG0026647	FUN_027685-T1		
OG0026648	FUN_027691-T1		
OG0026649	FUN_027698-T1		
OG0026650	FUN_027699-T1		
OG0026651	FUN_027703-T1		
OG0026652	FUN_027726-T1		
OG0026653	FUN_027736-T2		
OG0026654	FUN_027743-T1		
OG0026655	FUN_027747-T1		
OG0026656	FUN_027754-T1		
OG0026657	FUN_027768-T1		
OG0026658	FUN_027772-T1		
OG0026659	FUN_027773-T1		
OG0026660	FUN_027780-T1		
OG0026661	FUN_027783-T1		
OG0026662	FUN_027795-T1		
OG0026663	FUN_027797-T1		
OG0026664	FUN_027802-T1		
OG0026665	FUN_027808-T1		
OG0026666	FUN_027812-T1		
OG0026667	FUN_027835-T1		
OG0026668	FUN_027836-T1		
OG0026669	FUN_027840-T1		
OG0026670	FUN_027841-T1		
OG0026671	FUN_027842-T1		
OG0026672	FUN_027845-T1		
OG0026673	FUN_027854-T1		
OG0026674	FUN_027882-T1		
OG0026675	FUN_027883-T1		
OG0026676	FUN_027901-T1		
OG0026677	FUN_027906-T1		
OG0026678	FUN_027925-T1		
OG0026679	FUN_027935-T2		
OG0026680	FUN_027935-T4		
OG0026681	FUN_027942-T1		
OG0026682	FUN_027948-T1		
OG0026683	FUN_027965-T1		
OG0026684	FUN_027966-T1		
OG0026685	FUN_027970-T1		
OG0026686	FUN_027972-T1		
OG0026687	FUN_027980-T1		
OG0026688	FUN_027990-T1		
OG0026689	FUN_027998-T1		
OG0026690	FUN_028011-T1		
OG0026691	FUN_028015-T2		
OG0026692	FUN_028017-T1		
OG0026693	FUN_028018-T1		
OG0026694	FUN_028026-T1		
OG0026695	FUN_028034-T1		
OG0026696	FUN_028036-T1		
OG0026697	FUN_028076-T1		
OG0026698	FUN_028077-T1		
OG0026699	FUN_028089-T1		
OG0026700	FUN_028091-T1		
OG0026701	FUN_028099-T1		
OG0026702	FUN_028102-T1		
OG0026703	FUN_028106-T1		
OG0026704	FUN_028108-T1		
OG0026705	FUN_028110-T1		
OG0026706	FUN_028112-T1		
OG0026707	FUN_028123-T1		
OG0026708	FUN_028139-T2		
OG0026709	FUN_028145-T2		
OG0026710	FUN_028149-T2		
OG0026711	FUN_028149-T3		
OG0026712	FUN_028151-T2		
OG0026713	FUN_028179-T1		
OG0026714	FUN_028183-T1		
OG0026715	FUN_028200-T2		
OG0026716	FUN_028207-T1		
OG0026717	FUN_028211-T1		
OG0026718	FUN_028212-T1		
OG0026719	FUN_028218-T1		
OG0026720	FUN_028219-T1		
OG0026721	FUN_028228-T1		
OG0026722	FUN_028233-T1		
OG0026723	FUN_028239-T1		
OG0026724	FUN_028242-T2		
OG0026725	FUN_028248-T1		
OG0026726	FUN_028264-T1		
OG0026727	FUN_028265-T1		
OG0026728	FUN_028267-T1		
OG0026729	FUN_028273-T1		
OG0026730	FUN_028283-T1		
OG0026731	FUN_028290-T1		
OG0026732	FUN_028295-T1		
OG0026733	FUN_028305-T1		
OG0026734	FUN_028306-T1		
OG0026735	FUN_028307-T1		
OG0026736	FUN_028310-T1		
OG0026737	FUN_028313-T1		
OG0026738	FUN_028321-T1		
OG0026739	FUN_028326-T1		
OG0026740	FUN_028327-T1		
OG0026741	FUN_028334-T1		
OG0026742	FUN_028335-T1		
OG0026743	FUN_028353-T1		
OG0026744	FUN_028370-T1		
OG0026745	FUN_028375-T1		
OG0026746	FUN_028391-T1		
OG0026747	FUN_028393-T1		
OG0026748	FUN_028396-T1		
OG0026749	FUN_028399-T1		
OG0026750	FUN_028401-T1		
OG0026751	FUN_028405-T1		
OG0026752	FUN_028406-T1		
OG0026753	FUN_028415-T1		
OG0026754	FUN_028430-T1		
OG0026755	FUN_028431-T1		
OG0026756	FUN_028432-T1		
OG0026757	FUN_028441-T1		
OG0026758	FUN_028443-T1		
OG0026759	FUN_028464-T1		
OG0026760	FUN_028469-T1		
OG0026761	FUN_028476-T1		
OG0026762	FUN_028480-T1		
OG0026763	FUN_028481-T1		
OG0026764	FUN_028489-T1		
OG0026765	FUN_028490-T1		
OG0026766	FUN_028499-T1		
OG0026767	FUN_028502-T1		
OG0026768	FUN_028539-T1		
OG0026769	FUN_028555-T1		
OG0026770	FUN_028558-T1		
OG0026771	FUN_028560-T1		
OG0026772	FUN_028573-T1		
OG0026773	FUN_028575-T1		
OG0026774	FUN_028593-T1		
OG0026775	FUN_028595-T1		
OG0026776	FUN_028596-T1		
OG0026777	FUN_028615-T1		
OG0026778	FUN_028665-T1		
OG0026779	FUN_028668-T1		
OG0026780	FUN_028698-T1		
OG0026781	FUN_028749-T1		
OG0026782	FUN_028761-T1		
OG0026783	FUN_028794-T1		
OG0026784	FUN_028796-T1		
OG0026785	FUN_028811-T1		
OG0026786	FUN_028813-T1		
OG0026787	FUN_028815-T1		
OG0026788	FUN_028817-T1		
OG0026789	FUN_028818-T1		
OG0026790	FUN_028826-T1		
OG0026791	FUN_028839-T1		
OG0026792	FUN_028844-T1		
OG0026793	FUN_028849-T1		
OG0026794	FUN_028865-T1		
OG0026795	FUN_028875-T1		
OG0026796	FUN_028885-T1		
OG0026797	FUN_028888-T1		
OG0026798	FUN_028889-T1		
OG0026799	FUN_028890-T1		
OG0026800	FUN_028899-T1		
OG0026801	FUN_028902-T1		
OG0026802	FUN_028903-T1		
OG0026803	FUN_028904-T1		
OG0026804	FUN_028912-T2		
OG0026805	FUN_028914-T1		
OG0026806	FUN_028916-T1		
OG0026807	FUN_028921-T1		
OG0026808	FUN_028931-T1		
OG0026809	FUN_028932-T1		
OG0026810	FUN_028933-T1		
OG0026811	FUN_028935-T1		
OG0026812	FUN_028936-T1		
OG0026813	FUN_028943-T1		
OG0026814	FUN_028954-T1		
OG0026815	FUN_028957-T1		
OG0026816	FUN_028959-T1		
OG0026817	FUN_028962-T1		
OG0026818	FUN_028990-T1		
OG0026819	FUN_028992-T1		
OG0026820	FUN_028995-T1		
OG0026821	FUN_029001-T1		
OG0026822	FUN_029002-T1		
OG0026823	FUN_029010-T1		
OG0026824	FUN_029011-T1		
OG0026825	FUN_029012-T1		
OG0026826	FUN_029015-T1		
OG0026827	FUN_029016-T1		
OG0026828	FUN_029033-T1		
OG0026829	FUN_029034-T1		
OG0026830	FUN_029035-T1		
OG0026831	FUN_029036-T1		
OG0026832	FUN_029037-T1		
OG0026833	FUN_029043-T1		
OG0026834	FUN_029044-T1		
OG0026835	FUN_029053-T1		
OG0026836	FUN_029076-T1		
OG0026837	FUN_029077-T1		
OG0026838	FUN_029092-T1		
OG0026839	FUN_029100-T1		
OG0026840	FUN_029102-T1		
OG0026841	FUN_029107-T2		
OG0026842	FUN_029108-T2		
OG0026843	FUN_029116-T1		
OG0026844	FUN_029118-T1		
OG0026845	FUN_029120-T1		
OG0026846	FUN_029140-T1		
OG0026847	FUN_029141-T1		
OG0026848	FUN_029143-T1		
OG0026849	FUN_029152-T1		
OG0026850	FUN_029154-T2		
OG0026851	FUN_029158-T1		
OG0026852	FUN_029163-T1		
OG0026853	FUN_029164-T1		
OG0026854	FUN_029176-T1		
OG0026855	FUN_029182-T1		
OG0026856	FUN_029185-T2		
OG0026857	FUN_029204-T1		
OG0026858	FUN_029231-T1		
OG0026859	FUN_029233-T1		
OG0026860	FUN_029235-T1		
OG0026861	FUN_029240-T1		
OG0026862	FUN_029253-T1		
OG0026863	FUN_029264-T1		
OG0026864	FUN_029272-T1		
OG0026865	FUN_029274-T1		
OG0026866	FUN_029283-T1		
OG0026867	FUN_029285-T1		
OG0026868	FUN_029289-T1		
OG0026869	FUN_029303-T1		
OG0026870	FUN_029312-T1		
OG0026871	FUN_029316-T1		
OG0026872	FUN_029322-T1		
OG0026873	FUN_029347-T1		
OG0026874	FUN_029353-T1		
OG0026875	FUN_029355-T1		
OG0026876	FUN_029359-T2		
OG0026877	FUN_029388-T1		
OG0026878	FUN_029391-T1		
OG0026879	FUN_029395-T1		
OG0026880	FUN_029398-T1		
OG0026881	FUN_029403-T1		
OG0026882	FUN_029408-T1		
OG0026883	FUN_029411-T1		
OG0026884	FUN_029424-T1		
OG0026885	FUN_029433-T1		
OG0026886	FUN_029446-T1		
OG0026887	FUN_029447-T1		
OG0026888	FUN_029450-T1		
OG0026889	FUN_029457-T1		
OG0026890	FUN_029461-T1		
OG0026891	FUN_029481-T1		
OG0026892	FUN_029482-T1		
OG0026893	FUN_029483-T1		
OG0026894	FUN_029485-T1		
OG0026895	FUN_029486-T1		
OG0026896	FUN_029488-T1		
OG0026897	FUN_029491-T1		
OG0026898	FUN_029496-T1		
OG0026899	FUN_029503-T1		
OG0026900	FUN_029507-T1		
OG0026901	FUN_029527-T1		
OG0026902	FUN_029529-T1		
OG0026903	FUN_029535-T1		
OG0026904	FUN_029540-T1		
OG0026905	FUN_029541-T1		
OG0026906	FUN_029548-T1		
OG0026907	FUN_029552-T1		
OG0026908	FUN_029553-T1		
OG0026909	FUN_029558-T1		
OG0026910	FUN_029563-T1		
OG0026911	FUN_029574-T1		
OG0026912	FUN_029577-T1		
OG0026913	FUN_029583-T1		
OG0026914	FUN_029586-T1		
OG0026915	FUN_029614-T1		
OG0026916	FUN_029617-T1		
OG0026917	FUN_029618-T1		
OG0026918	FUN_029619-T1		
OG0026919	FUN_029628-T1		
OG0026920	FUN_029643-T1		
OG0026921	FUN_029649-T1		
OG0026922	FUN_029661-T1		
OG0026923	FUN_029672-T1		
OG0026924	FUN_029675-T1		
OG0026925	FUN_029677-T1		
OG0026926	FUN_029679-T1		
OG0026927	FUN_029685-T1		
OG0026928	FUN_029692-T1		
OG0026929	FUN_029693-T1		
OG0026930	FUN_029694-T1		
OG0026931	FUN_029695-T1		
OG0026932	FUN_029697-T1		
OG0026933	FUN_029712-T1		
OG0026934	FUN_029714-T1		
OG0026935	FUN_029726-T1		
OG0026936	FUN_029730-T1		
OG0026937	FUN_029736-T1		
OG0026938	FUN_029741-T1		
OG0026939	FUN_029746-T1		
OG0026940	FUN_029748-T1		
OG0026941	FUN_029749-T1		
OG0026942	FUN_029762-T1		
OG0026943	FUN_029764-T1		
OG0026944	FUN_029793-T1		
OG0026945	FUN_029817-T1		
OG0026946	FUN_029825-T1		
OG0026947	FUN_029846-T1		
OG0026948	FUN_029859-T1		
OG0026949	FUN_029860-T1		
OG0026950	FUN_029876-T1		
OG0026951	FUN_029887-T1		
OG0026952	FUN_029893-T1		
OG0026953	FUN_029914-T1		
OG0026954	FUN_029917-T1		
OG0026955	FUN_029920-T1		
OG0026956	FUN_029921-T1		
OG0026957	FUN_029922-T1		
OG0026958	FUN_029927-T1		
OG0026959	FUN_029930-T1		
OG0026960	FUN_029932-T1		
OG0026961	FUN_029934-T1		
OG0026962	FUN_029936-T1		
OG0026963	FUN_029937-T1		
OG0026964	FUN_029938-T1		
OG0026965	FUN_029939-T1		
OG0026966	FUN_029940-T1		
OG0026967	FUN_029941-T1		
OG0026968	FUN_029952-T1		
OG0026969	FUN_029959-T1		
OG0026970	FUN_029960-T1		
OG0026971	FUN_029964-T1		
OG0026972	FUN_029966-T1		
OG0026973	FUN_029967-T1		
OG0026974	FUN_029971-T1		
OG0026975	FUN_029977-T1		
OG0026976	FUN_029988-T1		
OG0026977	FUN_029990-T1		
OG0026978	FUN_029993-T1		
OG0026979	FUN_029998-T1		
OG0026980	FUN_030003-T1		
OG0026981	FUN_030004-T1		
OG0026982	FUN_030007-T1		
OG0026983	FUN_030009-T1		
OG0026984	FUN_030013-T1		
OG0026985	FUN_030015-T1		
OG0026986	FUN_030016-T1		
OG0026987	FUN_030018-T1		
OG0026988	FUN_030019-T1		
OG0026989	FUN_030026-T1		
OG0026990	FUN_030029-T1		
OG0026991	FUN_030034-T1		
OG0026992	FUN_030035-T1		
OG0026993	FUN_030038-T1		
OG0026994	FUN_030039-T1		
OG0026995	FUN_030047-T1		
OG0026996	FUN_030067-T1		
OG0026997	FUN_030089-T1		
OG0026998	FUN_030090-T1		
OG0026999	FUN_030097-T1		
OG0027000	FUN_030098-T1		
OG0027001	FUN_030100-T1		
OG0027002	FUN_030101-T1		
OG0027003	FUN_030113-T1		
OG0027004	FUN_030115-T1		
OG0027005	FUN_030118-T1		
OG0027006	FUN_030120-T1		
OG0027007	FUN_030130-T1		
OG0027008	FUN_030138-T1		
OG0027009	FUN_030139-T1		
OG0027010	FUN_030160-T1		
OG0027011	FUN_030190-T1		
OG0027012	FUN_030194-T1		
OG0027013	FUN_030198-T2		
OG0027014	FUN_030200-T1		
OG0027015	FUN_030201-T1		
OG0027016	FUN_030203-T1		
OG0027017	FUN_030205-T1		
OG0027018	FUN_030207-T1		
OG0027019	FUN_030209-T1		
OG0027020	FUN_030212-T1		
OG0027021	FUN_030214-T1		
OG0027022	FUN_030216-T1		
OG0027023	FUN_030218-T1		
OG0027024	FUN_030220-T1		
OG0027025	FUN_030222-T1		
OG0027026	FUN_030224-T1		
OG0027027	FUN_030226-T1		
OG0027028	FUN_030228-T1		
OG0027029	FUN_030230-T1		
OG0027030	FUN_030232-T1		
OG0027031	FUN_030234-T1		
OG0027032	FUN_030235-T1		
OG0027033	FUN_030237-T1		
OG0027034	FUN_030239-T1		
OG0027035	FUN_030241-T1		
OG0027036	FUN_030243-T1		
OG0027037	FUN_030245-T1		
OG0027038	FUN_030247-T1		
OG0027039	FUN_030249-T1		
OG0027040	FUN_030251-T1		
OG0027041	FUN_030253-T1		
OG0027042	FUN_030255-T1		
OG0027043	FUN_030257-T1		
OG0027044	FUN_030259-T1		
OG0027045	FUN_030261-T1		
OG0027046	FUN_030263-T1		
OG0027047	FUN_030264-T1		
OG0027048	FUN_030266-T1		
OG0027049	FUN_030268-T1		
OG0027050	FUN_030270-T1		
OG0027051	FUN_030272-T1		
OG0027052	FUN_030274-T1		
