Orthogroup	Apulchra-genome.pep	Pocillopora_meandrina_HIv1.genes.pep	Porites_evermanni_v1.annot.pep
OG0004462		Pocillopora_meandrina_HIv1___RNAseq.g11180.t1, Pocillopora_meandrina_HIv1___RNAseq.g19370.t1, Pocillopora_meandrina_HIv1___RNAseq.g25126.t1, Pocillopora_meandrina_HIv1___RNAseq.g2792.t1, Pocillopora_meandrina_HIv1___TS.g14367.t1	
OG0004463		Pocillopora_meandrina_HIv1___RNAseq.g14281.t1, Pocillopora_meandrina_HIv1___RNAseq.g3917.t1, Pocillopora_meandrina_HIv1___RNAseq.g3918.t1, Pocillopora_meandrina_HIv1___TS.g29961.t1, Pocillopora_meandrina_HIv1___TS.g29962.t1	
OG0004464		Pocillopora_meandrina_HIv1___RNAseq.g20596.t1, Pocillopora_meandrina_HIv1___RNAseq.g20620.t1, Pocillopora_meandrina_HIv1___RNAseq.g6123.t1, Pocillopora_meandrina_HIv1___TS.g12810.t1a, Pocillopora_meandrina_HIv1___TS.g4124.t1	
OG0004465		Pocillopora_meandrina_HIv1___RNAseq.g1470.t1, Pocillopora_meandrina_HIv1___RNAseq.g1474.t1, Pocillopora_meandrina_HIv1___RNAseq.g1475.t1, Pocillopora_meandrina_HIv1___TS.g22881.t1, Pocillopora_meandrina_HIv1___TS.g22886.t1	
OG0004466		Pocillopora_meandrina_HIv1___RNAseq.g19634.t1, Pocillopora_meandrina_HIv1___RNAseq.g19637.t1, Pocillopora_meandrina_HIv1___RNAseq.g19638.t1, Pocillopora_meandrina_HIv1___TS.g14650.t1, Pocillopora_meandrina_HIv1___TS.g29025.t1	
OG0004467		Pocillopora_meandrina_HIv1___RNAseq.g1094.t1, Pocillopora_meandrina_HIv1___RNAseq.g13703.t1, Pocillopora_meandrina_HIv1___RNAseq.g13710.t1, Pocillopora_meandrina_HIv1___RNAseq.g13714.t1, Pocillopora_meandrina_HIv1___RNAseq.g13717.t1	
OG0004468		Pocillopora_meandrina_HIv1___RNAseq.g23339.t1	Peve_00015599, Peve_00026061, Peve_00026796, Peve_00026797
OG0004469		Pocillopora_meandrina_HIv1___RNAseq.g12924.t1, Pocillopora_meandrina_HIv1___RNAseq.g25337.t1, Pocillopora_meandrina_HIv1___RNAseq.g3662.t1	Peve_00002738, Peve_00016590
OG0004470		Pocillopora_meandrina_HIv1___RNAseq.g16155.t1a, Pocillopora_meandrina_HIv1___TS.g11286.t1, Pocillopora_meandrina_HIv1___TS.g11291.t1, Pocillopora_meandrina_HIv1___TS.g11315.t1, Pocillopora_meandrina_HIv1___TS.g11333.t1	
OG0004471		Pocillopora_meandrina_HIv1___RNAseq.g22611.t2, Pocillopora_meandrina_HIv1___RNAseq.g27335.t1b, Pocillopora_meandrina_HIv1___RNAseq.g8549.t1, Pocillopora_meandrina_HIv1___TS.g10111.t1, Pocillopora_meandrina_HIv1___TS.g9516.t1	
OG0004472		Pocillopora_meandrina_HIv1___RNAseq.g17080.t1, Pocillopora_meandrina_HIv1___RNAseq.g18546.t1, Pocillopora_meandrina_HIv1___RNAseq.g18553.t1, Pocillopora_meandrina_HIv1___RNAseq.g18554.t1, Pocillopora_meandrina_HIv1___RNAseq.g18555.t1	
OG0004473		Pocillopora_meandrina_HIv1___RNAseq.g14520.t1, Pocillopora_meandrina_HIv1___RNAseq.g14535.t1, Pocillopora_meandrina_HIv1___RNAseq.g14623.t1, Pocillopora_meandrina_HIv1___RNAseq.g25182.t1, Pocillopora_meandrina_HIv1___TS.g457.t1	
OG0004474		Pocillopora_meandrina_HIv1___RNAseq.g11198.t1, Pocillopora_meandrina_HIv1___RNAseq.g11199.t1, Pocillopora_meandrina_HIv1___RNAseq.g18188.t1, Pocillopora_meandrina_HIv1___RNAseq.g9125.t1, Pocillopora_meandrina_HIv1___TS.g571.t1	
OG0004475		Pocillopora_meandrina_HIv1___RNAseq.5409_t, Pocillopora_meandrina_HIv1___RNAseq.g7714.t1, Pocillopora_meandrina_HIv1___RNAseq.g7720.t1, Pocillopora_meandrina_HIv1___TS.g1468.t1, Pocillopora_meandrina_HIv1___TS.g1469.t1	
OG0004476		Pocillopora_meandrina_HIv1___RNAseq.g12413.t1, Pocillopora_meandrina_HIv1___RNAseq.g16844.t1, Pocillopora_meandrina_HIv1___TS.g26744.t1d, Pocillopora_meandrina_HIv1___TS.g3748.t1	Peve_00032429
OG0004477		Pocillopora_meandrina_HIv1___TS.g15321.t1	Peve_00000921, Peve_00005634, Peve_00014842, Peve_00023056
OG0004478		Pocillopora_meandrina_HIv1___RNAseq.g16756.t1, Pocillopora_meandrina_HIv1___RNAseq.g16765.t1, Pocillopora_meandrina_HIv1___RNAseq.g16795.t1, Pocillopora_meandrina_HIv1___TS.g17589.t1, Pocillopora_meandrina_HIv1___TS.g17592.t1	
OG0004479		Pocillopora_meandrina_HIv1___RNAseq.g20555.t1, Pocillopora_meandrina_HIv1___RNAseq.g27969.t1, Pocillopora_meandrina_HIv1___RNAseq.g29811.t1b	Peve_00006111, Peve_00032770
OG0004480		Pocillopora_meandrina_HIv1___RNAseq.g4525.t1, Pocillopora_meandrina_HIv1___RNAseq.g7359.t1, Pocillopora_meandrina_HIv1___RNAseq.g9354.t1, Pocillopora_meandrina_HIv1___RNAseq.g9360.t1, Pocillopora_meandrina_HIv1___TS.g16171.t1	
OG0004481		Pocillopora_meandrina_HIv1___RNAseq.g15385.t1, Pocillopora_meandrina_HIv1___RNAseq.g15386.t1, Pocillopora_meandrina_HIv1___RNAseq.g15737.t1, Pocillopora_meandrina_HIv1___TS.g10403.t1	Peve_00033291
OG0004482		Pocillopora_meandrina_HIv1___RNAseq.g14764.t1, Pocillopora_meandrina_HIv1___RNAseq.g20500.t1, Pocillopora_meandrina_HIv1___RNAseq.g2926.t1, Pocillopora_meandrina_HIv1___TS.g18026.t1	Peve_00004443
OG0004483		Pocillopora_meandrina_HIv1___RNAseq.g12199.t1, Pocillopora_meandrina_HIv1___RNAseq.g12200.t1, Pocillopora_meandrina_HIv1___RNAseq.g12201.t1, Pocillopora_meandrina_HIv1___RNAseq.g12203.t1, Pocillopora_meandrina_HIv1___RNAseq.g12204.t1	
OG0004484		Pocillopora_meandrina_HIv1___RNAseq.g26231.t1	Peve_00002244, Peve_00018086, Peve_00018096, Peve_00035894
OG0004485		Pocillopora_meandrina_HIv1___RNAseq.g9792.t1, Pocillopora_meandrina_HIv1___RNAseq.g9794.t1, Pocillopora_meandrina_HIv1___RNAseq.g9795.t1, Pocillopora_meandrina_HIv1___RNAseq.g9797.t1, Pocillopora_meandrina_HIv1___RNAseq.g9798.t1	
OG0004486		Pocillopora_meandrina_HIv1___RNAseq.g14708.t1, Pocillopora_meandrina_HIv1___RNAseq.g26842.t1, Pocillopora_meandrina_HIv1___RNAseq.g26843.t1, Pocillopora_meandrina_HIv1___RNAseq.g26919.t1	Peve_00011695
OG0004487		Pocillopora_meandrina_HIv1___RNAseq.g26485.t1, Pocillopora_meandrina_HIv1___RNAseq.g26488.t1, Pocillopora_meandrina_HIv1___TS.g19233.t1	Peve_00013484, Peve_00013490
OG0004488		Pocillopora_meandrina_HIv1___RNAseq.g12270.t1, Pocillopora_meandrina_HIv1___RNAseq.g12271.t1, Pocillopora_meandrina_HIv1___RNAseq.g12272.t1, Pocillopora_meandrina_HIv1___RNAseq.g12273.t1, Pocillopora_meandrina_HIv1___RNAseq.g12274.t1	
OG0004489		Pocillopora_meandrina_HIv1___RNAseq.g12423.t1, Pocillopora_meandrina_HIv1___RNAseq.g20835.t1, Pocillopora_meandrina_HIv1___RNAseq.g27294.t1b, Pocillopora_meandrina_HIv1___RNAseq.g3640.t1, Pocillopora_meandrina_HIv1___TS.g27895.t1	
OG0004490		Pocillopora_meandrina_HIv1___RNAseq.g8786.t1, Pocillopora_meandrina_HIv1___RNAseq.g8787.t1, Pocillopora_meandrina_HIv1___RNAseq.g8789.t1, Pocillopora_meandrina_HIv1___RNAseq.g8791.t1	Peve_00005091
OG0004491		Pocillopora_meandrina_HIv1___RNAseq.g14629.t1, Pocillopora_meandrina_HIv1___RNAseq.g23464.t1, Pocillopora_meandrina_HIv1___RNAseq.g6415.t1, Pocillopora_meandrina_HIv1___TS.g28677.t1	Peve_00011595
OG0004492		Pocillopora_meandrina_HIv1___RNAseq.g383.t1	Peve_00021759, Peve_00021760, Peve_00021761, Peve_00021762
OG0004493		Pocillopora_meandrina_HIv1___RNAseq.g184.t1a, Pocillopora_meandrina_HIv1___RNAseq.g255.t1, Pocillopora_meandrina_HIv1___TS.g3961.t1	Peve_00009415, Peve_00039683
OG0004494		Pocillopora_meandrina_HIv1___RNAseq.g132.t1, Pocillopora_meandrina_HIv1___RNAseq.g16576.t1, Pocillopora_meandrina_HIv1___RNAseq.g8845.t1, Pocillopora_meandrina_HIv1___TS.g12719.t1, Pocillopora_meandrina_HIv1___TS.g14872.t1	
OG0004495		Pocillopora_meandrina_HIv1___RNAseq.g23101.t1, Pocillopora_meandrina_HIv1___RNAseq.g23102.t1, Pocillopora_meandrina_HIv1___RNAseq.g23104.t1, Pocillopora_meandrina_HIv1___RNAseq.g23105.t1, Pocillopora_meandrina_HIv1___RNAseq.g23106.t1	
OG0004496		Pocillopora_meandrina_HIv1___RNAseq.g27263.t1, Pocillopora_meandrina_HIv1___RNAseq.g27349.t1, Pocillopora_meandrina_HIv1___RNAseq.g27370.t1	Peve_00011090, Peve_00011092
OG0004497		Pocillopora_meandrina_HIv1___RNAseq.g12231.t1, Pocillopora_meandrina_HIv1___RNAseq.g12239.t1, Pocillopora_meandrina_HIv1___RNAseq.g12396.t1, Pocillopora_meandrina_HIv1___RNAseq.g12404.t1, Pocillopora_meandrina_HIv1___RNAseq.g12405.t1	
OG0004498		Pocillopora_meandrina_HIv1___RNAseq.g19624.t1, Pocillopora_meandrina_HIv1___RNAseq.g3669.t1, Pocillopora_meandrina_HIv1___RNAseq.g7164.t1, Pocillopora_meandrina_HIv1___RNAseq.g7166.t1, Pocillopora_meandrina_HIv1___TS.g7457.t1	
OG0004499		Pocillopora_meandrina_HIv1___RNAseq.g10828.t1, Pocillopora_meandrina_HIv1___RNAseq.g10829.t1, Pocillopora_meandrina_HIv1___RNAseq.g10830.t1, Pocillopora_meandrina_HIv1___RNAseq.g10831.t1, Pocillopora_meandrina_HIv1___TS.g13349.t1	
OG0004500		Pocillopora_meandrina_HIv1___RNAseq.g7063.t1, Pocillopora_meandrina_HIv1___RNAseq.g7064.t1, Pocillopora_meandrina_HIv1___RNAseq.g7066.t1, Pocillopora_meandrina_HIv1___RNAseq.g7067.t1, Pocillopora_meandrina_HIv1___RNAseq.g7069.t1	
OG0004501		Pocillopora_meandrina_HIv1___RNAseq.g11131.t1, Pocillopora_meandrina_HIv1___RNAseq.g19341.t1	Peve_00005504, Peve_00037566, Peve_00043775
OG0004502		Pocillopora_meandrina_HIv1___RNAseq.g4590.t1, Pocillopora_meandrina_HIv1___RNAseq.g4591.t1, Pocillopora_meandrina_HIv1___RNAseq.g4592.t1, Pocillopora_meandrina_HIv1___RNAseq.g4593.t1	Peve_00013825
OG0004503		Pocillopora_meandrina_HIv1___RNAseq.g29881.t2	Peve_00040059, Peve_00040060, Peve_00040062, Peve_00040064
OG0004504		Pocillopora_meandrina_HIv1___RNAseq.g30234.t1, Pocillopora_meandrina_HIv1___RNAseq.g4927.t1, Pocillopora_meandrina_HIv1___RNAseq.g6339.t1, Pocillopora_meandrina_HIv1___TS.g389.t1, Pocillopora_meandrina_HIv1___TS.g8707.t1	
OG0004505		Pocillopora_meandrina_HIv1___RNAseq.g16020.t1, Pocillopora_meandrina_HIv1___RNAseq.g22167.t1, Pocillopora_meandrina_HIv1___RNAseq.g25077.t1, Pocillopora_meandrina_HIv1___TS.g7111.t1	Peve_00037933
OG0004506		Pocillopora_meandrina_HIv1___RNAseq.g16170.t1, Pocillopora_meandrina_HIv1___RNAseq.g19045.t1, Pocillopora_meandrina_HIv1___RNAseq.g27982.t1, Pocillopora_meandrina_HIv1___RNAseq.g28877.t1, Pocillopora_meandrina_HIv1___RNAseq.g552.t1	
OG0004507		Pocillopora_meandrina_HIv1___TS.g21073.t1	Peve_00034449, Peve_00034450, Peve_00034455, Peve_00034460
OG0004508		Pocillopora_meandrina_HIv1___RNAseq.g4246.t1, Pocillopora_meandrina_HIv1___RNAseq.g4247.t1, Pocillopora_meandrina_HIv1___RNAseq.g4248.t1, Pocillopora_meandrina_HIv1___RNAseq.g4249.t1, Pocillopora_meandrina_HIv1___RNAseq.g4250.t1	
OG0004509		Pocillopora_meandrina_HIv1___RNAseq.g8285.t1, Pocillopora_meandrina_HIv1___RNAseq.g8291.t1	Peve_00007487, Peve_00017878, Peve_00030175
OG0004510		Pocillopora_meandrina_HIv1___RNAseq.g10916.t1, Pocillopora_meandrina_HIv1___RNAseq.g10921.t1, Pocillopora_meandrina_HIv1___RNAseq.g12107.t1, Pocillopora_meandrina_HIv1___RNAseq.g26773.t1, Pocillopora_meandrina_HIv1___RNAseq.g6538.t1	
OG0004511		Pocillopora_meandrina_HIv1___RNAseq.g22844.t1, Pocillopora_meandrina_HIv1___RNAseq.g2834.t1, Pocillopora_meandrina_HIv1___RNAseq.g3268.t1, Pocillopora_meandrina_HIv1___RNAseq.g7416.t1, Pocillopora_meandrina_HIv1___RNAseq.g7420.t1	
OG0004512		Pocillopora_meandrina_HIv1___RNAseq.18785_t	Peve_00013342, Peve_00013346, Peve_00013458, Peve_00013459
OG0004513		Pocillopora_meandrina_HIv1___RNAseq.g23832.t1, Pocillopora_meandrina_HIv1___RNAseq.g23833.t1, Pocillopora_meandrina_HIv1___RNAseq.g23834.t1	Peve_00016252, Peve_00023234
OG0004514		Pocillopora_meandrina_HIv1___TS.g7607.t1, Pocillopora_meandrina_HIv1___TS.g7608.t1, Pocillopora_meandrina_HIv1___TS.g7609.t1, Pocillopora_meandrina_HIv1___TS.g7612.t1a, Pocillopora_meandrina_HIv1___TS.g7612.t1b	
OG0004515		Pocillopora_meandrina_HIv1___RNAseq.g2272.t1a, Pocillopora_meandrina_HIv1___RNAseq.g25013.t1, Pocillopora_meandrina_HIv1___RNAseq.g26675.t1, Pocillopora_meandrina_HIv1___RNAseq.g7215.t1	Peve_00045192
OG0004516		Pocillopora_meandrina_HIv1___RNAseq.g27732.t1, Pocillopora_meandrina_HIv1___RNAseq.g2979.t1, Pocillopora_meandrina_HIv1___TS.g15072.t1, Pocillopora_meandrina_HIv1___TS.g15075.t1, Pocillopora_meandrina_HIv1___TS.g9686.t1a	
OG0004517		Pocillopora_meandrina_HIv1___RNAseq.g4915.t1, Pocillopora_meandrina_HIv1___RNAseq.g4916.t1, Pocillopora_meandrina_HIv1___RNAseq.g4917.t1, Pocillopora_meandrina_HIv1___TS.g8693.t1, Pocillopora_meandrina_HIv1___TS.g8697.t1	
OG0004518		Pocillopora_meandrina_HIv1___RNAseq.27546_t, Pocillopora_meandrina_HIv1___RNAseq.g30213.t1, Pocillopora_meandrina_HIv1___RNAseq.g30220.t1, Pocillopora_meandrina_HIv1___RNAseq.g30248.t1, Pocillopora_meandrina_HIv1___RNAseq.g30250.t1	
OG0004519		Pocillopora_meandrina_HIv1___RNAseq.g13183.t1, Pocillopora_meandrina_HIv1___RNAseq.g14690.t1, Pocillopora_meandrina_HIv1___RNAseq.g26844.t1, Pocillopora_meandrina_HIv1___RNAseq.g28860.t1	Peve_00019744
OG0004520		Pocillopora_meandrina_HIv1___RNAseq.g23725.t1, Pocillopora_meandrina_HIv1___RNAseq.g23727.t1, Pocillopora_meandrina_HIv1___RNAseq.g23729.t1, Pocillopora_meandrina_HIv1___RNAseq.g23731.t1	Peve_00011884
OG0004521		Pocillopora_meandrina_HIv1___RNAseq.g10956.t1, Pocillopora_meandrina_HIv1___RNAseq.g10967.t1, Pocillopora_meandrina_HIv1___RNAseq.g10970.t1, Pocillopora_meandrina_HIv1___RNAseq.g10972.t1, Pocillopora_meandrina_HIv1___RNAseq.g10974.t1	
OG0004522		Pocillopora_meandrina_HIv1___RNAseq.g29850.t1, Pocillopora_meandrina_HIv1___RNAseq.g29852.t1b	Peve_00001691, Peve_00041756, Peve_00041758
OG0004523		Pocillopora_meandrina_HIv1___RNAseq.g29976.t1, Pocillopora_meandrina_HIv1___RNAseq.g29980.t1, Pocillopora_meandrina_HIv1___RNAseq.g29983.t1, Pocillopora_meandrina_HIv1___RNAseq.g93.t1, Pocillopora_meandrina_HIv1___RNAseq.g9393.t1	
OG0004524		Pocillopora_meandrina_HIv1___RNAseq.g16047.t1, Pocillopora_meandrina_HIv1___RNAseq.g16048.t1, Pocillopora_meandrina_HIv1___RNAseq.g19310.t1, Pocillopora_meandrina_HIv1___RNAseq.g25981.t1, Pocillopora_meandrina_HIv1___RNAseq.g6098.t1	
OG0004525		Pocillopora_meandrina_HIv1___RNAseq.g5007.t1, Pocillopora_meandrina_HIv1___RNAseq.g9474.t1, Pocillopora_meandrina_HIv1___TS.g7304.t1	Peve_00001701, Peve_00036662
OG0004526		Pocillopora_meandrina_HIv1___RNAseq.g27246.t1, Pocillopora_meandrina_HIv1___RNAseq.g27250.t1, Pocillopora_meandrina_HIv1___RNAseq.g27254.t1, Pocillopora_meandrina_HIv1___RNAseq.g27258.t1, Pocillopora_meandrina_HIv1___TS.g14595.t1	
OG0004527		Pocillopora_meandrina_HIv1___RNAseq.g22333.t1, Pocillopora_meandrina_HIv1___RNAseq.g22334.t1, Pocillopora_meandrina_HIv1___RNAseq.g22335.t1	Peve_00015078, Peve_00023945
OG0004528		Pocillopora_meandrina_HIv1___RNAseq.g25317.t1, Pocillopora_meandrina_HIv1___RNAseq.g25334.t1, Pocillopora_meandrina_HIv1___RNAseq.g25336.t1, Pocillopora_meandrina_HIv1___RNAseq.g359.t1, Pocillopora_meandrina_HIv1___RNAseq.g363.t1	
OG0004529		Pocillopora_meandrina_HIv1___RNAseq.g14435.t1, Pocillopora_meandrina_HIv1___RNAseq.g22071.t1, Pocillopora_meandrina_HIv1___RNAseq.g26829.t1	Peve_00006986, Peve_00012165
OG0004530		Pocillopora_meandrina_HIv1___RNAseq.g21439.t1, Pocillopora_meandrina_HIv1___RNAseq.g21460.t1, Pocillopora_meandrina_HIv1___RNAseq.g21469.t1a, Pocillopora_meandrina_HIv1___RNAseq.g3131.t2, Pocillopora_meandrina_HIv1___TS.g26203.t1a	
OG0004531		Pocillopora_meandrina_HIv1___RNAseq.g7633.t1, Pocillopora_meandrina_HIv1___RNAseq.g7637.t1, Pocillopora_meandrina_HIv1___RNAseq.g7659.t1, Pocillopora_meandrina_HIv1___RNAseq.g7666.t1, Pocillopora_meandrina_HIv1___RNAseq.g7668.t1	
OG0004532		Pocillopora_meandrina_HIv1___RNAseq.g19975.t1, Pocillopora_meandrina_HIv1___RNAseq.g19978.t1a	Peve_00015822, Peve_00029051, Peve_00029054
OG0004533		Pocillopora_meandrina_HIv1___RNAseq.g10915.t1, Pocillopora_meandrina_HIv1___RNAseq.g10917.t1, Pocillopora_meandrina_HIv1___RNAseq.g10920.t1, Pocillopora_meandrina_HIv1___RNAseq.g14452.t1, Pocillopora_meandrina_HIv1___TS.g13448.t2a	
OG0004534		Pocillopora_meandrina_HIv1___TS.g11356.t1	Peve_00019702, Peve_00024174, Peve_00030971, Peve_00035250
OG0004535		Pocillopora_meandrina_HIv1___RNAseq.g19021.t1, Pocillopora_meandrina_HIv1___RNAseq.g19024.t1, Pocillopora_meandrina_HIv1___RNAseq.g19092.t1, Pocillopora_meandrina_HIv1___RNAseq.g19096.t1, Pocillopora_meandrina_HIv1___RNAseq.g19103.t1	
OG0004536		Pocillopora_meandrina_HIv1___RNAseq.g21565.t1, Pocillopora_meandrina_HIv1___RNAseq.g21567.t1, Pocillopora_meandrina_HIv1___RNAseq.g21569.t1, Pocillopora_meandrina_HIv1___RNAseq.g21570.t1, Pocillopora_meandrina_HIv1___TS.g26314.t1	
OG0004537		Pocillopora_meandrina_HIv1___TS.g1088.t1	Peve_00006579, Peve_00010146, Peve_00010158, Peve_00010159
OG0004538		Pocillopora_meandrina_HIv1___RNAseq.28414_t, Pocillopora_meandrina_HIv1___RNAseq.g17097.t1, Pocillopora_meandrina_HIv1___TS.g2867.t2b	Peve_00010685, Peve_00031601
OG0004539		Pocillopora_meandrina_HIv1___RNAseq.g16808.t1, Pocillopora_meandrina_HIv1___TS.g16831.t1, Pocillopora_meandrina_HIv1___TS.g5529.t1, Pocillopora_meandrina_HIv1___TS.g5530.t1, Pocillopora_meandrina_HIv1___TS.g5532.t1	
OG0004540		Pocillopora_meandrina_HIv1___RNAseq.g18260.t1, Pocillopora_meandrina_HIv1___RNAseq.g18261.t1, Pocillopora_meandrina_HIv1___RNAseq.g18264.t1, Pocillopora_meandrina_HIv1___RNAseq.g18267.t1, Pocillopora_meandrina_HIv1___TS.g21257.t1	
OG0004541		Pocillopora_meandrina_HIv1___RNAseq.g23176.t1, Pocillopora_meandrina_HIv1___RNAseq.g23177.t1, Pocillopora_meandrina_HIv1___RNAseq.g23178.t1, Pocillopora_meandrina_HIv1___RNAseq.g7997.t1, Pocillopora_meandrina_HIv1___RNAseq.g7998.t1	
OG0004542		Pocillopora_meandrina_HIv1___RNAseq.g7643.t1b, Pocillopora_meandrina_HIv1___RNAseq.g7648.t1b, Pocillopora_meandrina_HIv1___RNAseq.g7662.t1, Pocillopora_meandrina_HIv1___RNAseq.g7669.t1b, Pocillopora_meandrina_HIv1___TS.g1405.t1	
OG0004543		Pocillopora_meandrina_HIv1___RNAseq.g14151.t1, Pocillopora_meandrina_HIv1___RNAseq.g27096.t1	Peve_00006991, Peve_00020136, Peve_00044542
OG0004544		Pocillopora_meandrina_HIv1___RNAseq.g17085.t1, Pocillopora_meandrina_HIv1___RNAseq.g20895.t1, Pocillopora_meandrina_HIv1___RNAseq.g29006.t1, Pocillopora_meandrina_HIv1___TS.g2862.t1, Pocillopora_meandrina_HIv1___TS.g7921.t1	
OG0004545		Pocillopora_meandrina_HIv1___RNAseq.g6756.t1, Pocillopora_meandrina_HIv1___TS.g12473.t1, Pocillopora_meandrina_HIv1___TS.g27127.t1b	Peve_00002278, Peve_00004883
OG0004546		Pocillopora_meandrina_HIv1___RNAseq.g11335.t1, Pocillopora_meandrina_HIv1___RNAseq.g16306.t1, Pocillopora_meandrina_HIv1___RNAseq.g21775.t1, Pocillopora_meandrina_HIv1___RNAseq.g21776.t1, Pocillopora_meandrina_HIv1___RNAseq.g6758.t1	
OG0004547		Pocillopora_meandrina_HIv1___RNAseq.g5121.t1, Pocillopora_meandrina_HIv1___RNAseq.g5122.t1, Pocillopora_meandrina_HIv1___RNAseq.g5123.t1	Peve_00042536, Peve_00042537
OG0004548		Pocillopora_meandrina_HIv1___RNAseq.g3264.t1, Pocillopora_meandrina_HIv1___RNAseq.g939.t1	Peve_00004598, Peve_00004599, Peve_00008324
OG0004549		Pocillopora_meandrina_HIv1___RNAseq.g5185.t1	Peve_00001472, Peve_00012515, Peve_00031605, Peve_00042040
OG0004550		Pocillopora_meandrina_HIv1___RNAseq.g731.t1, Pocillopora_meandrina_HIv1___RNAseq.g9775.t1, Pocillopora_meandrina_HIv1___RNAseq.g9776.t1, Pocillopora_meandrina_HIv1___RNAseq.g9779.t1	Peve_00006413
OG0004551		Pocillopora_meandrina_HIv1___RNAseq.g21705.t1, Pocillopora_meandrina_HIv1___RNAseq.g21707.t1, Pocillopora_meandrina_HIv1___RNAseq.g6030.t1	Peve_00006772, Peve_00033343
OG0004552		Pocillopora_meandrina_HIv1___RNAseq.g30214.t1, Pocillopora_meandrina_HIv1___RNAseq.g30221.t1, Pocillopora_meandrina_HIv1___RNAseq.g30237.t1, Pocillopora_meandrina_HIv1___RNAseq.g30240.t1, Pocillopora_meandrina_HIv1___TS.g22543.t1	
OG0004553		Pocillopora_meandrina_HIv1___RNAseq.g2427.t1, Pocillopora_meandrina_HIv1___RNAseq.g2428.t1, Pocillopora_meandrina_HIv1___RNAseq.g2431.t1, Pocillopora_meandrina_HIv1___RNAseq.g2433.t1	Peve_00034752
OG0004554		Pocillopora_meandrina_HIv1___RNAseq.g9915.t1, Pocillopora_meandrina_HIv1___RNAseq.g9960.t1, Pocillopora_meandrina_HIv1___TS.g13769.t1, Pocillopora_meandrina_HIv1___TS.g23495.t1	Peve_00019484
OG0004555		Pocillopora_meandrina_HIv1___RNAseq.g27577.t1, Pocillopora_meandrina_HIv1___RNAseq.g27618.t1, Pocillopora_meandrina_HIv1___RNAseq.g27619.t1, Pocillopora_meandrina_HIv1___TS.g14971.t1, Pocillopora_meandrina_HIv1___TS.g14972.t1	
OG0004556		Pocillopora_meandrina_HIv1___RNAseq.g13378.t1, Pocillopora_meandrina_HIv1___RNAseq.g28082.t1	Peve_00027047, Peve_00027050, Peve_00027100
OG0004557		Pocillopora_meandrina_HIv1___RNAseq.g14365.t1, Pocillopora_meandrina_HIv1___RNAseq.g28813.t1a, Pocillopora_meandrina_HIv1___RNAseq.g2888.t1, Pocillopora_meandrina_HIv1___RNAseq.g8539.t1, Pocillopora_meandrina_HIv1___TS.g8593.t1	
OG0004558		Pocillopora_meandrina_HIv1___RNAseq.g16187.t1, Pocillopora_meandrina_HIv1___RNAseq.g16189.t1, Pocillopora_meandrina_HIv1___RNAseq.g16191.t1, Pocillopora_meandrina_HIv1___RNAseq.g9108.t2, Pocillopora_meandrina_HIv1___TS.g11202.t1	
OG0004559		Pocillopora_meandrina_HIv1___RNAseq.2246_t, Pocillopora_meandrina_HIv1___RNAseq.2248_t, Pocillopora_meandrina_HIv1___RNAseq.g18752.t1, Pocillopora_meandrina_HIv1___RNAseq.g18760.t1, Pocillopora_meandrina_HIv1___RNAseq.g18761.t1	
OG0004560		Pocillopora_meandrina_HIv1___RNAseq.g10253.t1, Pocillopora_meandrina_HIv1___RNAseq.g14717.t1, Pocillopora_meandrina_HIv1___RNAseq.g24903.t1, Pocillopora_meandrina_HIv1___RNAseq.g7452.t1, Pocillopora_meandrina_HIv1___TS.g5790.t1	
OG0004561		Pocillopora_meandrina_HIv1___RNAseq.g13677.t1, Pocillopora_meandrina_HIv1___RNAseq.g13682.t1	Peve_00011242, Peve_00011245, Peve_00020399
OG0004562		Pocillopora_meandrina_HIv1___RNAseq.g28584.t1, Pocillopora_meandrina_HIv1___RNAseq.g28588.t1, Pocillopora_meandrina_HIv1___RNAseq.g28594.t1	Peve_00034515, Peve_00039353
OG0004563		Pocillopora_meandrina_HIv1___RNAseq.g22845.t1, Pocillopora_meandrina_HIv1___RNAseq.g22846.t1, Pocillopora_meandrina_HIv1___RNAseq.g6368.t1, Pocillopora_meandrina_HIv1___TS.g3829.t1, Pocillopora_meandrina_HIv1___TS.g3832.t1	
OG0004564		Pocillopora_meandrina_HIv1___RNAseq.g11485.t1, Pocillopora_meandrina_HIv1___RNAseq.g14342.t1, Pocillopora_meandrina_HIv1___RNAseq.g14343.t1, Pocillopora_meandrina_HIv1___RNAseq.g18217.t1, Pocillopora_meandrina_HIv1___RNAseq.g4500.t1	
OG0004565		Pocillopora_meandrina_HIv1___TS.g856.t1	Peve_00002774, Peve_00002775, Peve_00025527, Peve_00025543
OG0004566		Pocillopora_meandrina_HIv1___RNAseq.g6656.t1, Pocillopora_meandrina_HIv1___RNAseq.g6659.t1, Pocillopora_meandrina_HIv1___RNAseq.g6661.t1, Pocillopora_meandrina_HIv1___RNAseq.g6664.t1, Pocillopora_meandrina_HIv1___TS.g396.t1	
OG0004567		Pocillopora_meandrina_HIv1___RNAseq.g14127.t1, Pocillopora_meandrina_HIv1___RNAseq.g19620.t1	Peve_00006381, Peve_00006382, Peve_00028298
