Orthogroup	Apulchra-genome.pep	Pocillopora_meandrina_HIv1.genes.pep	Porites_evermanni_v1.annot.pep	Total
OG0004054	3	1	1	5
OG0004055	1	1	3	5
OG0004056	4	1	0	5
OG0004057	2	1	2	5
OG0004058	1	2	2	5
OG0004059	1	1	3	5
OG0004060	3	1	1	5
OG0004061	2	1	2	5
OG0004062	1	3	1	5
OG0004063	1	3	1	5
OG0004064	2	1	2	5
OG0004065	2	1	2	5
OG0004066	3	1	1	5
OG0004067	3	0	2	5
OG0004068	3	1	1	5
OG0004069	5	0	0	5
OG0004070	2	3	0	5
OG0004071	1	2	2	5
OG0004072	1	3	1	5
OG0004073	3	1	1	5
OG0004074	2	2	1	5
OG0004075	3	1	1	5
OG0004076	1	0	4	5
OG0004077	1	1	3	5
OG0004078	2	1	2	5
OG0004079	1	3	1	5
OG0004080	2	1	2	5
OG0004081	3	1	1	5
OG0004082	5	0	0	5
OG0004083	2	1	2	5
OG0004084	2	2	1	5
OG0004085	3	0	2	5
OG0004086	2	2	1	5
OG0004087	1	0	4	5
OG0004088	1	2	2	5
OG0004089	1	4	0	5
OG0004090	2	1	2	5
OG0004091	2	1	2	5
OG0004092	1	0	4	5
OG0004093	3	1	1	5
OG0004094	3	1	1	5
OG0004095	2	1	2	5
OG0004096	1	1	3	5
OG0004097	1	2	2	5
OG0004098	1	1	3	5
OG0004099	1	1	3	5
OG0004100	2	1	2	5
OG0004101	1	1	3	5
OG0004102	2	1	2	5
OG0004103	3	1	1	5
OG0004104	1	1	3	5
OG0004105	1	1	3	5
OG0004106	3	1	1	5
OG0004107	1	4	0	5
OG0004108	2	0	3	5
OG0004109	2	1	2	5
OG0004110	1	1	3	5
OG0004111	3	1	1	5
OG0004112	3	1	1	5
OG0004113	2	2	1	5
OG0004114	2	2	1	5
OG0004115	2	1	2	5
OG0004116	2	1	2	5
OG0004117	2	2	1	5
OG0004118	1	0	4	5
OG0004119	3	1	1	5
OG0004120	2	2	1	5
OG0004121	2	0	3	5
OG0004122	1	2	2	5
OG0004123	1	2	2	5
OG0004124	1	1	3	5
OG0004125	1	4	0	5
OG0004126	3	1	1	5
OG0004127	2	1	2	5
OG0004128	1	2	2	5
OG0004129	2	2	1	5
OG0004130	3	1	1	5
OG0004131	3	1	1	5
OG0004132	3	1	1	5
OG0004133	3	1	1	5
OG0004134	1	1	3	5
OG0004135	1	1	3	5
OG0004136	2	2	1	5
OG0004137	2	1	2	5
OG0004138	3	1	1	5
OG0004139	1	1	3	5
OG0004140	1	3	1	5
OG0004141	5	0	0	5
OG0004142	1	2	2	5
OG0004143	3	1	1	5
OG0004144	2	1	2	5
OG0004145	3	1	1	5
OG0004146	2	2	1	5
OG0004147	1	1	3	5
OG0004148	3	1	1	5
OG0004149	3	1	1	5
OG0004150	3	1	1	5
OG0004151	1	1	3	5
OG0004152	1	1	3	5
OG0004153	1	2	2	5
OG0004154	2	1	2	5
OG0004155	1	1	3	5
OG0004156	1	3	1	5
OG0004157	3	1	1	5
OG0004158	2	2	1	5
OG0004159	1	2	2	5
OG0004160	3	1	1	5
OG0004161	3	1	1	5
OG0004162	1	1	3	5
OG0004163	1	2	2	5
OG0004164	2	1	2	5
OG0004165	1	1	3	5
OG0004166	1	2	2	5
OG0004167	1	0	4	5
OG0004168	3	1	1	5
OG0004169	3	1	1	5
OG0004170	1	1	3	5
OG0004171	3	1	1	5
OG0004172	3	1	1	5
OG0004173	5	0	0	5
OG0004174	1	2	2	5
OG0004175	2	1	2	5
OG0004176	3	1	1	5
OG0004177	5	0	0	5
OG0004178	1	1	3	5
OG0004179	3	1	1	5
OG0004180	1	3	1	5
OG0004181	1	1	3	5
OG0004182	1	1	3	5
OG0004183	1	1	3	5
OG0004184	5	0	0	5
OG0004185	3	1	1	5
OG0004186	2	1	2	5
OG0004187	2	2	1	5
OG0004188	1	2	2	5
OG0004189	3	1	1	5
OG0004190	3	1	1	5
OG0004191	1	2	2	5
OG0004192	1	2	2	5
OG0004193	1	4	0	5
OG0004194	3	1	1	5
OG0004195	2	1	2	5
OG0004196	2	1	2	5
OG0004197	1	3	1	5
OG0004198	2	1	2	5
OG0004199	1	2	2	5
OG0004200	2	1	2	5
OG0004201	2	1	2	5
OG0004202	2	1	2	5
OG0004203	1	1	3	5
OG0004204	3	1	1	5
OG0004205	2	2	1	5
OG0004206	3	1	1	5
OG0004207	2	1	2	5
OG0004208	1	2	2	5
OG0004209	2	1	2	5
OG0004210	2	2	1	5
OG0004211	1	1	3	5
OG0004212	2	1	2	5
OG0004213	3	1	1	5
OG0004214	2	1	2	5
OG0004215	2	1	2	5
OG0004216	2	2	1	5
OG0004217	3	1	1	5
OG0004218	1	1	3	5
OG0004219	1	3	1	5
OG0004220	1	1	3	5
OG0004221	1	2	2	5
OG0004222	2	1	2	5
OG0004223	1	0	4	5
OG0004224	3	1	1	5
OG0004225	1	1	3	5
OG0004226	1	0	4	5
OG0004227	1	1	3	5
OG0004228	2	1	2	5
OG0004229	2	1	2	5
OG0004230	2	1	2	5
OG0004231	2	1	2	5
OG0004232	3	1	1	5
OG0004233	3	1	1	5
OG0004234	1	1	3	5
OG0004235	2	0	3	5
OG0004236	2	2	1	5
OG0004237	1	2	2	5
OG0004238	3	1	1	5
OG0004239	3	2	0	5
OG0004240	2	3	0	5
OG0004241	1	2	2	5
OG0004242	1	1	3	5
OG0004243	1	2	2	5
OG0004244	1	4	0	5
OG0004245	1	1	3	5
OG0004246	1	3	1	5
OG0004247	1	4	0	5
OG0004248	1	1	3	5
OG0004249	2	1	2	5
OG0004250	1	2	2	5
OG0004251	2	1	2	5
OG0004252	1	1	3	5
OG0004253	2	1	2	5
OG0004254	1	2	2	5
OG0004255	1	1	3	5
OG0004256	3	1	1	5
OG0004257	1	2	2	5
OG0004258	2	1	2	5
OG0004259	1	2	2	5
OG0004260	1	2	2	5
OG0004261	1	3	1	5
OG0004262	2	1	2	5
OG0004263	1	1	3	5
OG0004264	1	2	2	5
OG0004265	1	4	0	5
OG0004266	1	1	3	5
OG0004267	2	1	2	5
OG0004268	2	1	2	5
OG0004269	2	1	2	5
OG0004270	1	2	2	5
OG0004271	4	0	1	5
OG0004272	3	1	1	5
OG0004273	1	0	4	5
OG0004274	1	1	3	5
OG0004275	1	3	1	5
OG0004276	3	1	1	5
OG0004277	2	1	2	5
OG0004278	5	0	0	5
OG0004279	3	1	1	5
OG0004280	1	2	2	5
OG0004281	3	1	1	5
OG0004282	1	1	3	5
OG0004283	2	1	2	5
OG0004284	1	1	3	5
OG0004285	1	1	3	5
OG0004286	3	1	1	5
OG0004287	2	2	1	5
OG0004288	3	1	1	5
OG0004289	1	1	3	5
OG0004290	1	1	3	5
OG0004291	2	2	1	5
OG0004292	2	1	2	5
OG0004293	2	1	2	5
OG0004294	1	3	1	5
OG0004295	1	2	2	5
OG0004296	2	1	2	5
OG0004297	3	1	1	5
OG0004298	1	0	4	5
OG0004299	1	3	1	5
OG0004300	2	1	2	5
OG0004301	1	1	3	5
OG0004302	1	3	1	5
OG0004303	1	1	3	5
OG0004304	2	1	2	5
OG0004305	1	2	2	5
OG0004306	5	0	0	5
OG0004307	1	2	2	5
OG0004308	1	1	3	5
OG0004309	1	1	3	5
OG0004310	1	2	2	5
OG0004311	1	4	0	5
OG0004312	1	1	3	5
OG0004313	2	1	2	5
OG0004314	1	3	1	5
OG0004315	2	2	1	5
OG0004316	3	1	1	5
OG0004317	1	2	2	5
OG0004318	2	1	2	5
OG0004319	1	3	1	5
OG0004320	2	1	2	5
OG0004321	2	1	2	5
OG0004322	3	1	1	5
OG0004323	1	2	2	5
OG0004324	1	2	2	5
OG0004325	3	1	1	5
OG0004326	1	1	3	5
OG0004327	1	3	1	5
OG0004328	2	2	1	5
OG0004329	3	1	1	5
OG0004330	1	2	2	5
OG0004331	1	1	3	5
OG0004332	2	2	1	5
OG0004333	3	1	1	5
OG0004334	3	1	1	5
OG0004335	3	1	1	5
OG0004336	3	1	1	5
OG0004337	3	1	1	5
OG0004338	3	1	1	5
OG0004339	3	1	1	5
OG0004340	1	2	2	5
OG0004341	1	2	2	5
OG0004342	1	3	1	5
OG0004343	2	1	2	5
OG0004344	2	2	1	5
OG0004345	2	2	1	5
OG0004346	1	1	3	5
OG0004347	1	1	3	5
OG0004348	3	1	1	5
OG0004349	1	1	3	5
OG0004350	5	0	0	5
OG0004351	4	0	1	5
OG0004352	5	0	0	5
OG0004353	3	0	2	5
OG0004354	1	0	4	5
OG0004355	1	4	0	5
OG0004356	1	4	0	5
OG0004357	1	3	1	5
OG0004358	1	2	2	5
OG0004359	1	0	4	5
OG0004360	4	0	1	5
OG0004361	4	0	1	5
OG0004362	2	1	2	5
OG0004363	1	1	3	5
OG0004364	2	2	1	5
OG0004365	1	2	2	5
OG0004366	3	1	1	5
OG0004367	1	1	3	5
OG0004368	5	0	0	5
OG0004369	4	0	1	5
OG0004370	1	1	3	5
OG0004371	3	1	1	5
OG0004372	5	0	0	5
OG0004373	1	2	2	5
OG0004374	5	0	0	5
OG0004375	1	2	2	5
OG0004376	1	0	4	5
OG0004377	1	0	4	5
OG0004378	2	2	1	5
OG0004379	2	1	2	5
OG0004380	2	1	2	5
OG0004381	4	1	0	5
OG0004382	1	4	0	5
OG0004383	1	4	0	5
OG0004384	2	3	0	5
OG0004385	1	3	1	5
OG0004386	1	3	1	5
OG0004387	3	1	1	5
OG0004388	1	1	3	5
OG0004389	3	1	1	5
OG0004390	2	1	2	5
OG0004391	1	0	4	5
OG0004392	1	4	0	5
OG0004393	2	1	2	5
OG0004394	1	3	1	5
OG0004395	1	0	4	5
OG0004396	2	1	2	5
OG0004397	1	4	0	5
OG0004398	1	3	1	5
OG0004399	1	0	4	5
OG0004400	1	2	2	5
OG0004401	1	4	0	5
OG0004402	1	4	0	5
OG0004403	2	1	2	5
OG0004404	1	2	2	5
OG0004405	1	0	4	5
OG0004406	1	0	4	5
OG0004407	1	3	1	5
OG0004408	0	4	1	5
OG0004409	0	5	0	5
OG0004410	0	1	4	5
OG0004411	0	5	0	5
OG0004412	0	5	0	5
OG0004413	0	4	1	5
OG0004414	0	5	0	5
OG0004415	0	5	0	5
OG0004416	0	5	0	5
OG0004417	0	5	0	5
OG0004418	0	5	0	5
OG0004419	0	5	0	5
OG0004420	0	2	3	5
OG0004421	0	5	0	5
OG0004422	0	4	1	5
OG0004423	0	2	3	5
OG0004424	0	4	1	5
OG0004425	0	3	2	5
OG0004426	0	5	0	5
OG0004427	0	5	0	5
OG0004428	0	4	1	5
OG0004429	0	5	0	5
OG0004430	0	5	0	5
OG0004431	0	5	0	5
OG0004432	0	1	4	5
OG0004433	0	5	0	5
OG0004434	0	2	3	5
OG0004435	0	5	0	5
OG0004436	0	5	0	5
OG0004437	0	5	0	5
OG0004438	0	3	2	5
OG0004439	0	2	3	5
OG0004440	0	5	0	5
OG0004441	0	5	0	5
OG0004442	0	5	0	5
OG0004443	0	5	0	5
OG0004444	0	2	3	5
OG0004445	0	5	0	5
OG0004446	0	5	0	5
OG0004447	0	5	0	5
OG0004448	0	5	0	5
OG0004449	0	4	1	5
OG0004450	0	2	3	5
OG0004451	0	1	4	5
OG0004452	0	5	0	5
OG0004453	0	5	0	5
OG0004454	0	5	0	5
OG0004455	0	5	0	5
OG0004456	0	4	1	5
OG0004457	0	5	0	5
OG0004458	0	3	2	5
OG0004459	0	5	0	5
OG0004460	0	2	3	5
OG0004461	0	4	1	5
OG0004462	0	5	0	5
OG0004463	0	5	0	5
OG0004464	0	5	0	5
OG0004465	0	5	0	5
OG0004466	0	5	0	5
OG0004467	0	5	0	5
OG0004468	0	1	4	5
OG0004469	0	3	2	5
OG0004470	0	5	0	5
OG0004471	0	5	0	5
OG0004472	0	5	0	5
OG0004473	0	5	0	5
OG0004474	0	5	0	5
OG0004475	0	5	0	5
OG0004476	0	4	1	5
OG0004477	0	1	4	5
OG0004478	0	5	0	5
OG0004479	0	3	2	5
OG0004480	0	5	0	5
OG0004481	0	4	1	5
OG0004482	0	4	1	5
OG0004483	0	5	0	5
OG0004484	0	1	4	5
OG0004485	0	5	0	5
OG0004486	0	4	1	5
OG0004487	0	3	2	5
OG0004488	0	5	0	5
OG0004489	0	5	0	5
OG0004490	0	4	1	5
OG0004491	0	4	1	5
OG0004492	0	1	4	5
OG0004493	0	3	2	5
OG0004494	0	5	0	5
OG0004495	0	5	0	5
OG0004496	0	3	2	5
OG0004497	0	5	0	5
OG0004498	0	5	0	5
OG0004499	0	5	0	5
OG0004500	0	5	0	5
OG0004501	0	2	3	5
OG0004502	0	4	1	5
OG0004503	0	1	4	5
OG0004504	0	5	0	5
OG0004505	0	4	1	5
OG0004506	0	5	0	5
OG0004507	0	1	4	5
OG0004508	0	5	0	5
OG0004509	0	2	3	5
OG0004510	0	5	0	5
OG0004511	0	5	0	5
OG0004512	0	1	4	5
OG0004513	0	3	2	5
OG0004514	0	5	0	5
OG0004515	0	4	1	5
OG0004516	0	5	0	5
OG0004517	0	5	0	5
OG0004518	0	5	0	5
OG0004519	0	4	1	5
OG0004520	0	4	1	5
OG0004521	0	5	0	5
OG0004522	0	2	3	5
OG0004523	0	5	0	5
OG0004524	0	5	0	5
OG0004525	0	3	2	5
OG0004526	0	5	0	5
OG0004527	0	3	2	5
OG0004528	0	5	0	5
OG0004529	0	3	2	5
OG0004530	0	5	0	5
OG0004531	0	5	0	5
OG0004532	0	2	3	5
OG0004533	0	5	0	5
OG0004534	0	1	4	5
OG0004535	0	5	0	5
OG0004536	0	5	0	5
OG0004537	0	1	4	5
OG0004538	0	3	2	5
OG0004539	0	5	0	5
OG0004540	0	5	0	5
OG0004541	0	5	0	5
OG0004542	0	5	0	5
OG0004543	0	2	3	5
OG0004544	0	5	0	5
OG0004545	0	3	2	5
OG0004546	0	5	0	5
OG0004547	0	3	2	5
OG0004548	0	2	3	5
OG0004549	0	1	4	5
OG0004550	0	4	1	5
OG0004551	0	3	2	5
OG0004552	0	5	0	5
OG0004553	0	4	1	5
OG0004554	0	4	1	5
OG0004555	0	5	0	5
OG0004556	0	2	3	5
OG0004557	0	5	0	5
OG0004558	0	5	0	5
OG0004559	0	5	0	5
OG0004560	0	5	0	5
OG0004561	0	2	3	5
OG0004562	0	3	2	5
OG0004563	0	5	0	5
OG0004564	0	5	0	5
OG0004565	0	1	4	5
OG0004566	0	5	0	5
OG0004567	0	2	3	5
OG0004568	0	5	0	5
OG0004569	0	1	4	5
OG0004570	0	2	3	5
OG0004571	0	1	4	5
OG0004572	0	1	4	5
OG0004573	0	1	4	5
OG0004574	0	5	0	5
OG0004575	0	4	1	5
OG0004576	0	3	2	5
OG0004577	0	1	4	5
OG0004578	0	3	2	5
OG0004579	0	5	0	5
OG0004580	0	1	4	5
OG0004581	0	2	3	5
OG0004582	0	3	2	5
OG0004583	0	2	3	5
OG0004584	0	5	0	5
OG0004585	0	3	2	5
OG0004586	0	1	4	5
OG0004587	0	5	0	5
OG0004588	0	1	4	5
OG0004589	0	1	4	5
OG0004590	0	5	0	5
OG0004591	0	4	1	5
OG0004592	0	1	4	5
OG0004593	0	1	4	5
OG0004594	0	2	3	5
OG0004595	0	3	2	5
OG0004596	0	1	4	5
OG0004597	0	1	4	5
OG0004598	0	1	4	5
OG0004599	0	1	4	5
OG0004600	0	1	4	5
OG0004601	0	1	4	5
OG0004602	0	1	4	5
OG0004603	0	1	4	5
OG0004604	0	2	3	5
OG0004605	0	1	4	5
OG0004606	0	1	4	5
OG0004607	0	1	4	5
OG0004608	0	1	4	5
OG0004609	0	0	5	5
OG0004610	0	0	5	5
OG0004611	0	0	5	5
OG0004612	0	0	5	5
OG0004613	0	0	5	5
OG0004614	0	0	5	5
OG0004615	0	0	5	5
OG0004616	0	0	5	5
OG0004617	0	0	5	5
OG0004618	0	0	5	5
OG0004619	0	0	5	5
OG0004620	0	0	5	5
OG0004621	0	0	5	5
OG0004622	0	0	5	5
OG0004623	0	0	5	5
OG0004624	0	0	5	5
OG0004625	0	0	5	5
OG0004626	0	0	5	5
OG0004627	0	0	5	5
OG0004628	0	0	5	5
OG0004629	0	0	5	5
OG0004630	0	0	5	5
OG0004631	0	0	5	5
OG0004632	0	0	5	5
OG0004633	0	0	5	5
OG0004634	0	0	5	5
OG0004635	0	0	5	5
OG0004636	0	0	5	5
OG0004637	0	0	5	5
OG0004638	0	0	5	5
OG0004639	0	0	5	5
OG0004640	0	0	5	5
OG0004641	0	0	5	5
OG0004642	0	0	5	5
OG0004643	0	0	5	5
OG0004644	0	0	5	5
OG0004645	0	0	5	5
OG0004646	0	0	5	5
OG0004647	0	0	5	5
OG0004648	0	0	5	5
OG0004649	0	0	5	5
OG0004650	0	0	5	5
OG0004651	0	0	5	5
OG0004652	0	0	5	5
OG0004653	0	0	5	5
OG0004654	0	0	5	5
OG0004655	0	0	5	5
OG0004656	0	0	5	5
OG0004657	0	0	5	5
OG0004658	0	0	5	5
OG0004659	0	0	5	5
OG0004660	0	0	5	5
OG0004661	0	0	5	5
OG0004662	0	0	5	5
OG0004663	0	0	5	5
OG0004664	0	0	5	5
OG0004665	0	0	5	5
OG0004666	0	0	5	5
OG0004667	0	0	5	5
OG0004668	0	0	5	5
OG0004669	0	0	5	5
OG0004670	0	0	5	5
OG0004671	0	0	5	5
OG0004672	0	0	5	5
OG0004673	0	0	5	5
OG0004674	0	0	5	5
OG0004675	0	0	5	5
OG0004676	0	0	5	5
OG0004677	0	0	5	5
OG0004678	0	0	5	5
OG0004679	0	0	5	5
OG0004680	0	0	5	5
OG0004681	0	0	5	5
OG0004682	0	0	5	5
OG0004683	0	0	5	5
OG0004684	0	0	5	5
OG0004685	0	0	5	5
OG0004686	0	0	5	5
OG0004687	0	0	5	5
OG0004688	0	0	5	5
OG0004689	0	0	5	5
OG0004690	0	0	5	5
OG0004691	0	0	5	5
OG0004692	0	0	5	5
OG0004693	0	0	5	5
OG0004694	0	0	5	5
OG0004695	0	0	5	5
OG0004696	0	0	5	5
OG0004697	0	0	5	5
OG0004698	0	0	5	5
OG0004699	0	0	5	5
OG0004700	0	0	5	5
OG0004701	0	0	5	5
OG0004702	0	0	5	5
OG0004703	0	0	5	5
OG0004704	0	0	5	5
OG0004705	0	0	5	5
OG0004706	0	0	5	5
OG0004707	0	0	5	5
OG0004708	0	0	5	5
OG0004709	0	0	5	5
OG0004710	0	0	5	5
OG0004711	0	0	5	5
OG0004712	0	0	5	5
OG0004713	0	0	5	5
OG0004714	0	0	5	5
OG0004715	0	0	5	5
OG0004716	0	0	5	5
OG0004717	0	0	5	5
OG0004718	0	0	5	5
OG0004719	0	0	5	5
OG0004720	0	0	5	5
OG0004721	0	0	5	5
OG0004722	0	0	5	5
OG0004723	0	0	5	5
OG0004724	0	0	5	5
OG0004725	0	0	5	5
OG0004726	0	0	5	5
OG0004727	0	0	5	5
OG0004728	0	0	5	5
OG0004729	0	0	5	5
OG0004730	0	0	5	5
OG0004731	0	0	5	5
OG0004732	0	0	5	5
OG0004733	0	0	5	5
OG0004734	0	0	5	5
OG0004735	0	0	5	5
OG0004736	3	0	1	4
OG0004737	4	0	0	4
OG0004738	1	1	2	4
OG0004739	2	1	1	4
OG0004740	1	1	2	4
OG0004741	1	1	2	4
OG0004742	2	1	1	4
OG0004743	2	1	1	4
OG0004744	2	1	1	4
OG0004745	2	1	1	4
OG0004746	2	1	1	4
OG0004747	1	1	2	4
OG0004748	1	1	2	4
OG0004749	1	1	2	4
OG0004750	1	2	1	4
OG0004751	1	2	1	4
OG0004752	2	1	1	4
OG0004753	1	2	1	4
OG0004754	2	1	1	4
OG0004755	3	1	0	4
OG0004756	3	0	1	4
OG0004757	2	1	1	4
OG0004758	1	2	1	4
OG0004759	1	2	1	4
OG0004760	2	1	1	4
OG0004761	2	1	1	4
OG0004762	2	1	1	4
OG0004763	1	1	2	4
OG0004764	2	1	1	4
OG0004765	2	1	1	4
OG0004766	2	1	1	4
OG0004767	2	1	1	4
OG0004768	1	1	2	4
OG0004769	1	1	2	4
OG0004770	1	1	2	4
OG0004771	1	2	1	4
OG0004772	2	1	1	4
OG0004773	1	1	2	4
OG0004774	1	1	2	4
OG0004775	1	1	2	4
OG0004776	1	1	2	4
OG0004777	2	0	2	4
OG0004778	1	1	2	4
OG0004779	1	1	2	4
OG0004780	2	1	1	4
OG0004781	1	1	2	4
OG0004782	2	1	1	4
OG0004783	1	1	2	4
OG0004784	1	1	2	4
OG0004785	1	1	2	4
OG0004786	1	1	2	4
OG0004787	1	1	2	4
OG0004788	1	1	2	4
OG0004789	4	0	0	4
OG0004790	2	1	1	4
OG0004791	2	1	1	4
OG0004792	1	1	2	4
OG0004793	2	1	1	4
OG0004794	2	1	1	4
OG0004795	1	1	2	4
OG0004796	1	1	2	4
OG0004797	1	1	2	4
OG0004798	1	1	2	4
OG0004799	1	2	1	4
OG0004800	1	1	2	4
OG0004801	1	1	2	4
OG0004802	1	2	1	4
OG0004803	2	1	1	4
OG0004804	2	1	1	4
OG0004805	1	1	2	4
OG0004806	1	2	1	4
OG0004807	2	1	1	4
OG0004808	1	2	1	4
OG0004809	1	1	2	4
OG0004810	2	1	1	4
OG0004811	2	1	1	4
OG0004812	2	1	1	4
OG0004813	2	1	1	4
OG0004814	4	0	0	4
OG0004815	4	0	0	4
OG0004816	2	1	1	4
OG0004817	1	2	1	4
OG0004818	2	1	1	4
OG0004819	2	1	1	4
OG0004820	1	1	2	4
OG0004821	2	1	1	4
OG0004822	2	1	1	4
OG0004823	1	1	2	4
OG0004824	1	2	1	4
OG0004825	2	1	1	4
OG0004826	2	1	1	4
OG0004827	2	1	1	4
OG0004828	1	1	2	4
OG0004829	1	2	1	4
OG0004830	1	1	2	4
OG0004831	4	0	0	4
OG0004832	2	1	1	4
OG0004833	2	1	1	4
OG0004834	2	1	1	4
OG0004835	1	2	1	4
OG0004836	1	2	1	4
OG0004837	2	1	1	4
OG0004838	2	1	1	4
OG0004839	1	1	2	4
OG0004840	2	1	1	4
OG0004841	1	1	2	4
OG0004842	2	1	1	4
OG0004843	1	0	3	4
OG0004844	1	1	2	4
OG0004845	2	1	1	4
OG0004846	1	1	2	4
OG0004847	2	1	1	4
OG0004848	2	1	1	4
OG0004849	1	1	2	4
OG0004850	1	1	2	4
OG0004851	2	1	1	4
OG0004852	1	1	2	4
OG0004853	2	1	1	4
OG0004854	1	1	2	4
OG0004855	1	2	1	4
OG0004856	1	1	2	4
OG0004857	1	1	2	4
OG0004858	1	1	2	4
OG0004859	1	1	2	4
OG0004860	1	1	2	4
OG0004861	2	1	1	4
OG0004862	1	2	1	4
OG0004863	1	1	2	4
OG0004864	3	0	1	4
OG0004865	1	2	1	4
OG0004866	2	1	1	4
OG0004867	1	1	2	4
OG0004868	1	1	2	4
OG0004869	1	2	1	4
OG0004870	3	0	1	4
OG0004871	1	1	2	4
OG0004872	1	1	2	4
OG0004873	2	1	1	4
OG0004874	2	0	2	4
OG0004875	2	1	1	4
OG0004876	2	1	1	4
OG0004877	2	1	1	4
OG0004878	3	0	1	4
OG0004879	1	1	2	4
OG0004880	2	2	0	4
OG0004881	4	0	0	4
OG0004882	2	1	1	4
OG0004883	2	1	1	4
OG0004884	1	1	2	4
OG0004885	1	1	2	4
OG0004886	1	1	2	4
OG0004887	1	1	2	4
OG0004888	1	1	2	4
OG0004889	2	0	2	4
OG0004890	1	1	2	4
OG0004891	3	1	0	4
OG0004892	1	1	2	4
OG0004893	2	1	1	4
OG0004894	2	1	1	4
OG0004895	4	0	0	4
OG0004896	1	0	3	4
OG0004897	4	0	0	4
OG0004898	4	0	0	4
OG0004899	4	0	0	4
OG0004900	4	0	0	4
OG0004901	1	2	1	4
OG0004902	1	1	2	4
OG0004903	1	0	3	4
OG0004904	4	0	0	4
OG0004905	4	0	0	4
OG0004906	4	0	0	4
OG0004907	2	1	1	4
OG0004908	1	1	2	4
OG0004909	2	1	1	4
OG0004910	1	1	2	4
OG0004911	1	1	2	4
OG0004912	1	1	2	4
OG0004913	4	0	0	4
OG0004914	4	0	0	4
OG0004915	2	1	1	4
OG0004916	2	1	1	4
OG0004917	2	0	2	4
OG0004918	1	1	2	4
OG0004919	1	1	2	4
OG0004920	1	1	2	4
OG0004921	3	1	0	4
OG0004922	1	1	2	4
OG0004923	1	1	2	4
OG0004924	4	0	0	4
OG0004925	4	0	0	4
OG0004926	2	1	1	4
OG0004927	1	1	2	4
OG0004928	1	1	2	4
OG0004929	1	1	2	4
OG0004930	1	2	1	4
OG0004931	1	1	2	4
OG0004932	3	0	1	4
OG0004933	1	1	2	4
OG0004934	1	1	2	4
OG0004935	2	1	1	4
OG0004936	4	0	0	4
OG0004937	3	0	1	4
OG0004938	4	0	0	4
OG0004939	2	1	1	4
OG0004940	1	1	2	4
OG0004941	4	0	0	4
OG0004942	2	1	1	4
OG0004943	1	1	2	4
OG0004944	2	2	0	4
OG0004945	4	0	0	4
OG0004946	2	1	1	4
OG0004947	3	1	0	4
OG0004948	3	1	0	4
OG0004949	3	0	1	4
OG0004950	4	0	0	4
OG0004951	1	0	3	4
OG0004952	4	0	0	4
OG0004953	4	0	0	4
OG0004954	4	0	0	4
OG0004955	2	1	1	4
OG0004956	4	0	0	4
OG0004957	4	0	0	4
OG0004958	2	1	1	4
OG0004959	4	0	0	4
OG0004960	4	0	0	4
OG0004961	4	0	0	4
OG0004962	2	1	1	4
OG0004963	2	1	1	4
OG0004964	3	1	0	4
OG0004965	4	0	0	4
OG0004966	4	0	0	4
OG0004967	4	0	0	4
OG0004968	3	1	0	4
OG0004969	3	0	1	4
OG0004970	1	0	3	4
OG0004971	4	0	0	4
OG0004972	2	0	2	4
OG0004973	1	1	2	4
OG0004974	4	0	0	4
OG0004975	4	0	0	4
OG0004976	3	0	1	4
OG0004977	3	0	1	4
OG0004978	4	0	0	4
OG0004979	3	0	1	4
OG0004980	2	1	1	4
OG0004981	2	1	1	4
OG0004982	2	1	1	4
OG0004983	2	1	1	4
OG0004984	4	0	0	4
OG0004985	1	2	1	4
OG0004986	1	1	2	4
OG0004987	1	1	2	4
OG0004988	1	1	2	4
OG0004989	4	0	0	4
OG0004990	1	2	1	4
OG0004991	2	1	1	4
OG0004992	1	1	2	4
OG0004993	1	1	2	4
OG0004994	2	1	1	4
OG0004995	2	1	1	4
OG0004996	1	2	1	4
OG0004997	2	1	1	4
OG0004998	2	1	1	4
OG0004999	1	1	2	4
OG0005000	1	1	2	4
OG0005001	2	1	1	4
OG0005002	2	1	1	4
OG0005003	1	1	2	4
OG0005004	1	1	2	4
OG0005005	1	1	2	4
OG0005006	2	1	1	4
OG0005007	4	0	0	4
OG0005008	2	1	1	4
OG0005009	4	0	0	4
OG0005010	1	2	1	4
OG0005011	4	0	0	4
OG0005012	1	1	2	4
OG0005013	2	1	1	4
OG0005014	1	1	2	4
OG0005015	1	1	2	4
OG0005016	2	1	1	4
OG0005017	2	1	1	4
OG0005018	1	1	2	4
OG0005019	1	1	2	4
OG0005020	1	1	2	4
OG0005021	1	1	2	4
OG0005022	1	1	2	4
OG0005023	1	1	2	4
OG0005024	2	1	1	4
OG0005025	1	1	2	4
OG0005026	2	1	1	4
OG0005027	4	0	0	4
OG0005028	2	1	1	4
OG0005029	1	2	1	4
OG0005030	2	1	1	4
OG0005031	1	1	2	4
OG0005032	2	1	1	4
OG0005033	2	1	1	4
OG0005034	1	1	2	4
OG0005035	1	1	2	4
OG0005036	1	1	2	4
OG0005037	2	1	1	4
OG0005038	1	2	1	4
OG0005039	4	0	0	4
OG0005040	1	1	2	4
OG0005041	2	1	1	4
OG0005042	1	1	2	4
OG0005043	1	1	2	4
OG0005044	1	1	2	4
OG0005045	1	1	2	4
OG0005046	1	1	2	4
OG0005047	1	1	2	4
OG0005048	1	1	2	4
