gene_name	GeneOntologyIDs
Peve_00008649	GO:0001824; GO:0001833; GO:0002065; GO:0005615; GO:0006952; GO:0009617; GO:0015031; GO:0030658; GO:0030858; GO:0031012; GO:0035375; GO:0042589; GO:0050829; GO:0050830; GO:0062023
Peve_00008652	GO:0005576; GO:0015031; GO:0030154; GO:0031012; GO:0035375; GO:0042589; GO:0050829; GO:0050830
Peve_00008655	GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0046982
Peve_00008656	GO:0005634; GO:0005802; GO:0005814; GO:0008013; GO:0008104; GO:0016607; GO:0030178; GO:0033504; GO:0036064; GO:0042802; GO:0042803; GO:0045444; GO:0045892; GO:0051289; GO:0055007; GO:0060070; GO:0060271; GO:0090090
Peve_00008657	GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0046982
Peve_00008658	GO:0005737; GO:0005847; GO:0006369; GO:0006397; GO:0008420; GO:0017018
Peve_00008659	GO:0003723; GO:0005634; GO:0005654; GO:0005737; GO:0031417; GO:0043066
Peve_00008660	GO:0001725; GO:0005634; GO:0005737; GO:0005925; GO:0046872; GO:0098609
Peve_00008663	GO:0016020
Peve_00008664	GO:0000038; GO:0005324; GO:0005524; GO:0005777; GO:0005778; GO:0005829; GO:0006635; GO:0007031; GO:0009617; GO:0015910; GO:0016887; GO:0032000; GO:0042626; GO:0042760; GO:0042803; GO:0043217; GO:0046982; GO:0047617; GO:0140359; GO:1900016; GO:1903427; GO:1990535; GO:2001280
Peve_00008665	GO:0016020
Peve_00008668	GO:0000165; GO:0001657; GO:0001755; GO:0001838; GO:0004713; GO:0004714; GO:0005509; GO:0005524; GO:0005769; GO:0005886; GO:0006468; GO:0006919; GO:0007156; GO:0007158; GO:0007165; GO:0007411; GO:0007497; GO:0009410; GO:0010008; GO:0010628; GO:0010976; GO:0014042; GO:0030155; GO:0030335; GO:0030424; GO:0030425; GO:0033141; GO:0033619; GO:0033630; GO:0035799; GO:0035860; GO:0038023; GO:0042551; GO:0043025; GO:0043235; GO:0043410; GO:0045793; GO:0045893; GO:0048265; GO:0048484; GO:0050770; GO:0051897; GO:0060041; GO:0060384; GO:0061146; GO:0071300; GO:0072300; GO:0097021; GO:0098797; GO:0160144; GO:2001241
Peve_00008678	
Peve_00008680	GO:0003995; GO:0005737; GO:0005739; GO:0005759; GO:0006635; GO:0033539; GO:0050660; GO:0051793; GO:0070991
Peve_00008683	GO:0001569; GO:0001944; GO:0002920; GO:0003143; GO:0003319; GO:0003376; GO:0005886; GO:0006869; GO:0007605; GO:0010008; GO:0016020; GO:0022857; GO:0046624; GO:0048703; GO:0061035; GO:2000404
Peve_00008684	GO:0001569; GO:0001944; GO:0002920; GO:0003143; GO:0003319; GO:0003376; GO:0005886; GO:0006869; GO:0007605; GO:0010008; GO:0016020; GO:0022857; GO:0046624; GO:0048703; GO:0061035; GO:2000404
Peve_00008685	GO:0001569; GO:0001944; GO:0002920; GO:0003143; GO:0003319; GO:0003376; GO:0005886; GO:0006869; GO:0007605; GO:0010008; GO:0016020; GO:0022857; GO:0046624; GO:0048703; GO:0061035; GO:2000404
Peve_00008687	GO:0000139; GO:0000149; GO:0001669; GO:0002177; GO:0005829; GO:0006886; GO:0007040; GO:0007042; GO:0007269; GO:0008021; GO:0008089; GO:0008090; GO:0008333; GO:0010977; GO:0016079; GO:0016188; GO:0030141; GO:0030672; GO:0031083; GO:0031175; GO:0031503; GO:0031629; GO:0032418; GO:0032438; GO:0043393; GO:0045202; GO:0048471; GO:0048489; GO:0048490; GO:0051036; GO:0051604; GO:0062196; GO:0070050; GO:0072384; GO:0072553; GO:0097352; GO:0098574; GO:0099078; GO:1902774; GO:1902824; GO:1904115; GO:1990742; GO:2000300
Peve_00008688	GO:0005886; GO:0008188
Peve_00008690	GO:0004890; GO:0005886; GO:0016917; GO:0019904; GO:0022851; GO:0030594; GO:0034707; GO:0042734; GO:0042802; GO:0043005; GO:0044877; GO:0045202; GO:0045211; GO:0050804; GO:0098978; GO:0098982; GO:0099507; GO:1902476; GO:1902495; GO:1902711
Peve_00008691	GO:0005829; GO:0035971; GO:0101006
Peve_00008692	GO:0000139; GO:0000149; GO:0001669; GO:0002177; GO:0005829; GO:0006886; GO:0007040; GO:0007042; GO:0007269; GO:0008021; GO:0008089; GO:0008090; GO:0008333; GO:0010977; GO:0016079; GO:0016188; GO:0030141; GO:0030672; GO:0031083; GO:0031175; GO:0031503; GO:0031629; GO:0032418; GO:0032438; GO:0043393; GO:0045202; GO:0048471; GO:0048489; GO:0048490; GO:0051036; GO:0051604; GO:0062196; GO:0070050; GO:0072384; GO:0072553; GO:0097352; GO:0098574; GO:0099078; GO:1902774; GO:1902824; GO:1904115; GO:1990742; GO:2000300
Peve_00008694	GO:0004888; GO:0005886; GO:0006811; GO:0007417; GO:0008270; GO:0015276; GO:0016020; GO:0016594; GO:0016933; GO:0016934; GO:0022824; GO:0030425; GO:0030594; GO:0034707; GO:0043005; GO:0043200; GO:0043204; GO:0045202; GO:0045211; GO:0045664; GO:0071230; GO:0071294; GO:0071361; GO:1902476; GO:1902495
Peve_00008700	GO:0003677; GO:0005634; GO:0009299; GO:0090698
Peve_00008703	GO:0000118; GO:0004518; GO:0046872
Peve_00008711	GO:0005615; GO:0005886; GO:0007157; GO:0035633; GO:0045742; GO:0048018; GO:0060252; GO:0098552; GO:1903977
Peve_00008714	GO:0005524; GO:0009507; GO:0016887
Peve_00008715	GO:0002385; GO:0005737; GO:0005764; GO:0006511; GO:0006862; GO:0006914; GO:0006986; GO:0008333; GO:0010467; GO:0030163; GO:0032456; GO:0034162; GO:0045087; GO:0046530; GO:0048471; GO:0048872; GO:0051402; GO:0051607; GO:0060249; GO:0097352; GO:1990786
Peve_00008718	GO:0004222; GO:0005509; GO:0005576; GO:0006508; GO:0008270; GO:0030154
Peve_00008719	GO:0004497; GO:0005506; GO:0005789; GO:0008202; GO:0020037; GO:0050649; GO:0070330; GO:0070989; GO:0101020; GO:1903604
Peve_00008720	GO:0002933; GO:0004497; GO:0005496; GO:0005506; GO:0005737; GO:0005789; GO:0006706; GO:0006805; GO:0008202; GO:0008210; GO:0008395; GO:0008401; GO:0009822; GO:0016098; GO:0016491; GO:0019899; GO:0020037; GO:0030343; GO:0032451; GO:0034875; GO:0042178; GO:0042369; GO:0042572; GO:0042573; GO:0050649; GO:0062181; GO:0070330; GO:0070576; GO:0070989; GO:0101020; GO:0101021
Peve_00008724	GO:0005783; GO:0006457; GO:0006909; GO:0016055; GO:0034394; GO:0050750; GO:1904395
Peve_00008725	GO:0001503; GO:0005783; GO:0005886; GO:0006457; GO:0006909; GO:0007498; GO:0016055; GO:0034394; GO:0042802; GO:0050750; GO:1904395
Peve_00008728	GO:0004648; GO:0005737; GO:0005829; GO:0006564; GO:0030170; GO:0042802
Peve_00008731	GO:0001649; GO:0005109; GO:0005581; GO:0005615; GO:0016477; GO:0016528; GO:0017147; GO:0031012; GO:0033687; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0090090; GO:0090103; GO:0090177
Peve_00008734	GO:0003677; GO:0003678; GO:0005524; GO:0005694; GO:0005737; GO:0006260; GO:0006281; GO:0006310; GO:0006974; GO:0008094; GO:0008270; GO:0009378; GO:0009432; GO:0016853; GO:0016887; GO:0017116; GO:0017117; GO:0030894; GO:0032508; GO:0043138; GO:0043590; GO:0046914
Peve_00008736	GO:0001649; GO:0005109; GO:0005576; GO:0005581; GO:0005615; GO:0016528; GO:0017147; GO:0033687; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0062023; GO:0090090; GO:0090103; GO:0090177
Peve_00008737	GO:0001649; GO:0005109; GO:0005576; GO:0005581; GO:0005615; GO:0016528; GO:0017147; GO:0033687; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0062023; GO:0090090; GO:0090103; GO:0090177
Peve_00008738	GO:0001649; GO:0005109; GO:0005576; GO:0005581; GO:0005615; GO:0016528; GO:0017147; GO:0033687; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0062023; GO:0090090; GO:0090103; GO:0090177
Peve_00008739	GO:0000165; GO:0000228; GO:0000781; GO:0001147; GO:0003723; GO:0004386; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0006302; GO:0006310; GO:0006353; GO:0006369; GO:0006376; GO:0006974; GO:0007283; GO:0007399; GO:0007623; GO:0008543; GO:0010976; GO:0016604; GO:0016787; GO:0030154; GO:0030424; GO:0030426; GO:0033120; GO:0034599; GO:0042802; GO:0043066; GO:0043491; GO:0045171; GO:0045944; GO:0060566; GO:0070301; GO:0071300; GO:2000144; GO:2000806
Peve_00008740	GO:0001666; GO:0005353; GO:0005354; GO:0005355; GO:0005536; GO:0005886; GO:0006006; GO:0008021; GO:0008286; GO:0015284; GO:0015755; GO:0015757; GO:0016020; GO:0030659; GO:0033300; GO:0070837; GO:1904659
Peve_00008741	
Peve_00008742	GO:0001666; GO:0001676; GO:0004095; GO:0005739; GO:0005741; GO:0006006; GO:0006631; GO:0006635; GO:0006641; GO:0006853; GO:0007584; GO:0009410; GO:0009437; GO:0010883; GO:0014070; GO:0016020; GO:0030674; GO:0030855; GO:0032000; GO:0042755; GO:0042802; GO:0043279; GO:0045089; GO:0045471; GO:0046222; GO:0050796; GO:0071398; GO:0097421; GO:1904772; GO:1990698
Peve_00008743	GO:0000122; GO:0000289; GO:0000932; GO:0001222; GO:0001829; GO:0003712; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005886; GO:0006357; GO:0006417; GO:0010606; GO:0016020; GO:0030014; GO:0030015; GO:0031047; GO:0033147; GO:2000036
Peve_00008744	GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0044773; GO:0046777; GO:0048471; GO:0106310
Peve_00008745	GO:0005764; GO:0005765; GO:0005770; GO:0007042; GO:0015031; GO:0032585; GO:0042176; GO:0045171; GO:0048388; GO:0070070; GO:0072686; GO:0090263
Peve_00008746	GO:0001609; GO:0005886; GO:0010646; GO:0023051; GO:0030425; GO:0045202
Peve_00008747	GO:0000785; GO:0000977; GO:0000981; GO:0006357; GO:0043588; GO:0046983; GO:0090575
Peve_00008751	GO:0005518; GO:0005576; GO:0005581; GO:0007155; GO:0030198; GO:0031012; GO:0032991; GO:0062023
Peve_00008753	GO:0004842; GO:0005634; GO:0005730; GO:0005737; GO:0006915; GO:0016567; GO:0046872
Peve_00008754	GO:0001650; GO:0003723; GO:0003735; GO:0005739; GO:0005743; GO:0005762; GO:0006412; GO:0032543
Peve_00008755	GO:0000785; GO:0000977; GO:0000981; GO:0006357; GO:0043588; GO:0046983; GO:0090575
Peve_00008757	GO:0001669; GO:0001764; GO:0004672; GO:0004692; GO:0005246; GO:0005524; GO:0005654; GO:0005737; GO:0005794; GO:0005829; GO:0005886; GO:0006468; GO:0007165; GO:0007204; GO:0007286; GO:0010737; GO:0010920; GO:0014050; GO:0016358; GO:0019934; GO:0021549; GO:0030036; GO:0030553; GO:0030900; GO:0042383; GO:0042753; GO:0042802; GO:0043087; GO:0048273; GO:0048668; GO:0060087; GO:0061049; GO:0090331; GO:0106310; GO:1904706; GO:1904753; GO:2000224
Peve_00008758	GO:0000776; GO:0005635; GO:0005643; GO:0005654; GO:0006913; GO:0007059; GO:0015031; GO:0031080; GO:0051028; GO:0051301
Peve_00008759	GO:0003723; GO:0005938; GO:1990904
Peve_00008760	GO:0004503; GO:0042438; GO:0043473; GO:0046872
Peve_00008761	GO:0005634; GO:0007281; GO:0007283; GO:0016363; GO:0042802
Peve_00008762	GO:0004721; GO:0005737; GO:0008330; GO:0017017; GO:0017018; GO:0030587; GO:0033550; GO:0043409; GO:0072718
Peve_00008763	GO:0003995; GO:0005759; GO:0006574; GO:0006629; GO:0050660; GO:0102035
Peve_00008764	GO:0003714; GO:0005112; GO:0005654; GO:0005737; GO:0005829; GO:0008198; GO:0008270; GO:0019826; GO:0031406; GO:0036139; GO:0036140; GO:0042803; GO:0045663; GO:0045746; GO:0048471; GO:0051059; GO:0062101; GO:0071532; GO:2001214
Peve_00008765	GO:0000278; GO:0000287; GO:0004715; GO:0005524; GO:0005634; GO:0005737; GO:0051301; GO:0110031
Peve_00008766	GO:0003925; GO:0005525; GO:0005886; GO:0007265; GO:0019003
Peve_00008770	GO:0000122; GO:0005634; GO:0008284; GO:0030336; GO:0030512; GO:0045596; GO:0070822; GO:1902455; GO:1902459
Peve_00008771	GO:0001594; GO:0004930; GO:0005886; GO:0007186; GO:0008227; GO:0043950
Peve_00008772	GO:0004867; GO:0005615; GO:0015459; GO:0042151; GO:0090729
Peve_00008773	GO:0006598; GO:0009505; GO:0016491; GO:0046208; GO:0046592; GO:0048046; GO:0050660; GO:0052893; GO:0052896; GO:0052897; GO:0052900
Peve_00008774	GO:0006598; GO:0009505; GO:0016491; GO:0046208; GO:0046592; GO:0048046; GO:0050660; GO:0052893; GO:0052896; GO:0052897; GO:0052900
Peve_00008777	GO:0005497; GO:0005739; GO:0005741; GO:0005783; GO:0005829; GO:0006694; GO:0006811; GO:0006821; GO:0006869; GO:0008347; GO:0008503; GO:0009410; GO:0010042; GO:0010266; GO:0014012; GO:0015485; GO:0016020; GO:0030325; GO:0031397; GO:0032570; GO:0032720; GO:0033574; GO:0042632; GO:0043065; GO:0044325; GO:0045019; GO:0048266; GO:0050810; GO:0051901; GO:0051928; GO:0060242; GO:0060252; GO:0060253; GO:0062100; GO:0071222; GO:0071294; GO:0071476; GO:0072655; GO:0072656; GO:1901525; GO:1903579; GO:1905144; GO:2000379; GO:2000853
Peve_00008778	GO:0004503; GO:0042438; GO:0043473; GO:0046872
Peve_00008779	GO:0000122; GO:0000165; GO:0004672; GO:0004707; GO:0004708; GO:0004713; GO:0005524; GO:0005819; GO:0005829; GO:0007507; GO:0016020; GO:0030307; GO:0032088; GO:0032717; GO:0034115; GO:0034392; GO:0043154; GO:0043406; GO:0045944; GO:0046872; GO:0048009; GO:0050679; GO:0051247; GO:0060761; GO:0070375; GO:0071363; GO:0090051; GO:0106310; GO:2000342; GO:2001240
Peve_00008780	GO:0005044; GO:0005576; GO:0005615; GO:0005737; GO:0006952; GO:0015031; GO:0030670; GO:0030855; GO:0031012; GO:0035375; GO:0038187; GO:0042589; GO:0043152; GO:0045087; GO:0048306; GO:0050829; GO:0050830; GO:0051607; GO:0070062
Peve_00008781	GO:0000122; GO:0000165; GO:0004672; GO:0004674; GO:0004708; GO:0004713; GO:0005524; GO:0005819; GO:0007165; GO:0007507; GO:0030307; GO:0032088; GO:0032717; GO:0034115; GO:0034392; GO:0043154; GO:0043406; GO:0045944; GO:0046872; GO:0048009; GO:0050679; GO:0051247; GO:0060761; GO:0070375; GO:0071363; GO:0071499; GO:0090051; GO:0106310; GO:2000342; GO:2001240
Peve_00008782	GO:0005044; GO:0005576; GO:0005615; GO:0005737; GO:0006952; GO:0015031; GO:0030670; GO:0030855; GO:0031012; GO:0035375; GO:0038187; GO:0042589; GO:0043152; GO:0045087; GO:0048306; GO:0050829; GO:0050830; GO:0051607; GO:0070062
Peve_00008783	GO:0005044; GO:0005576; GO:0005615; GO:0005737; GO:0006952; GO:0015031; GO:0030670; GO:0030855; GO:0031012; GO:0035375; GO:0038187; GO:0042589; GO:0043152; GO:0045087; GO:0048306; GO:0050829; GO:0050830; GO:0051607; GO:0070062
Peve_00008785	GO:0003779; GO:0005262; GO:0005886; GO:0006816; GO:0007204; GO:0007399; GO:0008284; GO:0010800; GO:0015279; GO:0030182; GO:0030276; GO:0030425; GO:0030426; GO:0034703; GO:0034704; GO:0042805; GO:0043025; GO:0045666; GO:0045773; GO:0050774; GO:0051117; GO:0051402; GO:0051480; GO:0070588; GO:0070679; GO:0070782; GO:1902630
Peve_00008786	GO:0004252; GO:0005576; GO:0006508; GO:0007340
Peve_00008789	GO:0005634; GO:0005737; GO:0006446; GO:0007613; GO:0008190; GO:0008286; GO:0030371; GO:0031929; GO:0035176; GO:0045947; GO:0048167; GO:0050804; GO:0071598; GO:0098794
Peve_00008791	GO:0005509; GO:0005654; GO:0160111
Peve_00008793	GO:0005635; GO:0005642; GO:0005737; GO:0006606; GO:0031267; GO:0042802
Peve_00008794	GO:0000781; GO:0005635; GO:0005637; GO:0007129; GO:0045141; GO:0070197; GO:1990918
Peve_00008795	GO:0005886; GO:0007601; GO:0007602; GO:0008020; GO:0071482
Peve_00008797	GO:0001822; GO:0005576; GO:0005634; GO:0005737; GO:0005813; GO:0005814; GO:0005829; GO:0015031; GO:0016020; GO:0030902; GO:0030916; GO:0032391; GO:0032991; GO:0034451; GO:0035580; GO:0035869; GO:0036038; GO:0036064; GO:0042462; GO:0042802; GO:0043010; GO:0045893; GO:0048793; GO:0060271; GO:0070201; GO:0090316; GO:0097711; GO:1905349; GO:1905515
Peve_00008798	GO:0005502; GO:0005886; GO:0007186; GO:0007601; GO:0007602; GO:0007634; GO:0008020; GO:0016020; GO:0030424; GO:0030425; GO:0042752; GO:0043052; GO:0043204; GO:0048511; GO:0050960; GO:0060041; GO:0071482; GO:1990384; GO:1990913
Peve_00008799	GO:0005886; GO:0007601; GO:0007602; GO:0008020; GO:0071482
Peve_00008800	GO:0000228; GO:0000781; GO:0001147; GO:0003677; GO:0003678; GO:0003723; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0006302; GO:0006310; GO:0006353; GO:0006369; GO:0006376; GO:0006396; GO:0006974; GO:0007283; GO:0007399; GO:0007623; GO:0010976; GO:0016604; GO:0016787; GO:0030154; GO:0030424; GO:0030426; GO:0033120; GO:0034599; GO:0042802; GO:0045171; GO:0045944; GO:0060566; GO:0070301; GO:2000144; GO:2000806
Peve_00008820	GO:0000462; GO:0001650; GO:0003723; GO:0005654; GO:0005694; GO:0005730; GO:0006355; GO:0030490; GO:0030686; GO:0032040; GO:0034455; GO:0042274
Peve_00008821	GO:0005634; GO:0016491; GO:0030017; GO:0050660
Peve_00008822	GO:0005737; GO:0005758; GO:0009055; GO:0016226; GO:0046872; GO:0051537; GO:0051539
Peve_00008825	GO:0000455; GO:0003723; GO:0006397; GO:0009982; GO:1990481
Peve_00008834	GO:0005737; GO:0030544; GO:0050750
Peve_00008835	GO:0005634; GO:0005737; GO:0005739; GO:0006457; GO:0030424; GO:0030425; GO:0030544; GO:0042802; GO:0051087; GO:0070628; GO:0070852; GO:0090084
Peve_00008840	GO:0005634; GO:0005737; GO:0005739; GO:0006457; GO:0030424; GO:0030425; GO:0030544; GO:0042802; GO:0051087; GO:0070628; GO:0070852; GO:0090084
Peve_00008841	GO:0005634; GO:0005737; GO:0005739; GO:0006457; GO:0030424; GO:0030425; GO:0030544; GO:0042802; GO:0051087; GO:0070628; GO:0070852; GO:0090084
Peve_00008842	GO:0005634; GO:0005737; GO:0005739; GO:0006457; GO:0030424; GO:0030425; GO:0030544; GO:0042802; GO:0051087; GO:0070628; GO:0070852; GO:0090084
Peve_00008843	GO:0005737; GO:0030544; GO:0050750
Peve_00008844	GO:0005929; GO:0005930; GO:0015031; GO:0032391; GO:0036064; GO:0042073; GO:0043005; GO:0044877; GO:0045494
Peve_00008846	GO:0005595; GO:0005615; GO:0007155; GO:0035987; GO:0062023
Peve_00008847	GO:0001964; GO:0005783; GO:0005789; GO:0007507; GO:0007605; GO:0010996; GO:0043495; GO:0043529; GO:0060041; GO:0071816
Peve_00008851	GO:0000287; GO:0000400; GO:0000403; GO:0000405; GO:0000723; GO:0000724; GO:0000731; GO:0000781; GO:0003677; GO:0003678; GO:0003682; GO:0004527; GO:0005524; GO:0005634; GO:0005654; GO:0005657; GO:0005694; GO:0005730; GO:0005737; GO:0005813; GO:0006259; GO:0006260; GO:0006268; GO:0006284; GO:0006302; GO:0006974; GO:0006979; GO:0008340; GO:0008408; GO:0009267; GO:0009378; GO:0010225; GO:0016607; GO:0016853; GO:0016887; GO:0030145; GO:0031297; GO:0032201; GO:0032405; GO:0032508; GO:0040009; GO:0042803; GO:0043138; GO:0044806; GO:0044877; GO:0051345; GO:0051880; GO:0061749; GO:0061820; GO:0061821; GO:0061849; GO:0070337; GO:0071480; GO:0090398; GO:0090399; GO:0090656; GO:0098530; GO:1902570; GO:1905773
Peve_00008852	GO:0004518; GO:0005634; GO:0005737; GO:0046872
Peve_00008857	
Peve_00008861	GO:0004674; GO:0004740; GO:0005524; GO:0005654; GO:0005739; GO:0005759; GO:0005829; GO:0006111; GO:0006885; GO:0008286; GO:0010510; GO:0010565; GO:0010906; GO:0031670; GO:0034614; GO:0042593; GO:0042802; GO:0042803; GO:0044877; GO:0045254; GO:0050848; GO:0072332
Peve_00008862	GO:0004842; GO:0016567
Peve_00008863	GO:0001750; GO:0005886; GO:0007186; GO:0007601; GO:0007602; GO:0008020; GO:0009881; GO:0071482
Peve_00008865	GO:0000287; GO:0000400; GO:0000403; GO:0000405; GO:0000723; GO:0000724; GO:0000731; GO:0000781; GO:0003677; GO:0003678; GO:0003682; GO:0004527; GO:0005524; GO:0005634; GO:0005654; GO:0005657; GO:0005694; GO:0005730; GO:0005737; GO:0005813; GO:0006259; GO:0006260; GO:0006268; GO:0006284; GO:0006302; GO:0006974; GO:0006979; GO:0008340; GO:0008408; GO:0009267; GO:0009378; GO:0010225; GO:0016607; GO:0016853; GO:0016887; GO:0030145; GO:0031297; GO:0032201; GO:0032405; GO:0032508; GO:0040009; GO:0042803; GO:0043138; GO:0044806; GO:0044877; GO:0051345; GO:0051880; GO:0061749; GO:0061820; GO:0061821; GO:0061849; GO:0070337; GO:0071480; GO:0090398; GO:0090399; GO:0090656; GO:0098530; GO:1902570; GO:1905773
Peve_00008866	GO:0000287; GO:0004674; GO:0005524; GO:0006468; GO:0106310
Peve_00008867	GO:0005524; GO:0005525; GO:0045087; GO:0046872; GO:0061501
Peve_00008868	GO:0000139; GO:0006497; GO:0006679; GO:0006688; GO:0008120; GO:0008544; GO:0009966; GO:0016020; GO:0030154; GO:0030216; GO:0033210; GO:0048666; GO:0061436; GO:0098856; GO:0102769; GO:1903575
Peve_00008869	GO:0005737; GO:0005868; GO:0007018; GO:0045505
Peve_00008870	GO:0005737; GO:0005868; GO:0007018; GO:0045505
Peve_00008873	GO:0005737; GO:0005813; GO:0005868; GO:0005874; GO:0005930; GO:0035721; GO:0035735; GO:0035869; GO:0036064; GO:0045504; GO:1902017
Peve_00008874	GO:0005634; GO:0005737; GO:0032088; GO:0033235; GO:1902073
Peve_00008877	GO:0003677; GO:0003887; GO:0003912; GO:0005634; GO:0006259; GO:0006303; GO:0006304; GO:0046872
Peve_00008880	GO:0005769; GO:0005783; GO:0005789; GO:0005886; GO:0005901; GO:0006644; GO:0006670; GO:0006672; GO:0007165; GO:0008195; GO:0016020; GO:0031901; GO:0042392; GO:0046839; GO:0106235; GO:1902806
Peve_00008881	GO:0004937; GO:0005886; GO:0007200; GO:0007204; GO:0007267; GO:0043410; GO:0071880
Peve_00008882	GO:0005280; GO:0005297; GO:0005368; GO:0005765; GO:0005774; GO:0005783; GO:0005886; GO:0006811; GO:0006865; GO:0015171; GO:0015180; GO:0015187; GO:0015193; GO:0015734; GO:0015808; GO:0015816; GO:0015824; GO:0016324; GO:0022858; GO:0032328; GO:0035524; GO:0089718; GO:1902600
Peve_00008883	GO:0097602; GO:2000060
Peve_00008884	GO:0097602; GO:2000060
Peve_00008888	GO:0001527; GO:0005179; GO:0005201; GO:0005509; GO:0005576; GO:0008201; GO:0009653; GO:0031012
Peve_00008892	GO:0005509; GO:0005886; GO:0007173; GO:0008083; GO:0008284; GO:0043388; GO:0043410; GO:0046425
Peve_00008894	GO:0003924; GO:0005525; GO:0005737; GO:0032484; GO:0032794; GO:0043124
Peve_00008895	GO:0005524; GO:0005634; GO:0005737; GO:0006915; GO:0016567; GO:0061631
Peve_00008897	GO:0005886; GO:0007156; GO:0007416; GO:0010842; GO:0045202; GO:0060219
Peve_00008898	GO:0000165; GO:0001657; GO:0001755; GO:0001838; GO:0004713; GO:0004714; GO:0005509; GO:0005524; GO:0005769; GO:0005886; GO:0006468; GO:0006919; GO:0007156; GO:0007158; GO:0007165; GO:0007411; GO:0007497; GO:0009410; GO:0010008; GO:0010628; GO:0010976; GO:0014042; GO:0030155; GO:0030335; GO:0030424; GO:0030425; GO:0033141; GO:0033619; GO:0033630; GO:0035799; GO:0035860; GO:0038023; GO:0042551; GO:0043025; GO:0043235; GO:0043410; GO:0045793; GO:0045893; GO:0048265; GO:0048484; GO:0050770; GO:0051897; GO:0060041; GO:0060384; GO:0061146; GO:0071300; GO:0072300; GO:0097021; GO:0098797; GO:0160144; GO:2001241
Peve_00008910	GO:0002025; GO:0004940; GO:0005886; GO:0015052; GO:0045823; GO:0051379; GO:0071880
Peve_00008911	GO:0003352; GO:0005858; GO:0005930; GO:0031514; GO:0060285; GO:0070286
