"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"887",887,"Cluster_1167","Porites_evermani_scaffold_305:263380-303659",145,-20.43,2,10,25811,25832,8,"100.00%","100.00%","Peve_00022981",0.99978346420904,0.013248533344867,0.706187587087588,"Q9CR50","RING finger and CHY zinc finger domain-containing protein 1 (EC 2.3.2.27) (Androgen receptor N-terminal-interacting protein) (CH-rich-interacting match with PLAG1) (E3 ubiquitin-protein ligase Pirh2) (RING-type E3 ubiquitin transferase RCHY1) (Zinc finger protein 363)","Mus musculus (Mouse)","positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; positive regulation of protein ubiquitination [GO:0031398]; protein autoubiquitination [GO:0051865]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0000151; GO:0002039; GO:0005102; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006511; GO:0008270; GO:0016567; GO:0016607; GO:0031398; GO:0032436; GO:0042803; GO:0043231; GO:0051865; GO:0061630"
"890",890,"Cluster_1167","Porites_evermani_scaffold_30:635348-642369",149,-21.19,2,14,197,218,12,"83.33%","83.33%","Peve_00022568",0.998769483347398,0.0315851840875417,0.903929377050813,NA,NA,NA,NA,NA
"895",895,"Cluster_1167","Porites_evermani_scaffold_3073:48421-50044",141,-21.38,2,21,1356,1381,24,"62.50%","66.67%","Peve_00023166",0.999909726776791,0.00855416971793915,0.573710369894872,NA,NA,NA,NA,NA
"896",896,"Cluster_1167","Porites_evermani_scaffold_307:61762-70123",149,-20.2,2,20,7521,7541,18,"72.22%","72.22%","Peve_00023116",-0.998588079170744,0.0338338489230548,0.909359886114279,NA,NA,NA,NA,NA
"903",903,"Cluster_1167","Porites_evermani_scaffold_311:237731-289527",147,-24.41,2,20,37735,37756,18,"61.11%","72.22%","Peve_00023477",0.998446023409574,0.0354955257496804,0.909359886114279,"P12111","Collagen alpha-3(VI) chain","Homo sapiens (Human)","cell adhesion [GO:0007155]; muscle organ development [GO:0007517]; negative regulation of peptidase activity [GO:0010466]","GO:0004867; GO:0005576; GO:0005589; GO:0005615; GO:0005788; GO:0007155; GO:0007517; GO:0010466; GO:0030020; GO:0031012; GO:0042383; GO:0062023; GO:0070062; GO:1903561"
"915",915,"Cluster_1167","Porites_evermani_scaffold_3166:4351-25764",148,-20.54,2,21,10821,10842,19,"63.16%","68.42%","Peve_00023804",0.998790745170331,0.0313110628689443,0.903929377050813,"A7RRG3","Protein AKTIP homolog (Fused toes protein homolog)","Nematostella vectensis (Starlet sea anemone)","",""
"919",919,"Cluster_1167","Porites_evermani_scaffold_3168:7626-31587",156,-22.04,2,18,22197,22219,17,"76.47%","82.35%","Peve_00023820",0.998240206991165,0.0377737084885981,0.909359886114279,"O60645","Exocyst complex component 3 (Exocyst complex component Sec6)","Homo sapiens (Human)","exocyst localization [GO:0051601]; exocytosis [GO:0006887]; membrane fission [GO:0090148]; mitotic cytokinesis [GO:0000281]; protein transport [GO:0015031]; vesicle docking involved in exocytosis [GO:0006904]; vesicle tethering involved in exocytosis [GO:0090522]","GO:0000145; GO:0000149; GO:0000281; GO:0005794; GO:0005829; GO:0006887; GO:0006904; GO:0015031; GO:0030426; GO:0030496; GO:0030667; GO:0042734; GO:0045296; GO:0048471; GO:0051601; GO:0090148; GO:0090522"
"935",935,"Cluster_1167","Porites_evermani_scaffold_326:281884-300964",150,-21.4,2,11,1576,1597,9,"100.00%","100.00%","Peve_00024385",0.999909726776791,0.00855416971793389,0.573710369894872,"Q14517","Protocadherin Fat 1 (Cadherin family member 7) (Cadherin-related tumor suppressor homolog) (Protein fat homolog) [Cleaved into: Protocadherin Fat 1, nuclear form]","Homo sapiens (Human)","actin filament organization [GO:0007015]; anatomical structure morphogenesis [GO:0009653]; cell adhesion [GO:0007155]; cell migration [GO:0016477]; cell-cell adhesion [GO:0098609]; cell-cell signaling [GO:0007267]; epithelial cell morphogenesis [GO:0003382]; establishment of epithelial cell apical/basal polarity involved in camera-type eye morphogenesis [GO:0003412]; establishment or maintenance of cell polarity [GO:0007163]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; lens development in camera-type eye [GO:0002088]","GO:0002088; GO:0003382; GO:0003412; GO:0005509; GO:0005634; GO:0005886; GO:0005911; GO:0005925; GO:0007015; GO:0007155; GO:0007156; GO:0007163; GO:0007267; GO:0009653; GO:0016324; GO:0016477; GO:0030027; GO:0030175; GO:0048471; GO:0070062; GO:0098609"
"948",948,"Cluster_1167","Porites_evermani_scaffold_332:185042-224473",151,-20.65,2,20,25900,25919,18,"77.78%","77.78%","Peve_00024781",0.999745454039197,0.0143643982890296,0.730880670957694,"P07207","Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein]","Drosophila melanogaster (Fruit fly)","actin filament organization [GO:0007015]; asymmetric cell division [GO:0008356]; axon guidance [GO:0007411]; border follicle cell migration [GO:0007298]; cell dedifferentiation [GO:0043697]; cell differentiation [GO:0030154]; cell fate commitment [GO:0045165]; chaeta development [GO:0022416]; chaeta morphogenesis [GO:0008407]; compartment boundary maintenance [GO:0060289]; compound eye development [GO:0048749]; compound eye morphogenesis [GO:0001745]; compound eye retinal cell programmed cell death [GO:0046667]; crystal cell differentiation [GO:0042688]; defense response to insect [GO:0002213]; determination of adult lifespan [GO:0008340]; dorsal appendage formation [GO:0046843]; dorsal closure [GO:0007391]; dorsal/ventral axis specification [GO:0009950]; embryonic hemopoiesis [GO:0035162]; epithelial cell proliferation involved in Malpighian tubule morphogenesis [GO:0061331]; epithelial cell type specification, open tracheal system [GO:0035153]; eye-antennal disc development [GO:0035214]; eye-antennal disc morphogenesis [GO:0007455]; female germ-line stem cell population maintenance [GO:0036099]; follicle cell of egg chamber development [GO:0030707]; follicle cell of egg chamber migration [GO:0007297]; follicle cell of egg chamber stalk formation [GO:0030713]; foregut morphogenesis [GO:0007440]; formation of a compartment boundary [GO:0060288]; germ-line stem cell population maintenance [GO:0030718]; germ-line stem-cell niche homeostasis [GO:0060250]; germarium-derived egg chamber formation [GO:0007293]; glial cell differentiation [GO:0010001]; glial cell fate determination [GO:0007403]; glial cell migration [GO:0008347]; hemocyte proliferation [GO:0035172]; imaginal disc-derived leg joint morphogenesis [GO:0016348]; imaginal disc-derived leg morphogenesis [GO:0007480]; imaginal disc-derived leg segmentation [GO:0036011]; imaginal disc-derived male genitalia morphogenesis [GO:0048803]; imaginal disc-derived wing margin morphogenesis [GO:0008587]; imaginal disc-derived wing morphogenesis [GO:0007476]; imaginal disc-derived wing vein specification [GO:0007474]; intestinal stem cell homeostasis [GO:0036335]; lamellocyte differentiation [GO:0035171]; larval lymph gland hemopoiesis [GO:0035167]; lateral inhibition [GO:0046331]; leg disc morphogenesis [GO:0007478]; long-term memory [GO:0007616]; lymph gland development [GO:0048542]; Malpighian tubule tip cell differentiation [GO:0061382]; mesoderm development [GO:0007498]; morphogenesis of an epithelial fold [GO:0060571]; motor neuron axon guidance [GO:0008045]; muscle cell cellular homeostasis [GO:0046716]; muscle cell fate determination [GO:0007521]; myoblast development [GO:0048627]; negative regulation of cell-cell adhesion mediated by cadherin [GO:2000048]; negative regulation of compound eye photoreceptor development [GO:0045316]; negative regulation of gene expression [GO:0010629]; negative regulation of lamellocyte differentiation [GO:0035204]; negative regulation of neurogenesis [GO:0050768]; nervous system process [GO:0050877]; neuroblast development [GO:0014019]; neuroblast fate determination [GO:0007400]; neuroblast fate specification [GO:0014018]; neuroblast proliferation [GO:0007405]; neuron fate determination [GO:0048664]; neuron fate specification [GO:0048665]; neuronal stem cell population maintenance [GO:0097150]; Notch signaling pathway [GO:0007219]; oocyte localization involved in germarium-derived egg chamber formation [GO:0030720]; oogenesis [GO:0048477]; peripheral nervous system development [GO:0007422]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of crystal cell differentiation [GO:0042691]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of gene expression [GO:0010628]; positive regulation of neuroblast proliferation [GO:0002052]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of transcription by RNA polymerase II [GO:0045944]; R1/R6 cell differentiation [GO:0048052]; R3/R4 cell differentiation [GO:0048056]; R7 cell differentiation [GO:0045466]; regulation of cardioblast cell fate specification [GO:0042686]; regulation of cell differentiation [GO:0045595]; regulation of filopodium assembly [GO:0051489]; regulation of glycolytic process [GO:0006110]; regulation of growth [GO:0040008]; regulation of mitotic cell cycle [GO:0007346]; regulation of neuroblast proliferation [GO:1902692]; regulation of neurogenesis [GO:0050767]; regulation of stem cell division [GO:2000035]; response to symbiont [GO:0009608]; retinal cell programmed cell death [GO:0046666]; second mitotic wave involved in compound eye morphogenesis [GO:0016330]; sensory organ development [GO:0007423]; sensory organ precursor cell fate determination [GO:0016360]; stem cell differentiation [GO:0048863]; wing disc dorsal/ventral pattern formation [GO:0048190]; wing disc pattern formation [GO:0035222]","GO:0001745; GO:0002052; GO:0002213; GO:0003682; GO:0003713; GO:0004888; GO:0005509; GO:0005634; GO:0005654; GO:0005737; GO:0005768; GO:0005769; GO:0005770; GO:0005783; GO:0005788; GO:0005796; GO:0005829; GO:0005886; GO:0005912; GO:0006110; GO:0007015; GO:0007219; GO:0007293; GO:0007297; GO:0007298; GO:0007346; GO:0007391; GO:0007400; GO:0007403; GO:0007405; GO:0007411; GO:0007422; GO:0007423; GO:0007440; GO:0007455; GO:0007474; GO:0007476; GO:0007478; GO:0007480; GO:0007498; GO:0007521; GO:0007616; GO:0008045; GO:0008284; GO:0008340; GO:0008347; GO:0008356; GO:0008407; GO:0008587; GO:0009608; GO:0009950; GO:0009986; GO:0010001; GO:0010628; GO:0010629; GO:0014018; GO:0014019; GO:0016020; GO:0016324; GO:0016330; GO:0016348; GO:0016360; GO:0022416; GO:0030139; GO:0030154; GO:0030707; GO:0030713; GO:0030718; GO:0030720; GO:0032991; GO:0035035; GO:0035153; GO:0035162; GO:0035167; GO:0035171; GO:0035172; GO:0035204; GO:0035214; GO:0035222; GO:0036011; GO:0036099; GO:0036335; GO:0040008; GO:0042686; GO:0042688; GO:0042691; GO:0043525; GO:0043697; GO:0045165; GO:0045316; GO:0045466; GO:0045595; GO:0045893; GO:0045944; GO:0046331; GO:0046666; GO:0046667; GO:0046716; GO:0046843; GO:0048052; GO:0048056; GO:0048190; GO:0048477; GO:0048542; GO:0048627; GO:0048664; GO:0048665; GO:0048749; GO:0048803; GO:0048863; GO:0050699; GO:0050767; GO:0050768; GO:0050877; GO:0051489; GO:0060250; GO:0060288; GO:0060289; GO:0060571; GO:0061331; GO:0061382; GO:0097150; GO:1900087; GO:1902692; GO:1990433; GO:2000035; GO:2000048"
"955",955,"Cluster_1167","Porites_evermani_scaffold_33:95114-102553",156,-22.04,2,18,6312,6334,17,"76.47%","82.35%","Peve_00024625",0.999909726776791,0.00855416971792863,0.573710369894872,NA,NA,NA,NA,NA
"966",966,"Cluster_1167","Porites_evermani_scaffold_3465:21581-22379",154,-24.01,2,20,532,554,19,"73.68%","73.68%","Peve_00025704",0.999909726776791,0.00855416971793389,0.573710369894872,NA,NA,NA,NA,NA
"983",983,"Cluster_1167","Porites_evermani_scaffold_355:182205-184954",153,-20.67,2,20,174,194,18,"72.22%","77.78%","Peve_00026246",0.999909726776791,0.00855416971794441,0.573710369894872,NA,NA,NA,NA,NA
"986",986,"Cluster_1167","Porites_evermani_scaffold_35:634492-708215",148,-21.14,2,18,33892,33917,20,"65.00%","75.00%","Peve_00025931",0.998327332486837,0.0368265034677488,0.909359886114279,NA,NA,NA,NA,NA
"987",987,"Cluster_1167","Porites_evermani_scaffold_35:682878-730233",145,-26.39,2,10,46407,46428,8,"100.00%","100.00%","Peve_00025932",0.99877228270283,0.0315492290189202,0.903929377050813,NA,NA,NA,NA,NA
"991",991,"Cluster_1167","Porites_evermani_scaffold_3586:3750-21354",151,-20.11,2,21,1839,1861,20,"65.00%","75.00%","Peve_00026446",0.998556066248906,0.0342153531038022,0.909359886114279,"P53708","Integrin alpha-8 [Cleaved into: Integrin alpha-8 heavy chain; Integrin alpha-8 light chain]","Homo sapiens (Human)","brain development [GO:0007420]; cell adhesion mediated by integrin [GO:0033627]; cell projection organization [GO:0030030]; cell-cell adhesion [GO:0098609]; cell-matrix adhesion [GO:0007160]; establishment of protein localization [GO:0045184]; extracellular matrix organization [GO:0030198]; inner ear morphogenesis [GO:0042472]; integrin-mediated signaling pathway [GO:0007229]; kidney development [GO:0001822]; memory [GO:0007613]; mesodermal cell differentiation [GO:0048333]; metanephros development [GO:0001656]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transforming growth factor beta receptor signaling pathway [GO:0030511]; smooth muscle cell differentiation [GO:0051145]; smooth muscle tissue development [GO:0048745]; substrate adhesion-dependent cell spreading [GO:0034446]; transforming growth factor beta receptor signaling pathway [GO:0007179]","GO:0001656; GO:0001822; GO:0005178; GO:0005783; GO:0005886; GO:0005925; GO:0007160; GO:0007179; GO:0007229; GO:0007420; GO:0007613; GO:0008305; GO:0009897; GO:0009986; GO:0030030; GO:0030198; GO:0030511; GO:0032591; GO:0033627; GO:0034446; GO:0034678; GO:0042472; GO:0043204; GO:0045177; GO:0045184; GO:0045944; GO:0046872; GO:0048333; GO:0048745; GO:0051145; GO:0098609; GO:0098839; GO:0098978"
"992",992,"Cluster_1167","Porites_evermani_scaffold_3:586382-623317",142,-24.37,2,21,6500,6525,23,"65.22%","65.22%","Peve_00022430",0.999909726776791,0.00855416971793915,0.573710369894872,"P42893","Endothelin-converting enzyme 1 (ECE-1) (EC 3.4.24.71)","Rattus norvegicus (Rat)","apoptotic process [GO:0006915]; axonogenesis involved in innervation [GO:0060385]; blood vessel diameter maintenance [GO:0097746]; bradykinin catabolic process [GO:0010815]; calcitonin catabolic process [GO:0010816]; ear development [GO:0043583]; embryonic digit morphogenesis [GO:0042733]; embryonic heart tube development [GO:0035050]; endothelin maturation [GO:0034959]; gene expression [GO:0010467]; heart development [GO:0007507]; hormone catabolic process [GO:0042447]; neuron projection development [GO:0031175]; peptide hormone processing [GO:0016486]; pharyngeal system development [GO:0060037]; positive regulation of cAMP-mediated signaling [GO:0043950]; positive regulation of cardiac muscle hypertrophy [GO:0010613]; positive regulation of G protein-coupled receptor signaling pathway [GO:0045745]; positive regulation of receptor recycling [GO:0001921]; protein processing [GO:0016485]; regulation of blood pressure [GO:0008217]; regulation of ERK1 and ERK2 cascade [GO:0070372]; response to cadmium ion [GO:0046686]; response to hypoxia [GO:0001666]; response to muscle stretch [GO:0035994]; response to xenobiotic stimulus [GO:0009410]; semaphorin-plexin signaling pathway involved in axon guidance [GO:1902287]; substance P catabolic process [GO:0010814]; sympathetic neuron axon guidance [GO:0097492]","GO:0001666; GO:0001921; GO:0004175; GO:0004222; GO:0005768; GO:0005769; GO:0005886; GO:0006915; GO:0007507; GO:0008217; GO:0008270; GO:0009410; GO:0009897; GO:0010467; GO:0010613; GO:0010814; GO:0010815; GO:0010816; GO:0016020; GO:0016485; GO:0016486; GO:0030141; GO:0031175; GO:0031410; GO:0031982; GO:0033093; GO:0034959; GO:0035050; GO:0035994; GO:0042447; GO:0042733; GO:0042802; GO:0042803; GO:0043583; GO:0043950; GO:0045745; GO:0046686; GO:0048471; GO:0060037; GO:0060385; GO:0070372; GO:0097492; GO:0097746; GO:1902287"
"993",993,"Cluster_1167","Porites_evermani_scaffold_3:586382-623317",142,-24.37,2,21,6779,6804,23,"65.22%","65.22%","Peve_00022430",0.999909726776791,0.00855416971793915,0.573710369894872,"P42893","Endothelin-converting enzyme 1 (ECE-1) (EC 3.4.24.71)","Rattus norvegicus (Rat)","apoptotic process [GO:0006915]; axonogenesis involved in innervation [GO:0060385]; blood vessel diameter maintenance [GO:0097746]; bradykinin catabolic process [GO:0010815]; calcitonin catabolic process [GO:0010816]; ear development [GO:0043583]; embryonic digit morphogenesis [GO:0042733]; embryonic heart tube development [GO:0035050]; endothelin maturation [GO:0034959]; gene expression [GO:0010467]; heart development [GO:0007507]; hormone catabolic process [GO:0042447]; neuron projection development [GO:0031175]; peptide hormone processing [GO:0016486]; pharyngeal system development [GO:0060037]; positive regulation of cAMP-mediated signaling [GO:0043950]; positive regulation of cardiac muscle hypertrophy [GO:0010613]; positive regulation of G protein-coupled receptor signaling pathway [GO:0045745]; positive regulation of receptor recycling [GO:0001921]; protein processing [GO:0016485]; regulation of blood pressure [GO:0008217]; regulation of ERK1 and ERK2 cascade [GO:0070372]; response to cadmium ion [GO:0046686]; response to hypoxia [GO:0001666]; response to muscle stretch [GO:0035994]; response to xenobiotic stimulus [GO:0009410]; semaphorin-plexin signaling pathway involved in axon guidance [GO:1902287]; substance P catabolic process [GO:0010814]; sympathetic neuron axon guidance [GO:0097492]","GO:0001666; GO:0001921; GO:0004175; GO:0004222; GO:0005768; GO:0005769; GO:0005886; GO:0006915; GO:0007507; GO:0008217; GO:0008270; GO:0009410; GO:0009897; GO:0010467; GO:0010613; GO:0010814; GO:0010815; GO:0010816; GO:0016020; GO:0016485; GO:0016486; GO:0030141; GO:0031175; GO:0031410; GO:0031982; GO:0033093; GO:0034959; GO:0035050; GO:0035994; GO:0042447; GO:0042733; GO:0042802; GO:0042803; GO:0043583; GO:0043950; GO:0045745; GO:0046686; GO:0048471; GO:0060037; GO:0060385; GO:0070372; GO:0097492; GO:0097746; GO:1902287"
